year,bula_h,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Most people would exploit you if they had the opportunity,0.39002,288,646,0.35238,0.42766
2003,Schleswig-Holstein,Most people would try to be fair,0.41681,358,646,0.37876,0.45486
2003,Hamburg,Most people would exploit you if they had the opportunity,0.31268,101,285,0.25877,0.36660
2003,Hamburg,Most people would try to be fair,0.51952,184,285,0.46141,0.57763
2003,Lower Saxony,Most people would exploit you if they had the opportunity,0.37334,834,1873,0.35143,0.39525
2003,Lower Saxony,Most people would try to be fair,0.43654,1039,1873,0.41407,0.45900
2003,Bremen,Most people would exploit you if they had the opportunity,0.38629,68,173,0.31352,0.45906
2003,Bremen,Most people would try to be fair,0.47587,105,173,0.40123,0.55050
2003,North Rhine-Westphalia,Most people would exploit you if they had the opportunity,0.36639,2066,4551,0.35239,0.38039
2003,North Rhine-Westphalia,Most people would try to be fair,0.44126,2485,4551,0.42683,0.45569
2003,Hesse,Most people would exploit you if they had the opportunity,0.36338,667,1466,0.33875,0.38801
2003,Hesse,Most people would try to be fair,0.42899,799,1466,0.40365,0.45433
2003,"Rhineland-Palatinate, Saarland",Most people would exploit you if they had the opportunity,0.35527,589,1329,0.32953,0.38101
2003,"Rhineland-Palatinate, Saarland",Most people would try to be fair,0.44601,740,1329,0.41928,0.47275
2003,Baden-Wuerttemberg,Most people would exploit you if they had the opportunity,0.36365,1146,2660,0.34536,0.38193
2003,Baden-Wuerttemberg,Most people would try to be fair,0.43176,1514,2660,0.41294,0.45059
2003,Bavaria,Most people would exploit you if they had the opportunity,0.40002,1459,3078,0.38271,0.41733
2003,Bavaria,Most people would try to be fair,0.42050,1619,3078,0.40305,0.43794
2003,Berlin,Most people would exploit you if they had the opportunity,0.43773,416,816,0.40367,0.47179
2003,Berlin,Most people would try to be fair,0.39535,400,816,0.36179,0.42892
2003,Brandenburg,Most people would exploit you if they had the opportunity,0.51415,544,925,0.48193,0.54638
2003,Brandenburg,Most people would try to be fair,0.33726,381,925,0.30678,0.36775
2003,Mecklenburg-Western Pomerania,Most people would exploit you if they had the opportunity,0.47829,284,518,0.43523,0.52135
2003,Mecklenburg-Western Pomerania,Most people would try to be fair,0.37070,234,518,0.32907,0.41234
2003,Saxony,Most people would exploit you if they had the opportunity,0.43850,800,1590,0.41410,0.46290
