year,migback,regtyp,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,Urban regions,Most people would exploit you if they had the opportunity,0.45154,5196,11737,0.44254,0.46055
2003,No migration background,Urban regions,Most people would try to be fair,0.54846,6541,11737,0.53945,0.55746
2003,No migration background,Rural regions,Most people would exploit you if they had the opportunity,0.51523,3465,6752,0.50330,0.52715
2003,No migration background,Rural regions,Most people would try to be fair,0.48477,3287,6752,0.47285,0.49670
2003,Direct migration background,Urban regions,Most people would exploit you if they had the opportunity,0.50801,1056,2092,0.48658,0.52944
2003,Direct migration background,Urban regions,Most people would try to be fair,0.49199,1036,2092,0.47056,0.51342
2003,Direct migration background,Rural regions,Most people would exploit you if they had the opportunity,0.53522,237,439,0.48851,0.58193
2003,Direct migration background,Rural regions,Most people would try to be fair,0.46478,202,439,0.41807,0.51149
2003,Indirect migration background,Urban regions,Most people would exploit you if they had the opportunity,0.52862,325,662,0.49057,0.56668
2003,Indirect migration background,Urban regions,Most people would try to be fair,0.47138,337,662,0.43332,0.50943
2003,Indirect migration background,Rural regions,Most people would exploit you if they had the opportunity,0.57701,55,98,0.47870,0.67533
2003,Indirect migration background,Rural regions,Most people would try to be fair,0.42299,43,98,0.32467,0.52130
2008,No migration background,Urban regions,Most people would exploit you if they had the opportunity,0.44247,4376,10324,0.43289,0.45206
2008,No migration background,Urban regions,Most people would try to be fair,0.55753,5948,10324,0.54794,0.56711
2008,No migration background,Rural regions,Most people would exploit you if they had the opportunity,0.50331,3008,6046,0.49071,0.51592
2008,No migration background,Rural regions,Most people would try to be fair,0.49669,3038,6046,0.48408,0.50929
2008,Direct migration background,Urban regions,Most people would exploit you if they had the opportunity,0.54892,821,1533,0.52400,0.57384
2008,Direct migration background,Urban regions,Most people would try to be fair,0.45108,712,1533,0.42616,0.47600
2008,Direct migration background,Rural regions,Most people would exploit you if they had the opportunity,0.59286,188,336,0.54025,0.64547
2008,Direct migration background,Rural regions,Most people would try to be fair,0.40714,148,336,0.35453,0.45975
2008,Indirect migration background,Urban regions,Most people would exploit you if they had the opportunity,0.53681,326,643,0.49824,0.57538
2008,Indirect migration background,Urban regions,Most people would try to be fair,0.46319,317,643,0.42462,0.50176
2008,Indirect migration background,Rural regions,Most people would exploit you if they had the opportunity,0.57526,51,110,0.48246,0.66806
2008,Indirect migration background,Rural regions,Most people would try to be fair,0.42474,59,110,0.33194,0.51754
2013,No migration background,Urban regions,Most people would exploit you if they had the opportunity,0.39412,4850,12928,0.38569,0.40254
2013,No migration background,Urban regions,Most people would try to be fair,0.60588,8078,12928,0.59746,0.61431
2013,No migration background,Rural regions,Most people would exploit you if they had the opportunity,0.43751,3535,8194,0.42677,0.44825
2013,No migration background,Rural regions,Most people would try to be fair,0.56249,4659,8194,0.55175,0.57323
2013,Direct migration background,Urban regions,Most people would exploit you if they had the opportunity,0.47221,935,2027,0.45048,0.49395
2013,Direct migration background,Urban regions,Most people would try to be fair,0.52779,1092,2027,0.50605,0.54952
2013,Direct migration background,Rural regions,Most people would exploit you if they had the opportunity,0.48118,324,669,0.44329,0.51907
2013,Direct migration background,Rural regions,Most people would try to be fair,0.51882,345,669,0.48093,0.55671
2013,Indirect migration background,Urban regions,Most people would exploit you if they had the opportunity,0.48819,410,882,0.45519,0.52120
2013,Indirect migration background,Urban regions,Most people would try to be fair,0.51181,472,882,0.47880,0.54481
2013,Indirect migration background,Rural regions,Most people would exploit you if they had the opportunity,0.54458,104,210,0.47706,0.61210
2013,Indirect migration background,Rural regions,Most people would try to be fair,0.45542,106,210,0.38790,0.52294
2018,No migration background,Urban regions,Most people would exploit you if they had the opportunity,0.35075,4014,11690,0.34210,0.35940
2018,No migration background,Urban regions,Most people would try to be fair,0.64925,7676,11690,0.64060,0.65790
2018,No migration background,Rural regions,Most people would exploit you if they had the opportunity,0.41994,3011,7295,0.40861,0.43126
2018,No migration background,Rural regions,Most people would try to be fair,0.58006,4284,7295,0.56874,0.59139
2018,Direct migration background,Urban regions,Most people would exploit you if they had the opportunity,0.45680,2382,5432,0.44355,0.47005
2018,Direct migration background,Urban regions,Most people would try to be fair,0.54320,3050,5432,0.52995,0.55645
2018,Direct migration background,Rural regions,Most people would exploit you if they had the opportunity,0.45994,820,1884,0.43743,0.48245
2018,Direct migration background,Rural regions,Most people would try to be fair,0.54006,1064,1884,0.51755,0.56257
2018,Indirect migration background,Urban regions,Most people would exploit you if they had the opportunity,0.44598,584,1282,0.41876,0.47320
2018,Indirect migration background,Urban regions,Most people would try to be fair,0.55402,698,1282,0.52680,0.58124
2018,Indirect migration background,Rural regions,Most people would exploit you if they had the opportunity,0.46831,140,296,0.41137,0.52525
2018,Indirect migration background,Rural regions,Most people would try to be fair,0.53169,156,296,0.47475,0.58863
