year,pgisced97,sampreg,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,West,Most people would exploit you if they had the opportunity,0.41114,69,172,0.33739,0.48489
2003,No answer / don't know,West,Most people would try to be fair,0.58886,103,172,0.51511,0.66261
2003,No answer / don't know,East,Most people would exploit you if they had the opportunity,0.54905,36,36,0.38420,0.71390
2003,Pre-primary Level,West,Most people would exploit you if they had the opportunity,0.29511,131,444,0.25264,0.33758
2003,Pre-primary Level,West,Most people would try to be fair,0.70489,313,444,0.66242,0.74736
2003,Pre-primary Level,East,Most people would exploit you if they had the opportunity,0.44085,70,158,0.36319,0.51851
2003,Pre-primary Level,East,Most people would try to be fair,0.55915,88,158,0.48149,0.63681
2003,Primary Level,West,Most people would exploit you if they had the opportunity,0.64592,142,242,0.58554,0.70630
2003,Primary Level,West,Most people would try to be fair,0.35408,100,242,0.29370,0.41446
2003,Lower Secondary Level,West,Most people would exploit you if they had the opportunity,0.48416,1121,2272,0.46361,0.50471
2003,Lower Secondary Level,West,Most people would try to be fair,0.51584,1151,2272,0.49529,0.53639
2003,Lower Secondary Level,East,Most people would exploit you if they had the opportunity,0.56179,231,406,0.51346,0.61011
2003,Lower Secondary Level,East,Most people would try to be fair,0.43821,175,406,0.38989,0.48654
2003,Upper Secondary Level,West,Most people would exploit you if they had the opportunity,0.47904,3882,8168,0.46821,0.48988
2003,Upper Secondary Level,West,Most people would try to be fair,0.52096,4286,8168,0.51012,0.53179
2003,Upper Secondary Level,East,Most people would exploit you if they had the opportunity,0.58165,1595,2762,0.56325,0.60005
2003,Upper Secondary Level,East,Most people would try to be fair,0.41835,1167,2762,0.39995,0.43675
2003,Post-secondary Non-tertiary Level,West,Most people would exploit you if they had the opportunity,0.43707,439,988,0.40613,0.46802
2003,Post-secondary Non-tertiary Level,West,Most people would try to be fair,0.56293,549,988,0.53198,0.59387
2003,Post-secondary Non-tertiary Level,East,Most people would exploit you if they had the opportunity,0.52632,70,139,0.44301,0.60963
2003,Post-secondary Non-tertiary Level,East,Most people would try to be fair,0.47368,69,139,0.39037,0.55699
2003,First Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.48688,575,1214,0.45875,0.51501
2003,First Stage of Tertiary Education,West,Most people would try to be fair,0.51312,639,1214,0.48499,0.54125
2003,First Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.56083,247,451,0.51498,0.60669
2003,First Stage of Tertiary Education,East,Most people would try to be fair,0.43917,204,451,0.39331,0.48502
2003,Second Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.38691,1084,3005,0.36949,0.40433
2003,Second Stage of Tertiary Education,West,Most people would try to be fair,0.61309,1921,3005,0.59567,0.63051
2003,Second Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.49392,631,1284,0.46656,0.52128
2003,Second Stage of Tertiary Education,East,Most people would try to be fair,0.50608,653,1284,0.47872,0.53344
2008,No answer / don't know,West,Most people would exploit you if they had the opportunity,0.48162,119,247,0.41918,0.54406
2008,No answer / don't know,West,Most people would try to be fair,0.51838,128,247,0.45594,0.58082
2008,No answer / don't know,East,Most people would exploit you if they had the opportunity,0.39491,34,78,0.28572,0.50409
2008,No answer / don't know,East,Most people would try to be fair,0.60509,44,78,0.49591,0.71428
2008,Pre-primary Level,West,Most people would exploit you if they had the opportunity,0.33987,89,271,0.28337,0.39637
2008,Pre-primary Level,West,Most people would try to be fair,0.66013,182,271,0.60363,0.71663
2008,Pre-primary Level,East,Most people would exploit you if they had the opportunity,0.44069,36,82,0.33257,0.54881
2008,Pre-primary Level,East,Most people would try to be fair,0.55931,46,82,0.45119,0.66743
2008,Primary Level,West,Most people would exploit you if they had the opportunity,0.63197,93,157,0.55629,0.70765
2008,Primary Level,West,Most people would try to be fair,0.36803,64,157,0.29235,0.44371
2008,Lower Secondary Level,West,Most people would exploit you if they had the opportunity,0.52502,869,1675,0.50110,0.54894
2008,Lower Secondary Level,West,Most people would try to be fair,0.47498,806,1675,0.45106,0.49890
2008,Lower Secondary Level,East,Most people would exploit you if they had the opportunity,0.61681,177,300,0.56170,0.67192
2008,Lower Secondary Level,East,Most people would try to be fair,0.38319,123,300,0.32808,0.43830
2008,Upper Secondary Level,West,Most people would exploit you if they had the opportunity,0.49733,3437,7111,0.48570,0.50895
2008,Upper Secondary Level,West,Most people would try to be fair,0.50267,3674,7111,0.49105,0.51430
2008,Upper Secondary Level,East,Most people would exploit you if they had the opportunity,0.55676,1330,2460,0.53712,0.57639
2008,Upper Secondary Level,East,Most people would try to be fair,0.44324,1130,2460,0.42361,0.46288
2008,Post-secondary Non-tertiary Level,West,Most people would exploit you if they had the opportunity,0.46204,406,908,0.42960,0.49449
2008,Post-secondary Non-tertiary Level,West,Most people would try to be fair,0.53796,502,908,0.50551,0.57040
2008,Post-secondary Non-tertiary Level,East,Most people would exploit you if they had the opportunity,0.50005,81,165,0.42353,0.57658
2008,Post-secondary Non-tertiary Level,East,Most people would try to be fair,0.49995,84,165,0.42342,0.57647
2008,First Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.43584,431,1020,0.40539,0.46628
2008,First Stage of Tertiary Education,West,Most people would try to be fair,0.56416,589,1020,0.53372,0.59461
2008,First Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.56488,205,373,0.51450,0.61526
2008,First Stage of Tertiary Education,East,Most people would try to be fair,0.43512,168,373,0.38474,0.48550
2008,Second Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.33583,914,2901,0.31864,0.35302
2008,Second Stage of Tertiary Education,West,Most people would try to be fair,0.66417,1987,2901,0.64698,0.68136
2008,Second Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.45146,537,1225,0.42358,0.47934
2008,Second Stage of Tertiary Education,East,Most people would try to be fair,0.54854,688,1225,0.52066,0.57642
2013,No answer / don't know,West,Most people would exploit you if they had the opportunity,0.43774,165,386,0.38818,0.48730
2013,No answer / don't know,West,Most people would try to be fair,0.56226,221,386,0.51270,0.61182
2013,No answer / don't know,East,Most people would try to be fair,0.54585,37,37,0.38320,0.70849
2013,Pre-primary Level,West,Most people would exploit you if they had the opportunity,0.39027,131,383,0.34135,0.43919
2013,Pre-primary Level,West,Most people would try to be fair,0.60973,252,383,0.56081,0.65865
2013,Pre-primary Level,East,Most people would try to be fair,0.50814,33,33,0.33492,0.68136
2013,Primary Level,West,Most people would exploit you if they had the opportunity,0.57396,167,266,0.51442,0.63350
2013,Primary Level,West,Most people would try to be fair,0.42604,99,266,0.36650,0.48558
2013,Lower Secondary Level,West,Most people would exploit you if they had the opportunity,0.45369,1038,2169,0.43273,0.47465
2013,Lower Secondary Level,West,Most people would try to be fair,0.54631,1131,2169,0.52535,0.56727
2013,Lower Secondary Level,East,Most people would exploit you if they had the opportunity,0.54588,196,331,0.49216,0.59960
2013,Lower Secondary Level,East,Most people would try to be fair,0.45412,135,331,0.40040,0.50784
2013,Upper Secondary Level,West,Most people would exploit you if they had the opportunity,0.44409,3978,9145,0.43390,0.45427
2013,Upper Secondary Level,West,Most people would try to be fair,0.55591,5167,9145,0.54573,0.56610
2013,Upper Secondary Level,East,Most people would exploit you if they had the opportunity,0.52477,1562,2995,0.50688,0.54266
2013,Upper Secondary Level,East,Most people would try to be fair,0.47523,1433,2995,0.45734,0.49312
2013,Post-secondary Non-tertiary Level,West,Most people would exploit you if they had the opportunity,0.38944,516,1460,0.36442,0.41446
2013,Post-secondary Non-tertiary Level,West,Most people would try to be fair,0.61056,944,1460,0.58554,0.63558
2013,Post-secondary Non-tertiary Level,East,Most people would exploit you if they had the opportunity,0.36941,102,262,0.31086,0.42797
2013,Post-secondary Non-tertiary Level,East,Most people would try to be fair,0.63059,160,262,0.57203,0.68914
2013,First Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.40532,479,1216,0.37771,0.43292
2013,First Stage of Tertiary Education,West,Most people would try to be fair,0.59468,737,1216,0.56708,0.62229
2013,First Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.48838,221,426,0.44085,0.53590
2013,First Stage of Tertiary Education,East,Most people would try to be fair,0.51162,205,426,0.46410,0.55915
2013,Second Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.25806,1029,4279,0.24495,0.27117
2013,Second Stage of Tertiary Education,West,Most people would try to be fair,0.74194,3250,4279,0.72883,0.75505
2013,Second Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.37201,495,1427,0.34692,0.39710
2013,Second Stage of Tertiary Education,East,Most people would try to be fair,0.62799,932,1427,0.60290,0.65308
2018,No answer / don't know,West,Most people would exploit you if they had the opportunity,0.43764,308,690,0.40060,0.47469
2018,No answer / don't know,West,Most people would try to be fair,0.56236,382,690,0.52531,0.59940
2018,No answer / don't know,East,Most people would exploit you if they had the opportunity,0.63996,69,122,0.55443,0.72549
2018,No answer / don't know,East,Most people would try to be fair,0.36004,53,122,0.27451,0.44557
2018,Pre-primary Level,West,Most people would exploit you if they had the opportunity,0.37599,106,282,0.31936,0.43263
2018,Pre-primary Level,West,Most people would try to be fair,0.62401,176,282,0.56737,0.68064
2018,Pre-primary Level,East,Most people would try to be fair,0.80162,43,43,0.68101,0.92222
2018,Primary Level,West,Most people would exploit you if they had the opportunity,0.56089,591,1300,0.53390,0.58788
2018,Primary Level,West,Most people would try to be fair,0.43911,709,1300,0.41212,0.46610
2018,Primary Level,East,Most people would exploit you if they had the opportunity,0.73932,97,196,0.67770,0.80094
2018,Primary Level,East,Most people would try to be fair,0.26068,99,196,0.19906,0.32230
2018,Lower Secondary Level,West,Most people would exploit you if they had the opportunity,0.49451,1323,2727,0.47574,0.51328
2018,Lower Secondary Level,West,Most people would try to be fair,0.50549,1404,2727,0.48672,0.52426
2018,Lower Secondary Level,East,Most people would exploit you if they had the opportunity,0.54337,251,473,0.49843,0.58830
2018,Lower Secondary Level,East,Most people would try to be fair,0.45663,222,473,0.41170,0.50157
2018,Upper Secondary Level,West,Most people would exploit you if they had the opportunity,0.41673,3773,8970,0.40653,0.42694
2018,Upper Secondary Level,West,Most people would try to be fair,0.58327,5197,8970,0.57306,0.59347
2018,Upper Secondary Level,East,Most people would exploit you if they had the opportunity,0.47217,1340,2781,0.45361,0.49073
2018,Upper Secondary Level,East,Most people would try to be fair,0.52783,1441,2781,0.50927,0.54639
2018,Post-secondary Non-tertiary Level,West,Most people would exploit you if they had the opportunity,0.36839,671,1816,0.34620,0.39058
2018,Post-secondary Non-tertiary Level,West,Most people would try to be fair,0.63161,1145,1816,0.60942,0.65380
2018,Post-secondary Non-tertiary Level,East,Most people would exploit you if they had the opportunity,0.36957,119,321,0.31669,0.42246
2018,Post-secondary Non-tertiary Level,East,Most people would try to be fair,0.63043,202,321,0.57754,0.68331
2018,First Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.39897,381,1031,0.36907,0.42888
2018,First Stage of Tertiary Education,West,Most people would try to be fair,0.60103,650,1031,0.57112,0.63093
2018,First Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.45374,174,380,0.40362,0.50387
2018,First Stage of Tertiary Education,East,Most people would try to be fair,0.54626,206,380,0.49613,0.59638
2018,Second Stage of Tertiary Education,West,Most people would exploit you if they had the opportunity,0.25052,1321,5291,0.23885,0.26220
2018,Second Stage of Tertiary Education,West,Most people would try to be fair,0.74948,3970,5291,0.73780,0.76115
2018,Second Stage of Tertiary Education,East,Most people would exploit you if they had the opportunity,0.26566,412,1441,0.24285,0.28847
2018,Second Stage of Tertiary Education,East,Most people would try to be fair,0.73434,1029,1441,0.71153,0.75715
