year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2006,2nd Quintile,,,,,,,,,,,,
2006,3rd Quintile,,,,,,,,,,,,
2006,4th Quintile,,,,,,,,,,,,
2006,5th Quintile,,,,,,,,,,,,
2007,1st Quintile,,,,,,,,,,,,
2007,2nd Quintile,,,,,,,,,,,,
2007,3rd Quintile,,,,,,,,,,,,
2007,4th Quintile,,,,,,,,,,,,
2007,5th Quintile,,,,,,,,,,,,
2008,1st Quintile,,,,,,,,,,,,
2008,2nd Quintile,,,,,,,,,,,,
2008,3rd Quintile,,,,,,,,,,,,
2008,4th Quintile,,,,,,,,,,,,
2008,5th Quintile,,,,,,,,,,,,
2009,1st Quintile,2811,4.66646,4.62232,4.71060,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,4.66667
2009,2nd Quintile,3099,4.69519,4.65453,4.73586,4.00000,4.66667,5.33333,2.00000,7.0,4.6666665,4.66667,4.66667
2009,3rd Quintile,3357,4.72614,4.68724,4.76504,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,5.00000
2009,4th Quintile,3727,4.77588,4.74002,4.81174,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,5.00000
2009,5th Quintile,4765,4.77939,4.74752,4.81126,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,5.00000
2010,1st Quintile,,,,,,,,,,,,
2010,2nd Quintile,,,,,,,,,,,,
2010,3rd Quintile,,,,,,,,,,,,
2010,4th Quintile,,,,,,,,,,,,
2010,5th Quintile,,,,,,,,,,,,
2011,1st Quintile,,,,,,,,,,,,
2011,2nd Quintile,,,,,,,,,,,,
2011,3rd Quintile,,,,,,,,,,,,
2011,4th Quintile,,,,,,,,,,,,
2011,5th Quintile,,,,,,,,,,,,
2012,1st Quintile,2272,5.01916,4.97178,5.06653,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2012,2nd Quintile,1764,5.09621,5.04459,5.14783,4.33333,5.00000,6.00000,1.83333,7.0,5.0,5.00000,5.33333
2012,3rd Quintile,1345,5.07114,5.01378,5.12851,4.33333,5.00000,6.00000,1.83333,7.0,5.0,5.00000,5.33333
2012,4th Quintile,1002,5.16700,5.09906,5.23495,4.33333,5.33333,6.00000,1.83333,7.0,5.3333335,5.00000,5.33333
2012,5th Quintile,716,5.08650,5.00797,5.16503,4.33333,5.00000,6.00000,2.0,7.0,5.0,5.00000,5.33333
2013,1st Quintile,3053,4.75949,4.71818,4.80079,4.00000,4.66667,5.66667,1.50000,7.0,4.6666665,4.66667,5.00000
2013,2nd Quintile,3398,4.78792,4.75055,4.82529,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2013,3rd Quintile,3561,4.79501,4.75921,4.83082,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2013,4th Quintile,3896,4.86387,4.82865,4.89909,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2013,5th Quintile,4772,4.88124,4.84988,4.91259,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2014,1st Quintile,,,,,,,,,,,,
2014,2nd Quintile,,,,,,,,,,,,
2014,3rd Quintile,,,,,,,,,,,,
2014,4th Quintile,,,,,,,,,,,,
2014,5th Quintile,,,,,,,,,,,,
2015,1st Quintile,,,,,,,,,,,,
2015,2nd Quintile,,,,,,,,,,,,
2015,3rd Quintile,,,,,,,,,,,,
2015,4th Quintile,,,,,,,,,,,,
2015,5th Quintile,,,,,,,,,,,,
2016,1st Quintile,,,,,,,,,,,,
2016,2nd Quintile,,,,,,,,,,,,
2016,3rd Quintile,,,,,,,,,,,,
2016,4th Quintile,,,,,,,,,,,,
2016,5th Quintile,,,,,,,,,,,,
2017,1st Quintile,6123,4.80308,4.77285,4.83330,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2017,2nd Quintile,4882,4.79219,4.76057,4.82382,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2017,3rd Quintile,4419,4.83669,4.80330,4.87008,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2017,4th Quintile,4344,4.90172,4.86824,4.93520,4.33333,5.00000,5.66667,2.33333,7.0,5.0,5.00000,5.00000
2017,5th Quintile,4537,4.84371,4.81101,4.87641,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2018,1st Quintile,,,,,,,,,,,,
2018,2nd Quintile,,,,,,,,,,,,
2018,3rd Quintile,,,,,,,,,,,,
2018,4th Quintile,,,,,,,,,,,,
2018,5th Quintile,,,,,,,,,,,,
2019,1st Quintile,4386,4.81966,4.78460,4.85473,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2019,2nd Quintile,4723,4.84726,4.81507,4.87944,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2019,3rd Quintile,4383,4.84593,4.81243,4.87944,4.00000,5.00000,5.66667,1.50000,7.0,5.0,4.66667,5.00000
2019,4th Quintile,4249,4.84746,4.81356,4.88137,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2019,5th Quintile,4788,4.90551,4.87330,4.93772,4.00000,5.00000,5.66667,1.50000,7.0,5.0,5.00000,5.00000
2020,1st Quintile,,,,,,,,,,,,
2020,2nd Quintile,,,,,,,,,,,,
2020,3rd Quintile,,,,,,,,,,,,
2020,4th Quintile,,,,,,,,,,,,
2020,5th Quintile,,,,,,,,,,,,
2021,1st Quintile,,,,,,,,,,,,
2021,2nd Quintile,,,,,,,,,,,,
2021,3rd Quintile,,,,,,,,,,,,
2021,4th Quintile,,,,,,,,,,,,
2021,5th Quintile,,,,,,,,,,,,
2022,1st Quintile,,,,,,,,,,,,
2022,2nd Quintile,,,,,,,,,,,,
2022,3rd Quintile,,,,,,,,,,,,
2022,4th Quintile,,,,,,,,,,,,
2022,5th Quintile,,,,,,,,,,,,
