"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2006","(Fach-)Abitur","Ostdeutschland","7.6","7.5","410","7.44","7.76"
"2006","(Fach-)Abitur","Westdeutschland","7.52","7.5","2035","7.44","7.6"
"2006","(noch) kein Abschluss","Ostdeutschland","7.54","7.5","97","7.16","7.92"
"2006","(noch) kein Abschluss","Westdeutschland","7.5","7.5","552","7.34","7.66"
"2006","AkademikerIn","Ostdeutschland","7.3","7.5","1324","7.21","7.39"
"2006","AkademikerIn","Westdeutschland","7.48","7.5","3236","7.42","7.54"
"2006","Hauptschule","Ostdeutschland","7.2","7.5","1377","7.1","7.3"
"2006","Hauptschule","Westdeutschland","7.41","7.5","6663","7.36","7.46"
"2006","Realschule","Ostdeutschland","7.3","7.5","1942","7.22","7.38"
"2006","Realschule","Westdeutschland","7.56","7.5","3786","7.5","7.62"
"2007","(Fach-)Abitur","Ostdeutschland","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","",""
"2007","Hauptschule","Westdeutschland","","","","",""
"2007","Realschule","Ostdeutschland","","","","",""
"2007","Realschule","Westdeutschland","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","","","","",""
"2008","(Fach-)Abitur","Westdeutschland","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","","","","",""
"2008","AkademikerIn","Ostdeutschland","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","",""
"2008","Hauptschule","Westdeutschland","","","","",""
"2008","Realschule","Ostdeutschland","","","","",""
"2008","Realschule","Westdeutschland","","","","",""
"2009","(Fach-)Abitur","Ostdeutschland","","","","",""
"2009","(Fach-)Abitur","Westdeutschland","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","","","","",""
"2009","AkademikerIn","Ostdeutschland","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","",""
"2009","Hauptschule","Westdeutschland","","","","",""
"2009","Realschule","Ostdeutschland","","","","",""
"2009","Realschule","Westdeutschland","","","","",""
"2010","(Fach-)Abitur","Ostdeutschland","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","",""
"2010","AkademikerIn","Ostdeutschland","","","","",""
"2010","AkademikerIn","Westdeutschland","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","",""
"2010","Hauptschule","Westdeutschland","","","","",""
"2010","Realschule","Ostdeutschland","","","","",""
"2010","Realschule","Westdeutschland","","","","",""
"2011","(Fach-)Abitur","Ostdeutschland","7.76","7.5","530","7.62","7.9"
