"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2006","(Fach-)Abitur","Baden-Württemberg","7.29","7.5","320","7.09","7.49"
"2006","(Fach-)Abitur","Bayern","7.63","7.5","304","7.43","7.83"
"2006","(Fach-)Abitur","Berlin","7.39","7.5","115","7.06","7.72"
"2006","(Fach-)Abitur","Brandenburg","7.43","7.5","80","7.06","7.8"
"2006","(Fach-)Abitur","Bremen","","","","",""
"2006","(Fach-)Abitur","Hamburg","8.21","7.5","50","7.81","8.61"
"2006","(Fach-)Abitur","Hessen","7.53","7.5","191","7.29","7.77"
"2006","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2006","(Fach-)Abitur","Niedersachsen","7.77","7.5","198","7.53","8.01"
"2006","(Fach-)Abitur","Nordrhein-Westfalen","7.51","7.5","668","7.37","7.65"
"2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.45","7.5","133","7.16","7.74"
"2006","(Fach-)Abitur","Sachsen","7.79","7.5","127","7.52","8.06"
"2006","(Fach-)Abitur","Sachsen-Anhalt","7.48","7.5","74","7.05","7.91"
"2006","(Fach-)Abitur","Schleswig-Holstein","7.42","7.5","78","6.97","7.87"
"2006","(Fach-)Abitur","Thüringen","7.51","7.5","65","7.08","7.94"
"2006","(noch) kein Abschluss","Baden-Württemberg","7.09","7.5","118","6.68","7.5"
"2006","(noch) kein Abschluss","Bayern","7.93","7.5","79","7.58","8.28"
"2006","(noch) kein Abschluss","Berlin","","","","",""
"2006","(noch) kein Abschluss","Brandenburg","","","","",""
"2006","(noch) kein Abschluss","Bremen","","","","",""
"2006","(noch) kein Abschluss","Hamburg","","","","",""
"2006","(noch) kein Abschluss","Hessen","7.95","8.5","44","7.32","8.58"
"2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2006","(noch) kein Abschluss","Niedersachsen","8.28","7.5","62","7.83","8.73"
"2006","(noch) kein Abschluss","Nordrhein-Westfalen","7.35","7.5","170","7.07","7.63"
"2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.45","7.5","34","6.74","8.16"
"2006","(noch) kein Abschluss","Sachsen","","","","",""
"2006","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2006","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2006","(noch) kein Abschluss","Thüringen","","","","",""
"2006","AkademikerIn","Baden-Württemberg","7.58","7.5","522","7.44","7.72"
"2006","AkademikerIn","Bayern","7.49","7.5","610","7.34","7.64"
"2006","AkademikerIn","Berlin","7.23","7.5","260","7.03","7.43"
"2006","AkademikerIn","Brandenburg","7.03","6.5","266","6.81","7.25"
"2006","AkademikerIn","Bremen","8.25","7.5","32","7.71","8.79"
"2006","AkademikerIn","Hamburg","7.67","7.5","76","7.3","8.04"
"2006","AkademikerIn","Hessen","7.31","7.5","354","7.12","7.5"
"2006","AkademikerIn","Mecklenburg-Vorpommern","7.75","7.5","146","7.49","8.01"
"2006","AkademikerIn","Niedersachsen","7.39","7.5","327","7.21","7.57"
"2006","AkademikerIn","Nordrhein-Westfalen","7.61","7.5","865","7.5","7.72"
"2006","AkademikerIn","Rheinland-Pfalz,Saarland","7.11","7.5","195","6.84","7.38"
"2006","AkademikerIn","Sachsen","7.21","6.5","382","7.03","7.39"
"2006","AkademikerIn","Sachsen-Anhalt","7.22","6.5","219","6.96","7.48"
"2006","AkademikerIn","Schleswig-Holstein","7.55","7.5","121","7.22","7.88"
"2006","AkademikerIn","Thüringen","7.3","7.5","185","7.07","7.53"
"2006","Hauptschule","Baden-Württemberg","7.1","7.5","1078","6.99","7.21"
"2006","Hauptschule","Bayern","7.6","7.5","1366","7.5","7.7"
"2006","Hauptschule","Berlin","6.77","6.5","147","6.42","7.12"
"2006","Hauptschule","Brandenburg","6.86","6.5","239","6.6","7.12"
"2006","Hauptschule","Bremen","7.17","7.5","43","6.5","7.84"
"2006","Hauptschule","Hamburg","7.68","7.5","85","7.29","8.07"
"2006","Hauptschule","Hessen","7.27","7.5","519","7.09","7.45"
"2006","Hauptschule","Mecklenburg-Vorpommern","7.34","7.5","134","7","7.68"
"2006","Hauptschule","Niedersachsen","7.39","7.5","764","7.25","7.53"
"2006","Hauptschule","Nordrhein-Westfalen","7.48","7.5","1817","7.39","7.57"
"2006","Hauptschule","Rheinland-Pfalz,Saarland","7.44","7.5","639","7.28","7.6"
"2006","Hauptschule","Sachsen","7.26","7.5","386","7.08","7.44"
"2006","Hauptschule","Sachsen-Anhalt","7.53","7.5","265","7.28","7.78"
"2006","Hauptschule","Schleswig-Holstein","7.65","7.5","261","7.42","7.88"
"2006","Hauptschule","Thüringen","7.09","6.5","297","6.9","7.28"
"2006","Realschule","Baden-Württemberg","7.39","7.5","598","7.24","7.54"
"2006","Realschule","Bayern","7.67","7.5","698","7.53","7.81"
"2006","Realschule","Berlin","6.82","6.5","215","6.54","7.1"
"2006","Realschule","Brandenburg","7.18","6.5","318","6.98","7.38"
"2006","Realschule","Bremen","7.05","7.5","39","6.23","7.87"
"2006","Realschule","Hamburg","7.77","7.5","75","7.37","8.17"
"2006","Realschule","Hessen","7.52","7.5","341","7.32","7.72"
"2006","Realschule","Mecklenburg-Vorpommern","7.46","7.5","216","7.2","7.72"
"2006","Realschule","Niedersachsen","7.56","7.5","571","7.41","7.71"
"2006","Realschule","Nordrhein-Westfalen","7.65","7.5","924","7.53","7.77"
"2006","Realschule","Rheinland-Pfalz,Saarland","7.48","7.5","257","7.26","7.7"
"2006","Realschule","Sachsen","7.54","7.5","624","7.4","7.68"
"2006","Realschule","Sachsen-Anhalt","7.39","7.5","309","7.19","7.59"
"2006","Realschule","Schleswig-Holstein","7.95","7.5","175","7.74","8.16"
"2006","Realschule","Thüringen","7.05","6.5","368","6.86","7.24"
"2007","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2007","(Fach-)Abitur","Bayern","","","","",""
"2007","(Fach-)Abitur","Berlin","","","","",""
"2007","(Fach-)Abitur","Brandenburg","","","","",""
"2007","(Fach-)Abitur","Bremen","","","","",""
"2007","(Fach-)Abitur","Hamburg","","","","",""
"2007","(Fach-)Abitur","Hessen","","","","",""
"2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2007","(Fach-)Abitur","Niedersachsen","","","","",""
"2007","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2007","(Fach-)Abitur","Sachsen","","","","",""
"2007","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2007","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2007","(Fach-)Abitur","Thüringen","","","","",""
"2007","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2007","(noch) kein Abschluss","Bayern","","","","",""
"2007","(noch) kein Abschluss","Berlin","","","","",""
"2007","(noch) kein Abschluss","Brandenburg","","","","",""
"2007","(noch) kein Abschluss","Bremen","","","","",""
"2007","(noch) kein Abschluss","Hamburg","","","","",""
"2007","(noch) kein Abschluss","Hessen","","","","",""
"2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
