year,age_gr,regtyp,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,17-29 y.,Urban regions,Strong,0.01901,47,2650,0.01381,0.02421
2002,17-29 y.,Urban regions,A Little,0.17582,435,2650,0.16132,0.19032
2002,17-29 y.,Urban regions,Not at all,0.80037,2168,2650,0.78515,0.81559
2002,17-29 y.,Rural regions,Strong,0.02741,41,1473,0.01907,0.03575
2002,17-29 y.,Rural regions,A Little,0.18393,273,1473,0.16413,0.20372
2002,17-29 y.,Rural regions,Not at all,0.78605,1159,1473,0.76510,0.80700
2002,30-45 y.,Urban regions,Strong,0.04945,229,4988,0.04343,0.05547
2002,30-45 y.,Urban regions,A Little,0.27831,1352,4988,0.26587,0.29075
2002,30-45 y.,Urban regions,Not at all,0.66881,3407,4988,0.65575,0.68187
2002,30-45 y.,Rural regions,Strong,0.06831,153,2424,0.05827,0.07836
2002,30-45 y.,Rural regions,A Little,0.32591,774,2424,0.30725,0.34457
2002,30-45 y.,Rural regions,Not at all,0.60338,1497,2424,0.58390,0.62286
2002,46-65 y.,Urban regions,Strong,0.17906,805,5221,0.16865,0.18946
2002,46-65 y.,Urban regions,A Little,0.41603,2130,5221,0.40266,0.42941
2002,46-65 y.,Urban regions,Not at all,0.39978,2286,5221,0.38649,0.41307
2002,46-65 y.,Rural regions,Strong,0.18516,469,2599,0.17023,0.20010
2002,46-65 y.,Rural regions,A Little,0.45834,1185,2599,0.43918,0.47750
2002,46-65 y.,Rural regions,Not at all,0.35361,945,2599,0.33522,0.37199
2002,66 and older,Urban regions,Strong,0.37552,813,2343,0.35591,0.39513
2002,66 and older,Urban regions,A Little,0.44906,1080,2343,0.42891,0.46920
2002,66 and older,Urban regions,Not at all,0.16990,450,2343,0.15469,0.18511
2002,66 and older,Rural regions,Strong,0.34686,418,1226,0.32021,0.37351
2002,66 and older,Rural regions,A Little,0.50466,628,1226,0.47666,0.53265
2002,66 and older,Rural regions,Not at all,0.14045,180,1226,0.12099,0.15991
2004,17-29 y.,Urban regions,Strong,0.02304,42,2573,0.01725,0.02884
2004,17-29 y.,Urban regions,A Little,0.18045,447,2573,0.16559,0.19532
2004,17-29 y.,Urban regions,Not at all,0.79087,2084,2573,0.77516,0.80659
2004,17-29 y.,Rural regions,A Little,0.18066,242,1353,0.16016,0.20117
2004,17-29 y.,Rural regions,Not at all,0.80018,1111,1353,0.77887,0.82150
2004,30-45 y.,Urban regions,Strong,0.05180,195,4423,0.04527,0.05833
2004,30-45 y.,Urban regions,A Little,0.28299,1180,4423,0.26972,0.29627
2004,30-45 y.,Urban regions,Not at all,0.66204,3048,4423,0.64810,0.67599
2004,30-45 y.,Rural regions,Strong,0.06472,123,2091,0.05417,0.07527
2004,30-45 y.,Rural regions,A Little,0.31723,658,2091,0.29728,0.33718
2004,30-45 y.,Rural regions,Not at all,0.61568,1310,2091,0.59482,0.63653
2004,46-65 y.,Urban regions,Strong,0.17684,714,4854,0.16611,0.18758
