"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","(Fach-)Abitur","männlich","6.98","6.5","966","4","6","9","10","10","6.85","7.11","0","10","7","8"
"2008","(Fach-)Abitur","weiblich","6.83","6.5","1202","3","5","8","10","10","6.7","6.96","0","10","7","8"
"2008","(noch) kein Abschluss","männlich","7.4","7.5","251","5","6","9","10","10","7.14","7.66","0","10","8","8"
"2008","(noch) kein Abschluss","weiblich","6.57","6.5","292","3","5","8","10","10","6.3","6.84","0","10","7","8"
"2008","AkademikerIn","männlich","7.02","6.5","2289","4","6","9","9","10","6.94","7.1","0","10","7","8"
"2008","AkademikerIn","weiblich","6.89","6.5","1898","4","6","8","9","10","6.79","6.99","0","10","7","7"
"2008","Hauptschule","männlich","6.72","6.5","3287","3","5","8","10","10","6.64","6.8","0","10","7","7"
"2008","Hauptschule","weiblich","6.36","6.5","3514","3","5","8","9","10","6.28","6.44","0","10","7","7"
"2008","Realschule","männlich","6.88","6.5","2159","4","5","9","10","10","6.79","6.97","0","10","7","7"
"2008","Realschule","weiblich","6.65","6.5","2955","3","5","8","9","10","6.57","6.73","0","10","7","7"
"2009","(Fach-)Abitur","männlich","7.03","6.5","887","4","6","9","10","10","6.89","7.17","0","10","7","8"
"2009","(Fach-)Abitur","weiblich","6.81","6.5","1113","4","5","8","9","10","6.68","6.94","0","10","7","8"
"2009","(noch) kein Abschluss","männlich","7.19","7.5","245","4","6","9","10","10","6.91","7.47","0","10","7","8"
"2009","(noch) kein Abschluss","weiblich","6.69","6.5","235","3","5","8","9","10","6.41","6.97","0","10","7","8"
"2009","AkademikerIn","männlich","7.03","6.5","2182","4","6","9","10","10","6.94","7.12","0","10","7","8"
"2009","AkademikerIn","weiblich","6.86","6.5","1848","3","5","9","10","10","6.76","6.96","0","10","7","7"
"2009","Hauptschule","männlich","6.65","6.5","3005","3","5","8","9","10","6.57","6.73","0","10","7","7"
"2009","Hauptschule","weiblich","6.31","6.5","3195","3","5","8","9","10","6.23","6.39","0","10","6","7"
"2009","Realschule","männlich","6.77","6.5","2021","3","5","8","9","10","6.67","6.87","0","10","7","7"
"2009","Realschule","weiblich","6.65","6.5","2787","3","5","8","9","10","6.57","6.73","0","10","7","7"
"2010","(Fach-)Abitur","männlich","7.12","7.5","1247","4","6","9","9","10","7","7.24","0","10","8","8"
"2010","(Fach-)Abitur","weiblich","6.9","6.5","1810","4","5","9","10","10","6.79","7.01","0","10","7","7"
"2010","(noch) kein Abschluss","männlich","7.03","7.5","375","3","5","9","10","10","6.82","7.24","2","10","7","8"
"2010","(noch) kein Abschluss","weiblich","6.18","6.5","396","3","4","8","10","10","5.92","6.44","0","10","7","7"
"2010","AkademikerIn","männlich","7.08","7.5","2764","4","6","9","10","10","7","7.16","0","10","8","8"
"2010","AkademikerIn","weiblich","6.77","6.5","2605","3","5","8","10","10","6.68","6.86","0","10","7","7"
"2010","Hauptschule","männlich","6.6","6.5","3623","3","5","8","10","10","6.53","6.67","0","10","7","7"
"2010","Hauptschule","weiblich","6.28","6.5","3861","3","5","8","9","10","6.2","6.36","0","10","7","7"
"2010","Realschule","männlich","6.8","6.5","2647","3","5","8","10","10","6.72","6.88","0","10","7","7"
"2010","Realschule","weiblich","6.63","6.5","4131","3","5","8","10","10","6.56","6.7","0","10","7","7"
"2011","(Fach-)Abitur","männlich","7.15","7.5","1295","4","6","9","10","10","7.04","7.26","0","10","7","8"
"2011","(Fach-)Abitur","weiblich","6.96","6.5","2000","4","6","9","10","10","6.86","7.06","0","10","7","7"
"2011","(noch) kein Abschluss","männlich","7.1","6.5","379","4","6","9","10","10","6.88","7.32","0","10","7","8"
"2011","(noch) kein Abschluss","weiblich","6.51","6.5","424","3","5","9","10","10","6.26","6.76","0","10","7","8"
"2011","AkademikerIn","männlich","7.11","7.5","2954","4","6","9","10","10","7.03","7.19","0","10","8","8"
"2011","AkademikerIn","weiblich","6.84","6.5","2801","3","5","9","10","10","6.76","6.92","0","10","7","7"
