"pli0096_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Taeglich","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Taeglich","1985","(noch) kein Abschluss","Hamburg","","","",""
"Taeglich","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Taeglich","1985","(noch) kein Abschluss","Bremen","","","",""
"Taeglich","1985","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Taeglich","1985","(noch) kein Abschluss","Hessen","","","",""
"Taeglich","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1985","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Taeglich","1985","(noch) kein Abschluss","Bayern","","","",""
"Taeglich","1985","(noch) kein Abschluss","Berlin","","","",""
"Taeglich","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Taeglich","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Taeglich","1985","(noch) kein Abschluss","Sachsen","","","",""
"Taeglich","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Taeglich","1985","(noch) kein Abschluss","Thueringen","","","",""
"Taeglich","1985","Hauptschule","Schleswig-Holstein","","","",""
"Taeglich","1985","Hauptschule","Hamburg","","","",""
"Taeglich","1985","Hauptschule","Niedersachsen","","","",""
"Taeglich","1985","Hauptschule","Bremen","","","",""
"Taeglich","1985","Hauptschule","Nordrhein-Westfalen","","","",""
"Taeglich","1985","Hauptschule","Hessen","","","",""
"Taeglich","1985","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1985","Hauptschule","Baden-Wuerttemberg","","","",""
"Taeglich","1985","Hauptschule","Bayern","","","",""
"Taeglich","1985","Hauptschule","Berlin","","","",""
"Taeglich","1985","Hauptschule","Brandenburg","","","",""
"Taeglich","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","1985","Hauptschule","Sachsen","","","",""
"Taeglich","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Taeglich","1985","Hauptschule","Thueringen","","","",""
"Taeglich","1985","Realschule","Schleswig-Holstein","","","",""
"Taeglich","1985","Realschule","Hamburg","","","",""
"Taeglich","1985","Realschule","Niedersachsen","","","",""
"Taeglich","1985","Realschule","Bremen","","","",""
"Taeglich","1985","Realschule","Nordrhein-Westfalen","","","",""
"Taeglich","1985","Realschule","Hessen","","","",""
"Taeglich","1985","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1985","Realschule","Baden-Wuerttemberg","","","",""
"Taeglich","1985","Realschule","Bayern","","","",""
"Taeglich","1985","Realschule","Berlin","","","",""
"Taeglich","1985","Realschule","Brandenburg","","","",""
"Taeglich","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Taeglich","1985","Realschule","Sachsen","","","",""
"Taeglich","1985","Realschule","Sachsen-Anhalt","","","",""
"Taeglich","1985","Realschule","Thueringen","","","",""
"Taeglich","1985","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Taeglich","1985","(Fach-)Abitur","Hamburg","","","",""
"Taeglich","1985","(Fach-)Abitur","Niedersachsen","","","",""
"Taeglich","1985","(Fach-)Abitur","Bremen","","","",""
"Taeglich","1985","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Taeglich","1985","(Fach-)Abitur","Hessen","","","",""
"Taeglich","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1985","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Taeglich","1985","(Fach-)Abitur","Bayern","","","",""
"Taeglich","1985","(Fach-)Abitur","Berlin","","","",""
"Taeglich","1985","(Fach-)Abitur","Brandenburg","","","",""
"Taeglich","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Taeglich","1985","(Fach-)Abitur","Sachsen","","","",""
"Taeglich","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Taeglich","1985","(Fach-)Abitur","Thueringen","","","",""
"Taeglich","1985","AkademikerIn","Schleswig-Holstein","","","",""
"Taeglich","1985","AkademikerIn","Hamburg","","","",""
"Taeglich","1985","AkademikerIn","Niedersachsen","","","",""
"Taeglich","1985","AkademikerIn","Bremen","","","",""
"Taeglich","1985","AkademikerIn","Nordrhein-Westfalen","","","",""
"Taeglich","1985","AkademikerIn","Hessen","","","",""
"Taeglich","1985","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1985","AkademikerIn","Baden-Wuerttemberg","","","",""
"Taeglich","1985","AkademikerIn","Bayern","","","",""
"Taeglich","1985","AkademikerIn","Berlin","","","",""
"Taeglich","1985","AkademikerIn","Brandenburg","","","",""
"Taeglich","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Taeglich","1985","AkademikerIn","Sachsen","","","",""
"Taeglich","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Taeglich","1985","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
