year,age_gr,regtyp,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,At least once per week,0.09558,196,2468,0.08398,0.10718
1985,17-29 y.,Urban regions,At least once per month,0.04349,98,2468,0.03544,0.05154
1985,17-29 y.,Urban regions,Seldom,0.09306,209,2468,0.08159,0.10452
1985,17-29 y.,Urban regions,Never,0.76787,1965,2468,0.75121,0.78453
1985,17-29 y.,Rural regions,At least once per week,0.09075,56,634,0.06837,0.11313
1985,17-29 y.,Rural regions,At least once per month,0.06524,39,634,0.04600,0.08448
1985,17-29 y.,Rural regions,Seldom,0.10799,63,634,0.08381,0.13217
1985,17-29 y.,Rural regions,Never,0.73601,476,634,0.70168,0.77035
1985,30-45 y.,Urban regions,At least once per week,0.08786,200,2721,0.07723,0.09850
1985,30-45 y.,Urban regions,At least once per month,0.08157,186,2721,0.07129,0.09186
1985,30-45 y.,Urban regions,Seldom,0.09193,216,2721,0.08107,0.10279
1985,30-45 y.,Urban regions,Never,0.73863,2119,2721,0.72212,0.75515
1985,30-45 y.,Rural regions,At least once per week,0.11126,72,713,0.08816,0.13435
1985,30-45 y.,Rural regions,At least once per month,0.10484,65,713,0.08234,0.12734
1985,30-45 y.,Rural regions,Seldom,0.10414,67,713,0.08171,0.12658
1985,30-45 y.,Rural regions,Never,0.67976,509,713,0.64549,0.71403
1985,46-65 y.,Urban regions,At least once per week,0.08775,187,2568,0.07680,0.09869
1985,46-65 y.,Urban regions,At least once per month,0.06821,145,2568,0.05846,0.07796
1985,46-65 y.,Urban regions,Seldom,0.07841,176,2568,0.06801,0.08881
1985,46-65 y.,Urban regions,Never,0.76563,2060,2568,0.74925,0.78202
1985,46-65 y.,Rural regions,At least once per week,0.09387,59,678,0.07190,0.11584
1985,46-65 y.,Rural regions,At least once per month,0.07696,51,678,0.05688,0.09704
1985,46-65 y.,Rural regions,Seldom,0.09746,66,678,0.07512,0.11980
1985,46-65 y.,Rural regions,Never,0.73171,502,678,0.69833,0.76508
1985,66 and older,Urban regions,At least once per week,0.03896,32,774,0.02532,0.05260
1985,66 and older,Urban regions,Seldom,0.04133,34,774,0.02729,0.05536
1985,66 and older,Urban regions,Never,0.89031,708,774,0.86828,0.91234
1985,66 and older,Rural regions,Never,0.87057,245,245,0.82845,0.91269
1986,17-29 y.,Urban regions,At least once per week,0.09391,191,2401,0.08224,0.10558
1986,17-29 y.,Urban regions,At least once per month,0.04565,98,2401,0.03730,0.05400
1986,17-29 y.,Urban regions,Seldom,0.10029,216,2401,0.08827,0.11230
1986,17-29 y.,Urban regions,Never,0.76016,1896,2401,0.74307,0.77724
1986,17-29 y.,Rural regions,At least once per week,0.08871,54,599,0.06592,0.11150
1986,17-29 y.,Rural regions,Seldom,0.11081,66,599,0.08565,0.13597
1986,17-29 y.,Rural regions,Never,0.75477,479,599,0.72028,0.78925
