year,pgisced97,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,Very concerned,0.18056,48,282,0.13558,0.22553
1999,No answer / don't know,Somewhat concerned,0.38904,104,282,0.33204,0.44605
1999,No answer / don't know,Not concerned at all,0.43040,130,282,0.37250,0.48829
1999,Pre-primary Level,Very concerned,0.11161,38,315,0.07678,0.14643
1999,Pre-primary Level,Somewhat concerned,0.24131,81,315,0.19399,0.28864
1999,Pre-primary Level,Not concerned at all,0.64708,196,315,0.59422,0.69994
1999,Primary Level,Very concerned,0.34272,148,421,0.29732,0.38811
1999,Primary Level,Somewhat concerned,0.46214,195,421,0.41446,0.50982
1999,Primary Level,Not concerned at all,0.19515,78,421,0.15724,0.23305
1999,Lower Secondary Level,Very concerned,0.31254,704,2429,0.29410,0.33097
1999,Lower Secondary Level,Somewhat concerned,0.45020,1059,2429,0.43041,0.46999
1999,Lower Secondary Level,Not concerned at all,0.23726,666,2429,0.22034,0.25419
1999,Upper Secondary Level,Very concerned,0.20261,1338,6922,0.19314,0.21208
1999,Upper Secondary Level,Somewhat concerned,0.49394,3434,6922,0.48216,0.50572
1999,Upper Secondary Level,Not concerned at all,0.30346,2150,6922,0.29262,0.31429
1999,Post-secondary Non-tertiary Level,Very concerned,0.11106,50,503,0.08357,0.13854
1999,Post-secondary Non-tertiary Level,Somewhat concerned,0.47948,246,503,0.43578,0.52319
1999,Post-secondary Non-tertiary Level,Not concerned at all,0.40946,207,503,0.36644,0.45248
1999,First Stage of Tertiary Education,Very concerned,0.16449,122,809,0.13893,0.19005
1999,First Stage of Tertiary Education,Somewhat concerned,0.53915,446,809,0.50478,0.57352
1999,First Stage of Tertiary Education,Not concerned at all,0.29637,241,809,0.26488,0.32785
1999,Second Stage of Tertiary Education,Very concerned,0.10896,210,1955,0.09515,0.12278
1999,Second Stage of Tertiary Education,Somewhat concerned,0.54657,1079,1955,0.52450,0.56865
