"plh0035","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1999","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Hamburg","","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Niedersachsen","13","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Bremen","3","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Nordrhein-Westfalen","60","0.240786735037995","0.182958942224761","0.298614527851229"
"Grosse Sorgen","1999","(noch) kein Abschluss","Hessen","28","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","11","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Baden-Wuerttemberg","61","0.339089004123325","0.266636315006668","0.411541693239982"
"Grosse Sorgen","1999","(noch) kein Abschluss","Bayern","16","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Saarland","","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Berlin","1","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Brandenburg","3","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","Sachsen","5","0.109534636832717","0.0102366269223007","0.208832646743133"
"Grosse Sorgen","1999","(noch) kein Abschluss","Sachsen-Anhalt","4","0.169647281111471","0.0194897122982939","0.319804849924648"
"Grosse Sorgen","1999","(noch) kein Abschluss","Thueringen","3","","",""
"Grosse Sorgen","1999","Hauptschule","Schleswig-Holstein","25","","",""
"Grosse Sorgen","1999","Hauptschule","Hamburg","20","","",""
"Grosse Sorgen","1999","Hauptschule","Niedersachsen","125","","",""
"Grosse Sorgen","1999","Hauptschule","Bremen","19","","",""
"Grosse Sorgen","1999","Hauptschule","Nordrhein-Westfalen","329","0.272157868119345","0.247484858533816","0.296830877704873"
"Grosse Sorgen","1999","Hauptschule","Hessen","111","","",""
"Grosse Sorgen","1999","Hauptschule","Rheinland-Pfalz,Saarland","89","0.194616142856425","0.158975148592259","0.23025713712059"
"Grosse Sorgen","1999","Hauptschule","Baden-Wuerttemberg","239","","",""
"Grosse Sorgen","1999","Hauptschule","Bayern","223","","",""
"Grosse Sorgen","1999","Hauptschule","Saarland","","","",""
"Grosse Sorgen","1999","Hauptschule","Berlin","36","0.288676600830391","0.209237846848595","0.368115354812187"
"Grosse Sorgen","1999","Hauptschule","Brandenburg","75","0.405891107512381","0.333342421353527","0.478439793671236"
"Grosse Sorgen","1999","Hauptschule","Mecklenburg-Vorpommern","32","0.363477452792306","0.27058613742701","0.456368768157601"
"Grosse Sorgen","1999","Hauptschule","Sachsen","120","","",""
"Grosse Sorgen","1999","Hauptschule","Sachsen-Anhalt","88","0.352340371735974","0.291394161316282","0.413286582155665"
"Grosse Sorgen","1999","Hauptschule","Thueringen","101","","",""
"Grosse Sorgen","1999","Realschule","Schleswig-Holstein","4","0.0636410876729395","0.0132078549095119","0.114074320436367"
"Grosse Sorgen","1999","Realschule","Hamburg","","","",""
"Grosse Sorgen","1999","Realschule","Niedersachsen","30","0.107143179533843","0.0726572428384516","0.141629116229235"
"Grosse Sorgen","1999","Realschule","Bremen","6","0.502099395053683","0.264420945178151","0.739777844929215"
"Grosse Sorgen","1999","Realschule","Nordrhein-Westfalen","62","0.135062668048413","0.10554347644639","0.164581859650435"
"Grosse Sorgen","1999","Realschule","Hessen","15","","",""
"Grosse Sorgen","1999","Realschule","Rheinland-Pfalz,Saarland","13","","",""
"Grosse Sorgen","1999","Realschule","Baden-Wuerttemberg","27","","",""
"Grosse Sorgen","1999","Realschule","Bayern","40","0.132691268191119","0.0986274257751322","0.166755110607106"
"Grosse Sorgen","1999","Realschule","Saarland","","","",""
"Grosse Sorgen","1999","Realschule","Berlin","24","","",""
"Grosse Sorgen","1999","Realschule","Brandenburg","33","0.133764798655008","0.0881579527103397","0.179371644599676"
"Grosse Sorgen","1999","Realschule","Mecklenburg-Vorpommern","26","","",""
"Grosse Sorgen","1999","Realschule","Sachsen","67","0.167601206100241","0.13254143007609","0.202660982124393"
"Grosse Sorgen","1999","Realschule","Sachsen-Anhalt","38","0.153981667670559","0.107736691641031","0.200226643700087"
"Grosse Sorgen","1999","Realschule","Thueringen","35","0.17566675605946","0.130526609424744","0.220806902694176"
"Grosse Sorgen","1999","(Fach-)Abitur","Schleswig-Holstein","5","0.199662347159725","0.065295123646355","0.334029570673095"
"Grosse Sorgen","1999","(Fach-)Abitur","Hamburg","","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","Niedersachsen","9","0.0654873257474737","0.0188313325343578","0.11214331896059"
"Grosse Sorgen","1999","(Fach-)Abitur","Bremen","1","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","Nordrhein-Westfalen","33","0.111921007574166","0.0767689739176731","0.147073041230658"
"Grosse Sorgen","1999","(Fach-)Abitur","Hessen","8","0.0780878019185409","0.0226554614237127","0.133520142413369"
