year,quintil_oecd,sampreg,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,1st Quintile,West,Very concerned,0.26606,445,1787,0.24556,0.28655
1999,1st Quintile,West,Somewhat concerned,0.42144,755,1787,0.39854,0.44435
1999,1st Quintile,West,Not concerned at all,0.31250,587,1787,0.29100,0.33400
1999,1st Quintile,East,Very concerned,0.26015,198,803,0.22979,0.29052
1999,1st Quintile,East,Somewhat concerned,0.49521,397,803,0.46061,0.52981
1999,1st Quintile,East,Not concerned at all,0.24464,208,803,0.21488,0.27439
1999,2nd Quintile,West,Very concerned,0.26932,443,1840,0.24904,0.28959
1999,2nd Quintile,West,Somewhat concerned,0.43259,811,1840,0.40994,0.45523
1999,2nd Quintile,West,Not concerned at all,0.29810,586,1840,0.27719,0.31900
1999,2nd Quintile,East,Very concerned,0.27738,260,1025,0.24995,0.30480
1999,2nd Quintile,East,Somewhat concerned,0.53432,549,1025,0.50377,0.56487
1999,2nd Quintile,East,Not concerned at all,0.18830,216,1025,0.16436,0.21225
1999,3rd Quintile,West,Very concerned,0.20655,383,1893,0.18831,0.22479
1999,3rd Quintile,West,Somewhat concerned,0.48741,900,1893,0.46489,0.50994
1999,3rd Quintile,West,Not concerned at all,0.30603,610,1893,0.28527,0.32680
1999,3rd Quintile,East,Very concerned,0.24373,207,926,0.21606,0.27140
1999,3rd Quintile,East,Somewhat concerned,0.54295,497,926,0.51084,0.57505
1999,3rd Quintile,East,Not concerned at all,0.21332,222,926,0.18692,0.23972
1999,4th Quintile,West,Very concerned,0.16862,336,2126,0.15270,0.18453
1999,4th Quintile,West,Somewhat concerned,0.49058,1003,2126,0.46932,0.51184
1999,4th Quintile,West,Not concerned at all,0.34081,787,2126,0.32065,0.36096
1999,4th Quintile,East,Very concerned,0.15698,90,632,0.12859,0.18536
1999,4th Quintile,East,Somewhat concerned,0.57961,375,632,0.54109,0.61812
1999,4th Quintile,East,Not concerned at all,0.26341,167,632,0.22904,0.29778
1999,5th Quintile,West,Very concerned,0.12030,257,2211,0.10674,0.13387
1999,5th Quintile,West,Somewhat concerned,0.52492,1127,2211,0.50410,0.54574
1999,5th Quintile,West,Not concerned at all,0.35478,827,2211,0.33483,0.37472
1999,5th Quintile,East,Very concerned,0.10101,39,393,0.07118,0.13085
1999,5th Quintile,East,Somewhat concerned,0.58101,230,393,0.53216,0.62985
1999,5th Quintile,East,Not concerned at all,0.31798,124,393,0.27188,0.36408
2000,1st Quintile,West,Very concerned,0.25774,408,1738,0.23717,0.27831
2000,1st Quintile,West,Somewhat concerned,0.44338,768,1738,0.42002,0.46674
2000,1st Quintile,West,Not concerned at all,0.29887,562,1738,0.27735,0.32040
2000,1st Quintile,East,Very concerned,0.24581,192,823,0.21638,0.27525
2000,1st Quintile,East,Somewhat concerned,0.51169,422,823,0.47752,0.54586
2000,1st Quintile,East,Not concerned at all,0.24250,209,823,0.21320,0.27180
2000,2nd Quintile,West,Very concerned,0.22033,356,1801,0.20119,0.23948
2000,2nd Quintile,West,Somewhat concerned,0.48083,867,1801,0.45774,0.50391
2000,2nd Quintile,West,Not concerned at all,0.29884,578,1801,0.27769,0.31999
2000,2nd Quintile,East,Very concerned,0.22217,197,923,0.19534,0.24901
2000,2nd Quintile,East,Somewhat concerned,0.51781,473,923,0.48555,0.55006
2000,2nd Quintile,East,Not concerned at all,0.26002,253,923,0.23170,0.28833
2000,3rd Quintile,West,Very concerned,0.16135,287,1754,0.14413,0.17857
2000,3rd Quintile,West,Somewhat concerned,0.51629,894,1754,0.49290,0.53969
2000,3rd Quintile,West,Not concerned at all,0.32236,573,1754,0.30048,0.34424
