"plh0035","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1999","(Fach-)Abitur","maennlich","239","","",""
"Einige Sorgen","1999","(Fach-)Abitur","weiblich","277","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","maennlich","122","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","weiblich","166","","",""
"Einige Sorgen","1999","AkademikerIn","maennlich","575","0.531383420085352","0.501567049317298","0.561199790853406"
"Einige Sorgen","1999","AkademikerIn","weiblich","504","0.568095511638109","0.535349516640384","0.600841506635833"
"Einige Sorgen","1999","Hauptschule","maennlich","1401","","",""
"Einige Sorgen","1999","Hauptschule","weiblich","1503","","",""
"Einige Sorgen","1999","Realschule","maennlich","733","0.476739917579959","0.451489523418251","0.501990311741668"
"Einige Sorgen","1999","Realschule","weiblich","981","0.513372367929327","0.490736673120693","0.536008062737961"
"Grosse Sorgen","1999","(Fach-)Abitur","maennlich","57","0.0980403228903446","0.0729591906044403","0.123121455176249"
"Grosse Sorgen","1999","(Fach-)Abitur","weiblich","62","0.109355080687733","0.0842578011110272","0.134452360264439"
"Grosse Sorgen","1999","(noch) kein Abschluss","maennlich","84","0.217054102134092","0.17411071110686","0.259997493161325"
"Grosse Sorgen","1999","(noch) kein Abschluss","weiblich","127","","",""
"Grosse Sorgen","1999","AkademikerIn","maennlich","103","","",""
"Grosse Sorgen","1999","AkademikerIn","weiblich","107","","",""
"Grosse Sorgen","1999","Hauptschule","maennlich","699","0.241325935809589","0.225887862298092","0.256764009321087"
"Grosse Sorgen","1999","Hauptschule","weiblich","933","0.316629129240269","0.300145151584255","0.333113106896283"
"Grosse Sorgen","1999","Realschule","maennlich","179","","",""
"Grosse Sorgen","1999","Realschule","weiblich","241","","",""
"Keine Sorgen","1999","(Fach-)Abitur","maennlich","244","","",""
"Keine Sorgen","1999","(Fach-)Abitur","weiblich","255","","",""
"Keine Sorgen","1999","(noch) kein Abschluss","maennlich","148","","",""
"Keine Sorgen","1999","(noch) kein Abschluss","weiblich","135","","",""
"Keine Sorgen","1999","AkademikerIn","maennlich","398","0.373482266686714","0.344579219473093","0.402385313900334"
"Keine Sorgen","1999","AkademikerIn","weiblich","268","","",""
"Keine Sorgen","1999","Hauptschule","maennlich","851","0.268320135889288","0.25233373606616","0.284306535712415"
"Keine Sorgen","1999","Hauptschule","weiblich","623","0.190938486742596","0.1770102589193","0.204866714565892"
"Keine Sorgen","1999","Realschule","maennlich","591","0.408402483675139","0.383552508510434","0.433252458839843"
"Keine Sorgen","1999","Realschule","weiblich","651","0.339025268121959","0.317587100363182","0.360463435880736"
"Einige Sorgen","2000","(Fach-)Abitur","maennlich","493","0.43972579903318","0.410460144757734","0.468991453308625"
