year,migback,quintil_oecd,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,1st Quintile,Very concerned,0.26072,390,1687,0.23977,0.28168
1999,No migration background,1st Quintile,Somewhat concerned,0.44944,797,1687,0.42570,0.47319
1999,No migration background,1st Quintile,Not concerned at all,0.28983,500,1687,0.26818,0.31149
1999,No migration background,2nd Quintile,Very concerned,0.26238,491,2141,0.24374,0.28102
1999,No migration background,2nd Quintile,Somewhat concerned,0.47069,1068,2141,0.44954,0.49184
1999,No migration background,2nd Quintile,Not concerned at all,0.26693,582,2141,0.24818,0.28567
1999,No migration background,3rd Quintile,Very concerned,0.20039,441,2312,0.18407,0.21671
1999,No migration background,3rd Quintile,Somewhat concerned,0.50749,1179,2312,0.48710,0.52787
1999,No migration background,3rd Quintile,Not concerned at all,0.29212,692,2312,0.27358,0.31067
1999,No migration background,4th Quintile,Very concerned,0.16013,337,2339,0.14526,0.17500
1999,No migration background,4th Quintile,Somewhat concerned,0.50604,1188,2339,0.48577,0.52630
1999,No migration background,4th Quintile,Not concerned at all,0.33383,814,2339,0.31472,0.35295
1999,No migration background,5th Quintile,Very concerned,0.11769,257,2360,0.10469,0.13069
1999,No migration background,5th Quintile,Somewhat concerned,0.53101,1237,2360,0.51088,0.55115
1999,No migration background,5th Quintile,Not concerned at all,0.35129,866,2360,0.33203,0.37056
1999,Direct migration background,1st Quintile,Very concerned,0.29571,220,717,0.26228,0.32914
1999,Direct migration background,1st Quintile,Somewhat concerned,0.43042,297,717,0.39415,0.46669
1999,Direct migration background,1st Quintile,Not concerned at all,0.27387,200,717,0.24121,0.30654
1999,Direct migration background,2nd Quintile,Very concerned,0.32771,179,582,0.28954,0.36588
1999,Direct migration background,2nd Quintile,Somewhat concerned,0.44334,258,582,0.40294,0.48373
1999,Direct migration background,2nd Quintile,Not concerned at all,0.22895,145,582,0.19479,0.26311
1999,Direct migration background,3rd Quintile,Very concerned,0.33087,129,390,0.28411,0.37763
1999,Direct migration background,3rd Quintile,Somewhat concerned,0.45786,171,390,0.40835,0.50737
1999,Direct migration background,3rd Quintile,Not concerned at all,0.21127,90,390,0.17070,0.25183
1999,Direct migration background,4th Quintile,Very concerned,0.22599,77,315,0.17973,0.27225
1999,Direct migration background,4th Quintile,Somewhat concerned,0.51237,151,315,0.45708,0.56766
1999,Direct migration background,4th Quintile,Not concerned at all,0.26164,87,315,0.21302,0.31025
1999,Direct migration background,5th Quintile,Very concerned,0.13923,35,191,0.09000,0.18846
1999,Direct migration background,5th Quintile,Somewhat concerned,0.56079,102,191,0.49022,0.63136
1999,Direct migration background,5th Quintile,Not concerned at all,0.29998,54,191,0.23482,0.36514
1999,Indirect migration background,1st Quintile,Very concerned,0.18485,33,186,0.12891,0.24079
1999,Indirect migration background,1st Quintile,Somewhat concerned,0.32910,58,186,0.26139,0.39681
1999,Indirect migration background,1st Quintile,Not concerned at all,0.48605,95,186,0.41403,0.55807
1999,Indirect migration background,2nd Quintile,Very concerned,0.23077,33,142,0.16123,0.30032
1999,Indirect migration background,2nd Quintile,Somewhat concerned,0.24895,34,142,0.17758,0.32032
1999,Indirect migration background,2nd Quintile,Not concerned at all,0.52028,75,142,0.43782,0.60274
1999,Indirect migration background,3rd Quintile,Somewhat concerned,0.44724,47,97,0.34778,0.54670
1999,Indirect migration background,3rd Quintile,Not concerned at all,0.38744,50,97,0.28999,0.48490
1999,Indirect migration background,4th Quintile,Somewhat concerned,0.38014,39,92,0.28040,0.47987
1999,Indirect migration background,4th Quintile,Not concerned at all,0.45961,53,92,0.35722,0.56201
1999,Indirect migration background,5th Quintile,Not concerned at all,0.62909,31,31,0.45624,0.80195
2000,No migration background,1st Quintile,Very concerned,0.24640,374,1674,0.22575,0.26705
2000,No migration background,1st Quintile,Somewhat concerned,0.48822,824,1674,0.46426,0.51217
2000,No migration background,1st Quintile,Not concerned at all,0.26539,476,1674,0.24423,0.28655
2000,No migration background,2nd Quintile,Very concerned,0.21446,407,2053,0.19670,0.23221
