year,age_gr,quintil_oecd,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,1st Quintile,Very concerned,0.13822,107,749,0.11349,0.16296
1999,17-29 y.,1st Quintile,Somewhat concerned,0.35614,276,749,0.32182,0.39046
1999,17-29 y.,1st Quintile,Not concerned at all,0.50564,366,749,0.46981,0.54147
1999,17-29 y.,2nd Quintile,Very concerned,0.15991,109,652,0.13175,0.18806
1999,17-29 y.,2nd Quintile,Somewhat concerned,0.37402,243,652,0.33685,0.41119
1999,17-29 y.,2nd Quintile,Not concerned at all,0.46607,300,652,0.42775,0.50439
1999,17-29 y.,3rd Quintile,Very concerned,0.10088,65,599,0.07675,0.12502
1999,17-29 y.,3rd Quintile,Somewhat concerned,0.37183,233,599,0.33310,0.41057
1999,17-29 y.,3rd Quintile,Not concerned at all,0.52728,301,599,0.48727,0.56730
1999,17-29 y.,4th Quintile,Very concerned,0.09152,48,548,0.06736,0.11568
1999,17-29 y.,4th Quintile,Somewhat concerned,0.36690,213,548,0.32651,0.40729
1999,17-29 y.,4th Quintile,Not concerned at all,0.54158,287,548,0.49982,0.58333
1999,17-29 y.,5th Quintile,Somewhat concerned,0.36794,151,396,0.32038,0.41550
1999,17-29 y.,5th Quintile,Not concerned at all,0.58666,245,396,0.53810,0.63523
1999,30-45 y.,1st Quintile,Very concerned,0.15381,148,894,0.13015,0.17747
1999,30-45 y.,1st Quintile,Somewhat concerned,0.45522,432,894,0.42256,0.48788
1999,30-45 y.,1st Quintile,Not concerned at all,0.39097,314,894,0.35897,0.42298
1999,30-45 y.,2nd Quintile,Very concerned,0.14353,148,1030,0.12211,0.16495
1999,30-45 y.,2nd Quintile,Somewhat concerned,0.49700,535,1030,0.46645,0.52755
1999,30-45 y.,2nd Quintile,Not concerned at all,0.35947,347,1030,0.33015,0.38879
1999,30-45 y.,3rd Quintile,Very concerned,0.12086,131,1001,0.10066,0.14106
1999,30-45 y.,3rd Quintile,Somewhat concerned,0.50411,510,1001,0.47312,0.53510
1999,30-45 y.,3rd Quintile,Not concerned at all,0.37503,360,1001,0.34502,0.40503
1999,30-45 y.,4th Quintile,Very concerned,0.08391,75,945,0.06623,0.10160
1999,30-45 y.,4th Quintile,Somewhat concerned,0.49308,455,945,0.46118,0.52497
1999,30-45 y.,4th Quintile,Not concerned at all,0.42301,415,945,0.39149,0.45453
1999,30-45 y.,5th Quintile,Very concerned,0.04882,44,834,0.03419,0.06346
1999,30-45 y.,5th Quintile,Somewhat concerned,0.50159,414,834,0.46764,0.53555
1999,30-45 y.,5th Quintile,Not concerned at all,0.44958,376,834,0.41580,0.48337
1999,46-65 y.,1st Quintile,Very concerned,0.39368,240,604,0.35468,0.43267
1999,46-65 y.,1st Quintile,Somewhat concerned,0.47067,281,604,0.43083,0.51051
1999,46-65 y.,1st Quintile,Not concerned at all,0.13565,83,604,0.10832,0.16298
1999,46-65 y.,2nd Quintile,Very concerned,0.32571,238,719,0.29143,0.35998
1999,46-65 y.,2nd Quintile,Somewhat concerned,0.50559,371,719,0.46902,0.54216
1999,46-65 y.,2nd Quintile,Not concerned at all,0.16870,110,719,0.14131,0.19609
1999,46-65 y.,3rd Quintile,Very concerned,0.24410,222,800,0.21432,0.27389
1999,46-65 y.,3rd Quintile,Somewhat concerned,0.57811,448,800,0.54386,0.61235
1999,46-65 y.,3rd Quintile,Not concerned at all,0.17779,130,800,0.15128,0.20430
1999,46-65 y.,4th Quintile,Very concerned,0.21149,205,955,0.18558,0.23740
1999,46-65 y.,4th Quintile,Somewhat concerned,0.53183,532,955,0.50017,0.56350
1999,46-65 y.,4th Quintile,Not concerned at all,0.25668,218,955,0.22896,0.28439
1999,46-65 y.,5th Quintile,Very concerned,0.13592,159,1097,0.11563,0.15621
1999,46-65 y.,5th Quintile,Somewhat concerned,0.58275,648,1097,0.55355,0.61194
1999,46-65 y.,5th Quintile,Not concerned at all,0.28133,290,1097,0.25471,0.30795
1999,66 and older,1st Quintile,Very concerned,0.41905,148,343,0.36675,0.47134
1999,66 and older,1st Quintile,Somewhat concerned,0.47899,163,343,0.42605,0.53194
1999,66 and older,1st Quintile,Not concerned at all,0.10196,32,343,0.06989,0.13403
1999,66 and older,2nd Quintile,Very concerned,0.46125,208,464,0.41584,0.50665
1999,66 and older,2nd Quintile,Somewhat concerned,0.43062,211,464,0.38552,0.47572
1999,66 and older,2nd Quintile,Not concerned at all,0.10813,45,464,0.07985,0.13642
1999,66 and older,3rd Quintile,Very concerned,0.40162,172,419,0.35463,0.44862
1999,66 and older,3rd Quintile,Somewhat concerned,0.48988,206,419,0.44196,0.53780
1999,66 and older,3rd Quintile,Not concerned at all,0.10849,41,419,0.07868,0.13831
1999,66 and older,4th Quintile,Very concerned,0.29922,98,310,0.24816,0.35028
1999,66 and older,4th Quintile,Somewhat concerned,0.59575,178,310,0.54103,0.65047
1999,66 and older,4th Quintile,Not concerned at all,0.10503,34,310,0.07085,0.13922
1999,66 and older,5th Quintile,Very concerned,0.27205,71,255,0.21733,0.32678
1999,66 and older,5th Quintile,Somewhat concerned,0.56217,144,255,0.50115,0.62318
1999,66 and older,5th Quintile,Not concerned at all,0.16578,40,255,0.12005,0.21151
2000,17-29 y.,1st Quintile,Very concerned,0.15309,97,705,0.12649,0.17968
2000,17-29 y.,1st Quintile,Somewhat concerned,0.33950,247,705,0.30452,0.37448
2000,17-29 y.,1st Quintile,Not concerned at all,0.50741,361,705,0.47048,0.54434
2000,17-29 y.,2nd Quintile,Very concerned,0.08839,57,605,0.06575,0.11103
2000,17-29 y.,2nd Quintile,Somewhat concerned,0.40325,232,605,0.36412,0.44237
2000,17-29 y.,2nd Quintile,Not concerned at all,0.50837,316,605,0.46850,0.54824
2000,17-29 y.,3rd Quintile,Very concerned,0.08109,47,582,0.05889,0.10329
2000,17-29 y.,3rd Quintile,Somewhat concerned,0.37579,238,582,0.33640,0.41517
2000,17-29 y.,3rd Quintile,Not concerned at all,0.54312,297,582,0.50262,0.58363
2000,17-29 y.,4th Quintile,Very concerned,0.06344,41,518,0.04243,0.08445
2000,17-29 y.,4th Quintile,Somewhat concerned,0.35979,190,518,0.31842,0.40116
2000,17-29 y.,4th Quintile,Not concerned at all,0.57678,287,518,0.53419,0.61937
2000,17-29 y.,5th Quintile,Somewhat concerned,0.39630,145,360,0.34570,0.44689
2000,17-29 y.,5th Quintile,Not concerned at all,0.55672,215,360,0.50533,0.60811
2000,30-45 y.,1st Quintile,Very concerned,0.18511,144,812,0.15838,0.21185
2000,30-45 y.,1st Quintile,Somewhat concerned,0.46801,400,812,0.43367,0.50235
2000,30-45 y.,1st Quintile,Not concerned at all,0.34688,268,812,0.31412,0.37964
2000,30-45 y.,2nd Quintile,Very concerned,0.12860,128,999,0.10783,0.14937
2000,30-45 y.,2nd Quintile,Somewhat concerned,0.52193,538,999,0.49093,0.55292
2000,30-45 y.,2nd Quintile,Not concerned at all,0.34948,333,999,0.31989,0.37906
2000,30-45 y.,3rd Quintile,Very concerned,0.08971,85,944,0.07147,0.10795
2000,30-45 y.,3rd Quintile,Somewhat concerned,0.53238,506,944,0.50054,0.56423
2000,30-45 y.,3rd Quintile,Not concerned at all,0.37790,353,944,0.34696,0.40885
2000,30-45 y.,4th Quintile,Very concerned,0.07393,69,927,0.05708,0.09078
2000,30-45 y.,4th Quintile,Somewhat concerned,0.54209,472,927,0.51000,0.57418
2000,30-45 y.,4th Quintile,Not concerned at all,0.38398,386,927,0.35266,0.41531
2000,30-45 y.,5th Quintile,Very concerned,0.06187,53,865,0.04580,0.07793
2000,30-45 y.,5th Quintile,Somewhat concerned,0.47750,412,865,0.44420,0.51081
2000,30-45 y.,5th Quintile,Not concerned at all,0.46063,400,865,0.42739,0.49386
2000,46-65 y.,1st Quintile,Very concerned,0.33367,203,610,0.29622,0.37112
2000,46-65 y.,1st Quintile,Somewhat concerned,0.50604,309,610,0.46633,0.54575
2000,46-65 y.,1st Quintile,Not concerned at all,0.16029,98,610,0.13115,0.18943
2000,46-65 y.,2nd Quintile,Very concerned,0.26717,192,685,0.23401,0.30033
2000,46-65 y.,2nd Quintile,Somewhat concerned,0.53680,368,685,0.49943,0.57417
2000,46-65 y.,2nd Quintile,Not concerned at all,0.19603,125,685,0.16628,0.22579
2000,46-65 y.,3rd Quintile,Very concerned,0.22234,187,804,0.19358,0.25110
2000,46-65 y.,3rd Quintile,Somewhat concerned,0.57116,468,804,0.53693,0.60539
2000,46-65 y.,3rd Quintile,Not concerned at all,0.20650,149,804,0.17850,0.23450
2000,46-65 y.,4th Quintile,Very concerned,0.17772,166,942,0.15330,0.20215
2000,46-65 y.,4th Quintile,Somewhat concerned,0.60227,573,942,0.57100,0.63355
2000,46-65 y.,4th Quintile,Not concerned at all,0.22000,203,942,0.19353,0.24647
2000,46-65 y.,5th Quintile,Very concerned,0.12878,136,1043,0.10844,0.14911
2000,46-65 y.,5th Quintile,Somewhat concerned,0.56437,597,1043,0.53426,0.59448
2000,46-65 y.,5th Quintile,Not concerned at all,0.30685,310,1043,0.27885,0.33486
2000,66 and older,1st Quintile,Very concerned,0.34522,156,434,0.30044,0.39000
2000,66 and older,1st Quintile,Somewhat concerned,0.53360,234,434,0.48661,0.58058
2000,66 and older,1st Quintile,Not concerned at all,0.12119,44,434,0.09045,0.15192
2000,66 and older,2nd Quintile,Very concerned,0.39255,176,435,0.34661,0.43850
2000,66 and older,2nd Quintile,Somewhat concerned,0.47485,202,435,0.42786,0.52183
2000,66 and older,2nd Quintile,Not concerned at all,0.13260,57,435,0.10069,0.16451
2000,66 and older,3rd Quintile,Very concerned,0.30348,123,381,0.25725,0.34971
2000,66 and older,3rd Quintile,Somewhat concerned,0.57967,217,381,0.53004,0.62930
2000,66 and older,3rd Quintile,Not concerned at all,0.11685,41,381,0.08455,0.14915
2000,66 and older,4th Quintile,Very concerned,0.27974,79,295,0.22843,0.33105
2000,66 and older,4th Quintile,Somewhat concerned,0.57092,170,295,0.51434,0.62750
2000,66 and older,4th Quintile,Not concerned at all,0.14934,46,295,0.10860,0.19008
2000,66 and older,5th Quintile,Very concerned,0.23777,53,241,0.18391,0.29164
2000,66 and older,5th Quintile,Somewhat concerned,0.61418,149,241,0.55259,0.67577
2000,66 and older,5th Quintile,Not concerned at all,0.14805,39,241,0.10311,0.19298
2001,17-29 y.,1st Quintile,Very concerned,0.11848,119,996,0.09840,0.13856
2001,17-29 y.,1st Quintile,Somewhat concerned,0.40074,380,996,0.37029,0.43119
2001,17-29 y.,1st Quintile,Not concerned at all,0.48079,497,996,0.44974,0.51183
2001,17-29 y.,2nd Quintile,Very concerned,0.09285,80,875,0.07361,0.11209
2001,17-29 y.,2nd Quintile,Somewhat concerned,0.37815,341,875,0.34600,0.41030
2001,17-29 y.,2nd Quintile,Not concerned at all,0.52900,454,875,0.49590,0.56209
2001,17-29 y.,3rd Quintile,Very concerned,0.09962,82,845,0.07941,0.11982
2001,17-29 y.,3rd Quintile,Somewhat concerned,0.34962,297,845,0.31745,0.38179
2001,17-29 y.,3rd Quintile,Not concerned at all,0.55077,466,845,0.51721,0.58432
2001,17-29 y.,4th Quintile,Very concerned,0.08647,65,806,0.06705,0.10588
2001,17-29 y.,4th Quintile,Somewhat concerned,0.38188,329,806,0.34832,0.41544
2001,17-29 y.,4th Quintile,Not concerned at all,0.53165,412,806,0.49718,0.56612
2001,17-29 y.,5th Quintile,Very concerned,0.08403,43,550,0.06083,0.10724
2001,17-29 y.,5th Quintile,Somewhat concerned,0.34769,192,550,0.30785,0.38753
2001,17-29 y.,5th Quintile,Not concerned at all,0.56828,315,550,0.52684,0.60971
2001,30-45 y.,1st Quintile,Very concerned,0.18749,246,1255,0.16588,0.20909
2001,30-45 y.,1st Quintile,Somewhat concerned,0.45825,582,1255,0.43068,0.48583
2001,30-45 y.,1st Quintile,Not concerned at all,0.35426,427,1255,0.32779,0.38073
2001,30-45 y.,2nd Quintile,Very concerned,0.12745,184,1501,0.11057,0.14433
2001,30-45 y.,2nd Quintile,Somewhat concerned,0.52122,796,1501,0.49594,0.54650
2001,30-45 y.,2nd Quintile,Not concerned at all,0.35133,521,1501,0.32717,0.37549
2001,30-45 y.,3rd Quintile,Very concerned,0.10919,166,1528,0.09355,0.12483
2001,30-45 y.,3rd Quintile,Somewhat concerned,0.48783,763,1528,0.46276,0.51290
2001,30-45 y.,3rd Quintile,Not concerned at all,0.40298,599,1528,0.37838,0.42759
2001,30-45 y.,4th Quintile,Very concerned,0.08967,134,1568,0.07552,0.10381
2001,30-45 y.,4th Quintile,Somewhat concerned,0.47952,771,1568,0.45478,0.50425
2001,30-45 y.,4th Quintile,Not concerned at all,0.43082,663,1568,0.40630,0.45534
2001,30-45 y.,5th Quintile,Very concerned,0.06734,94,1429,0.05434,0.08034
2001,30-45 y.,5th Quintile,Somewhat concerned,0.47058,662,1429,0.44469,0.49646
2001,30-45 y.,5th Quintile,Not concerned at all,0.46208,673,1429,0.43622,0.48794
2001,46-65 y.,1st Quintile,Very concerned,0.31871,306,921,0.28860,0.34882
2001,46-65 y.,1st Quintile,Somewhat concerned,0.51432,468,921,0.48202,0.54661
2001,46-65 y.,1st Quintile,Not concerned at all,0.16697,147,921,0.14287,0.19107
2001,46-65 y.,2nd Quintile,Very concerned,0.25861,300,1104,0.23277,0.28446
2001,46-65 y.,2nd Quintile,Somewhat concerned,0.53324,577,1104,0.50380,0.56268
2001,46-65 y.,2nd Quintile,Not concerned at all,0.20814,227,1104,0.18419,0.23210
2001,46-65 y.,3rd Quintile,Very concerned,0.22876,346,1404,0.20678,0.25074
2001,46-65 y.,3rd Quintile,Somewhat concerned,0.55970,777,1404,0.53373,0.58568
2001,46-65 y.,3rd Quintile,Not concerned at all,0.21153,281,1404,0.19016,0.23291
2001,46-65 y.,4th Quintile,Very concerned,0.18355,313,1641,0.16481,0.20228
2001,46-65 y.,4th Quintile,Somewhat concerned,0.54501,910,1641,0.52091,0.56911
2001,46-65 y.,4th Quintile,Not concerned at all,0.27144,418,1641,0.24992,0.29297
2001,46-65 y.,5th Quintile,Very concerned,0.12856,239,1968,0.11377,0.14335
2001,46-65 y.,5th Quintile,Somewhat concerned,0.56882,1119,1968,0.54693,0.59071
2001,46-65 y.,5th Quintile,Not concerned at all,0.30262,610,1968,0.28232,0.32293
2001,66 and older,1st Quintile,Very concerned,0.37331,269,678,0.33687,0.40974
2001,66 and older,1st Quintile,Somewhat concerned,0.48882,320,678,0.45116,0.52647
2001,66 and older,1st Quintile,Not concerned at all,0.13787,89,678,0.11190,0.16384
2001,66 and older,2nd Quintile,Very concerned,0.35239,300,843,0.32012,0.38466
2001,66 and older,2nd Quintile,Somewhat concerned,0.48767,420,843,0.45391,0.52143
2001,66 and older,2nd Quintile,Not concerned at all,0.15994,123,843,0.13518,0.18470
2001,66 and older,3rd Quintile,Very concerned,0.35582,253,735,0.32118,0.39045
