year,quintil_oecd,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,1st Quintile,Very concerned,0.26463,643,2590,0.24764,0.28162
1999,1st Quintile,Somewhat concerned,0.43928,1152,2590,0.42016,0.45840
1999,1st Quintile,Not concerned at all,0.29609,795,2590,0.27851,0.31368
1999,2nd Quintile,Very concerned,0.27148,703,2865,0.25519,0.28777
1999,2nd Quintile,Somewhat concerned,0.45984,1360,2865,0.44159,0.47810
1999,2nd Quintile,Not concerned at all,0.26868,802,2865,0.25245,0.28491
1999,3rd Quintile,Very concerned,0.21500,590,2819,0.19984,0.23017
1999,3rd Quintile,Somewhat concerned,0.50004,1397,2819,0.48158,0.51850
1999,3rd Quintile,Not concerned at all,0.28496,832,2819,0.26829,0.30162
1999,4th Quintile,Very concerned,0.16690,426,2758,0.15298,0.18082
1999,4th Quintile,Somewhat concerned,0.50373,1378,2758,0.48507,0.52240
1999,4th Quintile,Not concerned at all,0.32937,954,2758,0.31183,0.34692
1999,5th Quintile,Very concerned,0.11873,296,2604,0.10630,0.13116
1999,5th Quintile,Somewhat concerned,0.52949,1357,2604,0.51032,0.54867
1999,5th Quintile,Not concerned at all,0.35178,951,2604,0.33343,0.37012
2000,1st Quintile,Very concerned,0.25427,600,2561,0.23740,0.27114
2000,1st Quintile,Somewhat concerned,0.46326,1190,2561,0.44394,0.48258
2000,1st Quintile,Not concerned at all,0.28247,771,2561,0.26503,0.29991
2000,2nd Quintile,Very concerned,0.22086,553,2724,0.20528,0.23644
2000,2nd Quintile,Somewhat concerned,0.49141,1340,2724,0.47263,0.51019
2000,2nd Quintile,Not concerned at all,0.28773,831,2724,0.27073,0.30473
2000,3rd Quintile,Very concerned,0.16982,442,2711,0.15569,0.18396
2000,3rd Quintile,Somewhat concerned,0.52369,1429,2711,0.50489,0.54250
2000,3rd Quintile,Not concerned at all,0.30648,840,2711,0.28912,0.32384
2000,4th Quintile,Very concerned,0.14408,355,2682,0.13079,0.15738
2000,4th Quintile,Somewhat concerned,0.53966,1405,2682,0.52079,0.55853
2000,4th Quintile,Not concerned at all,0.31626,922,2682,0.29865,0.33386
2000,5th Quintile,Very concerned,0.11309,261,2528,0.10075,0.12544
2000,5th Quintile,Somewhat concerned,0.52314,1303,2528,0.50366,0.54261
2000,5th Quintile,Not concerned at all,0.36377,964,2528,0.34501,0.38253
2001,1st Quintile,Very concerned,0.24810,940,3850,0.23446,0.26175
2001,1st Quintile,Somewhat concerned,0.46583,1750,3850,0.45007,0.48158
2001,1st Quintile,Not concerned at all,0.28607,1160,3850,0.27180,0.30035
2001,2nd Quintile,Very concerned,0.21125,864,4323,0.19908,0.22342
2001,2nd Quintile,Somewhat concerned,0.48914,2134,4323,0.47424,0.50405
2001,2nd Quintile,Not concerned at all,0.29961,1325,4323,0.28595,0.31327
2001,3rd Quintile,Very concerned,0.19594,847,4512,0.18436,0.20752
2001,3rd Quintile,Somewhat concerned,0.49199,2217,4512,0.47740,0.50657
2001,3rd Quintile,Not concerned at all,0.31208,1448,4512,0.29856,0.32560
2001,4th Quintile,Very concerned,0.15467,670,4583,0.14420,0.16514
2001,4th Quintile,Somewhat concerned,0.49989,2322,4583,0.48541,0.51437
2001,4th Quintile,Not concerned at all,0.34544,1591,4583,0.33168,0.35921
2001,5th Quintile,Very concerned,0.12001,497,4488,0.11050,0.12952
2001,5th Quintile,Somewhat concerned,0.51674,2283,4488,0.50212,0.53137
2001,5th Quintile,Not concerned at all,0.36324,1708,4488,0.34917,0.37731
2002,1st Quintile,Very concerned,0.26140,876,3431,0.24670,0.27611
2002,1st Quintile,Somewhat concerned,0.44322,1501,3431,0.42659,0.45984
2002,1st Quintile,Not concerned at all,0.29538,1054,3431,0.28011,0.31065
2002,2nd Quintile,Very concerned,0.21707,813,3898,0.20413,0.23001
2002,2nd Quintile,Somewhat concerned,0.49179,1905,3898,0.47610,0.50749
2002,2nd Quintile,Not concerned at all,0.29114,1180,3898,0.27687,0.30540
2002,3rd Quintile,Very concerned,0.18275,712,4020,0.17080,0.19470
2002,3rd Quintile,Somewhat concerned,0.49405,1979,4020,0.47859,0.50951
2002,3rd Quintile,Not concerned at all,0.32320,1329,4020,0.30874,0.33766
2002,4th Quintile,Very concerned,0.15342,600,4350,0.14271,0.16413
2002,4th Quintile,Somewhat concerned,0.51455,2217,4350,0.49969,0.52940
2002,4th Quintile,Not concerned at all,0.33203,1533,4350,0.31803,0.34603
2002,5th Quintile,Very concerned,0.12769,560,4978,0.11842,0.13696
2002,5th Quintile,Somewhat concerned,0.50190,2488,4978,0.48801,0.51579
2002,5th Quintile,Not concerned at all,0.37041,1930,4978,0.35700,0.38383
2003,1st Quintile,Very concerned,0.25372,838,3392,0.23907,0.26836
2003,1st Quintile,Somewhat concerned,0.45291,1521,3392,0.43615,0.46966
2003,1st Quintile,Not concerned at all,0.29338,1033,3392,0.27805,0.30870
2003,2nd Quintile,Very concerned,0.21033,763,3838,0.19744,0.22323
2003,2nd Quintile,Somewhat concerned,0.49321,1930,3838,0.47739,0.50903
2003,2nd Quintile,Not concerned at all,0.29646,1145,3838,0.28201,0.31091
