"plh0035","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","126","0.359115723391496","0.306137202045332","0.412094244737661"
"Einige Sorgen","1999","(Fach-)Abitur","2","133","0.461250437414345","0.40387698912532","0.518623885703371"
"Einige Sorgen","1999","(Fach-)Abitur","3","108","0.470728534111445","0.405069255544047","0.536387812678843"
"Einige Sorgen","1999","(Fach-)Abitur","4","97","0.486814576716874","0.417018032402062","0.556611121031685"
"Einige Sorgen","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","52","0.533721594898391","0.440496724739019","0.626946465057764"
"Einige Sorgen","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","125","0.351553931589915","0.301172389795436","0.401935473384394"
"Einige Sorgen","1999","(noch) kein Abschluss","2","100","0.37617720837748","0.315764755009869","0.436589661745091"
"Einige Sorgen","1999","(noch) kein Abschluss","3","26","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","4","25","","",""
"Einige Sorgen","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Einige Sorgen","1999","AkademikerIn","1 Einkommensschwächstes Quintil","124","0.524794715558698","0.46039596247488","0.589193468642515"
"Einige Sorgen","1999","AkademikerIn","2","241","0.550018643046884","0.503428182720081","0.596609103373686"
"Einige Sorgen","1999","AkademikerIn","3","244","0.559657747180533","0.512736418330431","0.606579076030636"
"Einige Sorgen","1999","AkademikerIn","4","245","0.554205574851125","0.507170460246526","0.601240689455725"
"Einige Sorgen","1999","AkademikerIn","5 Einkommensstärkstes Quintil","225","0.535623843845762","0.48831971372609","0.582927973965433"
"Einige Sorgen","1999","Hauptschule","1 Einkommensschwächstes Quintil","868","0.464502327720192","0.441987680067838","0.487016975372545"
"Einige Sorgen","1999","Hauptschule","2","951","0.481402886231821","0.459472064403017","0.503333708060626"
"Einige Sorgen","1999","Hauptschule","3","563","0.510299162915594","0.480970393246064","0.539627932585124"
"Einige Sorgen","1999","Hauptschule","4","365","0.532839293695231","0.496671611516528","0.569006975873934"
"Einige Sorgen","1999","Hauptschule","5 Einkommensstärkstes Quintil","157","0.53678372095248","0.478790063894035","0.594777378010926"
"Einige Sorgen","1999","Realschule","1 Einkommensschwächstes Quintil","474","0.492117519775356","0.45972434060542","0.524510698945292"
"Einige Sorgen","1999","Realschule","2","527","0.507176843858564","0.476495578533006","0.537858109184123"
"Einige Sorgen","1999","Realschule","3","312","0.48255425416879","0.443901000070494","0.521207508267086"
"Einige Sorgen","1999","Realschule","4","272","0.504871363800439","0.462779530735315","0.546963196865563"
"Einige Sorgen","1999","Realschule","5 Einkommensstärkstes Quintil","129","0.492958671054975","0.431835135863958","0.554082206245993"
"Grosse Sorgen","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","46","0.128922210705641","0.0919151019631489","0.165929319448133"
"Grosse Sorgen","1999","(Fach-)Abitur","2","36","0.126444843459078","0.0881936650153442","0.164696021902811"
"Grosse Sorgen","1999","(Fach-)Abitur","3","15","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","4","15","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","114","0.309183814673072","0.260416575353527","0.357951053992617"
"Grosse Sorgen","1999","(noch) kein Abschluss","2","60","0.241151530425064","0.187803037299986","0.294500023550142"
"Grosse Sorgen","1999","(noch) kein Abschluss","3","27","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","4","8","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Grosse Sorgen","1999","AkademikerIn","1 Einkommensschwächstes Quintil","34","0.136941814090588","0.0926085020673583","0.181275126113818"
"Grosse Sorgen","1999","AkademikerIn","2","55","0.123597170781137","0.0927747187044539","0.154419622857821"
"Grosse Sorgen","1999","AkademikerIn","3","59","0.140689081478138","0.107825172023117","0.17355299093316"
"Grosse Sorgen","1999","AkademikerIn","4","36","0.109219029622366","0.0797032630459793","0.138734796198753"
"Grosse Sorgen","1999","AkademikerIn","5 Einkommensstärkstes Quintil","26","","",""
"Grosse Sorgen","1999","Hauptschule","1 Einkommensschwächstes Quintil","582","0.315822283945763","0.294837801558525","0.336806766333"
"Grosse Sorgen","1999","Hauptschule","2","577","0.308341342410073","0.288071643289023","0.328611041531124"
"Grosse Sorgen","1999","Hauptschule","3","268","0.246202386841548","0.220927483571711","0.271477290111385"
"Grosse Sorgen","1999","Hauptschule","4","154","0.223784522204102","0.193571402274814","0.25399764213339"
"Grosse Sorgen","1999","Hauptschule","5 Einkommensstärkstes Quintil","51","0.177536028292901","0.133094333521745","0.221977723064057"
"Grosse Sorgen","1999","Realschule","1 Einkommensschwächstes Quintil","147","0.172126942275186","0.147667652318236","0.196586232232136"
"Grosse Sorgen","1999","Realschule","2","140","0.144190189221213","0.122632386593622","0.165747991848803"
"Grosse Sorgen","1999","Realschule","3","61","0.102317220120464","0.0788740472422624","0.125760392998665"
"Grosse Sorgen","1999","Realschule","4","47","0.100021824219226","0.0747630760907237","0.125280572347728"
"Grosse Sorgen","1999","Realschule","5 Einkommensstärkstes Quintil","25","","",""
"Keine Sorgen","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","143","0.511962065902863","0.456762139893307","0.567161991912418"
"Keine Sorgen","1999","(Fach-)Abitur","2","121","0.412304719126577","0.355650227537766","0.468959210715388"
"Keine Sorgen","1999","(Fach-)Abitur","3","99","0.454102835347298","0.388608441076543","0.519597229618054"
"Keine Sorgen","1999","(Fach-)Abitur","4","85","0.440241242000186","0.370920885250535","0.509561598749838"
"Keine Sorgen","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","51","0.372659869682437","0.282303328645234","0.46301641071964"
"Keine Sorgen","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","106","0.339262253737013","0.289302432733571","0.389222074740455"
"Keine Sorgen","1999","(noch) kein Abschluss","2","87","0.382671261197456","0.322057562485355","0.443284959909557"
"Keine Sorgen","1999","(noch) kein Abschluss","3","37","0.500395436978094","0.397096297233205","0.603694576722983"
"Keine Sorgen","1999","(noch) kein Abschluss","4","28","","",""
"Keine Sorgen","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","25","","",""
"Keine Sorgen","1999","AkademikerIn","1 Einkommensschwächstes Quintil","73","0.338263470350714","0.277251899628326","0.399275041073103"
"Keine Sorgen","1999","AkademikerIn","2","142","0.326384186171979","0.282472336905532","0.370296035438426"
"Keine Sorgen","1999","AkademikerIn","3","127","0.299653171341328","0.256353970020691","0.342952372661966"
"Keine Sorgen","1999","AkademikerIn","4","148","0.336575395526509","0.291860068179357","0.38129072287366"
