year,pgisced97,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No answer / don't know,male,Somewhat concerned,0.36982,50,112,0.28001,0.45963
1999,No answer / don't know,male,Not concerned at all,0.46505,62,112,0.37226,0.55784
1999,No answer / don't know,female,Somewhat concerned,0.40486,54,122,0.31740,0.49232
1999,No answer / don't know,female,Not concerned at all,0.40190,68,122,0.31454,0.48926
1999,Pre-primary Level,male,Somewhat concerned,0.19740,35,143,0.13193,0.26287
1999,Pre-primary Level,male,Not concerned at all,0.71205,108,143,0.63757,0.78653
1999,Pre-primary Level,female,Somewhat concerned,0.28438,46,134,0.20771,0.36105
1999,Pre-primary Level,female,Not concerned at all,0.58336,88,134,0.49958,0.66715
1999,Primary Level,male,Very concerned,0.33376,58,173,0.26329,0.40423
1999,Primary Level,male,Somewhat concerned,0.45928,79,173,0.38480,0.53375
1999,Primary Level,male,Not concerned at all,0.20697,36,173,0.14642,0.26751
1999,Primary Level,female,Very concerned,0.34928,90,248,0.28982,0.40873
1999,Primary Level,female,Somewhat concerned,0.46424,116,248,0.40204,0.52643
1999,Primary Level,female,Not concerned at all,0.18648,42,248,0.13791,0.23506
1999,Lower Secondary Level,male,Very concerned,0.24024,203,876,0.21193,0.26855
1999,Lower Secondary Level,male,Somewhat concerned,0.42439,359,876,0.39164,0.45714
1999,Lower Secondary Level,male,Not concerned at all,0.33537,314,876,0.30409,0.36666
1999,Lower Secondary Level,female,Very concerned,0.34540,501,1553,0.32175,0.36906
1999,Lower Secondary Level,female,Somewhat concerned,0.46193,700,1553,0.43713,0.48674
1999,Lower Secondary Level,female,Not concerned at all,0.19266,352,1553,0.17304,0.21228
1999,Upper Secondary Level,male,Very concerned,0.18944,648,3462,0.17639,0.20250
1999,Upper Secondary Level,male,Somewhat concerned,0.48342,1657,3462,0.46677,0.50007
1999,Upper Secondary Level,male,Not concerned at all,0.32713,1157,3462,0.31150,0.34276
1999,Upper Secondary Level,female,Very concerned,0.21631,690,3460,0.20259,0.23003
1999,Upper Secondary Level,female,Somewhat concerned,0.50489,1777,3460,0.48822,0.52155
1999,Upper Secondary Level,female,Not concerned at all,0.27880,993,3460,0.26386,0.29375
1999,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.44634,109,215,0.37974,0.51295
1999,Post-secondary Non-tertiary Level,male,Not concerned at all,0.45126,106,215,0.38459,0.51793
1999,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.50961,137,238,0.44596,0.57325
1999,Post-secondary Non-tertiary Level,female,Not concerned at all,0.37147,101,238,0.30995,0.43299
1999,First Stage of Tertiary Education,male,Very concerned,0.17402,83,484,0.14021,0.20783
1999,First Stage of Tertiary Education,male,Somewhat concerned,0.53428,268,484,0.48980,0.57877
1999,First Stage of Tertiary Education,male,Not concerned at all,0.29170,133,484,0.25116,0.33224
1999,First Stage of Tertiary Education,female,Very concerned,0.15110,39,325,0.11211,0.19010
1999,First Stage of Tertiary Education,female,Somewhat concerned,0.54598,178,325,0.49176,0.60019
1999,First Stage of Tertiary Education,female,Not concerned at all,0.30292,108,325,0.25288,0.35295
1999,Second Stage of Tertiary Education,male,Very concerned,0.09518,103,1076,0.07764,0.11272
1999,Second Stage of Tertiary Education,male,Somewhat concerned,0.53130,575,1076,0.50147,0.56113
1999,Second Stage of Tertiary Education,male,Not concerned at all,0.37352,398,1076,0.34460,0.40244
1999,Second Stage of Tertiary Education,female,Very concerned,0.12848,107,879,0.10634,0.15061
