"plj0589","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Sehr oft","2013","(noch) kein Abschluss","maennlich","7","","",""
"Sehr oft","2013","(noch) kein Abschluss","weiblich","9","","",""
"Sehr oft","2013","Hauptschule","maennlich","43","0.0149000069131117","0.011002584303764","0.0187974295224594"
"Sehr oft","2013","Hauptschule","weiblich","91","0.0181514786637883","0.0140138583164503","0.0222890990111264"
"Sehr oft","2013","Realschule","maennlich","26","","",""
"Sehr oft","2013","Realschule","weiblich","54","0.00983595059434867","0.00691798739038369","0.0127539137983136"
"Sehr oft","2013","(Fach-)Abitur","maennlich","3","","",""
"Sehr oft","2013","(Fach-)Abitur","weiblich","18","","",""
"Sehr oft","2013","AkademikerIn","maennlich","13","","",""
"Sehr oft","2013","AkademikerIn","weiblich","17","","",""
"Oft","2013","(noch) kein Abschluss","maennlich","24","","",""
"Oft","2013","(noch) kein Abschluss","weiblich","36","0.0789050452032739","0.0533345733744172","0.104475517032131"
"Oft","2013","Hauptschule","maennlich","137","0.041766791153825","0.0353310988559448","0.0482024834517052"
"Oft","2013","Hauptschule","weiblich","199","0.0497223751687297","0.0429852661704862","0.0564594841669731"
"Oft","2013","Realschule","maennlich","84","0.0317436210252827","0.0252452736429391","0.0382419684076263"
"Oft","2013","Realschule","weiblich","188","0.047626375094276","0.0413292037787394","0.0539235464098127"
"Oft","2013","(Fach-)Abitur","maennlich","35","0.0230922900194999","0.0149743566047722","0.0312102234342276"
"Oft","2013","(Fach-)Abitur","weiblich","67","0.0461907662799217","0.0368529856257922","0.0555285469340512"
"Oft","2013","AkademikerIn","maennlich","54","0.0254778394962966","0.0198099659726223","0.0311457130199708"
"Oft","2013","AkademikerIn","weiblich","64","0.0282812129687922","0.0221950303865969","0.0343673955509875"
"Manchmal","2013","(noch) kein Abschluss","maennlich","45","0.0800900482017837","0.052581084768085","0.107599011635482"
"Manchmal","2013","(noch) kein Abschluss","weiblich","55","0.172553714284809","0.136713861676209","0.208393566893408"
"Manchmal","2013","Hauptschule","maennlich","400","0.113017990092378","0.102832655443616","0.12320332474114"
"Manchmal","2013","Hauptschule","weiblich","509","0.112501003226312","0.102707580025019","0.122294426427606"
"Manchmal","2013","Realschule","maennlich","253","0.0891270652573619","0.0785658666532017","0.0996882638615221"
"Manchmal","2013","Realschule","weiblich","492","0.118660845956695","0.109098965341833","0.128222726571556"
"Manchmal","2013","(Fach-)Abitur","maennlich","117","0.101034942588283","0.08474601773761","0.117323867438956"
"Manchmal","2013","(Fach-)Abitur","weiblich","192","0.0947712364954219","0.0817409858604915","0.107801487130352"
"Manchmal","2013","AkademikerIn","maennlich","182","0.0709639926538231","0.0617281125459114","0.0801998727617348"
"Manchmal","2013","AkademikerIn","weiblich","229","0.0839072389889682","0.0737284736559427","0.0940860043219938"
"Selten","2013","(noch) kein Abschluss","maennlich","110","0.320702145472275","0.273398638005953","0.368005652938597"
"Selten","2013","(noch) kein Abschluss","weiblich","120","0.263469415075402","0.221686893115668","0.305251937035136"
"Selten","2013","Hauptschule","maennlich","1121","0.301785020841382","0.287018182247027","0.316551859435737"
"Selten","2013","Hauptschule","weiblich","1019","0.25684688783352","0.243305951588525","0.270387824078515"
"Selten","2013","Realschule","maennlich","824","0.311962831492825","0.294790198667646","0.329135464318004"
"Selten","2013","Realschule","weiblich","1168","0.283090347086656","0.269770083798103","0.296410610375209"
"Selten","2013","(Fach-)Abitur","maennlich","378","0.302749128769036","0.277916585640067","0.327581671898005"
"Selten","2013","(Fach-)Abitur","weiblich","510","0.250864222767021","0.231578542747531","0.270149902786511"
"Selten","2013","AkademikerIn","maennlich","807","0.270872063897669","0.254886536477376","0.286857591317962"
"Selten","2013","AkademikerIn","weiblich","702","0.27317015365058","0.256811081762686","0.289529225538474"
"Nie","2013","(noch) kein Abschluss","maennlich","188","0.528460345483043","0.477868840069482","0.579051850896603"
"Nie","2013","(noch) kein Abschluss","weiblich","207","0.455256710315252","0.40802232413136","0.502491096499145"
"Nie","2013","Hauptschule","maennlich","2011","0.528530190999303","0.512471654942493","0.544588727056113"
"Nie","2013","Hauptschule","weiblich","2181","0.562778255107649","0.547404076581628","0.578152433633671"
"Nie","2013","Realschule","maennlich","1609","0.557488439828627","0.53907818707593","0.575898692581325"
"Nie","2013","Realschule","weiblich","2492","0.540786481268025","0.526051882633391","0.555521079902659"
"Nie","2013","(Fach-)Abitur","maennlich","782","0.569589579161297","0.542828253625323","0.596350904697271"
"Nie","2013","(Fach-)Abitur","weiblich","1154","0.600632588604832","0.578844151409254","0.62242102580041"
"Nie","2013","AkademikerIn","maennlich","1913","0.625594216286876","0.608185745253747","0.643002687320005"
"Nie","2013","AkademikerIn","weiblich","1838","0.608342345270635","0.590421726776719","0.626262963764552"
"Sehr oft","2014","(noch) kein Abschluss","maennlich","","","",""
"Sehr oft","2014","(noch) kein Abschluss","weiblich","","","",""
"Sehr oft","2014","Hauptschule","maennlich","","","",""
"Sehr oft","2014","Hauptschule","weiblich","","","",""
"Sehr oft","2014","Realschule","maennlich","","","",""
"Sehr oft","2014","Realschule","weiblich","","","",""
"Sehr oft","2014","(Fach-)Abitur","maennlich","","","",""
"Sehr oft","2014","(Fach-)Abitur","weiblich","","","",""
"Sehr oft","2014","AkademikerIn","maennlich","","","",""
"Sehr oft","2014","AkademikerIn","weiblich","","","",""
"Oft","2014","(noch) kein Abschluss","maennlich","","","",""
"Oft","2014","(noch) kein Abschluss","weiblich","","","",""
"Oft","2014","Hauptschule","maennlich","","","",""
"Oft","2014","Hauptschule","weiblich","","","",""
"Oft","2014","Realschule","maennlich","","","",""
