year,pgisced97,plg0292_h,proportion,n,lower_confidence,upper_confidence
1984,middle vocational,Berufliche Fortbildung,0.3298429319371728,16099,0.32258022510887213,0.33710563876547345
1984,middle vocational,Sonstiges,0.1099476439790576,16099,0.10511530532946375,0.11477998262865144
1984,higher education,Berufliche Fortbildung,0.10471204188481675,16099,0.09998231234755948,0.10944177142207402
1984,middle vocational,Berufliche Umschulung,0.06806282722513089,16099,0.06417233160054522,0.07195332284971656
1984,higher vocational,Berufliche Fortbildung,0.06282722513089005,16099,0.059078872918548575,0.06657557734323152
1984,general elemantary,Sonstiges,0.04712041884816754,16099,0.04384716111465499,0.05039367658168009
1984,vocational + Abi,Berufliche Fortbildung,0.04712041884816754,16099,0.04384716111465499,0.05039367658168009
1984,middle vocational,Allgemeine/politische Weiterbildung,0.02617801047120419,16099,0.023711603562707895,0.02864441737970048
1984,general elemantary,Berufliche Fortbildung,0.02617801047120419,16099,0.023711603562707895,0.02864441737970048
1984,higher education,Sonstiges,0.02617801047120419,16099,0.023711603562707895,0.02864441737970048
1984,higher education,Allgemeine/politische Weiterbildung,0.020942408376963352,16099,0.01873046475816953,0.023154351995757175
1984,general elemantary,Berufliche Umschulung,0.020942408376963352,16099,0.01873046475816953,0.023154351995757175
1984,higher vocational,Sonstiges,0.020942408376963352,16099,0.01873046475816953,0.023154351995757175
1984,middle vocational,Mehrfachnennung,0.015706806282722512,16099,0.013786091822914098,0.017627520742530926
1984,inadequately,Berufliche Umschulung,0.010471204188481676,16099,0.008898782035094909,0.012043626341868443
1984,inadequately,Sonstiges,0.010471204188481676,16099,0.008898782035094909,0.012043626341868443
1984,vocational + Abi,Sonstiges,0.010471204188481676,16099,0.008898782035094909,0.012043626341868443
1984,general elemantary,Mehrfachnennung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,higher education,Berufliche Umschulung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,middle vocational,Berufliche Rehabilitation,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,general elemantary,Allgemeine/politische Weiterbildung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,higher education,Mehrfachnennung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,higher vocational,Allgemeine/politische Weiterbildung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,higher education,Berufliche Rehabilitation,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1984,vocational + Abi,Allgemeine/politische Weiterbildung,0.005235602094240838,16099,0.004120794151249863,0.006350410037231813
1985,middle vocational,Berufliche Fortbildung,0.3935483870967742,14443,0.38558084233788636,0.40151593185566203
1985,higher education,Berufliche Fortbildung,0.07741935483870968,14443,0.07306068162713035,0.08177802805028901
1985,higher vocational,Berufliche Fortbildung,0.06451612903225806,14443,0.06050949506377212,0.068522763000744
1985,middle vocational,Berufliche Umschulung,0.06451612903225806,14443,0.06050949506377212,0.068522763000744
1985,middle vocational,Sonstiges,0.05806451612903226,14443,0.05425040493367861,0.06187862732438591
1985,general elemantary,Berufliche Fortbildung,0.04516129032258064,14443,0.041774599543837686,0.0485479811013236
1985,general elemantary,Berufliche Umschulung,0.03225806451612903,14443,0.029376513590568396,0.03513961544168967
1985,general elemantary,Sonstiges,0.03225806451612903,14443,0.029376513590568396,0.03513961544168967
1985,middle vocational,Allgemeine/politische Weiterbildung,0.03225806451612903,14443,0.029376513590568396,0.03513961544168967
1985,vocational + Abi,Berufliche Fortbildung,0.03225806451612903,14443,0.029376513590568396,0.03513961544168967
1985,higher education,Sonstiges,0.025806451612903226,14443,0.02322053725884172,0.028392365966964733
1985,higher vocational,Sonstiges,0.025806451612903226,14443,0.02322053725884172,0.028392365966964733
1985,inadequately,Sonstiges,0.01935483870967742,14443,0.017107967968434744,0.021601709450920097
1985,higher vocational,Mehrfachnennung,0.01935483870967742,14443,0.017107967968434744,0.021601709450920097
1985,inadequately,Berufliche Umschulung,0.012903225806451613,14443,0.011062638677154948,0.014743812935748278
1985,higher vocational,Berufliche Umschulung,0.012903225806451613,14443,0.011062638677154948,0.014743812935748278
1985,middle vocational,Berufliche Rehabilitation,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,higher education,Allgemeine/politische Weiterbildung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,general elemantary,Mehrfachnennung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,vocational + Abi,Berufliche Umschulung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,general elemantary,Allgemeine/politische Weiterbildung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,vocational + Abi,Allgemeine/politische Weiterbildung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,vocational + Abi,Mehrfachnennung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1985,middle vocational,Mehrfachnennung,0.0064516129032258064,14443,0.005145874949200676,0.0077573508572509366
1986,middle vocational,Berufliche Fortbildung,0.3772455089820359,13742,0.369141469046784,0.3853495489172878
