year,bula_h,migback,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,No migration background,Others,0.5714285714285714,16099,0.5637840693307401,0.5790730735264027
1984,Schleswig-Holstein,No migration background,Further vocational education,0.2857142857142857,16099,0.2787358419811561,0.2926927294474153
1984,Schleswig-Holstein,No migration background,Multiple answers,0.14285714285714285,16099,0.13745166358497157,0.14826262212931413
1984,Schleswig-Holstein,Direct migration background,Further vocational education,1.0,16099,1.0,1.0
1984,Hamburg,No migration background,Further vocational education,1.0,16099,1.0,1.0
1984,Hamburg,Direct migration background,Further vocational education,1.0,16099,1.0,1.0
1984,Lower Saxony,No migration background,Further vocational education,0.6,16099,0.5924323290189601,0.6075676709810398
1984,Lower Saxony,No migration background,Others,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Lower Saxony,No migration background,Vocational Retraining,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Lower Saxony,Direct migration background,Others,0.6,16099,0.5924323290189601,0.6075676709810398
1984,Lower Saxony,Direct migration background,Vocational Retraining,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Lower Saxony,Direct migration background,Vocational rehabilitation,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Bremen,No migration background,Others,1.0,16099,1.0,1.0
1984,North Rhine-Westphalia,No migration background,Further vocational education,0.574468085106383,16099,0.5668305073778149,0.5821056628349511
1984,North Rhine-Westphalia,No migration background,Others,0.19148936170212766,16099,0.1854112060672922,0.19756751733696312
1984,North Rhine-Westphalia,No migration background,Vocational Retraining,0.0851063829787234,16099,0.08079592925758819,0.08941683669985862
1984,North Rhine-Westphalia,No migration background,Further general/political education,0.0851063829787234,16099,0.08079592925758819,0.08941683669985862
1984,North Rhine-Westphalia,No migration background,Multiple answers,0.0425531914893617,16099,0.039435163438388904,0.0456712195403345
1984,North Rhine-Westphalia,No migration background,Vocational rehabilitation,0.02127659574468085,16099,0.019047454029864616,0.023505737459497085
1984,North Rhine-Westphalia,Direct migration background,Others,0.4,16099,0.39243232901896025,0.4075676709810398
1984,North Rhine-Westphalia,Direct migration background,Vocational Retraining,0.4,16099,0.39243232901896025,0.4075676709810398
1984,North Rhine-Westphalia,Direct migration background,Further vocational education,0.2,16099,0.19382102251839506,0.20617897748160496
1984,North Rhine-Westphalia,Indirect migration background,Others,1.0,16099,1.0,1.0
1984,Hesse,No migration background,Further vocational education,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
1984,Hesse,No migration background,Further general/political education,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,Hesse,No migration background,Others,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,Hesse,Direct migration background,Further vocational education,0.8,16099,0.793821022518395,0.806178977481605
1984,Hesse,Direct migration background,Others,0.2,16099,0.19382102251839506,0.20617897748160496
1984,Hesse,Indirect migration background,Vocational Retraining,1.0,16099,1.0,1.0
1984,"Rhineland-Palatinate, Saarland",No migration background,Further vocational education,0.3,16099,0.2929210919932794,0.30707890800672055
1984,"Rhineland-Palatinate, Saarland",No migration background,Vocational Retraining,0.3,16099,0.2929210919932794,0.30707890800672055
1984,"Rhineland-Palatinate, Saarland",No migration background,Others,0.2,16099,0.19382102251839506,0.20617897748160496
1984,"Rhineland-Palatinate, Saarland",No migration background,Multiple answers,0.1,16099,0.09536576688879628,0.10463423311120373
1984,"Rhineland-Palatinate, Saarland",No migration background,Further general/political education,0.1,16099,0.09536576688879628,0.10463423311120373
1984,"Rhineland-Palatinate, Saarland",Direct migration background,Further vocational education,1.0,16099,1.0,1.0
1984,Baden-Wuerttemberg,No migration background,Further vocational education,0.7619047619047619,16099,0.7553254220569956,0.7684841017525281
1984,Baden-Wuerttemberg,No migration background,Others,0.09523809523809523,16099,0.09070359817718623,0.09977259229900423
1984,Baden-Wuerttemberg,No migration background,Vocational Retraining,0.09523809523809523,16099,0.09070359817718623,0.09977259229900423
1984,Baden-Wuerttemberg,No migration background,Further general/political education,0.047619047619047616,16099,0.044329377695164485,0.05090871754293075
