year,age_gr,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.19508,548,1849,0.17701,0.21315
1990,17-29 y.,Important,0.25526,671,1849,0.23538,0.27514
1990,17-29 y.,Less important,0.20417,489,1849,0.18579,0.22255
1990,17-29 y.,Unimportant,0.05898,141,1849,0.04824,0.06972
1990,30-45 y.,Very important,0.33146,982,2058,0.31111,0.35180
1990,30-45 y.,Important,0.25716,724,2058,0.23827,0.27605
1990,30-45 y.,Less important,0.10671,253,2058,0.09337,0.12006
1990,30-45 y.,Unimportant,0.04154,99,2058,0.03292,0.05017
1990,46-65 y.,Very important,0.28572,887,2146,0.26660,0.30484
1990,46-65 y.,Important,0.33536,961,2146,0.31538,0.35534
1990,46-65 y.,Less important,0.07971,206,2146,0.06824,0.09117
1990,46-65 y.,Unimportant,0.04088,92,2146,0.03250,0.04926
1990,66 and older,Very important,0.27464,358,977,0.24664,0.30264
1990,66 and older,Important,0.34767,436,977,0.31780,0.37755
1990,66 and older,Less important,0.06246,75,977,0.04728,0.07764
1990,66 and older,Unimportant,0.09711,108,977,0.07853,0.11569
1992,17-29 y.,Very important,0.29252,949,2680,0.27530,0.30975
1992,17-29 y.,Important,0.29832,890,2680,0.28100,0.31565
1992,17-29 y.,Less important,0.22856,629,2680,0.21266,0.24446
1992,17-29 y.,Unimportant,0.07993,212,2680,0.06966,0.09020
1992,30-45 y.,Very important,0.48711,2127,3597,0.47078,0.50345
1992,30-45 y.,Important,0.27500,991,3597,0.26040,0.28959
1992,30-45 y.,Less important,0.12596,350,3597,0.11511,0.13680
1992,30-45 y.,Unimportant,0.04347,129,3597,0.03680,0.05013
1992,46-65 y.,Very important,0.39537,1515,3196,0.37842,0.41233
1992,46-65 y.,Important,0.36446,1235,3196,0.34777,0.38114
1992,46-65 y.,Less important,0.08561,271,3196,0.07591,0.09531
1992,46-65 y.,Unimportant,0.05981,175,3196,0.05159,0.06803
1992,66 and older,Very important,0.31667,477,1358,0.29192,0.34142
1992,66 and older,Important,0.41753,586,1358,0.39129,0.44377
1992,66 and older,Less important,0.07203,101,1358,0.05828,0.08579
1992,66 and older,Unimportant,0.14437,194,1358,0.12567,0.16308
1995,17-29 y.,Very important,0.27212,854,2594,0.25499,0.28926
1995,17-29 y.,Important,0.31361,893,2594,0.29576,0.33147
1995,17-29 y.,Less important,0.24101,653,2594,0.22454,0.25747
1995,17-29 y.,Unimportant,0.07170,194,2594,0.06177,0.08163
1995,30-45 y.,Very important,0.48929,2217,3865,0.47353,0.50505
1995,30-45 y.,Important,0.27300,1102,3865,0.25896,0.28705
1995,30-45 y.,Less important,0.12776,399,3865,0.11724,0.13829
1995,30-45 y.,Unimportant,0.05115,147,3865,0.04421,0.05810
1995,46-65 y.,Very important,0.41803,1570,3208,0.40096,0.43510
1995,46-65 y.,Important,0.35746,1231,3208,0.34087,0.37404
1995,46-65 y.,Less important,0.08268,237,3208,0.07315,0.09222
1995,46-65 y.,Unimportant,0.06347,170,3208,0.05503,0.07190
1995,66 and older,Very important,0.38486,592,1402,0.35938,0.41033
1995,66 and older,Important,0.38166,574,1402,0.35622,0.40710
1995,66 and older,Less important,0.07225,95,1402,0.05869,0.08581
1995,66 and older,Unimportant,0.10009,141,1402,0.08437,0.11580
2004,17-29 y.,Very important,0.25874,1044,3880,0.24496,0.27252
2004,17-29 y.,Important,0.35090,1393,3880,0.33588,0.36592
2004,17-29 y.,Less important,0.27309,1087,3880,0.25907,0.28711
2004,17-29 y.,Unimportant,0.09573,356,3880,0.08647,0.10499
2004,30-45 y.,Very important,0.49066,3466,6469,0.47848,0.50285
2004,30-45 y.,Important,0.29679,1897,6469,0.28566,0.30793
2004,30-45 y.,Less important,0.13838,802,6469,0.12996,0.14679
2004,30-45 y.,Unimportant,0.06050,304,6469,0.05469,0.06631
2004,46-65 y.,Very important,0.41552,3448,7221,0.40416,0.42689
2004,46-65 y.,Important,0.37113,2671,7221,0.35998,0.38227
2004,46-65 y.,Less important,0.11279,705,7221,0.10549,0.12008
2004,46-65 y.,Unimportant,0.07449,397,7221,0.06844,0.08055
2004,66 and older,Very important,0.40739,1652,3605,0.39135,0.42343
2004,66 and older,Important,0.40649,1494,3605,0.39045,0.42252
2004,66 and older,Less important,0.06704,233,3605,0.05887,0.07520
2004,66 and older,Unimportant,0.06644,226,3605,0.05831,0.07457
2008,17-29 y.,Very important,0.27444,956,3128,0.25880,0.29008
2008,17-29 y.,Important,0.34061,1187,3128,0.32400,0.35722
2008,17-29 y.,Less important,0.24337,780,3128,0.22833,0.25841
2008,17-29 y.,Unimportant,0.06089,205,3128,0.05251,0.06927
2008,30-45 y.,Very important,0.48943,2793,5128,0.47575,0.50311
2008,30-45 y.,Important,0.28983,1475,5128,0.27742,0.30225
2008,30-45 y.,Less important,0.14161,601,5128,0.13206,0.15115
2008,30-45 y.,Unimportant,0.06874,259,5128,0.06181,0.07567
2008,46-65 y.,Very important,0.43233,3263,6617,0.42039,0.44426
2008,46-65 y.,Important,0.34149,2294,6617,0.33007,0.35292
2008,46-65 y.,Less important,0.12077,633,6617,0.11292,0.12862
2008,46-65 y.,Unimportant,0.08854,427,6617,0.08169,0.09538
