year,pgisced97,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Important,0.25144,35,73,0.15122,0.35165
1990,Pre-primary Level,Less important,0.29551,38,73,0.19012,0.40090
1990,Lower Secondary Level,Very important,0.28653,613,1598,0.26435,0.30871
1990,Lower Secondary Level,Important,0.33542,670,1598,0.31226,0.35857
1990,Lower Secondary Level,Less important,0.10172,205,1598,0.08690,0.11655
1990,Lower Secondary Level,Unimportant,0.06203,110,1598,0.05020,0.07386
1990,Upper Secondary Level,Very important,0.28345,1548,3830,0.26918,0.29773
1990,Upper Secondary Level,Important,0.30780,1542,3830,0.29318,0.32242
1990,Upper Secondary Level,Less important,0.11057,535,3830,0.10064,0.12050
1990,Upper Secondary Level,Unimportant,0.04992,205,3830,0.04302,0.05681
1990,Post-secondary Non-tertiary Level,Very important,0.20419,60,183,0.14562,0.26275
1990,Post-secondary Non-tertiary Level,Important,0.27903,72,183,0.21387,0.34419
1990,Post-secondary Non-tertiary Level,Less important,0.22184,51,183,0.16148,0.28221
1990,First Stage of Tertiary Education,Very important,0.35677,228,477,0.31373,0.39981
1990,First Stage of Tertiary Education,Important,0.30439,192,477,0.26306,0.34573
1990,First Stage of Tertiary Education,Less important,0.10353,57,477,0.07617,0.13090
1990,Second Stage of Tertiary Education,Very important,0.22338,258,648,0.19128,0.25547
1990,Second Stage of Tertiary Education,Important,0.21445,229,648,0.18282,0.24608
1990,Second Stage of Tertiary Education,Less important,0.10811,104,648,0.08418,0.13204
1990,Second Stage of Tertiary Education,Unimportant,0.05870,57,648,0.04059,0.07682
1992,Pre-primary Level,Important,0.26956,43,88,0.17632,0.36281
1992,Pre-primary Level,Less important,0.28892,45,88,0.19368,0.38417
1992,Primary Level,Important,0.13061,36,36,0.01897,0.24226
1992,Lower Secondary Level,Very important,0.31323,705,1901,0.29237,0.33408
1992,Lower Secondary Level,Important,0.37512,783,1901,0.35335,0.39689
1992,Lower Secondary Level,Less important,0.09686,241,1901,0.08356,0.11016
1992,Lower Secondary Level,Unimportant,0.08243,172,1901,0.07007,0.09480
1992,Upper Secondary Level,Very important,0.40346,2834,5969,0.39101,0.41590
1992,Upper Secondary Level,Important,0.34225,2046,5969,0.33021,0.35429
1992,Upper Secondary Level,Less important,0.12962,726,5969,0.12110,0.13814
1992,Upper Secondary Level,Unimportant,0.07452,363,5969,0.06786,0.08118
1992,Post-secondary Non-tertiary Level,Very important,0.30812,121,267,0.25263,0.36361
1992,Post-secondary Non-tertiary Level,Important,0.31141,91,267,0.25576,0.36706
1992,Post-secondary Non-tertiary Level,Less important,0.18465,55,267,0.13802,0.23128
1992,First Stage of Tertiary Education,Very important,0.48072,400,742,0.44474,0.51669
1992,First Stage of Tertiary Education,Important,0.30779,227,742,0.27455,0.34102
1992,First Stage of Tertiary Education,Less important,0.12691,81,742,0.10294,0.15088
1992,First Stage of Tertiary Education,Unimportant,0.06108,34,742,0.04384,0.07832
1992,Second Stage of Tertiary Education,Very important,0.47902,923,1594,0.45448,0.50355
1992,Second Stage of Tertiary Education,Important,0.29467,438,1594,0.27228,0.31705
1992,Second Stage of Tertiary Education,Less important,0.13191,159,1594,0.11530,0.14853
1992,Second Stage of Tertiary Education,Unimportant,0.06759,74,1594,0.05526,0.07992
