year,age_gr,pgisced97,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Pre-primary Level,Important,0.25201,35,73,0.15173,0.35230
1990,17-29 y.,Pre-primary Level,Less important,0.29619,38,73,0.19073,0.40166
1990,17-29 y.,Lower Secondary Level,Very important,0.19254,118,421,0.15483,0.23025
1990,17-29 y.,Lower Secondary Level,Important,0.25964,153,421,0.21771,0.30158
1990,17-29 y.,Lower Secondary Level,Less important,0.20605,113,421,0.16737,0.24474
1990,17-29 y.,Lower Secondary Level,Unimportant,0.05776,37,421,0.03545,0.08007
1990,17-29 y.,Upper Secondary Level,Very important,0.21400,325,994,0.18849,0.23951
1990,17-29 y.,Upper Secondary Level,Important,0.25563,360,994,0.22850,0.28276
1990,17-29 y.,Upper Secondary Level,Less important,0.18368,242,994,0.15960,0.20777
1990,17-29 y.,Upper Secondary Level,Unimportant,0.05692,67,994,0.04251,0.07134
1990,17-29 y.,Post-secondary Non-tertiary Level,Important,0.25953,32,67,0.15377,0.36529
1990,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.33454,35,67,0.22070,0.44837
1990,17-29 y.,First Stage of Tertiary Education,Very important,0.34043,32,63,0.22248,0.45838
1990,17-29 y.,First Stage of Tertiary Education,Important,0.35183,31,63,0.23296,0.47070
1990,30-45 y.,Lower Secondary Level,Very important,0.36944,123,209,0.30385,0.43504
1990,30-45 y.,Lower Secondary Level,Important,0.26941,86,209,0.20911,0.32970
1990,30-45 y.,Upper Secondary Level,Very important,0.34712,583,1198,0.32015,0.37409
1990,30-45 y.,Upper Secondary Level,Important,0.27515,432,1198,0.24985,0.30045
1990,30-45 y.,Upper Secondary Level,Less important,0.10035,134,1198,0.08333,0.11737
1990,30-45 y.,Upper Secondary Level,Unimportant,0.03920,49,1198,0.02821,0.05020
1990,30-45 y.,First Stage of Tertiary Education,Very important,0.40735,100,167,0.33260,0.48210
1990,30-45 y.,First Stage of Tertiary Education,Important,0.27267,67,167,0.20493,0.34042
1990,30-45 y.,Second Stage of Tertiary Education,Very important,0.25980,132,290,0.20924,0.31036
1990,30-45 y.,Second Stage of Tertiary Education,Important,0.19696,100,290,0.15111,0.24281
1990,30-45 y.,Second Stage of Tertiary Education,Less important,0.13908,58,290,0.09919,0.17898
1990,46-65 y.,Lower Secondary Level,Very important,0.30686,230,550,0.26828,0.34544
1990,46-65 y.,Lower Secondary Level,Important,0.40354,276,550,0.36250,0.44458
1990,46-65 y.,Lower Secondary Level,Less important,0.06901,44,550,0.04780,0.09021
1990,46-65 y.,Upper Secondary Level,Very important,0.28853,476,1176,0.26262,0.31443
1990,46-65 y.,Upper Secondary Level,Important,0.35121,536,1176,0.32392,0.37851
1990,46-65 y.,Upper Secondary Level,Less important,0.08474,119,1176,0.06881,0.10066
1990,46-65 y.,Upper Secondary Level,Unimportant,0.03707,45,1176,0.02626,0.04787
1990,46-65 y.,First Stage of Tertiary Education,Very important,0.32652,67,129,0.24528,0.40776
1990,46-65 y.,First Stage of Tertiary Education,Important,0.29549,62,129,0.21645,0.37453
1990,46-65 y.,Second Stage of Tertiary Education,Very important,0.24212,96,172,0.17792,0.30633
1990,46-65 y.,Second Stage of Tertiary Education,Important,0.21459,76,172,0.15306,0.27612
1990,66 and older,Lower Secondary Level,Very important,0.30496,142,340,0.25595,0.35397
1990,66 and older,Lower Secondary Level,Important,0.34474,155,340,0.29414,0.39533
1990,66 and older,Lower Secondary Level,Unimportant,0.10363,43,340,0.07118,0.13607
1990,66 and older,Upper Secondary Level,Very important,0.26132,164,462,0.22121,0.30143
1990,66 and older,Upper Secondary Level,Important,0.35916,214,462,0.31537,0.40296
1990,66 and older,Upper Secondary Level,Less important,0.07043,40,462,0.04708,0.09379
1990,66 and older,Upper Secondary Level,Unimportant,0.08569,44,462,0.06014,0.11125
1990,66 and older,First Stage of Tertiary Education,Important,0.34958,32,32,0.18172,0.51743
1992,17-29 y.,Pre-primary Level,Important,0.27171,43,88,0.17823,0.36518
1992,17-29 y.,Pre-primary Level,Less important,0.29122,45,88,0.19575,0.38669
1992,17-29 y.,Lower Secondary Level,Very important,0.21349,146,561,0.17955,0.24743
1992,17-29 y.,Lower Secondary Level,Important,0.30898,212,561,0.27071,0.34725
1992,17-29 y.,Lower Secondary Level,Less important,0.20690,146,561,0.17335,0.24045
1992,17-29 y.,Lower Secondary Level,Unimportant,0.08106,57,561,0.05846,0.10367
1992,17-29 y.,Upper Secondary Level,Very important,0.33646,573,1478,0.31237,0.36056
1992,17-29 y.,Upper Secondary Level,Important,0.30126,480,1478,0.27786,0.32465
1992,17-29 y.,Upper Secondary Level,Less important,0.22898,322,1478,0.20755,0.25041
1992,17-29 y.,Upper Secondary Level,Unimportant,0.08093,103,1478,0.06702,0.09484
1992,17-29 y.,Post-secondary Non-tertiary Level,Very important,0.25425,46,128,0.17852,0.32998
1992,17-29 y.,Post-secondary Non-tertiary Level,Important,0.31990,44,128,0.23877,0.40102
1992,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.26381,38,128,0.18716,0.34046
1992,17-29 y.,First Stage of Tertiary Education,Very important,0.48708,54,54,0.35252,0.62165
1992,17-29 y.,Second Stage of Tertiary Education,Very important,0.40028,78,124,0.31369,0.48687
1992,17-29 y.,Second Stage of Tertiary Education,Important,0.28248,46,124,0.20292,0.36205
1992,30-45 y.,Lower Secondary Level,Very important,0.41687,145,241,0.35449,0.47925
1992,30-45 y.,Lower Secondary Level,Important,0.28082,96,241,0.22396,0.33768
1992,30-45 y.,Upper Secondary Level,Very important,0.49628,1194,2051,0.47463,0.51792
1992,30-45 y.,Upper Secondary Level,Important,0.29371,595,2051,0.27399,0.31342
