year,quintil_oecd,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,Yes,0.03337,95,2868,0.02680,0.03995
2009,1st Quintile,No,0.96663,2773,2868,0.96005,0.97320
2009,2nd Quintile,Yes,0.04167,132,3162,0.03471,0.04864
2009,2nd Quintile,No,0.95833,3030,3162,0.95136,0.96529
2009,3rd Quintile,Yes,0.03948,122,3407,0.03294,0.04602
2009,3rd Quintile,No,0.96052,3285,3407,0.95398,0.96706
2009,4th Quintile,Yes,0.03797,137,3770,0.03187,0.04408
2009,4th Quintile,No,0.96203,3633,3770,0.95592,0.96813
2009,5th Quintile,Yes,0.03693,192,4806,0.03159,0.04226
2009,5th Quintile,No,0.96307,4614,4806,0.95774,0.96841
2011,1st Quintile,Yes,0.04161,92,2493,0.03377,0.04945
2011,1st Quintile,No,0.95839,2401,2493,0.95055,0.96623
2011,2nd Quintile,Yes,0.04037,116,2727,0.03298,0.04776
2011,2nd Quintile,No,0.95963,2611,2727,0.95224,0.96702
2011,3rd Quintile,Yes,0.05901,155,3064,0.05066,0.06735
2011,3rd Quintile,No,0.94099,2909,3064,0.93265,0.94934
2011,4th Quintile,Yes,0.03885,128,3289,0.03225,0.04546
2011,4th Quintile,No,0.96115,3161,3289,0.95454,0.96775
2011,5th Quintile,Yes,0.04988,193,4089,0.04321,0.05656
2011,5th Quintile,No,0.95012,3896,4089,0.94344,0.95679
2013,1st Quintile,Yes,0.06001,156,3100,0.05165,0.06837
2013,1st Quintile,No,0.93999,2944,3100,0.93163,0.94835
2013,2nd Quintile,Yes,0.05988,186,3441,0.05195,0.06781
2013,2nd Quintile,No,0.94012,3255,3441,0.93219,0.94805
2013,3rd Quintile,Yes,0.06196,199,3604,0.05409,0.06983
2013,3rd Quintile,No,0.93804,3405,3604,0.93017,0.94591
2013,4th Quintile,Yes,0.06125,223,3917,0.05374,0.06876
2013,4th Quintile,No,0.93875,3694,3917,0.93124,0.94626
2013,5th Quintile,Yes,0.05849,278,4800,0.05185,0.06513
2013,5th Quintile,No,0.94151,4522,4800,0.93487,0.94815
2015,1st Quintile,Yes,0.06007,200,5082,0.05353,0.06660
2015,1st Quintile,No,0.93993,4882,5082,0.93340,0.94647
2015,2nd Quintile,Yes,0.05279,235,5249,0.04674,0.05884
2015,2nd Quintile,No,0.94721,5014,5249,0.94116,0.95326
2015,3rd Quintile,Yes,0.06073,219,4842,0.05401,0.06746
2015,3rd Quintile,No,0.93927,4623,4842,0.93254,0.94599
2015,4th Quintile,Yes,0.05502,238,4755,0.04854,0.06150
2015,4th Quintile,No,0.94498,4517,4755,0.93850,0.95146
2015,5th Quintile,Yes,0.05453,269,5108,0.04830,0.06075
2015,5th Quintile,No,0.94547,4839,5108,0.93925,0.95170
2017,1st Quintile,Yes,0.05339,182,4717,0.04697,0.05980
2017,1st Quintile,No,0.94661,4535,4717,0.94020,0.95303
2017,2nd Quintile,Yes,0.06043,224,4793,0.05368,0.06717
2017,2nd Quintile,No,0.93957,4569,4793,0.93283,0.94632
2017,3rd Quintile,Yes,0.06606,228,4414,0.05873,0.07339
2017,3rd Quintile,No,0.93394,4186,4414,0.92661,0.94127
2017,4th Quintile,Yes,0.05778,230,4358,0.05086,0.06471
2017,4th Quintile,No,0.94222,4128,4358,0.93529,0.94914
2017,5th Quintile,Yes,0.05399,255,4554,0.04742,0.06055
2017,5th Quintile,No,0.94601,4299,4554,0.93945,0.95258
2019,1st Quintile,Yes,0.04640,170,4445,0.04022,0.05259
2019,1st Quintile,No,0.95360,4275,4445,0.94741,0.95978
2019,2nd Quintile,Yes,0.05921,243,4769,0.05251,0.06591
2019,2nd Quintile,No,0.94079,4526,4769,0.93409,0.94749
2019,3rd Quintile,Yes,0.06497,231,4422,0.05771,0.07224
2019,3rd Quintile,No,0.93503,4191,4422,0.92776,0.94229
2019,4th Quintile,Yes,0.05568,238,4273,0.04881,0.06256
2019,4th Quintile,No,0.94432,4035,4273,0.93744,0.95119
2019,5th Quintile,Yes,0.06781,326,4818,0.06071,0.07491
2019,5th Quintile,No,0.93219,4492,4818,0.92509,0.93929
2021,1st Quintile,Yes,0.07001,183,4772,0.06277,0.07725
2021,1st Quintile,No,0.92999,4589,4772,0.92275,0.93723
2021,2nd Quintile,Yes,0.06199,195,3528,0.05403,0.06994
2021,2nd Quintile,No,0.93801,3333,3528,0.93006,0.94597
2021,3rd Quintile,Yes,0.06880,181,3124,0.05992,0.07768
2021,3rd Quintile,No,0.93120,2943,3124,0.92232,0.94008
2021,4th Quintile,Yes,0.07276,192,3182,0.06373,0.08178
2021,4th Quintile,No,0.92724,2990,3182,0.91822,0.93627
2021,5th Quintile,Yes,0.06779,295,4255,0.06023,0.07534
2021,5th Quintile,No,0.93221,3960,4255,0.92466,0.93977
