"ple0015","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2009","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2009","(noch) kein Abschluss","Bremen","","","",""
"Ja","2009","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"Ja","2009","(noch) kein Abschluss","Hessen","1","","",""
"Ja","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2009","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Ja","2009","(noch) kein Abschluss","Bayern","1","","",""
"Ja","2009","(noch) kein Abschluss","Saarland","","","",""
"Ja","2009","(noch) kein Abschluss","Berlin","","","",""
"Ja","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2009","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2009","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2009","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2009","Hauptschule","Schleswig-Holstein","8","0.0383403968779658","0.0110374025401615","0.06564339121577"
"Ja","2009","Hauptschule","Hamburg","5","0.0648394485061209","0.000914055230710656","0.128764841781531"
"Ja","2009","Hauptschule","Niedersachsen","31","0.0531069408948331","0.0350429649183715","0.0711709168712948"
"Ja","2009","Hauptschule","Bremen","3","","",""
"Ja","2009","Hauptschule","Nordrhein-Westfalen","68","0.0523073763934177","0.0405774505954078","0.0640373021914277"
"Ja","2009","Hauptschule","Hessen","13","","",""
"Ja","2009","Hauptschule","Rheinland-Pfalz,Saarland","17","","",""
"Ja","2009","Hauptschule","Baden-Wuerttemberg","38","0.051541370785066","0.0360745718041656","0.0670081697659665"
"Ja","2009","Hauptschule","Bayern","42","0.0414949733004512","0.0297627169501496","0.0532272296507528"
"Ja","2009","Hauptschule","Saarland","","","",""
"Ja","2009","Hauptschule","Berlin","8","0.0856921484632188","0.0340831287823294","0.137301168144108"
"Ja","2009","Hauptschule","Brandenburg","12","","",""
"Ja","2009","Hauptschule","Mecklenburg-Vorpommern","6","0.0424406857902773","0.0042435990260186","0.0806377725545359"
"Ja","2009","Hauptschule","Sachsen","17","","",""
"Ja","2009","Hauptschule","Sachsen-Anhalt","14","","",""
"Ja","2009","Hauptschule","Thueringen","14","","",""
"Ja","2009","Realschule","Schleswig-Holstein","6","0.033363984018852","0.00392990097780259","0.0627980670599014"
"Ja","2009","Realschule","Hamburg","5","0.0737779794137458","0.010228449535043","0.137327509292449"
"Ja","2009","Realschule","Niedersachsen","20","","",""
"Ja","2009","Realschule","Bremen","3","","",""
"Ja","2009","Realschule","Nordrhein-Westfalen","24","","",""
"Ja","2009","Realschule","Hessen","15","","",""
"Ja","2009","Realschule","Rheinland-Pfalz,Saarland","5","0.0469109704601748","0.0177517203960116","0.076070220524338"
"Ja","2009","Realschule","Baden-Wuerttemberg","11","","",""
"Ja","2009","Realschule","Bayern","22","","",""
"Ja","2009","Realschule","Saarland","","","",""
"Ja","2009","Realschule","Berlin","12","","",""
"Ja","2009","Realschule","Brandenburg","5","0.0146896031685996","0.000177254897356987","0.0292019514398422"
"Ja","2009","Realschule","Mecklenburg-Vorpommern","5","0.054117148888293","0.02069165084151","0.087542646935076"
"Ja","2009","Realschule","Sachsen","10","","",""
"Ja","2009","Realschule","Sachsen-Anhalt","8","0.0505003709135599","0.0238835550152735","0.0771171868118462"
"Ja","2009","Realschule","Thueringen","4","0.0123461406684315","5.37816201834507e-05","0.0246384997166796"
"Ja","2009","(Fach-)Abitur","Schleswig-Holstein","4","0.10601125744937","0.0293820622761376","0.182640452622603"
"Ja","2009","(Fach-)Abitur","Hamburg","1","","",""
"Ja","2009","(Fach-)Abitur","Niedersachsen","3","","",""
"Ja","2009","(Fach-)Abitur","Bremen","","","",""
"Ja","2009","(Fach-)Abitur","Nordrhein-Westfalen","14","","",""
"Ja","2009","(Fach-)Abitur","Hessen","2","","",""
"Ja","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","0.0330417132721776","-0.00181789905510404","0.0679013255994592"
"Ja","2009","(Fach-)Abitur","Baden-Wuerttemberg","7","0.0300706851267927","0.00890073713891471","0.0512406331146706"
"Ja","2009","(Fach-)Abitur","Bayern","8","0.0241329508536329","0.00487749879060526","0.0433884029166605"
"Ja","2009","(Fach-)Abitur","Saarland","","","",""
"Ja","2009","(Fach-)Abitur","Berlin","","","",""
"Ja","2009","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2009","(Fach-)Abitur","Sachsen","2","","",""
"Ja","2009","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Ja","2009","(Fach-)Abitur","Thueringen","1","","",""
"Ja","2009","AkademikerIn","Schleswig-Holstein","3","","",""
"Ja","2009","AkademikerIn","Hamburg","3","","",""
"Ja","2009","AkademikerIn","Niedersachsen","16","","",""
"Ja","2009","AkademikerIn","Bremen","","","",""
"Ja","2009","AkademikerIn","Nordrhein-Westfalen","24","","",""
"Ja","2009","AkademikerIn","Hessen","11","","",""
"Ja","2009","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Ja","2009","AkademikerIn","Baden-Wuerttemberg","18","","",""
"Ja","2009","AkademikerIn","Bayern","24","","",""
"Ja","2009","AkademikerIn","Saarland","","","",""
"Ja","2009","AkademikerIn","Berlin","15","","",""
"Ja","2009","AkademikerIn","Brandenburg","6","0.0226889298299643","0.00377058977725451","0.041607269882674"
"Ja","2009","AkademikerIn","Mecklenburg-Vorpommern","8","0.0486618577062705","0.0125008575588789","0.0848228578536621"
"Ja","2009","AkademikerIn","Sachsen","20","","",""
"Ja","2009","AkademikerIn","Sachsen-Anhalt","5","0.0247527355536361","0.00311137964874223","0.04639409145853"
"Ja","2009","AkademikerIn","Thueringen","9","0.0424798220793206","0.0128517493714104","0.0721078947872307"
"Nein","2009","(noch) kein Abschluss","Schleswig-Holstein","19","","",""
"Nein","2009","(noch) kein Abschluss","Hamburg","9","1","1","1"
"Nein","2009","(noch) kein Abschluss","Niedersachsen","42","1","1","1"
"Nein","2009","(noch) kein Abschluss","Bremen","3","","",""
"Nein","2009","(noch) kein Abschluss","Nordrhein-Westfalen","121","","",""
"Nein","2009","(noch) kein Abschluss","Hessen","34","0.948930932404865","0.876000240298809","1.02186162451092"
"Nein","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","27","","",""
"Nein","2009","(noch) kein Abschluss","Baden-Wuerttemberg","74","0.993081045506847","0.974321166077586","1.01184092493611"
"Nein","2009","(noch) kein Abschluss","Bayern","69","0.996687267924299","0.983226442785505","1.01014809306309"
"Nein","2009","(noch) kein Abschluss","Saarland","","","",""
"Nein","2009","(noch) kein Abschluss","Berlin","19","","",""
"Nein","2009","(noch) kein Abschluss","Brandenburg","16","","",""
"Nein","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","1","1","1"
"Nein","2009","(noch) kein Abschluss","Sachsen","19","","",""
"Nein","2009","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Nein","2009","(noch) kein Abschluss","Thueringen","8","1","1","1"
