year,age_gr,sampreg,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,West,No,0.99888,2126,2126,0.99747,1.00030
2009,17-29 y.,East,No,0.99557,722,722,0.99071,1.00042
2009,30-45 y.,West,Yes,0.01476,48,3610,0.01082,0.01869
2009,30-45 y.,West,No,0.98524,3562,3610,0.98131,0.98918
2009,30-45 y.,East,No,0.98835,1056,1056,0.98188,0.99483
2009,46-65 y.,West,Yes,0.03886,190,4689,0.03333,0.04439
2009,46-65 y.,West,No,0.96114,4499,4689,0.95561,0.96667
2009,46-65 y.,East,Yes,0.03718,63,1636,0.02801,0.04635
2009,46-65 y.,East,No,0.96282,1573,1636,0.95365,0.97199
2009,66 and older,West,Yes,0.09038,267,3047,0.08019,0.10056
2009,66 and older,West,No,0.90962,2780,3047,0.89944,0.91981
2009,66 and older,East,Yes,0.08694,94,1116,0.07040,0.10348
2009,66 and older,East,No,0.91306,1022,1116,0.89652,0.92960
2011,17-29 y.,West,No,0.99661,2312,2312,0.99424,0.99898
2011,17-29 y.,East,No,0.99642,670,670,0.99189,1.00094
2011,30-45 y.,West,Yes,0.01537,65,3773,0.01145,0.01930
2011,30-45 y.,West,No,0.98463,3708,3773,0.98070,0.98855
2011,30-45 y.,East,No,0.98363,1074,1074,0.97604,0.99122
2011,46-65 y.,West,Yes,0.05104,299,5891,0.04542,0.05666
2011,46-65 y.,West,No,0.94896,5592,5891,0.94334,0.95458
2011,46-65 y.,East,Yes,0.04350,81,1883,0.03428,0.05271
2011,46-65 y.,East,No,0.95650,1802,1883,0.94729,0.96572
2011,66 and older,West,Yes,0.09553,358,3854,0.08625,0.10481
2011,66 and older,West,No,0.90447,3496,3854,0.89519,0.91375
2011,66 and older,East,Yes,0.08833,117,1267,0.07269,0.10396
2011,66 and older,East,No,0.91167,1150,1267,0.89604,0.92731
2013,17-29 y.,West,No,0.99909,2029,2029,0.99778,1.00040
2013,17-29 y.,East,No,0.99336,499,499,0.98623,1.00049
2013,30-45 y.,West,Yes,0.01778,46,3160,0.01317,0.02238
2013,30-45 y.,West,No,0.98222,3114,3160,0.97762,0.98683
2013,30-45 y.,East,No,0.97557,902,902,0.96550,0.98565
2013,46-65 y.,West,Yes,0.05589,296,5500,0.04982,0.06196
2013,46-65 y.,West,No,0.94411,5204,5500,0.93804,0.95018
2013,46-65 y.,East,Yes,0.06429,109,1819,0.05301,0.07556
2013,46-65 y.,East,No,0.93571,1710,1819,0.92444,0.94699
2013,66 and older,West,Yes,0.12092,436,3720,0.11044,0.13139
2013,66 and older,West,No,0.87908,3284,3720,0.86861,0.88956
2013,66 and older,East,Yes,0.12189,136,1218,0.10351,0.14027
2013,66 and older,East,No,0.87811,1082,1218,0.85973,0.89649
2015,17-29 y.,West,No,0.99473,3254,3254,0.99225,0.99722
2015,17-29 y.,East,No,0.99806,651,651,0.99468,1.00144
2015,30-45 y.,West,Yes,0.01828,77,5893,0.01486,0.02170
2015,30-45 y.,West,No,0.98172,5816,5893,0.97830,0.98514
2015,30-45 y.,East,No,0.99042,1445,1445,0.98540,0.99545
2015,46-65 y.,West,Yes,0.05218,326,6959,0.04695,0.05740
2015,46-65 y.,West,No,0.94782,6633,6959,0.94260,0.95305
2015,46-65 y.,East,Yes,0.07846,112,1918,0.06643,0.09050
2015,46-65 y.,East,No,0.92154,1806,1918,0.90950,0.93357
