year,pgisced97,quintil_oecd,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,4th Quintile,No,0.99443,58,58,0.97510,1.01375
2009,Primary Level,1st Quintile,No,0.98264,95,95,0.95624,1.00904
2009,Lower Secondary Level,1st Quintile,No,0.97864,579,579,0.96685,0.99042
2009,Lower Secondary Level,2nd Quintile,No,0.96404,446,446,0.94674,0.98134
2009,Lower Secondary Level,3rd Quintile,No,0.97466,351,351,0.95819,0.99112
2009,Lower Secondary Level,4th Quintile,No,0.93827,239,239,0.90770,0.96885
2009,Lower Secondary Level,5th Quintile,No,0.97104,120,120,0.94091,1.00117
2009,Upper Secondary Level,1st Quintile,Yes,0.04290,64,1560,0.03284,0.05295
2009,Upper Secondary Level,1st Quintile,No,0.95710,1496,1560,0.94705,0.96716
2009,Upper Secondary Level,2nd Quintile,Yes,0.04706,85,1881,0.03749,0.05664
2009,Upper Secondary Level,2nd Quintile,No,0.95294,1796,1881,0.94336,0.96251
2009,Upper Secondary Level,3rd Quintile,Yes,0.04407,75,1901,0.03484,0.05330
2009,Upper Secondary Level,3rd Quintile,No,0.95593,1826,1901,0.94670,0.96516
2009,Upper Secondary Level,4th Quintile,Yes,0.04059,78,1985,0.03191,0.04927
2009,Upper Secondary Level,4th Quintile,No,0.95941,1907,1985,0.95073,0.96809
2009,Upper Secondary Level,5th Quintile,Yes,0.03596,63,1734,0.02720,0.04473
2009,Upper Secondary Level,5th Quintile,No,0.96404,1671,1734,0.95527,0.97280
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.99525,147,147,0.98410,1.00640
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.96215,184,184,0.93450,0.98980
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.96988,224,224,0.94745,0.99232
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.95327,298,298,0.92926,0.97727
2009,First Stage of Tertiary Education,1st Quintile,No,0.92540,113,113,0.87674,0.97406
2009,First Stage of Tertiary Education,2nd Quintile,No,0.95232,194,194,0.92226,0.98238
2009,First Stage of Tertiary Education,3rd Quintile,No,0.94215,279,279,0.91471,0.96959
2009,First Stage of Tertiary Education,4th Quintile,No,0.97802,335,335,0.96229,0.99374
2009,First Stage of Tertiary Education,5th Quintile,No,0.95314,351,351,0.93100,0.97528
2009,Second Stage of Tertiary Education,1st Quintile,No,0.96892,210,210,0.94539,0.99245
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.94303,301,301,0.91680,0.96926
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.96834,527,527,0.95338,0.98331
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.03939,33,816,0.02603,0.05274
2009,Second Stage of Tertiary Education,4th Quintile,No,0.96061,783,816,0.94726,0.97397
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.03676,96,2138,0.02878,0.04473
2009,Second Stage of Tertiary Education,5th Quintile,No,0.96324,2042,2138,0.95527,0.97122
2011,No answer / don't know,3rd Quintile,No,0.98993,59,59,0.96425,1.01562
2011,Pre-primary Level,3rd Quintile,No,0.92924,37,37,0.84547,1.01300
2011,Primary Level,1st Quintile,No,0.91461,57,57,0.84141,0.98780
2011,Lower Secondary Level,1st Quintile,No,0.95881,458,458,0.94059,0.97703
2011,Lower Secondary Level,2nd Quintile,No,0.95951,355,355,0.93897,0.98004
2011,Lower Secondary Level,3rd Quintile,No,0.95366,295,295,0.92963,0.97769
2011,Lower Secondary Level,4th Quintile,No,0.96870,182,182,0.94333,0.99407
2011,Lower Secondary Level,5th Quintile,No,0.96542,98,98,0.92906,1.00178
2011,Upper Secondary Level,1st Quintile,Yes,0.04501,55,1428,0.03426,0.05577
2011,Upper Secondary Level,1st Quintile,No,0.95499,1373,1428,0.94423,0.96574
2011,Upper Secondary Level,2nd Quintile,Yes,0.04118,63,1586,0.03140,0.05096
2011,Upper Secondary Level,2nd Quintile,No,0.95882,1523,1586,0.94904,0.96860
2011,Upper Secondary Level,3rd Quintile,Yes,0.06062,88,1735,0.04939,0.07185
2011,Upper Secondary Level,3rd Quintile,No,0.93938,1647,1735,0.92815,0.95061
2011,Upper Secondary Level,4th Quintile,Yes,0.04063,70,1642,0.03108,0.05019
2011,Upper Secondary Level,4th Quintile,No,0.95937,1572,1642,0.94981,0.96892
2011,Upper Secondary Level,5th Quintile,Yes,0.06662,73,1427,0.05368,0.07957
2011,Upper Secondary Level,5th Quintile,No,0.93338,1354,1427,0.92043,0.94632
