year,regtyp,sex,ple0015,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Urban regions,male,Yes,0.03129,200,5553,0.02671,0.03587
2009,Urban regions,male,No,0.96871,5353,5553,0.96413,0.97329
2009,Urban regions,female,Yes,0.04838,269,6166,0.04302,0.05374
2009,Urban regions,female,No,0.95162,5897,6166,0.94626,0.95698
2009,Rural regions,male,Yes,0.02883,94,3045,0.02289,0.03478
2009,Rural regions,male,No,0.97117,2951,3045,0.96522,0.97711
2009,Rural regions,female,Yes,0.03737,115,3254,0.03085,0.04389
2009,Rural regions,female,No,0.96263,3139,3254,0.95611,0.96915
2011,Urban regions,male,Yes,0.03751,267,6271,0.03280,0.04221
2011,Urban regions,male,No,0.96249,6004,6271,0.95779,0.96720
2011,Urban regions,female,Yes,0.05682,360,7121,0.05144,0.06219
2011,Urban regions,female,No,0.94318,6761,7121,0.93781,0.94856
2011,Rural regions,male,Yes,0.04029,133,3518,0.03379,0.04679
2011,Rural regions,male,No,0.95971,3385,3518,0.95321,0.96621
2011,Rural regions,female,Yes,0.04847,181,3835,0.04167,0.05527
2011,Rural regions,female,No,0.95153,3654,3835,0.94473,0.95833
2013,Urban regions,male,Yes,0.05480,317,5620,0.04885,0.06075
2013,Urban regions,male,No,0.94520,5303,5620,0.93925,0.95115
2013,Urban regions,female,Yes,0.07009,373,6454,0.06386,0.07632
2013,Urban regions,female,No,0.92991,6081,6454,0.92368,0.93614
2013,Rural regions,male,Yes,0.05219,155,3214,0.04450,0.05988
2013,Rural regions,male,No,0.94781,3059,3214,0.94012,0.95550
2013,Rural regions,female,Yes,0.05883,197,3578,0.05112,0.06654
2013,Rural regions,female,No,0.94117,3381,3578,0.93346,0.94888
2015,Urban regions,male,Yes,0.04980,329,7385,0.04484,0.05476
2015,Urban regions,male,No,0.95020,7056,7385,0.94524,0.95516
2015,Urban regions,female,Yes,0.06676,440,8815,0.06155,0.07197
2015,Urban regions,female,No,0.93324,8375,8815,0.92803,0.93845
2015,Rural regions,male,Yes,0.04844,154,4074,0.04185,0.05503
2015,Rural regions,male,No,0.95156,3920,4074,0.94497,0.95815
2015,Rural regions,female,Yes,0.05618,238,4766,0.04964,0.06272
2015,Rural regions,female,No,0.94382,4528,4766,0.93728,0.95036
2017,Urban regions,male,Yes,0.04833,376,7885,0.04359,0.05306
2017,Urban regions,male,No,0.95167,7509,7885,0.94694,0.95641
2017,Urban regions,female,Yes,0.06416,465,9295,0.05918,0.06914
2017,Urban regions,female,No,0.93584,8830,9295,0.93086,0.94082
2017,Rural regions,male,Yes,0.04702,171,4376,0.04074,0.05329
2017,Rural regions,male,No,0.95298,4205,4376,0.94671,0.95926
2017,Rural regions,female,Yes,0.06148,271,4993,0.05481,0.06814
2017,Rural regions,female,No,0.93852,4722,4993,0.93186,0.94519
2019,No answer / don't know,male,No,0.93050,277,277,0.90050,0.96050
2019,No answer / don't know,female,No,0.93934,235,235,0.90875,0.96992
2019,Urban regions,male,Yes,0.04848,400,7774,0.04370,0.05325
2019,Urban regions,male,No,0.95152,7374,7774,0.94675,0.95630
2019,Urban regions,female,Yes,0.07081,482,8617,0.06539,0.07622
2019,Urban regions,female,No,0.92919,8135,8617,0.92378,0.93461
2019,Rural regions,male,Yes,0.04868,195,4208,0.04218,0.05519
2019,Rural regions,male,No,0.95132,4013,4208,0.94481,0.95782
2019,Rural regions,female,Yes,0.06518,269,4573,0.05802,0.07233
2019,Rural regions,female,No,0.93482,4304,4573,0.92767,0.94198
2021,Urban regions,male,Yes,0.05658,292,6327,0.05088,0.06227
2021,Urban regions,male,No,0.94342,6035,6327,0.93773,0.94912
2021,Urban regions,female,Yes,0.07969,403,6678,0.07320,0.08619
2021,Urban regions,female,No,0.92031,6275,6678,0.91381,0.92680
2021,Rural regions,male,Yes,0.05191,146,2963,0.04392,0.05990
2021,Rural regions,male,No,0.94809,2817,2963,0.94010,0.95608
2021,Rural regions,female,Yes,0.08364,207,3188,0.07403,0.09325
2021,Rural regions,female,No,0.91636,2981,3188,0.90675,0.92597
