syear,sampreg,sex,ple0015,proportion,n,lower_confidence,upper_confidence
2009,West,female,2.0,0.3759018759018759,18254,0.3688753486761012,0.3829284031276506
2009,West,male,2.0,0.34376734376734375,18254,0.3368770414598276,0.3506576460748599
2009,East,female,2.0,0.1255966255966256,18254,0.12078909622316072,0.13040415497009047
2009,East,male,2.0,0.1171051171051171,18254,0.11244046257954499,0.12176977163068922
2009,West,female,1.0,0.01626151626151626,18254,0.014426679647822295,0.018096352875210223
2009,West,male,1.0,0.012043512043512044,18254,0.01046108924001841,0.013625934847005678
2009,East,female,1.0,0.005050505050505051,18254,0.004022145534781351,0.006078864566228751
2009,East,male,1.0,0.004273504273504274,18254,0.003327181805634808,0.0052198267413737405
2011,West,female,2.0,0.38327307785008435,28898,0.3776674690181047,0.388878686682064
2011,West,male,2.0,0.344998794890335,28898,0.33951789314664865,0.3504796966340214
2011,East,female,2.0,0.11877560858038082,28898,0.11504543480158089,0.12250578235918075
2011,East,male,2.0,0.10759219088937093,28898,0.10401950993729138,0.11116487184145048
2011,West,female,1.0,0.020727886237647625,28898,0.019085212250137408,0.02237056022515784
2011,West,male,1.0,0.014557724752952519,28898,0.01317675386104115,0.015938695644863887
2011,East,female,1.0,0.005350686912509038,28898,0.0045095592010198,0.006191814623998276
2011,East,male,1.0,0.004724029886719692,28898,0.003933441818500762,0.0055146179549386215
2013,West,female,2.0,0.38455422453090216,31177,0.3791539902593097,0.38995445880249463
2013,West,male,2.0,0.3379624721721616,31177,0.33271180544820544,0.3432131388961177
2013,East,female,2.0,0.11698293225909043,31177,0.1134152619800386,0.12055060253814226
2013,East,male,2.0,0.10526873741121594,31177,0.10186202931223044,0.10867544551020143
2013,West,female,1.0,0.022686314004028412,31177,0.02103344715373976,0.024339180854317063
2013,West,male,1.0,0.018816919325771227,31177,0.017308617708555636,0.02032522094298682
2013,East,female,1.0,0.007526767730308492,31177,0.006567361425389627,0.008486174035227357
2013,East,male,1.0,0.0062016325665217855,31177,0.005330185393919669,0.007073079739123902
2015,West,female,2.0,0.40766773162939296,27342,0.40184298824989406,0.41349247500889186
2015,West,male,2.0,0.34716453674121406,27342,0.3415215311775367,0.3528075423048914
2015,East,female,2.0,0.10766773162939297,27342,0.10399366513012512,0.11134179812866082
2015,East,male,2.0,0.09113418530351437,27342,0.08772279450333338,0.09454557610369536
2015,West,female,1.0,0.020726837060702875,27342,0.019038110341343173,0.022415563780062576
2015,West,male,1.0,0.014656549520766773,27342,0.013232088338581801,0.016081010702951745
2015,East,female,1.0,0.006349840255591054,27342,0.005408299583564604,0.007291380927617505
2015,East,male,1.0,0.00463258785942492,27342,0.0038276831410613346,0.005437492577788505
2017,West,female,2.0,0.4035180232777129,31140,0.3980688966687457,0.40896714988668015
2017,West,male,2.0,0.34826170477230783,31140,0.342970114027575,0.3535532955170407
2017,East,female,2.0,0.10693434780971035,31140,0.10350195429292902,0.11036674132649169
2017,East,male,2.0,0.0929601868243625,31140,0.08973497356735384,0.09618540008137115
2017,West,female,1.0,0.021130739387547552,31140,0.01953332916477199,0.022728149610323115
2017,West,male,1.0,0.016535462729293005,31140,0.01511906802027109,0.01795185743831492
2017,East,female,1.0,0.006591585370447098,31140,0.005692800765258448,0.007490369975635748
2017,East,male,1.0,0.004067949828618781,31140,0.0033609823835454664,0.004774917273692095
2019,West,female,2.0,0.3865080912458569,29565,0.3809573517684876,0.39205883072322617
2019,West,male,2.0,0.35581984792357185,29565,0.35036244669472555,0.36127724915241816
2019,East,female,2.0,0.10637551179567167,29565,0.10286099606393907,0.10989002752740427
2019,East,male,2.0,0.0976408656658218,29565,0.09425731526751555,0.10102441606412804
2019,West,female,1.0,0.022928446090855918,29565,0.02122229445918673,0.024634597722525107
2019,West,male,1.0,0.018561123025930982,29565,0.01702261104349095,0.020099635008371013
2019,East,female,1.0,0.006823942288945214,29565,0.005885520845448395,0.007762363732442032
2019,East,male,1.0,0.005342171963345682,29565,0.0045112448812006855,0.006173099045490678
2021,West,female,2.0,0.38534217257399384,19931,0.37858552127994544,0.39209882386804223
2021,West,male,2.0,0.3711437072610534,19931,0.36443655318411744,0.37785086133798934
2021,East,female,2.0,0.09777104974682883,19931,0.09364765374911554,0.10189444574454212
2021,East,male,2.0,0.09103721877120635,19931,0.08704353137351159,0.09503090616890111
2021,West,female,1.0,0.025056115258130188,19931,0.022886222823593438,0.027226007692666938
2021,West,male,1.0,0.01774808164117555,19931,0.01591501320832961,0.01958115007402149
2021,East,female,1.0,0.006786031215743593,19931,0.005646251659916534,0.007925810771570651
2021,East,male,1.0,0.005115623531868246,19931,0.004125185928902546,0.006106061134833946
