year,age_gr,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.10629,300,1865,0.09230,0.12028
1990,17-29 y.,Important,0.20472,549,1865,0.18640,0.22303
1990,17-29 y.,Less important,0.31979,807,1865,0.29862,0.34096
1990,17-29 y.,Unimportant,0.08960,209,1865,0.07664,0.10257
1990,30-45 y.,Very important,0.13103,397,2055,0.11643,0.14562
1990,30-45 y.,Important,0.25333,724,2055,0.23452,0.27214
1990,30-45 y.,Less important,0.26363,713,2055,0.24458,0.28269
1990,30-45 y.,Unimportant,0.08803,221,2055,0.07578,0.10028
1990,46-65 y.,Very important,0.19244,606,2161,0.17582,0.20907
1990,46-65 y.,Important,0.26162,786,2161,0.24309,0.28016
1990,46-65 y.,Less important,0.17852,477,2161,0.16237,0.19467
1990,46-65 y.,Unimportant,0.11435,292,2161,0.10093,0.12777
1990,66 and older,Very important,0.17572,257,1006,0.15219,0.19925
1990,66 and older,Important,0.17317,235,1006,0.14977,0.19656
1990,66 and older,Less important,0.16826,199,1006,0.14513,0.19139
1990,66 and older,Unimportant,0.29153,315,1006,0.26344,0.31963
1992,17-29 y.,Very important,0.15511,479,2691,0.14143,0.16879
1992,17-29 y.,Important,0.24535,756,2691,0.22908,0.26161
1992,17-29 y.,Less important,0.40098,1163,2691,0.38246,0.41950
1992,17-29 y.,Unimportant,0.10081,293,2691,0.08943,0.11218
1992,30-45 y.,Very important,0.20595,875,3598,0.19274,0.21917
1992,30-45 y.,Important,0.28843,1080,3598,0.27362,0.30323
1992,30-45 y.,Less important,0.33059,1268,3598,0.31522,0.34596
1992,30-45 y.,Unimportant,0.10678,375,3598,0.09668,0.11687
1992,46-65 y.,Very important,0.23152,830,3229,0.21697,0.24607
1992,46-65 y.,Important,0.29576,1015,3229,0.28002,0.31151
1992,46-65 y.,Less important,0.21735,778,3229,0.20312,0.23158
1992,46-65 y.,Unimportant,0.17059,606,3229,0.15761,0.18356
1992,66 and older,Very important,0.19460,306,1373,0.17365,0.21555
1992,66 and older,Important,0.25264,376,1373,0.22964,0.27563
1992,66 and older,Less important,0.15041,207,1373,0.13150,0.16933
1992,66 and older,Unimportant,0.35973,484,1373,0.33434,0.38513
1995,17-29 y.,Very important,0.16121,482,2600,0.14707,0.17535
1995,17-29 y.,Important,0.29028,874,2600,0.27283,0.30773
1995,17-29 y.,Less important,0.37356,1043,2600,0.35496,0.39216
1995,17-29 y.,Unimportant,0.07477,201,2600,0.06465,0.08488
1995,30-45 y.,Very important,0.22865,983,3872,0.21542,0.24188
1995,30-45 y.,Important,0.31511,1317,3872,0.30047,0.32974
1995,30-45 y.,Less important,0.30997,1246,3872,0.29540,0.32454
1995,30-45 y.,Unimportant,0.08806,326,3872,0.07913,0.09699
1995,46-65 y.,Very important,0.23566,854,3234,0.22103,0.25029
1995,46-65 y.,Important,0.30024,1052,3234,0.28444,0.31604
1995,46-65 y.,Less important,0.26542,911,3234,0.25020,0.28064
1995,46-65 y.,Unimportant,0.12910,417,3234,0.11754,0.14066
1995,66 and older,Very important,0.21802,348,1424,0.19657,0.23947
1995,66 and older,Important,0.25901,383,1424,0.23625,0.28178
1995,66 and older,Less important,0.16033,226,1424,0.14127,0.17939
1995,66 and older,Unimportant,0.32114,467,1424,0.29688,0.34540
2004,17-29 y.,Very important,0.18504,716,3928,0.17289,0.19718
2004,17-29 y.,Important,0.31182,1281,3928,0.29733,0.32631
2004,17-29 y.,Less important,0.38887,1532,3928,0.37363,0.40412
2004,17-29 y.,Unimportant,0.10665,399,3928,0.09699,0.11630
2004,30-45 y.,Very important,0.22517,1587,6496,0.21501,0.23533
2004,30-45 y.,Important,0.31625,2210,6496,0.30494,0.32756
2004,30-45 y.,Less important,0.34187,2085,6496,0.33033,0.35340
2004,30-45 y.,Unimportant,0.11058,614,6496,0.10295,0.11820
2004,46-65 y.,Very important,0.22633,1827,7306,0.21673,0.23592
2004,46-65 y.,Important,0.32580,2645,7306,0.31505,0.33655
2004,46-65 y.,Less important,0.26612,1861,7306,0.25599,0.27626
2004,46-65 y.,Unimportant,0.16938,973,7306,0.16078,0.17798
2004,66 and older,Very important,0.25112,1034,3680,0.23711,0.26513
2004,66 and older,Important,0.27643,1095,3680,0.26198,0.29088
2004,66 and older,Less important,0.18580,680,3680,0.17324,0.19837
2004,66 and older,Unimportant,0.25974,871,3680,0.24557,0.27391
2008,17-29 y.,Very important,0.14118,470,3143,0.12901,0.15336
2008,17-29 y.,Important,0.28468,967,3143,0.26890,0.30046
2008,17-29 y.,Less important,0.39337,1359,3143,0.37629,0.41045
2008,17-29 y.,Unimportant,0.10427,347,3143,0.09359,0.11496
2008,30-45 y.,Very important,0.18440,1039,5151,0.17381,0.19500
2008,30-45 y.,Important,0.32793,1810,5151,0.31511,0.34075
2008,30-45 y.,Less important,0.36097,1762,5151,0.34785,0.37409
2008,30-45 y.,Unimportant,0.12121,540,5151,0.11229,0.13012
2008,46-65 y.,Very important,0.18186,1405,6664,0.17260,0.19112
2008,46-65 y.,Important,0.32663,2393,6664,0.31537,0.33789
2008,46-65 y.,Less important,0.29782,1867,6664,0.28684,0.30880
2008,46-65 y.,Unimportant,0.18750,999,6664,0.17812,0.19687
2008,66 and older,Very important,0.20494,1007,4213,0.19275,0.21713
2008,66 and older,Important,0.29945,1406,4213,0.28562,0.31329
2008,66 and older,Less important,0.18556,757,4213,0.17382,0.19730
2008,66 and older,Unimportant,0.28106,1043,4213,0.26748,0.29463
2012,17-29 y.,Very important,0.18348,765,3963,0.17143,0.19553
2012,17-29 y.,Important,0.28118,1229,3963,0.26718,0.29518
2012,17-29 y.,Less important,0.36141,1581,3963,0.34645,0.37637
2012,17-29 y.,Unimportant,0.10152,388,3963,0.09211,0.11092
2012,30-45 y.,Very important,0.18786,1959,9059,0.17982,0.19590
2012,30-45 y.,Important,0.33625,3209,9059,0.32652,0.34598
