year,age_gr,pgisced97,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Pre-primary Level,Less important,0.45966,60,60,0.33249,0.58682
1990,17-29 y.,Lower Secondary Level,Very important,0.11530,72,424,0.08487,0.14574
1990,17-29 y.,Lower Secondary Level,Important,0.21041,127,424,0.17157,0.24926
1990,17-29 y.,Lower Secondary Level,Less important,0.28993,172,424,0.24669,0.33317
1990,17-29 y.,Lower Secondary Level,Unimportant,0.10689,53,424,0.07745,0.13633
1990,17-29 y.,Upper Secondary Level,Very important,0.11060,169,998,0.09113,0.13006
1990,17-29 y.,Upper Secondary Level,Important,0.20553,291,998,0.18044,0.23061
1990,17-29 y.,Upper Secondary Level,Less important,0.30779,423,998,0.27914,0.33644
1990,17-29 y.,Upper Secondary Level,Unimportant,0.08966,115,998,0.07193,0.10739
1990,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.44943,49,49,0.30870,0.59015
1990,30-45 y.,Lower Secondary Level,Very important,0.13267,49,210,0.08668,0.17866
1990,30-45 y.,Lower Secondary Level,Important,0.26540,77,210,0.20554,0.32527
1990,30-45 y.,Lower Secondary Level,Less important,0.26206,84,210,0.20244,0.32168
1990,30-45 y.,Upper Secondary Level,Very important,0.14213,239,1197,0.12234,0.16192
1990,30-45 y.,Upper Secondary Level,Important,0.25860,423,1197,0.23379,0.28342
1990,30-45 y.,Upper Secondary Level,Less important,0.28115,420,1197,0.25567,0.30663
1990,30-45 y.,Upper Secondary Level,Unimportant,0.08017,115,1197,0.06478,0.09556
1990,30-45 y.,First Stage of Tertiary Education,Very important,0.15345,37,174,0.09974,0.20715
1990,30-45 y.,First Stage of Tertiary Education,Important,0.25626,66,174,0.19121,0.32132
1990,30-45 y.,First Stage of Tertiary Education,Less important,0.28880,71,174,0.22126,0.35633
1990,30-45 y.,Second Stage of Tertiary Education,Very important,0.09527,52,315,0.06280,0.12774
1990,30-45 y.,Second Stage of Tertiary Education,Important,0.24337,122,315,0.19590,0.29083
1990,30-45 y.,Second Stage of Tertiary Education,Less important,0.21125,102,315,0.16610,0.25640
1990,30-45 y.,Second Stage of Tertiary Education,Unimportant,0.09639,39,315,0.06375,0.12903
1990,46-65 y.,Lower Secondary Level,Very important,0.22691,173,578,0.19273,0.26108
1990,46-65 y.,Lower Secondary Level,Important,0.27098,200,578,0.23471,0.30724
1990,46-65 y.,Lower Secondary Level,Less important,0.17901,111,578,0.14773,0.21029
1990,46-65 y.,Lower Secondary Level,Unimportant,0.15258,94,578,0.12324,0.18192
1990,46-65 y.,Upper Secondary Level,Very important,0.18369,314,1182,0.16160,0.20577
1990,46-65 y.,Upper Secondary Level,Important,0.27031,431,1182,0.24498,0.29564
1990,46-65 y.,Upper Secondary Level,Less important,0.19914,283,1182,0.17637,0.22192
1990,46-65 y.,Upper Secondary Level,Unimportant,0.11233,154,1182,0.09432,0.13034
1990,46-65 y.,First Stage of Tertiary Education,Very important,0.22823,47,130,0.15580,0.30065
1990,46-65 y.,First Stage of Tertiary Education,Important,0.24836,52,130,0.17380,0.32292
1990,46-65 y.,First Stage of Tertiary Education,Less important,0.15050,31,130,0.08880,0.21220
1990,46-65 y.,Second Stage of Tertiary Education,Very important,0.16269,60,197,0.11102,0.21436
1990,46-65 y.,Second Stage of Tertiary Education,Important,0.25676,90,197,0.19560,0.31792
1990,46-65 y.,Second Stage of Tertiary Education,Less important,0.13525,47,197,0.08737,0.18312
1990,66 and older,Lower Secondary Level,Very important,0.17928,94,370,0.14014,0.21842
1990,66 and older,Lower Secondary Level,Important,0.16573,84,370,0.12779,0.20367
1990,66 and older,Lower Secondary Level,Less important,0.18958,77,370,0.14958,0.22957
1990,66 and older,Lower Secondary Level,Unimportant,0.29246,115,370,0.24605,0.33888
1990,66 and older,Upper Secondary Level,Very important,0.15606,111,477,0.12346,0.18866
1990,66 and older,Upper Secondary Level,Important,0.19099,121,477,0.15568,0.22631
1990,66 and older,Upper Secondary Level,Less important,0.16100,92,477,0.12798,0.19402
1990,66 and older,Upper Secondary Level,Unimportant,0.29643,153,477,0.25541,0.33746
1992,17-29 y.,Pre-primary Level,Important,0.24274,39,102,0.15913,0.32636
1992,17-29 y.,Pre-primary Level,Less important,0.40609,63,102,0.31031,0.50187
1992,17-29 y.,Lower Secondary Level,Very important,0.13788,96,567,0.10947,0.16628
1992,17-29 y.,Lower Secondary Level,Important,0.22138,149,567,0.18718,0.25559
1992,17-29 y.,Lower Secondary Level,Less important,0.34457,250,567,0.30542,0.38372
1992,17-29 y.,Lower Secondary Level,Unimportant,0.11213,72,567,0.08613,0.13812
1992,17-29 y.,Upper Secondary Level,Very important,0.18226,296,1479,0.16258,0.20194
1992,17-29 y.,Upper Secondary Level,Important,0.24667,413,1479,0.22470,0.26865
1992,17-29 y.,Upper Secondary Level,Less important,0.42477,622,1479,0.39957,0.44997
1992,17-29 y.,Upper Secondary Level,Unimportant,0.09488,148,1479,0.07994,0.10982
1992,17-29 y.,Post-secondary Non-tertiary Level,Important,0.25586,39,102,0.17076,0.34096
1992,17-29 y.,Post-secondary Non-tertiary Level,Less important,0.41668,63,102,0.32053,0.51283
1992,17-29 y.,First Stage of Tertiary Education,Less important,0.45702,45,45,0.30982,0.60421
1992,17-29 y.,Second Stage of Tertiary Education,Important,0.27224,49,115,0.19053,0.35395
1992,17-29 y.,Second Stage of Tertiary Education,Less important,0.43021,66,115,0.33932,0.52110
1992,30-45 y.,Lower Secondary Level,Very important,0.13483,51,269,0.09394,0.17572
1992,30-45 y.,Lower Secondary Level,Important,0.24936,87,269,0.19756,0.30116
1992,30-45 y.,Lower Secondary Level,Less important,0.28478,92,269,0.23074,0.33881
1992,30-45 y.,Lower Secondary Level,Unimportant,0.11349,39,269,0.07551,0.15146
1992,30-45 y.,Upper Secondary Level,Very important,0.22705,543,2050,0.20891,0.24519
1992,30-45 y.,Upper Secondary Level,Important,0.28535,586,2050,0.26580,0.30491
1992,30-45 y.,Upper Secondary Level,Less important,0.33902,707,2050,0.31852,0.35952
1992,30-45 y.,Upper Secondary Level,Unimportant,0.10539,214,2050,0.09209,0.11868
1992,30-45 y.,Post-secondary Non-tertiary Level,Important,0.33100,38,76,0.22450,0.43750
1992,30-45 y.,Post-secondary Non-tertiary Level,Less important,0.31199,38,76,0.20713,0.41685
1992,30-45 y.,First Stage of Tertiary Education,Very important,0.25327,82,278,0.20205,0.30448
1992,30-45 y.,First Stage of Tertiary Education,Important,0.30279,103,278,0.24868,0.35690
1992,30-45 y.,First Stage of Tertiary Education,Less important,0.31492,93,278,0.26022,0.36962
1992,30-45 y.,Second Stage of Tertiary Education,Very important,0.17241,163,811,0.14639,0.19842
1992,30-45 y.,Second Stage of Tertiary Education,Important,0.34139,253,811,0.30874,0.37405
1992,30-45 y.,Second Stage of Tertiary Education,Less important,0.36593,315,811,0.33275,0.39910
1992,30-45 y.,Second Stage of Tertiary Education,Unimportant,0.11054,80,811,0.08895,0.13214
1992,46-65 y.,Lower Secondary Level,Very important,0.25318,190,634,0.21930,0.28705
1992,46-65 y.,Lower Secondary Level,Important,0.27370,195,634,0.23897,0.30844
1992,46-65 y.,Lower Secondary Level,Less important,0.16124,118,634,0.13259,0.18989
1992,46-65 y.,Lower Secondary Level,Unimportant,0.20102,131,634,0.16979,0.23224
1992,46-65 y.,Upper Secondary Level,Very important,0.22208,434,1767,0.20269,0.24146
1992,46-65 y.,Upper Secondary Level,Important,0.30696,552,1767,0.28545,0.32847
1992,46-65 y.,Upper Secondary Level,Less important,0.24996,457,1767,0.22976,0.27015
1992,46-65 y.,Upper Secondary Level,Unimportant,0.16722,324,1767,0.14982,0.18463
1992,46-65 y.,First Stage of Tertiary Education,Very important,0.29013,77,253,0.23410,0.34617
1992,46-65 y.,First Stage of Tertiary Education,Important,0.34224,83,253,0.28366,0.40082
1992,46-65 y.,First Stage of Tertiary Education,Less important,0.20622,59,253,0.15627,0.25618
1992,46-65 y.,First Stage of Tertiary Education,Unimportant,0.14627,34,253,0.10264,0.18990
1992,46-65 y.,Second Stage of Tertiary Education,Very important,0.24843,120,527,0.21150,0.28536
1992,46-65 y.,Second Stage of Tertiary Education,Important,0.31526,168,527,0.27555,0.35497
1992,46-65 y.,Second Stage of Tertiary Education,Less important,0.23474,135,527,0.19852,0.27096
1992,46-65 y.,Second Stage of Tertiary Education,Unimportant,0.16817,104,527,0.13621,0.20013
1992,66 and older,Lower Secondary Level,Very important,0.16674,93,458,0.13257,0.20092
1992,66 and older,Lower Secondary Level,Important,0.24540,125,458,0.20595,0.28486
1992,66 and older,Lower Secondary Level,Less important,0.17522,80,458,0.14037,0.21008
1992,66 and older,Lower Secondary Level,Unimportant,0.37351,160,458,0.32916,0.41787
1992,66 and older,Upper Secondary Level,Very important,0.19085,144,688,0.16147,0.22024
1992,66 and older,Upper Secondary Level,Important,0.26024,193,688,0.22743,0.29305
1992,66 and older,Upper Secondary Level,Less important,0.14298,102,688,0.11680,0.16915
1992,66 and older,Upper Secondary Level,Unimportant,0.36366,249,688,0.32768,0.39963
1992,66 and older,First Stage of Tertiary Education,Very important,0.30788,33,33,0.14794,0.46782
1992,66 and older,Second Stage of Tertiary Education,Very important,0.29791,32,71,0.19077,0.40504
1992,66 and older,Second Stage of Tertiary Education,Unimportant,0.32591,39,71,0.21610,0.43571
1995,17-29 y.,Pre-primary Level,Very important,0.12718,33,224,0.08345,0.17091
1995,17-29 y.,Pre-primary Level,Important,0.33732,88,224,0.27526,0.39937
1995,17-29 y.,Pre-primary Level,Less important,0.39658,103,224,0.33238,0.46079
1995,17-29 y.,Lower Secondary Level,Very important,0.15044,89,515,0.11954,0.18135
1995,17-29 y.,Lower Secondary Level,Important,0.26706,175,515,0.22881,0.30531
1995,17-29 y.,Lower Secondary Level,Less important,0.36916,213,515,0.32744,0.41088
1995,17-29 y.,Lower Secondary Level,Unimportant,0.06043,38,515,0.03983,0.08103
1995,17-29 y.,Upper Secondary Level,Very important,0.16998,261,1345,0.14990,0.19006
1995,17-29 y.,Upper Secondary Level,Important,0.30820,459,1345,0.28351,0.33288
1995,17-29 y.,Upper Secondary Level,Less important,0.37110,519,1345,0.34527,0.39693
1995,17-29 y.,Upper Secondary Level,Unimportant,0.08048,106,1345,0.06594,0.09502
1995,17-29 y.,Post-secondary Non-tertiary Level,Important,0.28785,42,112,0.20362,0.37208
