year,pgisced97,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Less important,0.45860,60,60,0.33145,0.58575
1990,Lower Secondary Level,Very important,0.17477,388,1612,0.15622,0.19331
1990,Lower Secondary Level,Important,0.22623,488,1612,0.20580,0.24666
1990,Lower Secondary Level,Less important,0.21912,444,1612,0.19892,0.23932
1990,Lower Secondary Level,Unimportant,0.17352,292,1612,0.15503,0.19202
1990,Upper Secondary Level,Very important,0.15007,833,3854,0.13879,0.16134
1990,Upper Secondary Level,Important,0.23927,1266,3854,0.22580,0.25275
1990,Upper Secondary Level,Less important,0.24271,1218,3854,0.22917,0.25625
1990,Upper Secondary Level,Unimportant,0.12611,537,3854,0.11563,0.13659
1990,Post-secondary Non-tertiary Level,Important,0.23438,65,153,0.16703,0.30172
1990,Post-secondary Non-tertiary Level,Less important,0.36570,88,153,0.28913,0.44227
1990,First Stage of Tertiary Education,Very important,0.18852,119,499,0.15417,0.22288
1990,First Stage of Tertiary Education,Important,0.23989,160,499,0.20239,0.27740
1990,First Stage of Tertiary Education,Less important,0.21408,143,499,0.17806,0.25011
1990,First Stage of Tertiary Education,Unimportant,0.16644,77,499,0.13372,0.19915
1990,Second Stage of Tertiary Education,Very important,0.13064,144,654,0.10479,0.15649
1990,Second Stage of Tertiary Education,Important,0.21918,243,654,0.18745,0.25091
1990,Second Stage of Tertiary Education,Less important,0.18103,189,654,0.15150,0.21057
1990,Second Stage of Tertiary Education,Unimportant,0.08458,78,654,0.06324,0.10593
1992,Pre-primary Level,Important,0.24082,39,102,0.15743,0.32422
1992,Pre-primary Level,Less important,0.40288,63,102,0.30723,0.49854
1992,Primary Level,Less important,0.11298,35,35,0.00657,0.21939
1992,Lower Secondary Level,Very important,0.18513,430,1928,0.16779,0.20248
1992,Lower Secondary Level,Important,0.24983,556,1928,0.23050,0.26916
1992,Lower Secondary Level,Less important,0.22471,540,1928,0.20607,0.24334
1992,Lower Secondary Level,Unimportant,0.21831,402,1928,0.19987,0.23676
1992,Upper Secondary Level,Very important,0.20959,1417,5984,0.19927,0.21990
1992,Upper Secondary Level,Important,0.27954,1744,5984,0.26816,0.29091
1992,Upper Secondary Level,Less important,0.29624,1888,5984,0.28467,0.30781
1992,Upper Secondary Level,Unimportant,0.16645,935,5984,0.15701,0.17589
1992,Post-secondary Non-tertiary Level,Very important,0.14640,47,290,0.10565,0.18716
1992,Post-secondary Non-tertiary Level,Important,0.29868,94,290,0.24591,0.35145
1992,Post-secondary Non-tertiary Level,Less important,0.31056,107,290,0.25721,0.36391
1992,Post-secondary Non-tertiary Level,Unimportant,0.13419,42,290,0.09489,0.17349
1992,First Stage of Tertiary Education,Very important,0.26952,212,744,0.23762,0.30143
1992,First Stage of Tertiary Education,Important,0.30687,240,744,0.27370,0.34003
1992,First Stage of Tertiary Education,Less important,0.26339,210,744,0.23171,0.29506
1992,First Stage of Tertiary Education,Unimportant,0.14325,82,744,0.11806,0.16844
1992,Second Stage of Tertiary Education,Very important,0.20748,338,1602,0.18761,0.22734
1992,Second Stage of Tertiary Education,Important,0.31363,493,1602,0.29090,0.33636
1992,Second Stage of Tertiary Education,Less important,0.30318,527,1602,0.28066,0.32569
1992,Second Stage of Tertiary Education,Unimportant,0.15491,244,1602,0.13719,0.17264
1995,Pre-primary Level,Very important,0.12624,33,225,0.08274,0.16973
1995,Pre-primary Level,Important,0.33482,88,225,0.27302,0.39663
1995,Pre-primary Level,Less important,0.39940,104,225,0.33526,0.46354
1995,Primary Level,Important,0.11597,34,34,0.00672,0.22522
1995,Lower Secondary Level,Very important,0.20261,418,1809,0.18409,0.22114
