year,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,n
1984,0.54007,0.50454,0.57560,0.00000,0.00000,0.00000,0.00000,0.00000,12160.00000
1985,0.47058,0.43716,0.50399,0.00000,0.00000,0.00000,0.00000,0.00000,11026.00000
1986,0.50295,0.46615,0.53976,0.00000,0.00000,0.00000,0.00000,0.00000,10583.00000
1987,0.50863,0.47177,0.54550,0.00000,0.00000,0.00000,0.00000,0.00000,10450.00000
1988,0.51090,0.47251,0.54929,0.00000,0.00000,0.00000,0.00000,0.00000,9884.00000
1989,0.52386,0.48491,0.56281,0.00000,0.00000,0.00000,0.00000,0.00000,9659.00000
1990,,,,,,,,,
1991,,,,,,,,,
1992,0.51414,0.48129,0.54699,0.00000,0.00000,0.00000,0.00000,0.00000,12358.00000
1993,0.52377,0.48985,0.55770,0.00000,0.00000,0.00000,0.00000,0.00000,12214.00000
1994,,,,,,,,,
1995,0.47823,0.44749,0.50896,0.00000,0.00000,0.00000,0.00000,0.00000,13227.00000
1996,,,,,,,,,
1997,0.48032,0.44915,0.51150,0.00000,0.00000,0.00000,0.00000,0.00000,12783.00000
1998,,,,,,,,,
1999,0.46726,0.43774,0.49677,0.00000,0.00000,0.00000,0.00000,0.00000,13628.00000
2000,,,,,,,,,
2001,0.48150,0.45731,0.50569,0.00000,0.00000,0.00000,0.00000,0.00000,21863.00000
2002,,,,,,,,,
2003,0.47120,0.44782,0.49459,0.00000,0.00000,0.00000,0.00000,0.00000,22083.00000
2004,,,,,,,,,
2005,0.49301,0.46808,0.51794,0.00000,0.00000,0.00000,0.00000,0.00000,20639.00000
2006,,,,,,,,,
2007,0.51470,0.48912,0.54029,0.00000,0.00000,0.00000,0.00000,0.00000,20444.00000
2008,,,,,,,,,
2009,0.51669,0.48959,0.54379,0.00000,0.00000,0.00000,0.00000,0.00000,17953.00000
2010,,,,,,,,,
2011,0.57609,0.55326,0.59892,0.00000,0.00000,0.00000,0.00000,0.00000,28256.00000
2012,,,,,,,,,
2013,0.58449,0.56067,0.60831,0.00000,0.00000,0.00000,0.00000,0.00000,25579.00000
2014,,,,,,,,,
2015,0.56556,0.54191,0.58922,0.00000,0.00000,0.00000,0.00000,0.00000,24962.00000
2016,,,,,,,,,
2017,0.57915,0.55580,0.60251,0.00000,0.00000,0.00000,0.00000,0.00000,26312.00000
2018,,,,,,,,,
2019,0.59124,0.56699,0.61549,0.00000,0.00000,0.00000,0.00000,0.00000,25634.00000
2020,,,,,,,,,
2021,0.61362,0.58529,0.64196,0.00000,0.00000,0.00000,0.00000,0.00000,19327.00000
2022,,,,,,,,,
