year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,No migration background,,,,,,,,,,,,
1984,0-16 y.,Direct migration background,,,,,,,,,,,,
1984,0-16 y.,Indirect migration background,,,,,,,,,,,,
1984,17-29 y.,No migration background,2346,0.53031,0.44840,0.61222,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,Direct migration background,995,0.54591,0.41007,0.68175,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,Indirect migration background,92,0.14987,-0.02084,0.32058,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,No migration background,2497,0.84365,0.74840,0.93891,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,Direct migration background,1389,0.89827,0.75763,1.03890,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,Indirect migration background,,,,,,,,,,,,
1984,46-65 y.,No migration background,2595,0.58273,0.50467,0.66079,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,Direct migration background,948,0.40109,0.28749,0.51469,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,Indirect migration background,,,,,,,,,,,,
1984,66 and older,No migration background,1229,0.03776,0.01202,0.06350,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,Direct migration background,35,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,Indirect migration background,,,,,,,,,,,,
1985,0-16 y.,No migration background,,,,,,,,,,,,
1985,0-16 y.,Direct migration background,,,,,,,,,,,,
1985,0-16 y.,Indirect migration background,,,,,,,,,,,,
1985,17-29 y.,No migration background,2204,0.47104,0.39668,0.54540,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,Direct migration background,825,0.46680,0.33521,0.59839,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,Indirect migration background,111,0.10644,-0.02582,0.23870,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,No migration background,2278,0.69482,0.60781,0.78184,0.00000,0.00000,0.00000,0.00000,0.00000,,,
