year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,12160,0.54007,0.50454,0.57560,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Urban regions,8685,0.46051,0.42328,0.49774,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Rural regions,2341,0.50186,0.42685,0.57686,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Urban regions,8352,0.48386,0.44397,0.52376,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Rural regions,2231,0.56337,0.47448,0.65226,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Urban regions,8243,0.47687,0.43683,0.51691,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Rural regions,2207,0.61057,0.52193,0.69921,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Urban regions,7842,0.47790,0.43671,0.51908,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Rural regions,2042,0.61878,0.52317,0.71439,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Urban regions,7698,0.47974,0.43833,0.52115,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Rural regions,1961,0.67227,0.57263,0.77190,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,No answer / don't know,,,,,,,,,,,,
1991,Urban regions,,,,,,,,,,,,
1991,Rural regions,,,,,,,,,,,,
1992,No answer / don't know,103,0.73508,0.31254,1.15761,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Urban regions,8109,0.48549,0.44614,0.52484,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Rural regions,4146,0.57388,0.51380,0.63395,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Urban regions,8020,0.51092,0.46950,0.55233,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Rural regions,4194,0.55184,0.49261,0.61106,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,Urban regions,,,,,,,,,,,,
1994,Rural regions,,,,,,,,,,,,
1995,Urban regions,8698,0.46597,0.42890,0.50303,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Rural regions,4529,0.50497,0.44998,0.55996,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,Urban regions,,,,,,,,,,,,
1996,Rural regions,,,,,,,,,,,,
1997,No answer / don't know,,,,,,,,,,,,
1997,Urban regions,8362,0.44755,0.41107,0.48403,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Rural regions,4420,0.55387,0.49501,0.61272,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,Urban regions,,,,,,,,,,,,
1998,Rural regions,,,,,,,,,,,,
1999,Urban regions,8865,0.44893,0.41325,0.48460,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Rural regions,4763,0.50807,0.45547,0.56068,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,Urban regions,,,,,,,,,,,,
2000,Rural regions,,,,,,,,,,,,
2001,Urban regions,14304,0.46068,0.43132,0.49003,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Rural regions,7559,0.52649,0.48377,0.56920,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,Urban regions,,,,,,,,,,,,
2002,Rural regions,,,,,,,,,,,,
2003,Urban regions,14710,0.46097,0.43272,0.48923,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Rural regions,7373,0.49333,0.45165,0.53501,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,Urban regions,,,,,,,,,,,,
2004,Rural regions,,,,,,,,,,,,
2005,Urban regions,13750,0.46770,0.43870,0.49670,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Rural regions,6889,0.54800,0.50048,0.59551,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,Urban regions,,,,,,,,,,,,
2006,Rural regions,,,,,,,,,,,,
2007,Urban regions,13445,0.47904,0.44913,0.50895,0.00000,0.00000,0.00000,0.00000,0.00000,,,
