year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,No migration background,Pre-primary Level,76,1.33357,1.12447,1.54267,1.00000,1.00000,1.00000,1.00000,1.00000,,,
1984,No migration background,Primary Level,46,4.73936,3.48543,5.99329,2.00000,3.00000,7.54855,1.0,15.87136,,,
1984,No migration background,Lower Secondary Level,1834,4.97457,4.82626,5.12288,2.00000,4.00000,6.00000,1.0,12.00000,,,
1984,No migration background,Upper Secondary Level,3298,4.02403,3.91248,4.13557,1.00000,3.00000,6.00000,1.0,13.50000,,,
1984,No migration background,Post-secondary Non-tertiary Level,142,2.56434,2.12367,3.00502,1.00000,2.00000,2.00000,1.0,3.50000,,,
1984,No migration background,First Stage of Tertiary Education,420,3.80322,3.47698,4.12946,1.00000,2.00000,5.00000,1.0,11.00000,,,
1984,No migration background,Second Stage of Tertiary Education,461,2.77771,2.54725,3.00817,1.00000,2.00000,4.00000,1.0,8.50000,,,
1984,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,33,5.27758,4.13227,6.42289,3.00000,5.00000,8.00000,1.0,15.50000,,,
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,679,5.47411,5.18942,5.75880,2.00000,4.00000,8.00000,1.0,17.00000,,,
1984,Direct migration background,Lower Secondary Level,775,4.86150,4.62060,5.10241,2.00000,4.00000,7.00000,1.0,14.50000,,,
1984,Direct migration background,Upper Secondary Level,641,4.02974,3.77332,4.28616,2.00000,3.00000,6.00000,1.0,12.00000,,,
1984,Direct migration background,Post-secondary Non-tertiary Level,74,3.35398,2.55226,4.15570,1.00000,2.00000,4.00000,1.0,8.50000,,,
1984,Direct migration background,First Stage of Tertiary Education,39,4.98110,3.34795,6.61426,2.00000,3.00000,7.15699,1.0,14.89248,,,
1984,Direct migration background,Second Stage of Tertiary Education,82,3.90079,3.23878,4.56279,1.00000,2.00000,6.00000,1.0,12.0,,,
1984,Indirect migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,30,3.23091,2.17890,4.28292,1.00000,2.00000,5.99098,1.0,12.0,,,
1984,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,No migration background,No answer / don't know,39,1.81279,1.06435,2.56122,1.00000,1.00000,2.00000,0.0,3.50000,,,
1985,No migration background,Pre-primary Level,145,0.80689,0.67134,0.94245,0.00000,1.00000,1.00000,0.0,2.50000,,,
1985,No migration background,Primary Level,78,2.39157,1.72333,3.05981,0.00000,1.00818,3.00000,0.0,7.50000,,,
1985,No migration background,Lower Secondary Level,1995,3.59437,3.47075,3.71798,1.00000,3.00000,5.00000,0.0,11.00000,,,
1985,No migration background,Upper Secondary Level,3994,2.63874,2.56224,2.71524,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,No migration background,Post-secondary Non-tertiary Level,161,1.87012,1.62225,2.11799,1.00000,2.00000,2.00000,0.0,3.50000,,,
1985,No migration background,First Stage of Tertiary Education,543,2.26916,2.08262,2.45570,1.00000,2.00000,3.00000,0.0,6.00000,,,
1985,No migration background,Second Stage of Tertiary Education,617,1.66374,1.53226,1.79522,1.00000,1.00000,2.00000,0.0,3.50000,,,
1985,Direct migration background,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,Direct migration background,No answer / don't know,59,3.23665,2.43439,4.03891,0.00000,3.00000,5.00000,0.0,10.0,,,
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,702,3.39793,3.18638,3.60947,1.00000,3.00000,5.00000,0.0,11.00000,,,
1985,Direct migration background,Lower Secondary Level,860,3.20064,3.02534,3.37594,1.00000,3.00000,5.00000,0.0,11.00000,,,
1985,Direct migration background,Upper Secondary Level,837,2.47000,2.30801,2.63199,1.00000,2.00000,4.00000,0.0,8.50000,,,
