year,bula_h,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,No migration background,272,4.10929,3.73891,4.47966,2.00000,4.00000,6.00000,1.0,12.00000,,,
1984,Schleswig-Holstein,Direct migration background,31,3.82765,2.62632,5.02898,1.00000,2.00000,5.81589,1.0,13.03971,,,
1984,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1984,Hamburg,No migration background,174,3.62107,3.19413,4.04801,2.00000,3.00000,4.35307,1.0,7.88268,,,
1984,Hamburg,Direct migration background,63,3.46022,2.64646,4.27399,1.00000,2.00000,4.00000,1.0,8.50000,,,
1984,Hamburg,Indirect migration background,,,,,,,,,,,,
1984,Lower Saxony,No migration background,737,4.23884,3.99799,4.47969,1.00000,3.00000,6.00000,1.0,13.50000,,,
1984,Lower Saxony,Direct migration background,144,4.86270,4.21233,5.51308,1.00000,3.00000,7.86569,1.0,16.0,,,
1984,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1984,Bremen,No migration background,80,3.98975,3.41166,4.56784,2.00000,4.00000,5.00000,1.0,9.50000,,,
1984,Bremen,Direct migration background,,,,,,,,,,,,
1984,Bremen,Indirect migration background,,,,,,,,,,,,
1984,North Rhine-Westphalia,No migration background,1683,4.14740,3.98849,4.30631,1.80000,3.00000,6.00000,1.0,12.29999,,,
1984,North Rhine-Westphalia,Direct migration background,623,4.82537,4.54375,5.10698,2.00000,4.00000,8.00000,1.0,17.00000,,,
1984,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1984,Hesse,No migration background,545,4.22440,3.93491,4.51390,1.00000,3.00000,6.00000,1.0,13.50000,,,
1984,Hesse,Direct migration background,329,4.56301,4.18681,4.93922,2.00000,4.00000,7.00000,1.0,14.50000,,,
1984,Hesse,Indirect migration background,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",No migration background,485,4.49300,4.20016,4.78583,2.00000,4.00000,6.00000,1.0,12.00000,,,
1984,"Rhineland-Palatinate, Saarland",Direct migration background,101,4.46090,3.69422,5.22757,2.00000,3.00000,6.00000,1.0,12.00000,,,
1984,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1984,Baden-Wuerttemberg,No migration background,950,4.37405,4.15529,4.59281,2.00000,3.00000,6.00000,1.0,12.00000,,,
1984,Baden-Wuerttemberg,Direct migration background,612,4.51227,4.25140,4.77314,2.00000,4.00000,6.00000,1.0,12.00000,,,
1984,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1984,Bavaria,No migration background,1121,4.07336,3.88504,4.26167,1.00000,3.00000,6.00000,1.0,13.50000,,,
1984,Bavaria,Direct migration background,321,4.63779,4.20565,5.06993,2.00000,3.00000,7.00000,1.0,14.50000,,,
1984,Bavaria,Indirect migration background,,,,,,,,,,,,
1984,Berlin,No migration background,238,3.42218,3.09534,3.74902,2.00000,3.00000,4.00000,1.0,7.00000,,,
1984,Berlin,Direct migration background,89,3.40593,2.92183,3.89002,2.00000,3.00000,4.00000,1.0,7.00000,,,
1984,Berlin,Indirect migration background,,,,,,,,,,,,
1985,Schleswig-Holstein,No migration background,298,2.86631,2.58409,3.14853,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Schleswig-Holstein,Direct migration background,38,2.89371,2.09623,3.69119,1.00000,2.00000,4.40763,0.0,9.51908,,,
1985,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1985,Hamburg,No migration background,200,2.95161,2.61463,3.28859,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Hamburg,Direct migration background,67,3.08666,2.44081,3.73251,1.00000,2.00000,5.00000,0.0,10.0,,,
1985,Hamburg,Indirect migration background,,,,,,,,,,,,
1985,Lower Saxony,No migration background,886,2.76073,2.58653,2.93493,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Lower Saxony,Direct migration background,136,3.13335,2.67653,3.59017,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1985,Bremen,No migration background,89,3.29779,2.80759,3.78799,1.00000,3.00000,5.00000,0.0,8.0,,,
1985,Bremen,Direct migration background,,,,,,,,,,,,
1985,Bremen,Indirect migration background,,,,,,,,,,,,
1985,North Rhine-Westphalia,No migration background,2017,2.73634,2.62548,2.84720,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,North Rhine-Westphalia,Direct migration background,733,2.80189,2.61570,2.98807,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,North Rhine-Westphalia,Indirect migration background,40,1.98397,1.33258,2.63536,1.00000,1.00000,2.00000,0.0,3.50000,,,
1985,Hesse,No migration background,674,2.72207,2.53347,2.91067,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Hesse,Direct migration background,398,2.88241,2.63261,3.13220,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Hesse,Indirect migration background,,,,,,,,,,,,
1985,"Rhineland-Palatinate, Saarland",No migration background,608,2.97705,2.75730,3.19681,1.00000,2.00000,5.00000,0.0,11.00000,,,
1985,"Rhineland-Palatinate, Saarland",Direct migration background,120,2.72642,2.22568,3.22717,0.00000,2.00000,4.89060,0.0,10.0,,,
1985,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1985,Baden-Wuerttemberg,No migration background,1167,2.66835,2.52302,2.81368,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Baden-Wuerttemberg,Direct migration background,749,2.76272,2.57642,2.94901,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Baden-Wuerttemberg,Indirect migration background,31,1.46610,0.74922,2.18298,0.00000,1.00000,1.00000,0.0,2.50000,,,
1985,Bavaria,No migration background,1382,2.66634,2.52971,2.80297,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Bavaria,Direct migration background,354,3.06103,2.76860,3.35346,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Bavaria,Indirect migration background,,,,,,,,,,,,
