year,pgisced97,regtyp,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,Urban regions,No,0.86429,188,188,0.81520,0.91337
2009,No answer / don't know,Rural regions,No,0.91706,107,107,0.86455,0.96956
2009,Pre-primary Level,Urban regions,No,0.83181,192,192,0.77877,0.88486
2009,Pre-primary Level,Rural regions,No,0.89597,81,81,0.82907,0.96287
2009,Primary Level,Urban regions,No,0.84584,101,101,0.77507,0.91662
2009,Primary Level,Rural regions,No,0.66343,33,33,0.49970,0.82715
2009,Lower Secondary Level,Urban regions,Yes,0.21211,247,1190,0.18887,0.23534
2009,Lower Secondary Level,Urban regions,No,0.78789,943,1190,0.76466,0.81113
2009,Lower Secondary Level,Rural regions,Yes,0.19209,115,598,0.16049,0.22369
2009,Lower Secondary Level,Rural regions,No,0.80791,483,598,0.77631,0.83951
2009,Upper Secondary Level,Urban regions,Yes,0.21055,1143,5604,0.19987,0.22122
2009,Upper Secondary Level,Urban regions,No,0.78945,4461,5604,0.77878,0.80013
2009,Upper Secondary Level,Rural regions,Yes,0.18934,629,3459,0.17628,0.20239
2009,Upper Secondary Level,Rural regions,No,0.81066,2830,3459,0.79761,0.82372
2009,Post-secondary Non-tertiary Level,Urban regions,Yes,0.23250,147,736,0.20196,0.26304
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.76750,589,736,0.73696,0.79804
2009,Post-secondary Non-tertiary Level,Rural regions,Yes,0.16728,36,259,0.12174,0.21283
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.83272,223,259,0.78717,0.87826
2009,First Stage of Tertiary Education,Urban regions,Yes,0.20754,181,808,0.17956,0.23552
2009,First Stage of Tertiary Education,Urban regions,No,0.79246,627,808,0.76448,0.82044
2009,First Stage of Tertiary Education,Rural regions,Yes,0.22866,105,523,0.19263,0.26468
2009,First Stage of Tertiary Education,Rural regions,No,0.77134,418,523,0.73532,0.80737
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.20250,552,2827,0.18768,0.21732
2009,Second Stage of Tertiary Education,Urban regions,No,0.79750,2275,2827,0.78268,0.81232
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.19967,233,1208,0.17712,0.22223
2009,Second Stage of Tertiary Education,Rural regions,No,0.80033,975,1208,0.77777,0.82288
2011,No answer / don't know,Urban regions,No,0.85222,193,193,0.80202,0.90242
2011,No answer / don't know,Rural regions,No,0.84214,86,86,0.76463,0.91965
2011,Pre-primary Level,Urban regions,No,0.93771,214,214,0.90525,0.97017
2011,Pre-primary Level,Rural regions,No,0.96752,77,77,0.92766,1.00737
2011,Primary Level,Urban regions,No,0.87120,136,136,0.81469,0.92770
2011,Primary Level,Rural regions,No,0.79267,55,55,0.68454,0.90080
2011,Lower Secondary Level,Urban regions,Yes,0.15927,218,1409,0.14015,0.17838
