year,age_gr,sampreg,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,West,Yes,0.11346,231,2131,0.09999,0.12693
2009,17-29 y.,West,No,0.88654,1900,2131,0.87307,0.90001
2009,17-29 y.,East,Yes,0.10732,86,724,0.08476,0.12988
2009,17-29 y.,East,No,0.89268,638,724,0.87012,0.91524
2009,30-45 y.,West,Yes,0.16870,560,3610,0.15649,0.18092
2009,30-45 y.,West,No,0.83130,3050,3610,0.81908,0.84351
2009,30-45 y.,East,Yes,0.13809,139,1065,0.11736,0.15882
2009,30-45 y.,East,No,0.86191,926,1065,0.84118,0.88264
2009,46-65 y.,West,Yes,0.22268,1045,4689,0.21077,0.23459
2009,46-65 y.,West,No,0.77732,3644,4689,0.76541,0.78923
2009,46-65 y.,East,Yes,0.21634,336,1636,0.19638,0.23630
2009,46-65 y.,East,No,0.78366,1300,1636,0.76370,0.80362
2009,66 and older,West,Yes,0.28647,821,3047,0.27042,0.30253
2009,66 and older,West,No,0.71353,2226,3047,0.69747,0.72958
2009,66 and older,East,Yes,0.27765,274,1116,0.25136,0.30394
2009,66 and older,East,No,0.72235,842,1116,0.69606,0.74864
2011,17-29 y.,West,Yes,0.09848,239,2322,0.08636,0.11060
2011,17-29 y.,West,No,0.90152,2083,2322,0.88940,0.91364
2011,17-29 y.,East,Yes,0.10665,71,672,0.08330,0.13001
2011,17-29 y.,East,No,0.89335,601,672,0.86999,0.91670
2011,30-45 y.,West,Yes,0.13815,503,3773,0.12714,0.14916
2011,30-45 y.,West,No,0.86185,3270,3773,0.85084,0.87286
2011,30-45 y.,East,Yes,0.12293,132,1083,0.10336,0.14249
2011,30-45 y.,East,No,0.87707,951,1083,0.85751,0.89664
2011,46-65 y.,West,Yes,0.15771,892,5891,0.14840,0.16701
2011,46-65 y.,West,No,0.84229,4999,5891,0.83299,0.85160
2011,46-65 y.,East,Yes,0.17018,266,1883,0.15320,0.18716
2011,46-65 y.,East,No,0.82982,1617,1883,0.81284,0.84680
2011,66 and older,West,Yes,0.16455,615,3854,0.15285,0.17626
2011,66 and older,West,No,0.83545,3239,3854,0.82374,0.84715
2011,66 and older,East,Yes,0.14195,173,1267,0.12273,0.16118
2011,66 and older,East,No,0.85805,1094,1267,0.83882,0.87727
2013,17-29 y.,West,Yes,0.11500,238,2034,0.10113,0.12887
2013,17-29 y.,West,No,0.88500,1796,2034,0.87113,0.89887
2013,17-29 y.,East,Yes,0.09208,57,502,0.06676,0.11740
2013,17-29 y.,East,No,0.90792,445,502,0.88260,0.93324
2013,30-45 y.,West,Yes,0.14152,431,3160,0.12936,0.15367
2013,30-45 y.,West,No,0.85848,2729,3160,0.84633,0.87064
2013,30-45 y.,East,Yes,0.13412,120,913,0.11200,0.15623
