year,migback,pgisced97,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,No answer / don't know,No,0.86735,217,217,0.82211,0.91259
2009,No migration background,Pre-primary Level,Yes,0.15464,34,252,0.10991,0.19938
2009,No migration background,Pre-primary Level,No,0.84536,218,252,0.80062,0.89009
2009,No migration background,Primary Level,No,0.66407,48,48,0.52903,0.79910
2009,No migration background,Lower Secondary Level,Yes,0.21444,280,1282,0.19196,0.23691
2009,No migration background,Lower Secondary Level,No,0.78556,1002,1282,0.76309,0.80804
2009,No migration background,Upper Secondary Level,Yes,0.20875,1616,8160,0.19993,0.21757
2009,No migration background,Upper Secondary Level,No,0.79125,6544,8160,0.78243,0.80007
2009,No migration background,Post-secondary Non-tertiary Level,Yes,0.20972,143,790,0.18131,0.23812
2009,No migration background,Post-secondary Non-tertiary Level,No,0.79028,647,790,0.76188,0.81869
2009,No migration background,First Stage of Tertiary Education,Yes,0.22091,266,1206,0.19749,0.24434
2009,No migration background,First Stage of Tertiary Education,No,0.77909,940,1206,0.75566,0.80251
2009,No migration background,Second Stage of Tertiary Education,Yes,0.20951,715,3656,0.19631,0.22270
2009,No migration background,Second Stage of Tertiary Education,No,0.79049,2941,3656,0.77730,0.80369
2009,Direct migration background,Primary Level,No,0.87889,78,78,0.80602,0.95176
2009,Direct migration background,Lower Secondary Level,Yes,0.18717,66,362,0.14694,0.22741
2009,Direct migration background,Lower Secondary Level,No,0.81283,296,362,0.77259,0.85306
2009,Direct migration background,Upper Secondary Level,Yes,0.17883,112,615,0.14852,0.20914
2009,Direct migration background,Upper Secondary Level,No,0.82117,503,615,0.79086,0.85148
2009,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.23320,35,168,0.16906,0.29733
2009,Direct migration background,Post-secondary Non-tertiary Level,No,0.76680,133,168,0.70267,0.83094
2009,Direct migration background,First Stage of Tertiary Education,No,0.86598,81,81,0.79132,0.94063
2009,Direct migration background,Second Stage of Tertiary Education,Yes,0.18099,59,292,0.13675,0.22522
2009,Direct migration background,Second Stage of Tertiary Education,No,0.81901,233,292,0.77478,0.86325
2009,Indirect migration background,No answer / don't know,No,0.94540,58,58,0.88642,1.00438
2009,Indirect migration background,Pre-primary Level,No,0.85343,45,45,0.74892,0.95793
2009,Indirect migration background,Lower Secondary Level,No,0.81757,128,128,0.75041,0.88474
2009,Indirect migration background,Upper Secondary Level,Yes,0.13717,44,288,0.09736,0.17697
2009,Indirect migration background,Upper Secondary Level,No,0.86283,244,288,0.82303,0.90264
2009,Indirect migration background,Post-secondary Non-tertiary Level,No,0.72658,32,32,0.56968,0.88348
2009,Indirect migration background,Second Stage of Tertiary Education,No,0.93526,76,76,0.87957,0.99095
2011,No migration background,No answer / don't know,No,0.83054,187,187,0.77662,0.88445
2011,No migration background,Pre-primary Level,No,0.93452,224,224,0.90206,0.96699
2011,No migration background,Primary Level,No,0.76269,90,90,0.67430,0.85108
2011,No migration background,Lower Secondary Level,Yes,0.14554,232,1614,0.12833,0.16275
2011,No migration background,Lower Secondary Level,No,0.85446,1382,1614,0.83725,0.87167
2011,No migration background,Upper Secondary Level,Yes,0.14460,1301,9378,0.13748,0.15172
2011,No migration background,Upper Secondary Level,No,0.85540,8077,9378,0.84828,0.86252
2011,No migration background,Post-secondary Non-tertiary Level,Yes,0.16605,143,945,0.14231,0.18979
2011,No migration background,Post-secondary Non-tertiary Level,No,0.83395,802,945,0.81021,0.85769
2011,No migration background,First Stage of Tertiary Education,Yes,0.16489,199,1316,0.14483,0.18494
2011,No migration background,First Stage of Tertiary Education,No,0.83511,1117,1316,0.81506,0.85517
2011,No migration background,Second Stage of Tertiary Education,Yes,0.16104,619,4110,0.14981,0.17228
2011,No migration background,Second Stage of Tertiary Education,No,0.83896,3491,4110,0.82772,0.85019
2011,Direct migration background,No answer / don't know,No,0.96021,38,38,0.89722,1.02319
2011,Direct migration background,Primary Level,No,0.92943,89,89,0.87592,0.98294
2011,Direct migration background,Lower Secondary Level,Yes,0.12825,51,419,0.09620,0.16031
2011,Direct migration background,Lower Secondary Level,No,0.87175,368,419,0.83969,0.90380
2011,Direct migration background,Upper Secondary Level,Yes,0.13393,93,772,0.10989,0.15797
2011,Direct migration background,Upper Secondary Level,No,0.86607,679,772,0.84203,0.89011
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.89560,181,181,0.85093,0.94027
2011,Direct migration background,First Stage of Tertiary Education,No,0.89291,81,81,0.82515,0.96067
2011,Direct migration background,Second Stage of Tertiary Education,Yes,0.10897,39,370,0.07717,0.14076
2011,Direct migration background,Second Stage of Tertiary Education,No,0.89103,331,370,0.85924,0.92283
2011,Indirect migration background,No answer / don't know,No,0.78863,54,54,0.67871,0.89855
2011,Indirect migration background,Pre-primary Level,No,0.96140,54,54,0.90954,1.01326
2011,Indirect migration background,Lower Secondary Level,No,0.89573,118,118,0.84035,0.95111
2011,Indirect migration background,Upper Secondary Level,Yes,0.12808,47,340,0.09251,0.16365
2011,Indirect migration background,Upper Secondary Level,No,0.87192,293,340,0.83635,0.90749
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.82273,38,38,0.69967,0.94578
2011,Indirect migration background,First Stage of Tertiary Education,No,0.98675,35,35,0.94832,1.02518
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.96078,100,100,0.92254,0.99902
2013,No migration background,No answer / don't know,No,0.82896,175,175,0.77301,0.88491
2013,No migration background,Pre-primary Level,No,0.90176,181,181,0.85828,0.94524
2013,No migration background,Primary Level,No,0.72141,89,89,0.62774,0.81508
2013,No migration background,Lower Secondary Level,Yes,0.13598,205,1387,0.11794,0.15403
2013,No migration background,Lower Secondary Level,No,0.86402,1182,1387,0.84597,0.88206
2013,No migration background,Upper Secondary Level,Yes,0.14366,1204,8447,0.13618,0.15114
2013,No migration background,Upper Secondary Level,No,0.85634,7243,8447,0.84886,0.86382
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.16712,133,870,0.14231,0.19192
2013,No migration background,Post-secondary Non-tertiary Level,No,0.83288,737,870,0.80808,0.85769
2013,No migration background,First Stage of Tertiary Education,Yes,0.15106,190,1221,0.13097,0.17116
2013,No migration background,First Stage of Tertiary Education,No,0.84894,1031,1221,0.82884,0.86903
2013,No migration background,Second Stage of Tertiary Education,Yes,0.14976,610,3989,0.13868,0.16083
2013,No migration background,Second Stage of Tertiary Education,No,0.85024,3379,3989,0.83917,0.86132
2013,Direct migration background,Primary Level,No,0.90482,60,60,0.82994,0.97970
2013,Direct migration background,Lower Secondary Level,Yes,0.14280,47,348,0.10599,0.17961
2013,Direct migration background,Lower Secondary Level,No,0.85720,301,348,0.82039,0.89401
2013,Direct migration background,Upper Secondary Level,Yes,0.17333,99,660,0.14443,0.20224
2013,Direct migration background,Upper Secondary Level,No,0.82667,561,660,0.79776,0.85557
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.78544,159,159,0.72143,0.84945
2013,Direct migration background,First Stage of Tertiary Education,No,0.91353,64,64,0.84413,0.98293
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.10767,42,368,0.07596,0.13938
2013,Direct migration background,Second Stage of Tertiary Education,No,0.89233,326,368,0.86062,0.92404
2013,Indirect migration background,No answer / don't know,No,0.98692,41,41,0.95172,1.02213
2013,Indirect migration background,Pre-primary Level,No,0.92381,47,47,0.84714,1.00048
2013,Indirect migration background,Lower Secondary Level,No,0.82931,97,97,0.75405,0.90458
2013,Indirect migration background,Upper Secondary Level,Yes,0.13329,39,300,0.09476,0.17181
2013,Indirect migration background,Upper Secondary Level,No,0.86671,261,300,0.82819,0.90524
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.89719,32,32,0.79028,1.00411
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.93214,97,97,0.88183,0.98245
2015,No migration background,No answer / don't know,Yes,0.10063,40,397,0.07100,0.13026
2015,No migration background,No answer / don't know,No,0.89937,357,397,0.86974,0.92900
2015,No migration background,Pre-primary Level,No,0.93980,198,198,0.90659,0.97302
2015,No migration background,Primary Level,Yes,0.26276,33,156,0.19347,0.33206
2015,No migration background,Primary Level,No,0.73724,123,156,0.66794,0.80653
2015,No migration background,Lower Secondary Level,Yes,0.13721,222,1586,0.12027,0.15415
2015,No migration background,Lower Secondary Level,No,0.86279,1364,1586,0.84585,0.87973
2015,No migration background,Upper Secondary Level,Yes,0.16241,1445,9456,0.15498,0.16984
2015,No migration background,Upper Secondary Level,No,0.83759,8011,9456,0.83016,0.84502
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.14857,170,1222,0.12862,0.16852
2015,No migration background,Post-secondary Non-tertiary Level,No,0.85143,1052,1222,0.83148,0.87138
2015,No migration background,First Stage of Tertiary Education,Yes,0.15239,182,1360,0.13328,0.17150
2015,No migration background,First Stage of Tertiary Education,No,0.84761,1178,1360,0.82850,0.86672
2015,No migration background,Second Stage of Tertiary Education,Yes,0.14879,673,4630,0.13854,0.15905
2015,No migration background,Second Stage of Tertiary Education,No,0.85121,3957,4630,0.84095,0.86146
2015,Direct migration background,No answer / don't know,No,0.80408,100,100,0.72589,0.88226
2015,Direct migration background,Pre-primary Level,No,0.90934,34,34,0.81137,1.00730
2015,Direct migration background,Primary Level,No,0.91855,195,195,0.88006,0.95704
2015,Direct migration background,Lower Secondary Level,Yes,0.09523,78,785,0.07468,0.11578
2015,Direct migration background,Lower Secondary Level,No,0.90477,707,785,0.88422,0.92532
2015,Direct migration background,Upper Secondary Level,Yes,0.13634,169,1568,0.11935,0.15333
2015,Direct migration background,Upper Secondary Level,No,0.86366,1399,1568,0.84667,0.88065
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.16347,81,628,0.13452,0.19242
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.83653,547,628,0.80758,0.86548
2015,Direct migration background,First Stage of Tertiary Education,No,0.86995,88,88,0.79927,0.94063
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.15097,122,1014,0.12892,0.17302
2015,Direct migration background,Second Stage of Tertiary Education,No,0.84903,892,1014,0.82698,0.87108
2015,Indirect migration background,No answer / don't know,No,0.93067,90,90,0.87789,0.98344
2015,Indirect migration background,Pre-primary Level,No,0.88016,91,91,0.81306,0.94726
2015,Indirect migration background,Lower Secondary Level,No,0.90373,272,272,0.86861,0.93885
2015,Indirect migration background,Upper Secondary Level,Yes,0.14951,100,625,0.12153,0.17749
2015,Indirect migration background,Upper Secondary Level,No,0.85049,525,625,0.82251,0.87847
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.88961,90,90,0.82450,0.95471
2015,Indirect migration background,First Stage of Tertiary Education,No,0.91308,45,45,0.82983,0.99632
2015,Indirect migration background,Second Stage of Tertiary Education,Yes,0.08675,31,229,0.05022,0.12329
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.91325,198,229,0.87671,0.94978
2017,No migration background,No answer / don't know,Yes,0.10110,42,373,0.07047,0.13174
2017,No migration background,No answer / don't know,No,0.89890,331,373,0.86826,0.92953
2017,No migration background,Pre-primary Level,Yes,0.11268,33,283,0.07578,0.14959
2017,No migration background,Pre-primary Level,No,0.88732,250,283,0.85041,0.92422
2017,No migration background,Primary Level,Yes,0.22260,41,165,0.15893,0.28627
2017,No migration background,Primary Level,No,0.77740,124,165,0.71373,0.84107
2017,No migration background,Lower Secondary Level,Yes,0.15211,267,1686,0.13496,0.16925
2017,No migration background,Lower Secondary Level,No,0.84789,1419,1686,0.83075,0.86504
2017,No migration background,Upper Secondary Level,Yes,0.16585,1505,9760,0.15847,0.17323
2017,No migration background,Upper Secondary Level,No,0.83415,8255,9760,0.82677,0.84153
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.16279,225,1434,0.14367,0.18190
2017,No migration background,Post-secondary Non-tertiary Level,No,0.83721,1209,1434,0.81810,0.85633
2017,No migration background,First Stage of Tertiary Education,Yes,0.16073,205,1372,0.14129,0.18017
2017,No migration background,First Stage of Tertiary Education,No,0.83927,1167,1372,0.81983,0.85871
2017,No migration background,Second Stage of Tertiary Education,Yes,0.15912,766,5038,0.14901,0.16922
2017,No migration background,Second Stage of Tertiary Education,No,0.84088,4272,5038,0.83078,0.85099
2017,Direct migration background,No answer / don't know,No,0.91018,119,119,0.85859,0.96177
2017,Direct migration background,Pre-primary Level,No,0.99058,36,36,0.95857,1.02259
2017,Direct migration background,Primary Level,Yes,0.20415,39,252,0.15429,0.25402
2017,Direct migration background,Primary Level,No,0.79585,213,252,0.74598,0.84571
2017,Direct migration background,Lower Secondary Level,Yes,0.10656,88,785,0.08497,0.12816
2017,Direct migration background,Lower Secondary Level,No,0.89344,697,785,0.87184,0.91503
2017,Direct migration background,Upper Secondary Level,Yes,0.13697,198,1626,0.12026,0.15369
2017,Direct migration background,Upper Secondary Level,No,0.86303,1428,1626,0.84631,0.87974
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.14139,88,661,0.11481,0.16797
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.85861,573,661,0.83203,0.88519
2017,Direct migration background,First Stage of Tertiary Education,No,0.89103,90,90,0.82630,0.95577
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.13824,158,1222,0.11888,0.15760
2017,Direct migration background,Second Stage of Tertiary Education,No,0.86176,1064,1222,0.84240,0.88112
2017,Indirect migration background,No answer / don't know,No,0.90203,95,95,0.84194,0.96213
2017,Indirect migration background,Pre-primary Level,No,0.79450,76,76,0.70306,0.88595
2017,Indirect migration background,Lower Secondary Level,Yes,0.12497,33,274,0.08574,0.16419
2017,Indirect migration background,Lower Secondary Level,No,0.87503,241,274,0.83581,0.91426
2017,Indirect migration background,Upper Secondary Level,Yes,0.17834,117,687,0.14970,0.20699
2017,Indirect migration background,Upper Secondary Level,No,0.82166,570,687,0.79301,0.85030
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.84216,102,102,0.77106,0.91327
2017,Indirect migration background,First Stage of Tertiary Education,No,0.86312,42,42,0.75790,0.96833
2017,Indirect migration background,Second Stage of Tertiary Education,Yes,0.09195,31,255,0.05641,0.12748
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.90805,224,255,0.87252,0.94359
2019,No migration background,No answer / don't know,Yes,0.20068,52,351,0.15872,0.24264
2019,No migration background,No answer / don't know,No,0.79932,299,351,0.75736,0.84128
2019,No migration background,Pre-primary Level,No,0.81066,181,181,0.75343,0.86789
2019,No migration background,Primary Level,No,0.81652,122,122,0.74755,0.88549
2019,No migration background,Lower Secondary Level,Yes,0.15398,250,1577,0.13616,0.17180
2019,No migration background,Lower Secondary Level,No,0.84602,1327,1577,0.82820,0.86384
2019,No migration background,Upper Secondary Level,Yes,0.14843,1336,9201,0.14116,0.15569
2019,No migration background,Upper Secondary Level,No,0.85157,7865,9201,0.84431,0.85884
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.16393,229,1509,0.14524,0.18262
2019,No migration background,Post-secondary Non-tertiary Level,No,0.83607,1280,1509,0.81738,0.85476
2019,No migration background,First Stage of Tertiary Education,Yes,0.12365,200,1512,0.10705,0.14025
2019,No migration background,First Stage of Tertiary Education,No,0.87635,1312,1512,0.85975,0.89295
2019,No migration background,Second Stage of Tertiary Education,Yes,0.14824,811,5621,0.13895,0.15753
2019,No migration background,Second Stage of Tertiary Education,No,0.85176,4810,5621,0.84247,0.86105
2019,Direct migration background,No answer / don't know,No,0.96114,108,108,0.92453,0.99776
2019,Direct migration background,Pre-primary Level,No,0.89870,41,41,0.80519,0.99220
2019,Direct migration background,Primary Level,No,0.89171,189,189,0.84729,0.93613
2019,Direct migration background,Lower Secondary Level,Yes,0.11175,67,613,0.08679,0.13671
2019,Direct migration background,Lower Secondary Level,No,0.88825,546,613,0.86329,0.91321
2019,Direct migration background,Upper Secondary Level,Yes,0.13733,134,1316,0.11873,0.15594
2019,Direct migration background,Upper Secondary Level,No,0.86267,1182,1316,0.84406,0.88127
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.16568,74,534,0.13412,0.19724
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.83432,460,534,0.80276,0.86588
2019,Direct migration background,First Stage of Tertiary Education,No,0.87285,76,76,0.79746,0.94825
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.12945,118,1115,0.10974,0.14917
2019,Direct migration background,Second Stage of Tertiary Education,No,0.87055,997,1115,0.85083,0.89026
2019,Indirect migration background,No answer / don't know,No,0.76969,95,95,0.68458,0.85481
2019,Indirect migration background,Pre-primary Level,No,0.81601,73,73,0.72650,0.90551
2019,Indirect migration background,Lower Secondary Level,No,0.84055,208,208,0.79068,0.89043
2019,Indirect migration background,Upper Secondary Level,Yes,0.11571,77,633,0.09077,0.14065
2019,Indirect migration background,Upper Secondary Level,No,0.88429,556,633,0.85935,0.90923
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.87441,115,115,0.81357,0.93524
2019,Indirect migration background,First Stage of Tertiary Education,No,0.93864,54,54,0.87403,1.00325
2019,Indirect migration background,Second Stage of Tertiary Education,Yes,0.15066,35,287,0.10920,0.19212
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.84934,252,287,0.80788,0.89080
2021,No migration background,No answer / don't know,Yes,0.09843,35,314,0.06542,0.13143
2021,No migration background,No answer / don't know,No,0.90157,279,314,0.86857,0.93458
2021,No migration background,Pre-primary Level,No,0.84548,92,92,0.77121,0.91974
2021,No migration background,Primary Level,No,0.65189,67,67,0.53696,0.76682
2021,No migration background,Lower Secondary Level,Yes,0.16943,141,884,0.14469,0.19418
2021,No migration background,Lower Secondary Level,No,0.83057,743,884,0.80582,0.85531
2021,No migration background,Upper Secondary Level,Yes,0.15108,866,5690,0.14177,0.16038
2021,No migration background,Upper Secondary Level,No,0.84892,4824,5690,0.83962,0.85823
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.16710,148,1046,0.14448,0.18972
2021,No migration background,Post-secondary Non-tertiary Level,No,0.83290,898,1046,0.81028,0.85552
2021,No migration background,First Stage of Tertiary Education,Yes,0.14438,124,900,0.12140,0.16735
2021,No migration background,First Stage of Tertiary Education,No,0.85562,776,900,0.83265,0.87860
2021,No migration background,Second Stage of Tertiary Education,Yes,0.12443,508,4062,0.11428,0.13459
2021,No migration background,Second Stage of Tertiary Education,No,0.87557,3554,4062,0.86541,0.88572
2021,Direct migration background,No answer / don't know,Yes,0.10214,47,446,0.07400,0.13027
2021,Direct migration background,No answer / don't know,No,0.89786,399,446,0.86973,0.92600
2021,Direct migration background,Pre-primary Level,No,0.97444,47,47,0.92883,1.02005
2021,Direct migration background,Primary Level,Yes,0.14221,82,823,0.11833,0.16609
2021,Direct migration background,Primary Level,No,0.85779,741,823,0.83391,0.88167
2021,Direct migration background,Lower Secondary Level,Yes,0.14576,67,745,0.12040,0.17112
2021,Direct migration background,Lower Secondary Level,No,0.85424,678,745,0.82888,0.87960
2021,Direct migration background,Upper Secondary Level,Yes,0.12631,127,1236,0.10779,0.14484
2021,Direct migration background,Upper Secondary Level,No,0.87369,1109,1236,0.85516,0.89221
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10927,54,455,0.08057,0.13797
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.89073,401,455,0.86203,0.91943
2021,Direct migration background,First Stage of Tertiary Education,No,0.86920,52,52,0.77666,0.96174
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.09863,143,1374,0.08286,0.11440
2021,Direct migration background,Second Stage of Tertiary Education,No,0.90137,1231,1374,0.88560,0.91714
2021,Indirect migration background,Pre-primary Level,No,0.96066,33,33,0.89329,1.02802
2021,Indirect migration background,Lower Secondary Level,No,0.82857,99,99,0.75396,0.90319
2021,Indirect migration background,Upper Secondary Level,Yes,0.12885,55,384,0.09530,0.16240
2021,Indirect migration background,Upper Secondary Level,No,0.87115,329,384,0.83760,0.90470
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.84398,79,79,0.76345,0.92451
2021,Indirect migration background,First Stage of Tertiary Education,No,0.98990,35,35,0.95628,1.02351
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.88084,190,190,0.83465,0.92703
