year,age_gr,quintil_oecd,ple0023,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,18-29 y.,1st Quintile,No,0.875968992248062,21983,0.871611645774258,0.880326338721866
2009,18-29 y.,1st Quintile,Yes,0.12403100775193798,21983,0.11967366127813393,0.12838835422574202
2009,18-29 y.,2nd Quintile,No,0.8787185354691075,21983,0.8744029998905061,0.8830340710477089
2009,18-29 y.,2nd Quintile,Yes,0.12128146453089245,21983,0.11696592895229106,0.12559700010949382
2009,18-29 y.,3rd Quintile,No,0.8909395973154363,21983,0.8868189042146948,0.8950602904161777
2009,18-29 y.,3rd Quintile,Yes,0.10906040268456375,21983,0.10493970958382229,0.11318109578530522
2009,18-29 y.,4th Quintile,No,0.8921985815602836,21983,0.8880988483754385,0.8962983147451288
2009,18-29 y.,4th Quintile,Yes,0.10780141843971631,21983,0.10370168525487122,0.1119011516245614
2009,18-29 y.,5th Quintile,No,0.9018302828618968,21983,0.8978969222139134,0.9057636435098803
2009,18-29 y.,5th Quintile,Yes,0.09816971713810316,21983,0.09423635649011966,0.10210307778608665
2009,30-45 y.,1st Quintile,No,0.8232323232323232,21983,0.8181894828084557,0.8282751636561907
2009,30-45 y.,1st Quintile,Yes,0.17676767676767677,21983,0.17172483634380928,0.18181051719154426
2009,30-45 y.,2nd Quintile,No,0.8380386329866271,21983,0.8331683933807804,0.8429088725924737
2009,30-45 y.,2nd Quintile,Yes,0.16196136701337296,21983,0.15709112740752637,0.16683160661921956
2009,30-45 y.,3rd Quintile,No,0.8518886679920478,21983,0.847192991637993,0.8565843443461025
2009,30-45 y.,3rd Quintile,Yes,0.1481113320079523,21983,0.14341565565389752,0.15280700836200706
2009,30-45 y.,4th Quintile,No,0.8584980237154151,21983,0.8538905433410732,0.863105504089757
2009,30-45 y.,4th Quintile,Yes,0.14150197628458497,21983,0.13689449591024305,0.14610945665892688
2009,30-45 y.,5th Quintile,No,0.8562874251497006,21983,0.8516500763807558,0.8609247739186453
2009,30-45 y.,5th Quintile,Yes,0.1437125748502994,21983,0.1390752260813547,0.1483499236192441
2009,46-65 y.,1st Quintile,No,0.764367816091954,21983,0.7587575805917866,0.7699780515921215
2009,46-65 y.,1st Quintile,Yes,0.23563218390804597,21983,0.23002194840787848,0.24124241940821345
2009,46-65 y.,2nd Quintile,No,0.7791798107255521,21983,0.7736963993859689,0.7846632220651353
2009,46-65 y.,2nd Quintile,Yes,0.22082018927444794,21983,0.21533677793486472,0.22630360061403115
2009,46-65 y.,3rd Quintile,No,0.7885375494071146,21983,0.7831394558004643,0.793935643013765
2009,46-65 y.,3rd Quintile,Yes,0.21146245059288538,21983,0.20606435698623504,0.2168605441995357
2009,46-65 y.,4th Quintile,No,0.7722960151802657,21983,0.7667524417595302,0.7778395886010012
2009,46-65 y.,4th Quintile,Yes,0.22770398481973433,21983,0.2221604113989988,0.23324755824046986
2009,46-65 y.,5th Quintile,No,0.7888198757763976,21983,0.7834244212776671,0.794215330275128
2009,46-65 y.,5th Quintile,Yes,0.2111801242236025,21983,0.20578466972487197,0.21657557872233302
2009,66 and older,1st Quintile,No,0.7544303797468355,21983,0.7487404160574004,0.7601203434362706
2009,66 and older,1st Quintile,Yes,0.24556962025316456,21983,0.23987965656372945,0.2512595839425997
2009,66 and older,2nd Quintile,No,0.7626728110599078,21983,0.7570486795004164,0.7682969426193992
2009,66 and older,2nd Quintile,Yes,0.23732718894009217,21983,0.23170305738060082,0.2429513204995835
2009,66 and older,3rd Quintile,No,0.7453358208955224,21983,0.7395764835270789,0.7510951582639659
2009,66 and older,3rd Quintile,Yes,0.25466417910447764,21983,0.24890484173603422,0.26042351647292106
2009,66 and older,4th Quintile,No,0.7139507620164126,21983,0.7079767358606274,0.7199247881721978
2009,66 and older,4th Quintile,Yes,0.28604923798358733,21983,0.2800752118278021,0.2920232641393726
2009,66 and older,5th Quintile,No,0.7176591375770021,21983,0.7117085675647221,0.723609707589282
2009,66 and older,5th Quintile,Yes,0.28234086242299794,21983,0.276390292410718,0.2882914324352779
2011,18-29 y.,1st Quintile,No,0.849112426035503,41903,0.845685199205508,0.8525396528654979
