year,bula_h,migback,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,No migration background,Yes,0.22715,94,456,0.18865,0.26565
2009,Schleswig-Holstein,No migration background,No,0.77285,362,456,0.73435,0.81135
2009,Schleswig-Holstein,Direct migration background,No,0.89867,38,38,0.80143,0.99590
2009,Hamburg,No migration background,Yes,0.27759,61,246,0.22152,0.33367
2009,Hamburg,No migration background,No,0.72241,185,246,0.66633,0.77848
2009,Lower Saxony,No migration background,Yes,0.21453,278,1457,0.19345,0.23562
2009,Lower Saxony,No migration background,No,0.78547,1179,1457,0.76438,0.80655
2009,Lower Saxony,Direct migration background,No,0.81510,110,110,0.74222,0.88798
2009,Lower Saxony,Indirect migration background,No,0.84229,36,36,0.72154,0.96304
2009,Bremen,No migration background,No,0.79629,95,95,0.71487,0.87771
2009,North Rhine-Westphalia,No migration background,Yes,0.20009,596,2989,0.18574,0.21443
2009,North Rhine-Westphalia,No migration background,No,0.79991,2393,2989,0.78557,0.81426
2009,North Rhine-Westphalia,Direct migration background,Yes,0.17309,81,445,0.13790,0.20828
2009,North Rhine-Westphalia,Direct migration background,No,0.82691,364,445,0.79172,0.86210
2009,North Rhine-Westphalia,Indirect migration background,No,0.87381,170,170,0.82375,0.92388
2009,Hesse,No migration background,Yes,0.22164,225,997,0.19584,0.24743
2009,Hesse,No migration background,No,0.77836,772,997,0.75257,0.80416
2009,Hesse,Direct migration background,Yes,0.23958,40,159,0.17302,0.30613
2009,Hesse,Direct migration background,No,0.76042,119,159,0.69387,0.82698
2009,Hesse,Indirect migration background,No,0.87184,50,50,0.77825,0.96544
2009,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.20654,189,833,0.17903,0.23405
2009,"Rhineland-Palatinate, Saarland",No migration background,No,0.79346,644,833,0.76595,0.82097
2009,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.78710,107,107,0.70917,0.86503
2009,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.85046,49,49,0.74957,0.95135
2009,Baden-Wuerttemberg,No migration background,Yes,0.20562,283,1604,0.18583,0.22540
2009,Baden-Wuerttemberg,No migration background,No,0.79438,1321,1604,0.77460,0.81417
2009,Baden-Wuerttemberg,Direct migration background,Yes,0.12390,49,349,0.08928,0.15852
2009,Baden-Wuerttemberg,Direct migration background,No,0.87610,300,349,0.84148,0.91072
2009,Baden-Wuerttemberg,Indirect migration background,No,0.87769,142,142,0.82361,0.93177
2009,Bavaria,No migration background,Yes,0.21963,459,2226,0.20242,0.23683
2009,Bavaria,No migration background,No,0.78037,1767,2226,0.76317,0.79758
2009,Bavaria,Direct migration background,Yes,0.20652,54,261,0.15731,0.25572
2009,Bavaria,Direct migration background,No,0.79348,207,261,0.74428,0.84269
2009,Bavaria,Indirect migration background,No,0.89082,106,106,0.83116,0.95047
2009,Berlin,No migration background,Yes,0.24469,141,611,0.21058,0.27881
2009,Berlin,No migration background,No,0.75531,470,611,0.72119,0.78942
2009,Berlin,Direct migration background,No,0.79372,41,41,0.66832,0.91912
2009,Brandenburg,No migration background,Yes,0.20312,150,764,0.17457,0.23167
2009,Brandenburg,No migration background,No,0.79688,614,764,0.76833,0.82543
2009,Mecklenburg-Western Pomerania,No migration background,Yes,0.16301,67,463,0.12933,0.19670
2009,Mecklenburg-Western Pomerania,No migration background,No,0.83699,396,463,0.80330,0.87067
2009,Saxony,No migration background,Yes,0.19009,257,1336,0.16904,0.21114
2009,Saxony,No migration background,No,0.80991,1079,1336,0.78886,0.83096
2009,Saxony-Anhalt,No migration background,Yes,0.20256,143,751,0.17380,0.23132
2009,Saxony-Anhalt,No migration background,No,0.79744,608,751,0.76868,0.82620
2009,Thuringa,No migration background,Yes,0.17663,132,804,0.15025,0.20301
2009,Thuringa,No migration background,No,0.82337,672,804,0.79699,0.84975
2011,Schleswig-Holstein,No migration background,Yes,0.15143,85,573,0.12205,0.18080
