year,age_gr,sex,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,male,Yes,0.09590,144,1398,0.08046,0.11134
2009,17-29 y.,male,No,0.90410,1254,1398,0.88866,0.91954
2009,17-29 y.,female,Yes,0.12885,173,1457,0.11164,0.14606
2009,17-29 y.,female,No,0.87115,1284,1457,0.85394,0.88836
2009,30-45 y.,male,Yes,0.15725,311,2205,0.14205,0.17245
2009,30-45 y.,male,No,0.84275,1894,2205,0.82755,0.85795
2009,30-45 y.,female,Yes,0.17013,388,2470,0.15531,0.18495
2009,30-45 y.,female,No,0.82987,2082,2470,0.81505,0.84469
2009,46-65 y.,male,Yes,0.19747,586,3015,0.18325,0.21168
2009,46-65 y.,male,No,0.80253,2429,3015,0.78832,0.81675
2009,46-65 y.,female,Yes,0.24503,795,3310,0.23037,0.25968
2009,46-65 y.,female,No,0.75497,2515,3310,0.74032,0.76963
2009,66 and older,male,Yes,0.26807,474,1980,0.24856,0.28759
2009,66 and older,male,No,0.73193,1506,1980,0.71241,0.75144
2009,66 and older,female,Yes,0.29747,621,2183,0.27828,0.31665
2009,66 and older,female,No,0.70253,1562,2183,0.68335,0.72172
2011,17-29 y.,male,Yes,0.08699,134,1463,0.07254,0.10143
2011,17-29 y.,male,No,0.91301,1329,1463,0.89857,0.92746
2011,17-29 y.,female,Yes,0.11414,176,1531,0.09820,0.13007
2011,17-29 y.,female,No,0.88586,1355,1531,0.86993,0.90180
2011,30-45 y.,male,Yes,0.11714,262,2193,0.10368,0.13061
2011,30-45 y.,male,No,0.88286,1931,2193,0.86939,0.89632
2011,30-45 y.,female,Yes,0.15554,373,2663,0.14177,0.16930
2011,30-45 y.,female,No,0.84446,2290,2663,0.83070,0.85823
2011,46-65 y.,male,Yes,0.14259,494,3675,0.13128,0.15389
2011,46-65 y.,male,No,0.85741,3181,3675,0.84611,0.86872
2011,46-65 y.,female,Yes,0.17755,664,4099,0.16585,0.18925
2011,46-65 y.,female,No,0.82245,3435,4099,0.81075,0.83415
2011,66 and older,male,Yes,0.15879,372,2458,0.14434,0.17324
2011,66 and older,male,No,0.84121,2086,2458,0.82676,0.85566
2011,66 and older,female,Yes,0.16144,416,2663,0.14746,0.17542
2011,66 and older,female,No,0.83856,2247,2663,0.82458,0.85254
2013,17-29 y.,male,Yes,0.09649,122,1232,0.08000,0.11299
2013,17-29 y.,male,No,0.90351,1110,1232,0.88701,0.92000
2013,17-29 y.,female,Yes,0.12647,173,1304,0.10842,0.14451
2013,17-29 y.,female,No,0.87353,1131,1304,0.85549,0.89158
2013,30-45 y.,male,Yes,0.11976,208,1817,0.10483,0.13470
2013,30-45 y.,male,No,0.88024,1609,1817,0.86530,0.89517
2013,30-45 y.,female,Yes,0.16264,343,2256,0.14740,0.17787
2013,30-45 y.,female,No,0.83736,1913,2256,0.82213,0.85260
2013,46-65 y.,male,Yes,0.14569,488,3397,0.13383,0.15756
2013,46-65 y.,male,No,0.85431,2909,3397,0.84244,0.86617
2013,46-65 y.,female,Yes,0.17279,645,3922,0.16095,0.18462
2013,46-65 y.,female,No,0.82721,3277,3922,0.81538,0.83905
2013,66 and older,male,Yes,0.14490,363,2388,0.13078,0.15902
2013,66 and older,male,No,0.85510,2025,2388,0.84098,0.86922
2013,66 and older,female,Yes,0.15350,387,2550,0.13951,0.16750
2013,66 and older,female,No,0.84650,2163,2550,0.83250,0.86049
2015,17-29 y.,male,Yes,0.08336,171,1887,0.07088,0.09583
2015,17-29 y.,male,No,0.91664,1716,1887,0.90417,0.92912
2015,17-29 y.,female,Yes,0.14586,265,2036,0.13052,0.16119
2015,17-29 y.,female,No,0.85414,1771,2036,0.83881,0.86948
2015,30-45 y.,male,Yes,0.10501,304,3050,0.09413,0.11590
2015,30-45 y.,male,No,0.89499,2746,3050,0.88410,0.90587
2015,30-45 y.,female,Yes,0.17096,635,4306,0.15971,0.18220
2015,30-45 y.,female,No,0.82904,3671,4306,0.81780,0.84029
2015,46-65 y.,male,Yes,0.14059,557,4138,0.13000,0.15118
2015,46-65 y.,male,No,0.85941,3581,4138,0.84882,0.87000
2015,46-65 y.,female,Yes,0.17779,762,4739,0.16690,0.18867
2015,46-65 y.,female,No,0.82221,3977,4739,0.81133,0.83310
2015,66 and older,male,Yes,0.15503,376,2384,0.14050,0.16957
2015,66 and older,male,No,0.84497,2008,2384,0.83043,0.85950
2015,66 and older,female,Yes,0.17851,427,2500,0.16350,0.19353
2015,66 and older,female,No,0.82149,2073,2500,0.80647,0.83650
2017,17-29 y.,male,Yes,0.11118,212,2137,0.09785,0.12451
2017,17-29 y.,male,No,0.88882,1925,2137,0.87549,0.90215
2017,17-29 y.,female,Yes,0.14607,309,2222,0.13139,0.16076
2017,17-29 y.,female,No,0.85393,1913,2222,0.83924,0.86861
2017,30-45 y.,male,Yes,0.12082,342,3051,0.10925,0.13239
2017,30-45 y.,male,No,0.87918,2709,3051,0.86761,0.89075
2017,30-45 y.,female,Yes,0.17649,657,4206,0.16497,0.18801
2017,30-45 y.,female,No,0.82351,3549,4206,0.81199,0.83503
2017,46-65 y.,male,Yes,0.15485,636,4621,0.14442,0.16528
2017,46-65 y.,male,No,0.84515,3985,4621,0.83472,0.85558
