year,pgisced97,ple0023,proportion,n,lower_confidence,upper_confidence
2009,middle vocational,Nein,0.41209723007348786,21983,0.40559046401907173,0.418603996127904
2009,higher education,Nein,0.18371961560203504,21983,0.1786003220276667,0.18883890917640336
2009,middle vocational,Ja,0.10005652911249294,21983,0.09608970519244242,0.10402335303254345
2009,general elemantary,Nein,0.08061051441492369,21983,0.07701171033578573,0.08420931849406164
2009,higher vocational,Nein,0.059072922555115884,21983,0.055956295736453936,0.06218954937377783
2009,vocational + Abi,Nein,0.04595816845675523,21983,0.04319009470925699,0.04872624220425347
2009,higher education,Ja,0.04437535330695308,21983,0.0416531085224828,0.04709759809142336
2009,general elemantary,Ja,0.020463538722442057,21983,0.01859193774469172,0.022335139700192394
2009,higher vocational,Ja,0.016223855285472016,21983,0.014553773394331376,0.017893937176612657
2009,in school,Nein,0.015432447710570944,21983,0.013802953739622504,0.017061941681519383
2009,vocational + Abi,Ja,0.010401356698699831,21983,0.00906017650240244,0.011742536894997222
2009,inadequately,Nein,0.007574901074053137,21983,0.006428728680939484,0.008721073467166789
2009,in school,Ja,0.0022611644997173543,21983,0.00163326937785951,0.0028890596215751987
2009,inadequately,Ja,0.0017524024872809497,21983,0.0011994998535476583,0.002305305121014241
2011,middle vocational,Nein,0.4428997993049097,41903,0.4381436781169137,0.4476559204929057
2011,higher education,Nein,0.19198198639189387,41903,0.18821083233089095,0.1957531404528968
2011,general elemantary,Nein,0.09129179108130599,41903,0.08853399847817166,0.09404958368444032
2011,middle vocational,Ja,0.07053698174164179,41903,0.06808533435850615,0.07298862912477742
2011,higher vocational,Nein,0.06040432718194723,41903,0.058123260177298575,0.06268539418659588
2011,vocational + Abi,Nein,0.05002692251211513,41903,0.04793959279916975,0.05211425222506051
2011,higher education,Ja,0.0326007146703216,41903,0.030900319141298885,0.034301110199344315
2011,general elemantary,Ja,0.014538156542170444,41903,0.013392094602522787,0.0156842184818181
2011,in school,Nein,0.014244456410005385,41903,0.013109860882642117,0.015379051937368653
2011,higher vocational,Ja,0.010426354691859612,41903,0.009453778082178607,0.011398931301540616
2011,inadequately,Nein,0.009349454207254393,41903,0.008427972148610007,0.010270936265898778
2011,vocational + Abi,Ja,0.008762053942924274,41903,0.007869724067056202,0.009654383818792345
2011,inadequately,Ja,0.0018601008370453768,41903,0.0014475310080366943,0.002272670666054059
2011,in school,Ja,0.0010769004846052181,41903,0.000762858779210623,0.0013909421899998132
2013,middle vocational,Nein,0.43366496369991936,44486,0.42905965999454276,0.43827026740529595
2013,higher education,Nein,0.20446356547458994,44486,0.2007157138006188,0.20821141714856106
2013,general elemantary,Nein,0.08491529981177735,44486,0.08232489276190304,0.08750570686165167
2013,middle vocational,Ja,0.07216993815541813,44486,0.06976526099223336,0.07457461531860289
2013,higher vocational,Nein,0.060446356547458995,44486,0.058231782289618866,0.06266093080529912
2013,vocational + Abi,Nein,0.049905888679752625,44486,0.047882386844894174,0.051929390514611075
2013,higher education,Ja,0.03570852379671955,44486,0.03398413773067381,0.03743290986276529
2013,general elemantary,Ja,0.01452003226673837,44486,0.013408423191711247,0.015631641341765493
2013,in school,Nein,0.012799139553643453,44486,0.011754569568968448,0.013843709538318458
2013,higher vocational,Ja,0.010809357354127453,44486,0.00984844377712151,0.011770270931133397
2013,vocational + Abi,Ja,0.009088464641032535,44486,0.0082065895100039,0.00997033977206117
