year,age_gr,regtyp,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,Yes,0.12029,215,1881,0.10559,0.13500
2009,17-29 y.,Urban regions,No,0.87971,1666,1881,0.86500,0.89441
2009,17-29 y.,Rural regions,Yes,0.09543,102,974,0.07697,0.11389
2009,17-29 y.,Rural regions,No,0.90457,872,974,0.88611,0.92303
2009,30-45 y.,Urban regions,Yes,0.16979,464,3084,0.15654,0.18304
2009,30-45 y.,Urban regions,No,0.83021,2620,3084,0.81696,0.84346
2009,30-45 y.,Rural regions,Yes,0.14931,235,1591,0.13179,0.16683
2009,30-45 y.,Rural regions,No,0.85069,1356,1591,0.83317,0.86821
2009,46-65 y.,Urban regions,Yes,0.22225,920,4050,0.20945,0.23506
2009,46-65 y.,Urban regions,No,0.77775,3130,4050,0.76494,0.79055
2009,46-65 y.,Rural regions,Yes,0.21995,461,2275,0.20292,0.23697
2009,46-65 y.,Rural regions,No,0.78005,1814,2275,0.76303,0.79708
2009,66 and older,Urban regions,Yes,0.29396,744,2704,0.27678,0.31113
2009,66 and older,Urban regions,No,0.70604,1960,2704,0.68887,0.72322
2009,66 and older,Rural regions,Yes,0.26541,351,1459,0.24274,0.28807
2009,66 and older,Rural regions,No,0.73459,1108,1459,0.71193,0.75726
2011,17-29 y.,Urban regions,Yes,0.10392,220,2012,0.09058,0.11725
2011,17-29 y.,Urban regions,No,0.89608,1792,2012,0.88275,0.90942
2011,17-29 y.,Rural regions,Yes,0.09122,90,982,0.07320,0.10923
2011,17-29 y.,Rural regions,No,0.90878,892,982,0.89077,0.92680
2011,30-45 y.,Urban regions,Yes,0.13648,411,3197,0.12458,0.14838
2011,30-45 y.,Urban regions,No,0.86352,2786,3197,0.85162,0.87542
2011,30-45 y.,Rural regions,Yes,0.13375,224,1659,0.11736,0.15013
2011,30-45 y.,Rural regions,No,0.86625,1435,1659,0.84987,0.88264
2011,46-65 y.,Urban regions,Yes,0.16985,789,4871,0.15930,0.18039
2011,46-65 y.,Urban regions,No,0.83015,4082,4871,0.81961,0.84070
2011,46-65 y.,Rural regions,Yes,0.14225,369,2903,0.12954,0.15496
2011,46-65 y.,Rural regions,No,0.85775,2534,2903,0.84504,0.87046
2011,66 and older,Urban regions,Yes,0.16544,533,3312,0.15278,0.17809
2011,66 and older,Urban regions,No,0.83456,2779,3312,0.82191,0.84722
2011,66 and older,Rural regions,Yes,0.14954,255,1809,0.13310,0.16598
2011,66 and older,Rural regions,No,0.85046,1554,1809,0.83402,0.86690
2013,17-29 y.,Urban regions,Yes,0.10914,207,1720,0.09440,0.12388
2013,17-29 y.,Urban regions,No,0.89086,1513,1720,0.87612,0.90560
2013,17-29 y.,Rural regions,Yes,0.11478,88,816,0.09290,0.13667
2013,17-29 y.,Rural regions,No,0.88522,728,816,0.86333,0.90710
2013,30-45 y.,Urban regions,Yes,0.14133,356,2673,0.12812,0.15454
2013,30-45 y.,Urban regions,No,0.85867,2317,2673,0.84546,0.87188
2013,30-45 y.,Rural regions,Yes,0.13748,195,1400,0.11943,0.15552
2013,30-45 y.,Rural regions,No,0.86252,1205,1400,0.84448,0.88057
2013,46-65 y.,Urban regions,Yes,0.16716,729,4500,0.15626,0.17806
2013,46-65 y.,Urban regions,No,0.83284,3771,4500,0.82194,0.84374
2013,46-65 y.,Rural regions,Yes,0.14659,404,2819,0.13353,0.15964
2013,46-65 y.,Rural regions,No,0.85341,2415,2819,0.84036,0.86647
2013,66 and older,Urban regions,Yes,0.15758,518,3181,0.14492,0.17024
2013,66 and older,Urban regions,No,0.84242,2663,3181,0.82976,0.85508
2013,66 and older,Rural regions,Yes,0.13330,232,1757,0.11740,0.14919
2013,66 and older,Rural regions,No,0.86670,1525,1757,0.85081,0.88260
2015,17-29 y.,Urban regions,Yes,0.10816,288,2644,0.09632,0.12000
2015,17-29 y.,Urban regions,No,0.89184,2356,2644,0.88000,0.90368
2015,17-29 y.,Rural regions,Yes,0.12456,148,1279,0.10646,0.14266
2015,17-29 y.,Rural regions,No,0.87544,1131,1279,0.85734,0.89354
2015,30-45 y.,Urban regions,Yes,0.13283,630,4825,0.12325,0.14241
2015,30-45 y.,Urban regions,No,0.86717,4195,4825,0.85759,0.87675
2015,30-45 y.,Rural regions,Yes,0.15092,309,2531,0.13697,0.16487
2015,30-45 y.,Rural regions,No,0.84908,2222,2531,0.83513,0.86303
2015,46-65 y.,Urban regions,Yes,0.15952,859,5642,0.14996,0.16907
2015,46-65 y.,Urban regions,No,0.84048,4783,5642,0.83093,0.85004
2015,46-65 y.,Rural regions,Yes,0.15893,460,3235,0.14633,0.17154
2015,46-65 y.,Rural regions,No,0.84107,2775,3235,0.82846,0.85367
2015,66 and older,Urban regions,Yes,0.17430,525,3089,0.16092,0.18768
2015,66 and older,Urban regions,No,0.82570,2564,3089,0.81232,0.83908
2015,66 and older,Rural regions,Yes,0.15534,278,1795,0.13857,0.17210
2015,66 and older,Rural regions,No,0.84466,1517,1795,0.82790,0.86143
2017,17-29 y.,Urban regions,Yes,0.12862,369,2945,0.11653,0.14071
2017,17-29 y.,Urban regions,No,0.87138,2576,2945,0.85929,0.88347
2017,17-29 y.,Rural regions,Yes,0.12642,152,1414,0.10909,0.14374
2017,17-29 y.,Rural regions,No,0.87358,1262,1414,0.85626,0.89091
2017,30-45 y.,Urban regions,Yes,0.14629,677,4842,0.13633,0.15625
2017,30-45 y.,Urban regions,No,0.85371,4165,4842,0.84375,0.86367
2017,30-45 y.,Rural regions,Yes,0.15355,322,2415,0.13917,0.16794
2017,30-45 y.,Rural regions,No,0.84645,2093,2415,0.83206,0.86083
2017,46-65 y.,Urban regions,Yes,0.17511,1048,6286,0.16571,0.18450
2017,46-65 y.,Urban regions,No,0.82489,5238,6286,0.81550,0.83429
2017,46-65 y.,Rural regions,Yes,0.15420,535,3687,0.14254,0.16586
2017,46-65 y.,Rural regions,No,0.84580,3152,3687,0.83414,0.85746
2017,66 and older,Urban regions,Yes,0.16863,516,3107,0.15546,0.18180
2017,66 and older,Urban regions,No,0.83137,2591,3107,0.81820,0.84454
2017,66 and older,Rural regions,Yes,0.15642,303,1853,0.13987,0.17296
2017,66 and older,Rural regions,No,0.84358,1550,1853,0.82704,0.86013
2019,17-29 y.,No answer / don't know,No,0.76547,92,92,0.67841,0.85252
2019,17-29 y.,Urban regions,Yes,0.13843,308,2568,0.12507,0.15179
2019,17-29 y.,Urban regions,No,0.86157,2260,2568,0.84821,0.87493
2019,17-29 y.,Rural regions,Yes,0.10988,124,1156,0.09185,0.12792
2019,17-29 y.,Rural regions,No,0.89012,1032,1156,0.87208,0.90815
2019,30-45 y.,No answer / don't know,Yes,0.26481,43,156,0.19535,0.33428
2019,30-45 y.,No answer / don't know,No,0.73519,113,156,0.66572,0.80465
2019,30-45 y.,Urban regions,Yes,0.12657,500,4064,0.11635,0.13680
2019,30-45 y.,Urban regions,No,0.87343,3564,4064,0.86320,0.88365
2019,30-45 y.,Rural regions,Yes,0.13380,253,2068,0.11912,0.14848
2019,30-45 y.,Rural regions,No,0.86620,1815,2068,0.85152,0.88088
2019,46-65 y.,No answer / don't know,Yes,0.28118,65,198,0.21840,0.34396
2019,46-65 y.,No answer / don't know,No,0.71882,133,198,0.65604,0.78160
2019,46-65 y.,Urban regions,Yes,0.13659,896,6536,0.12826,0.14491
2019,46-65 y.,Urban regions,No,0.86341,5640,6536,0.85509,0.87174
2019,46-65 y.,Rural regions,Yes,0.14489,501,3686,0.13353,0.15626
2019,46-65 y.,Rural regions,No,0.85511,3185,3686,0.84374,0.86647
2019,66 and older,No answer / don't know,No,0.76045,60,60,0.65154,0.86936
2019,66 and older,Urban regions,Yes,0.17606,518,3223,0.16291,0.18921
2019,66 and older,Urban regions,No,0.82394,2705,3223,0.81079,0.83709
2019,66 and older,Rural regions,Yes,0.17347,295,1871,0.15631,0.19063
2019,66 and older,Rural regions,No,0.82653,1576,1871,0.80937,0.84369
2021,17-29 y.,Urban regions,Yes,0.11199,232,2323,0.09917,0.12482
2021,17-29 y.,Urban regions,No,0.88801,2091,2323,0.87518,0.90083
2021,17-29 y.,Rural regions,Yes,0.09574,102,861,0.07608,0.11541
2021,17-29 y.,Rural regions,No,0.90426,759,861,0.88459,0.92392
2021,30-45 y.,Urban regions,Yes,0.12865,425,3675,0.11782,0.13947
2021,30-45 y.,Urban regions,No,0.87135,3250,3675,0.86053,0.88218
2021,30-45 y.,Rural regions,Yes,0.12012,159,1540,0.10387,0.13636
2021,30-45 y.,Rural regions,No,0.87988,1381,1540,0.86364,0.89613
2021,46-65 y.,Urban regions,Yes,0.14936,677,4786,0.13926,0.15946
2021,46-65 y.,Urban regions,No,0.85064,4109,4786,0.84054,0.86074
2021,46-65 y.,Rural regions,Yes,0.12954,320,2443,0.11622,0.14286
2021,46-65 y.,Rural regions,No,0.87046,2123,2443,0.85714,0.88378
2021,66 and older,Urban regions,Yes,0.18435,383,2252,0.16833,0.20037
2021,66 and older,Urban regions,No,0.81565,1869,2252,0.79963,0.83167
2021,66 and older,Rural regions,Yes,0.15639,204,1321,0.13679,0.17598
2021,66 and older,Rural regions,No,0.84361,1117,1321,0.82402,0.86321
