"plh0191","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Hamburg","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Niedersachsen","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Bremen","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Hessen","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Bayern","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Saarland","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Berlin","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Brandenburg","1","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Sachsen","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","1990","(noch) kein Abschluss","Thüringen","1","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Hamburg","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Niedersachsen","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Bremen","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Hessen","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Baden-Württemberg","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Bayern","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Saarland","","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Berlin","5","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Brandenburg","29","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Stimmt ganz u.gar","1990","Hauptschule","Sachsen","62","0.131576554609523","0.102689035625914","0.160464073593132"
"Stimmt ganz u.gar","1990","Hauptschule","Sachsen-Anhalt","42","0.156121616046846","0.11603824264702","0.196204989446672"
"Stimmt ganz u.gar","1990","Hauptschule","Thüringen","39","0.148934359152103","0.109173870602429","0.188694847701777"
"Stimmt ganz u.gar","1990","Realschule","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","1990","Realschule","Hamburg","","","",""
"Stimmt ganz u.gar","1990","Realschule","Niedersachsen","","","",""
"Stimmt ganz u.gar","1990","Realschule","Bremen","","","",""
"Stimmt ganz u.gar","1990","Realschule","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","1990","Realschule","Hessen","","","",""
"Stimmt ganz u.gar","1990","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","1990","Realschule","Baden-Württemberg","","","",""
"Stimmt ganz u.gar","1990","Realschule","Bayern","","","",""
"Stimmt ganz u.gar","1990","Realschule","Saarland","","","",""
"Stimmt ganz u.gar","1990","Realschule","Berlin","5","","",""
"Stimmt ganz u.gar","1990","Realschule","Brandenburg","14","","",""
"Stimmt ganz u.gar","1990","Realschule","Mecklenburg-Vorpommern","10","","",""
"Stimmt ganz u.gar","1990","Realschule","Sachsen","29","","",""
