year,age_gr,quintil_oecd,plh0191,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,1st Quintile,Disagree completely,0.39096267190569745,17350,0.3837016803016575,0.39822366350973737
1992,30-45 y.,1st Quintile,Disagree,0.3516699410609037,17350,0.34456481095587893,0.3587750711659285
1992,30-45 y.,1st Quintile,Agree,0.2082514734774067,17350,0.20220928866157337,0.21429365829324
1992,30-45 y.,1st Quintile,Agree completely,0.04911591355599214,17350,0.04590017128406597,0.05233165582791831
1992,30-45 y.,2nd Quintile,Disagree completely,0.4774305555555556,17350,0.46999808079510264,0.4848630303160085
1992,30-45 y.,2nd Quintile,Disagree,0.3784722222222222,17350,0.37125527368396916,0.38568917076047526
1992,30-45 y.,2nd Quintile,Agree,0.109375,17350,0.10473077977264504,0.11401922022735496
1992,30-45 y.,2nd Quintile,Agree completely,0.034722222222222224,17350,0.03199803945079216,0.03744640499365229
1992,30-45 y.,3rd Quintile,Disagree completely,0.5580110497237569,17350,0.5506212369169684,0.5654008625305454
1992,30-45 y.,3rd Quintile,Disagree,0.3314917127071823,17350,0.32448690742672215,0.33849651798764246
1992,30-45 y.,3rd Quintile,Agree,0.08839779005524862,17350,0.0841737335380147,0.09262184657248253
1992,30-45 y.,3rd Quintile,Agree completely,0.022099447513812154,17350,0.019911966029021535,0.024286928998602773
1992,30-45 y.,4th Quintile,Disagree completely,0.5671378091872792,17350,0.5597651279213454,0.574510490453213
1992,30-45 y.,4th Quintile,Disagree,0.3321554770318021,17350,0.3251471440953665,0.3391638099682377
1992,30-45 y.,4th Quintile,Agree,0.07420494699646643,17350,0.07030480706390421,0.07810508692902865
1992,30-45 y.,4th Quintile,Agree completely,0.026501766784452298,17350,0.024111692883271703,0.028891840685632893
1992,30-45 y.,5th Quintile,Disagree completely,0.65,17350,0.6429026367683838,0.6570973632316163
1992,30-45 y.,5th Quintile,Disagree,0.29,17350,0.2832479677944415,0.29675203220555846
1992,30-45 y.,5th Quintile,Agree,0.032,17350,0.029381099493743325,0.034618900506256677
1992,30-45 y.,5th Quintile,Agree completely,0.028,17350,0.02554518663028831,0.030454813369711693
1992,46-65 y.,1st Quintile,Disagree,0.3744619799139168,17350,0.3672602463189945,0.38166371350883904
1992,46-65 y.,1st Quintile,Disagree completely,0.351506456241033,17350,0.34440208228888436,0.35861083019318163
1992,46-65 y.,1st Quintile,Agree,0.22381635581061693,17350,0.21761431691684568,0.23001839470438817
1992,46-65 y.,1st Quintile,Agree completely,0.05021520803443329,17350,0.046965558166840185,0.05346485790202639
1992,46-65 y.,2nd Quintile,Disagree completely,0.4502923976608187,17350,0.44288919717275793,0.45769559814887945
1992,46-65 y.,2nd Quintile,Disagree,0.3672514619883041,17350,0.3600784150348877,0.3744245089417205
1992,46-65 y.,2nd Quintile,Agree,0.14385964912280702,17350,0.13863751149523448,0.14908178675037956
1992,46-65 y.,2nd Quintile,Agree completely,0.03859649122807018,17350,0.03573011564438268,0.041462866811757676
1992,46-65 y.,3rd Quintile,Disagree completely,0.5481171548117155,17350,0.5407116280379458,0.5555226815854852
1992,46-65 y.,3rd Quintile,Disagree,0.3277545327754533,17350,0.32076988313198995,0.33473918241891665
1992,46-65 y.,3rd Quintile,Agree,0.09483960948396095,17350,0.09047983544593302,0.09919938352198887
1992,46-65 y.,3rd Quintile,Agree completely,0.029288702928870293,17350,0.026779698411205796,0.03179770744653479
1992,46-65 y.,4th Quintile,Disagree completely,0.631083202511774,17350,0.6239033775416245,0.6382630274819234
1992,46-65 y.,4th Quintile,Disagree,0.2668759811616955,17350,0.2602941035804695,0.27345785874292144
1992,46-65 y.,4th Quintile,Agree,0.06907378335949764,17350,0.06530048988625486,0.07284707683274042
1992,46-65 y.,4th Quintile,Agree completely,0.03296703296703297,17350,0.0303101837798764,0.03562388215418953
1992,46-65 y.,5th Quintile,Disagree completely,0.6772334293948127,17350,0.6702764646989356,0.6841903940906897
1992,46-65 y.,5th Quintile,Disagree,0.2420749279538905,17350,0.23570118750358685,0.24844866840419413
1992,46-65 y.,5th Quintile,Agree,0.05043227665706052,17350,0.047175982793427725,0.05368857052069332
1992,46-65 y.,5th Quintile,Agree completely,0.03025936599423631,17350,0.027710400004499838,0.03280833198397279
1992,66 and older,1st Quintile,Disagree,0.30927835051546393,17350,0.3024008184129821,0.31615588261794575
1992,66 and older,1st Quintile,Agree,0.30584192439862545,17350,0.2989857156670185,0.3126981331302324
1992,66 and older,1st Quintile,Disagree completely,0.25773195876288657,17350,0.25122360951068307,0.2642403080150901
1992,66 and older,1st Quintile,Agree completely,0.12714776632302405,17350,0.12219062770770925,0.13210490493833885
1992,66 and older,2nd Quintile,Disagree,0.36106194690265486,17350,0.353914901045631,0.3682089927596787
1992,66 and older,2nd Quintile,Disagree completely,0.3345132743362832,17350,0.32749253727075656,0.34153401140180983
1992,66 and older,2nd Quintile,Agree,0.21946902654867256,17350,0.2133103411287369,0.22562771196860823
1992,66 and older,2nd Quintile,Agree completely,0.08495575221238938,17350,0.08080694003441331,0.08910456439036545
1992,66 and older,3rd Quintile,Disagree completely,0.41089108910891087,17350,0.4035701382917697,0.41821203992605205
1992,66 and older,3rd Quintile,Disagree,0.3481848184818482,17350,0.3410960060841968,0.35527363087949954
1992,66 and older,3rd Quintile,Agree,0.1782178217821782,17350,0.17252326068664242,0.183912382877714
1992,66 and older,3rd Quintile,Agree completely,0.0627062706270627,17350,0.059098825998062814,0.0663137152560626
1992,66 and older,4th Quintile,Disagree completely,0.5,17350,0.49255994174358897,0.507440058256411
1992,66 and older,4th Quintile,Disagree,0.3218390804597701,17350,0.31488736319213984,0.3287907977274004
1992,66 and older,4th Quintile,Agree,0.13505747126436782,17350,0.12997167141491348,0.14014327111382216
1992,66 and older,4th Quintile,Agree completely,0.04310344827586207,17350,0.040081445672548885,0.04612545087917526
1992,66 and older,5th Quintile,Disagree completely,0.5880149812734082,17350,0.5806911009473602,0.5953388615994563
1992,66 and older,5th Quintile,Disagree,0.29463171036204744,17350,0.287848207054334,0.3014152136697609
1992,66 and older,5th Quintile,Agree,0.08239700374531835,17350,0.07830543876317776,0.08648856872745893
1992,66 and older,5th Quintile,Agree completely,0.03495630461922597,17350,0.0322232860760202,0.03768932316243174
1992,,1st Quintile,Agree,0.3204868154158215,17350,0.31354280506534893,0.3274308257662941
1992,,1st Quintile,Disagree,0.27586206896551724,17350,0.26921143609091747,0.282512701840117
1992,,1st Quintile,Disagree completely,0.2413793103448276,17350,0.23501181414695033,0.24774680654270487
1992,,1st Quintile,Agree completely,0.16227180527383367,17350,0.15678550679002884,0.1677581037576385
1992,,2nd Quintile,Disagree completely,0.3357142857142857,17350,0.3286873060071829,0.3427412654213885
1992,,2nd Quintile,Disagree,0.32857142857142857,17350,0.3215823304325133,0.33556052671034386
1992,,2nd Quintile,Agree,0.2392857142857143,17350,0.23293715026463968,0.2456342783067889
1992,,2nd Quintile,Agree completely,0.09642857142857143,17350,0.09203628712728977,0.1008208557298531
1992,,3rd Quintile,Disagree completely,0.4439461883408072,17350,0.4365530316861218,0.45133934499549255
1992,,3rd Quintile,Disagree,0.3004484304932735,17350,0.2936265961471544,0.3072702648393926
1992,,3rd Quintile,Agree,0.2062780269058296,17350,0.20025704921885507,0.21229900459280415
1992,,3rd Quintile,Agree completely,0.04932735426008968,17350,0.04610505596300338,0.05254965255717599
1992,,4th Quintile,Disagree completely,0.5476190476190477,17350,0.5402128079843385,0.5550252872537569
1992,,4th Quintile,Disagree,0.21428571428571427,17350,0.20818001703602204,0.2203914115354065
1992,,4th Quintile,Agree,0.18095238095238095,17350,0.17522385270657886,0.18668090919818303
1992,,4th Quintile,Agree completely,0.05714285714285714,17350,0.05368895319955361,0.060596761086160675
1992,,5th Quintile,Disagree completely,0.5824175824175825,17350,0.5750792957623595,0.5897558690728054
1992,,5th Quintile,Disagree,0.24725274725274726,17350,0.2408332430979782,0.2536722514075163
1992,,5th Quintile,Agree,0.10989010989010989,17350,0.10523631274436486,0.11454390703585492
1992,,5th Quintile,Agree completely,0.06043956043956044,17350,0.05689363710517088,0.06398548377395
1993,30-45 y.,1st Quintile,Disagree,0.3763888888888889,16993,0.3691044456739203,0.38367333210385746
1993,30-45 y.,1st Quintile,Disagree completely,0.375,16993,0.3677209167700358,0.3822790832299642
1993,30-45 y.,1st Quintile,Agree,0.1625,16993,0.15695323031699365,0.16804676968300636
1993,30-45 y.,1st Quintile,Agree completely,0.08611111111111111,16993,0.08189320082880525,0.09032902139341698
1993,30-45 y.,2nd Quintile,Disagree completely,0.4572192513368984,16993,0.44972901511141067,0.4647094875623861
1993,30-45 y.,2nd Quintile,Disagree,0.3783422459893048,16993,0.37105037226901166,0.385634119709598
1993,30-45 y.,2nd Quintile,Agree,0.1163101604278075,16993,0.11148979679968482,0.12113052405593017
1993,30-45 y.,2nd Quintile,Agree completely,0.0481283422459893,16993,0.04491015957474552,0.051346524917233086
1993,30-45 y.,3rd Quintile,Disagree completely,0.47651006711409394,16993,0.46900056316624356,0.4840195710619443
1993,30-45 y.,3rd Quintile,Disagree,0.3731543624161074,16993,0.36588250075817363,0.38042622407404114
1993,30-45 y.,3rd Quintile,Agree,0.11946308724832215,16993,0.11458654834839413,0.12433962614825017
1993,30-45 y.,3rd Quintile,Agree completely,0.03087248322147651,16993,0.028271741128992663,0.03347322531396035
1993,30-45 y.,4th Quintile,Disagree completely,0.4942363112391931,16993,0.48671900590695033,0.5017536165714358
1993,30-45 y.,4th Quintile,Disagree,0.34438040345821325,16993,0.3372359959041226,0.3515248110123039
1993,30-45 y.,4th Quintile,Agree,0.11959654178674352,16993,0.11471764957436709,0.12447543399911995
1993,30-45 y.,4th Quintile,Agree completely,0.04178674351585014,16993,0.03877809542001535,0.044795391611684936
1993,30-45 y.,5th Quintile,Disagree completely,0.5675182481751825,16993,0.5600693017335046,0.5749671946168604
1993,30-45 y.,5th Quintile,Disagree,0.30474452554744524,16993,0.2978236473253727,0.3116654037695178
1993,30-45 y.,5th Quintile,Agree,0.0948905109489051,16993,0.09048412032743074,0.09929690157037947
1993,30-45 y.,5th Quintile,Agree completely,0.032846715328467155,16993,0.0301668395001533,0.03552659115678101
1993,46-65 y.,1st Quintile,Disagree,0.3584905660377358,16993,0.3512801316041243,0.36570100047134735
1993,46-65 y.,1st Quintile,Disagree completely,0.33827493261455527,16993,0.3311612457501004,0.3453886194790101
1993,46-65 y.,1st Quintile,Agree,0.2169811320754717,16993,0.21078360915533215,0.22317865499561126
1993,46-65 y.,1st Quintile,Agree completely,0.0862533692722372,16993,0.08203230493889584,0.09047443360557857
1993,46-65 y.,2nd Quintile,Disagree,0.39815762538382804,16993,0.390797419842415,0.4055178309252411
1993,46-65 y.,2nd Quintile,Disagree completely,0.39201637666325484,16993,0.38467598744899584,0.39935676587751384
1993,46-65 y.,2nd Quintile,Agree,0.15455475946775846,16993,0.14911969154065233,0.1599898273948646
1993,46-65 y.,2nd Quintile,Agree completely,0.05527123848515865,16993,0.051835467487523934,0.058707009482793365
1993,46-65 y.,3rd Quintile,Disagree completely,0.4712892741061755,16993,0.4637838734460083,0.4787946747663427
1993,46-65 y.,3rd Quintile,Disagree,0.3705308775731311,16993,0.3632694759015537,0.3777922792447085
1993,46-65 y.,3rd Quintile,Agree,0.10075839653304441,16993,0.09623254959653887,0.10528424346954995
1993,46-65 y.,3rd Quintile,Agree completely,0.05742145178764897,16993,0.05392347516484959,0.060919428410448354
