year,age_gr,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,Agree completely,0.03116,86,2695,0.02460,0.03773
1992,17-29 y.,Agree,0.09813,276,2695,0.08689,0.10936
1992,17-29 y.,Disagree,0.32508,910,2695,0.30739,0.34277
1992,17-29 y.,Disagree completely,0.54563,1423,2695,0.52683,0.56443
1992,30-45 y.,Agree completely,0.04041,131,3600,0.03398,0.04685
1992,30-45 y.,Agree,0.10086,426,3600,0.09103,0.11070
1992,30-45 y.,Disagree,0.29374,1148,3600,0.27886,0.30862
1992,30-45 y.,Disagree completely,0.56498,1895,3600,0.54879,0.58118
1992,46-65 y.,Agree completely,0.06195,218,3250,0.05366,0.07024
1992,46-65 y.,Agree,0.15116,570,3250,0.13885,0.16348
1992,46-65 y.,Disagree,0.31245,1055,3250,0.29651,0.32839
1992,46-65 y.,Disagree completely,0.47444,1407,3250,0.45727,0.49161
1992,66 and older,Agree completely,0.09347,141,1388,0.07815,0.10879
1992,66 and older,Agree,0.22654,329,1388,0.20451,0.24857
1992,66 and older,Disagree,0.28266,385,1388,0.25896,0.30636
1992,66 and older,Disagree completely,0.39733,533,1388,0.37158,0.42309
1993,17-29 y.,Agree completely,0.04967,168,3455,0.04243,0.05692
1993,17-29 y.,Agree,0.11284,428,3455,0.10228,0.12339
1993,17-29 y.,Disagree,0.35593,1238,3455,0.33996,0.37190
1993,17-29 y.,Disagree completely,0.48156,1621,3455,0.46490,0.49823
1993,30-45 y.,Agree completely,0.06543,246,4177,0.05793,0.07293
1993,30-45 y.,Agree,0.11850,542,4177,0.10870,0.12831
1993,30-45 y.,Disagree,0.34292,1486,4177,0.32853,0.35732
1993,30-45 y.,Disagree completely,0.47315,1903,4177,0.45800,0.48829
1993,46-65 y.,Agree completely,0.07754,331,3909,0.06916,0.08593
1993,46-65 y.,Agree,0.19278,805,3909,0.18041,0.20515
1993,46-65 y.,Disagree,0.33916,1357,3909,0.32432,0.35400
1993,46-65 y.,Disagree completely,0.39052,1416,3909,0.37522,0.40582
