year,pgisced97,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,Agree completely,0.15422,63,511,0.12287,0.18556
1990,Lower Secondary Level,Agree,0.23231,124,511,0.19566,0.26896
1990,Lower Secondary Level,Disagree,0.35962,184,511,0.31797,0.40127
1990,Lower Secondary Level,Disagree completely,0.25385,140,511,0.21607,0.29162
1990,Upper Secondary Level,Agree completely,0.09167,209,2509,0.08038,0.10296
1990,Upper Secondary Level,Agree,0.20836,523,2509,0.19247,0.22426
1990,Upper Secondary Level,Disagree,0.34501,876,2509,0.32641,0.36362
1990,Upper Secondary Level,Disagree completely,0.35495,901,2509,0.33622,0.37368
1990,Post-secondary Non-tertiary Level,Disagree,0.39842,32,64,0.27753,0.51931
1990,Post-secondary Non-tertiary Level,Disagree completely,0.42960,32,64,0.30736,0.55184
1990,First Stage of Tertiary Education,Agree,0.18563,45,232,0.13549,0.23577
1990,First Stage of Tertiary Education,Disagree,0.30831,80,232,0.24875,0.36786
1990,First Stage of Tertiary Education,Disagree completely,0.41219,107,232,0.34872,0.47567
1990,Second Stage of Tertiary Education,Agree completely,0.04987,50,990,0.03630,0.06344
1990,Second Stage of Tertiary Education,Agree,0.18381,178,990,0.15967,0.20795
1990,Second Stage of Tertiary Education,Disagree,0.39448,393,990,0.36402,0.42494
1990,Second Stage of Tertiary Education,Disagree completely,0.37183,369,990,0.34171,0.40196
1991,Lower Secondary Level,Agree completely,0.17042,72,452,0.13571,0.20512
1991,Lower Secondary Level,Agree,0.26889,116,452,0.22797,0.30981
1991,Lower Secondary Level,Disagree,0.35356,164,452,0.30943,0.39768
1991,Lower Secondary Level,Disagree completely,0.20713,100,452,0.16973,0.24454
1991,Upper Secondary Level,Agree completely,0.09394,205,2358,0.08216,0.10571
1991,Upper Secondary Level,Agree,0.24652,569,2358,0.22912,0.26392
1991,Upper Secondary Level,Disagree,0.38185,923,2358,0.36223,0.40146
1991,Upper Secondary Level,Disagree completely,0.27769,661,2358,0.25961,0.29577
1991,Post-secondary Non-tertiary Level,Disagree,0.40708,32,32,0.23413,0.58002
1991,First Stage of Tertiary Education,Agree,0.23227,53,217,0.17595,0.28859
1991,First Stage of Tertiary Education,Disagree,0.39759,99,217,0.33232,0.46285
1991,First Stage of Tertiary Education,Disagree completely,0.28322,65,217,0.22313,0.34331
1991,Second Stage of Tertiary Education,Agree completely,0.04531,43,951,0.03208,0.05853
1991,Second Stage of Tertiary Education,Agree,0.20377,178,951,0.17816,0.22939
1991,Second Stage of Tertiary Education,Disagree,0.42206,409,951,0.39066,0.45347
1991,Second Stage of Tertiary Education,Disagree completely,0.32885,321,951,0.29898,0.35873
1992,No answer / don't know,Disagree completely,0.62320,70,70,0.50886,0.73754
1992,Pre-primary Level,Disagree,0.33084,54,130,0.24964,0.41203
1992,Pre-primary Level,Disagree completely,0.61753,76,130,0.53367,0.70140
1992,Primary Level,Disagree completely,0.43104,41,41,0.27757,0.58451
1992,Lower Secondary Level,Agree completely,0.07559,140,1932,0.06380,0.08738
1992,Lower Secondary Level,Agree,0.17952,345,1932,0.16240,0.19664
1992,Lower Secondary Level,Disagree,0.31578,632,1932,0.29505,0.33651
1992,Lower Secondary Level,Disagree completely,0.42911,815,1932,0.40704,0.45119
1992,Upper Secondary Level,Agree completely,0.05742,337,6010,0.05154,0.06331
1992,Upper Secondary Level,Agree,0.14487,936,6010,0.13597,0.15377
1992,Upper Secondary Level,Disagree,0.30429,1890,6010,0.29266,0.31592
1992,Upper Secondary Level,Disagree completely,0.49342,2847,6010,0.48077,0.50606
1992,Post-secondary Non-tertiary Level,Disagree,0.30619,89,262,0.25028,0.36211
1992,Post-secondary Non-tertiary Level,Disagree completely,0.59238,173,262,0.53276,0.65200
1992,First Stage of Tertiary Education,Agree completely,0.03646,32,746,0.02300,0.04992
1992,First Stage of Tertiary Education,Agree,0.10511,82,746,0.08309,0.12713
1992,First Stage of Tertiary Education,Disagree,0.31673,238,746,0.28332,0.35013
1992,First Stage of Tertiary Education,Disagree completely,0.54170,394,746,0.50592,0.57748
1992,Second Stage of Tertiary Education,Agree completely,0.02399,40,1608,0.01651,0.03147
1992,Second Stage of Tertiary Education,Agree,0.09507,176,1608,0.08073,0.10941
1992,Second Stage of Tertiary Education,Disagree,0.29178,550,1608,0.26956,0.31401
1992,Second Stage of Tertiary Education,Disagree completely,0.58916,842,1608,0.56510,0.61321
1993,No answer / don't know,Disagree,0.28078,57,158,0.21048,0.35107
1993,No answer / don't know,Disagree completely,0.49830,101,158,0.42009,0.57652
1993,Pre-primary Level,Disagree,0.34208,70,162,0.26880,0.41536
1993,Pre-primary Level,Disagree completely,0.54889,92,162,0.47203,0.62576
1993,Primary Level,Agree completely,0.11886,70,594,0.09281,0.14490
1993,Primary Level,Agree,0.28190,168,594,0.24568,0.31811
1993,Primary Level,Disagree,0.31534,185,594,0.27794,0.35273
1993,Primary Level,Disagree completely,0.28391,171,594,0.24762,0.32020
1993,Lower Secondary Level,Agree completely,0.09473,237,2651,0.08358,0.10588
1993,Lower Secondary Level,Agree,0.21472,552,2651,0.19908,0.23035
1993,Lower Secondary Level,Disagree,0.32763,874,2651,0.30976,0.34550
1993,Lower Secondary Level,Disagree completely,0.36293,988,2651,0.34462,0.38124
1993,Upper Secondary Level,Agree completely,0.06917,432,6619,0.06306,0.07529
1993,Upper Secondary Level,Agree,0.16066,1084,6619,0.15181,0.16950
1993,Upper Secondary Level,Disagree,0.34880,2353,6619,0.33732,0.36029
1993,Upper Secondary Level,Disagree completely,0.42137,2750,6619,0.40947,0.43326
1993,Post-secondary Non-tertiary Level,Agree,0.07363,32,360,0.04661,0.10065
1993,Post-secondary Non-tertiary Level,Disagree,0.32910,132,360,0.28050,0.37771
1993,Post-secondary Non-tertiary Level,Disagree completely,0.53534,196,360,0.48374,0.58693
1993,First Stage of Tertiary Education,Agree completely,0.08842,53,732,0.06784,0.10900
1993,First Stage of Tertiary Education,Agree,0.12576,88,732,0.10172,0.14980
1993,First Stage of Tertiary Education,Disagree,0.33447,248,732,0.30026,0.36867
1993,First Stage of Tertiary Education,Disagree completely,0.45135,343,732,0.41528,0.48743
1993,Second Stage of Tertiary Education,Agree completely,0.06739,96,1629,0.05522,0.07957
1993,Second Stage of Tertiary Education,Agree,0.10576,186,1629,0.09082,0.12070
1993,Second Stage of Tertiary Education,Disagree,0.33337,605,1629,0.31047,0.35627
1993,Second Stage of Tertiary Education,Disagree completely,0.49347,742,1629,0.46918,0.51776
1995,No answer / don't know,Agree,0.10238,37,241,0.06403,0.14073
1995,No answer / don't know,Disagree,0.37543,90,241,0.31416,0.43669
1995,No answer / don't know,Disagree completely,0.46101,114,241,0.39794,0.52407
1995,Pre-primary Level,Disagree,0.32970,99,247,0.27095,0.38844
1995,Pre-primary Level,Disagree completely,0.53467,148,247,0.47234,0.59701
1995,Primary Level,Agree completely,0.09621,48,525,0.07096,0.12146
1995,Primary Level,Agree,0.23775,137,525,0.20130,0.27420
1995,Primary Level,Disagree,0.34116,183,525,0.30056,0.38175
1995,Primary Level,Disagree completely,0.32488,157,525,0.28478,0.36498
1995,Lower Secondary Level,Agree completely,0.09170,179,2466,0.08030,0.10309
1995,Lower Secondary Level,Agree,0.17928,443,2466,0.16414,0.19443
1995,Lower Secondary Level,Disagree,0.34542,862,2466,0.32664,0.36419
1995,Lower Secondary Level,Disagree completely,0.38361,982,2466,0.36441,0.40280
1995,Upper Secondary Level,Agree completely,0.05984,345,6677,0.05415,0.06553
1995,Upper Secondary Level,Agree,0.13716,912,6677,0.12891,0.14541
1995,Upper Secondary Level,Disagree,0.34202,2343,6677,0.33064,0.35340
1995,Upper Secondary Level,Disagree completely,0.46098,3077,6677,0.44902,0.47294
1995,Post-secondary Non-tertiary Level,Agree,0.07671,37,456,0.05226,0.10117
1995,Post-secondary Non-tertiary Level,Disagree,0.30436,159,456,0.26208,0.34664
1995,Post-secondary Non-tertiary Level,Disagree completely,0.58276,260,456,0.53745,0.62807
1995,First Stage of Tertiary Education,Agree completely,0.04478,31,751,0.02998,0.05959
1995,First Stage of Tertiary Education,Agree,0.11272,82,751,0.09009,0.13536
1995,First Stage of Tertiary Education,Disagree,0.35672,279,751,0.32244,0.39101
1995,First Stage of Tertiary Education,Disagree completely,0.48577,359,751,0.45000,0.52154
1995,Second Stage of Tertiary Education,Agree completely,0.03118,57,1746,0.02302,0.03933
1995,Second Stage of Tertiary Education,Agree,0.08271,158,1746,0.06978,0.09563
1995,Second Stage of Tertiary Education,Disagree,0.32916,605,1746,0.30711,0.35121
