year,regtyp,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,Disagree,0.37683,33,33,0.20893,0.54473
1990,Urban regions,Agree completely,0.10884,136,1455,0.09283,0.12485
1990,Urban regions,Agree,0.20152,294,1455,0.18090,0.22213
1990,Urban regions,Disagree,0.34785,512,1455,0.32337,0.37234
1990,Urban regions,Disagree completely,0.34179,513,1455,0.31741,0.36617
1990,Rural regions,Agree completely,0.08117,209,2852,0.07115,0.09120
1990,Rural regions,Agree,0.20671,584,2852,0.19184,0.22157
1990,Rural regions,Disagree,0.36049,1040,2852,0.34287,0.37812
1990,Rural regions,Disagree completely,0.35163,1019,2852,0.33410,0.36915
1991,No answer / don't know,Disagree,0.42102,36,36,0.25745,0.58459
1991,Urban regions,Agree completely,0.09016,106,1338,0.07480,0.10551
1991,Urban regions,Agree,0.22852,278,1338,0.20601,0.25102
1991,Urban regions,Disagree,0.35782,516,1338,0.33212,0.38351
1991,Urban regions,Disagree completely,0.32351,438,1338,0.29843,0.34859
1991,Rural regions,Agree completely,0.09350,231,2708,0.08254,0.10447
1991,Rural regions,Agree,0.24757,655,2708,0.23131,0.26383
1991,Rural regions,Disagree,0.40265,1101,2708,0.38417,0.42113
1991,Rural regions,Disagree completely,0.25628,721,2708,0.23983,0.27272
1992,No answer / don't know,Disagree,0.34210,42,92,0.24463,0.43957
1992,No answer / don't know,Disagree completely,0.43131,50,92,0.32955,0.53307
1992,Urban regions,Agree completely,0.05038,301,6590,0.04510,0.05567
1992,Urban regions,Agree,0.11329,743,6590,0.10564,0.12094
1992,Urban regions,Disagree,0.29029,1981,6590,0.27933,0.30125
1992,Urban regions,Disagree completely,0.54604,3565,6590,0.53401,0.55806
1992,Rural regions,Agree completely,0.06495,270,4225,0.05752,0.07238
1992,Rural regions,Agree,0.19271,837,4225,0.18081,0.20460
1992,Rural regions,Disagree,0.33241,1475,4225,0.31820,0.34661
1992,Rural regions,Disagree completely,0.40994,1643,4225,0.39511,0.42477
1993,Urban regions,Agree completely,0.07395,581,8518,0.06839,0.07951
1993,Urban regions,Agree,0.14641,1302,8518,0.13890,0.15391
1993,Urban regions,Disagree,0.32027,2778,8518,0.31037,0.33018
1993,Urban regions,Disagree completely,0.45937,3857,8518,0.44878,0.46995
1993,Rural regions,Agree completely,0.08220,351,4468,0.07414,0.09025
1993,Rural regions,Agree,0.19308,845,4468,0.18150,0.20465
1993,Rural regions,Disagree,0.38099,1746,4468,0.36674,0.39523
1993,Rural regions,Disagree completely,0.34374,1526,4468,0.32981,0.35767
1995,Urban regions,Agree completely,0.05688,439,8655,0.05200,0.06176
1995,Urban regions,Agree,0.12537,1135,8655,0.11839,0.13234
1995,Urban regions,Disagree,0.32129,2831,8655,0.31145,0.33113
1995,Urban regions,Disagree completely,0.49647,4250,8655,0.48593,0.50700
1995,Rural regions,Agree completely,0.06799,260,4518,0.06065,0.07533
1995,Rural regions,Agree,0.15513,696,4518,0.14457,0.16569
1995,Rural regions,Disagree,0.38294,1789,4518,0.36876,0.39712
1995,Rural regions,Disagree completely,0.39394,1773,4518,0.37969,0.40819
1996,Urban regions,Agree completely,0.04552,379,8480,0.04108,0.04995
1996,Urban regions,Agree,0.12790,1074,8480,0.12079,0.13501
1996,Urban regions,Disagree,0.36608,3146,8480,0.35582,0.37633
1996,Urban regions,Disagree completely,0.46050,3881,8480,0.44989,0.47111
1996,Rural regions,Agree completely,0.05160,211,4489,0.04513,0.05807
1996,Rural regions,Agree,0.16216,728,4489,0.15138,0.17295
1996,Rural regions,Disagree,0.41394,1914,4489,0.39953,0.42835
1996,Rural regions,Disagree completely,0.37230,1636,4489,0.35816,0.38644
1997,Urban regions,Agree completely,0.05775,416,8313,0.05274,0.06277
1997,Urban regions,Agree,0.13688,1174,8313,0.12949,0.14427
1997,Urban regions,Disagree,0.34515,2992,8313,0.33493,0.35537
1997,Urban regions,Disagree completely,0.46021,3731,8313,0.44950,0.47093
1997,Rural regions,Agree completely,0.06006,214,4424,0.05306,0.06706
1997,Rural regions,Agree,0.15530,678,4424,0.14462,0.16597
1997,Rural regions,Disagree,0.39341,1817,4424,0.37902,0.40781
1997,Rural regions,Disagree completely,0.39123,1715,4424,0.37685,0.40562
2008,Urban regions,Agree completely,0.04894,549,12611,0.04518,0.05271
2008,Urban regions,Agree,0.14138,1607,12611,0.13530,0.14746
2008,Urban regions,Disagree,0.35813,4428,12611,0.34976,0.36650
2008,Urban regions,Disagree completely,0.45155,6027,12611,0.44286,0.46024
2008,Rural regions,Agree completely,0.04635,297,6571,0.04126,0.05143
2008,Rural regions,Agree,0.16089,1010,6571,0.15200,0.16977
2008,Rural regions,Disagree,0.41551,2743,6571,0.40359,0.42742
2008,Rural regions,Disagree completely,0.37726,2521,6571,0.36554,0.38898
2013,Urban regions,Agree completely,0.04468,493,11992,0.04098,0.04837
2013,Urban regions,Agree,0.09143,1036,11992,0.08627,0.09659
2013,Urban regions,Disagree,0.31724,3748,11992,0.30891,0.32557
2013,Urban regions,Disagree completely,0.54665,6715,11992,0.53774,0.55556
2013,Rural regions,Agree completely,0.05592,321,6743,0.05044,0.06141
2013,Rural regions,Agree,0.11532,729,6743,0.10769,0.12294
2013,Rural regions,Disagree,0.35089,2342,6743,0.33949,0.36228
2013,Rural regions,Disagree completely,0.47788,3351,6743,0.46595,0.48980
2018,Urban regions,Agree completely,0.04412,730,16527,0.04099,0.04725
2018,Urban regions,Agree,0.11615,1777,16527,0.11127,0.12104
2018,Urban regions,Disagree,0.34219,5621,16527,0.33496,0.34942
2018,Urban regions,Disagree completely,0.49754,8399,16527,0.48992,0.50516
2018,Rural regions,Agree completely,0.04811,384,8873,0.04366,0.05257
2018,Rural regions,Agree,0.11228,972,8873,0.10571,0.11885
2018,Rural regions,Disagree,0.38517,3335,8873,0.37504,0.39529
2018,Rural regions,Disagree completely,0.45444,4182,8873,0.44408,0.46480
