year,quintil_oecd,sampreg,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,1st Quintile,West,Agree completely,0.08836,55,677,0.06696,0.10975
1992,1st Quintile,West,Agree,0.21019,129,677,0.17947,0.24090
1992,1st Quintile,West,Disagree,0.28294,196,677,0.24898,0.31689
1992,1st Quintile,West,Disagree completely,0.41852,297,677,0.38133,0.45571
1992,1st Quintile,East,Agree completely,0.11747,157,1591,0.10164,0.13330
1992,1st Quintile,East,Agree,0.29439,459,1591,0.27198,0.31679
1992,1st Quintile,East,Disagree,0.33889,543,1591,0.31562,0.36215
1992,1st Quintile,East,Disagree completely,0.24926,432,1591,0.22800,0.27052
1992,2nd Quintile,West,Agree completely,0.04750,53,1064,0.03471,0.06029
1992,2nd Quintile,West,Agree,0.13776,132,1064,0.11704,0.15848
1992,2nd Quintile,West,Disagree,0.30788,322,1064,0.28013,0.33564
1992,2nd Quintile,West,Disagree completely,0.50686,557,1064,0.47680,0.53691
1992,2nd Quintile,East,Agree completely,0.07275,76,1211,0.05812,0.08739
1992,2nd Quintile,East,Agree,0.19962,243,1211,0.17710,0.22214
1992,2nd Quintile,East,Disagree,0.42128,505,1211,0.39345,0.44910
1992,2nd Quintile,East,Disagree completely,0.30635,387,1211,0.28038,0.33232
1992,3rd Quintile,West,Agree completely,0.03432,45,1391,0.02475,0.04389
1992,3rd Quintile,West,Agree,0.12010,152,1391,0.10301,0.13719
1992,3rd Quintile,West,Disagree,0.30334,418,1391,0.27917,0.32750
1992,3rd Quintile,West,Disagree completely,0.54224,776,1391,0.51605,0.56843
1992,3rd Quintile,East,Agree completely,0.05778,34,710,0.04061,0.07496
1992,3rd Quintile,East,Agree,0.19366,126,710,0.16457,0.22275
1992,3rd Quintile,East,Disagree,0.40222,300,710,0.36613,0.43832
1992,3rd Quintile,East,Disagree completely,0.34633,250,710,0.31131,0.38136
1992,4th Quintile,West,Agree completely,0.04784,71,1781,0.03793,0.05776
1992,4th Quintile,West,Agree,0.09883,164,1781,0.08496,0.11269
1992,4th Quintile,West,Disagree,0.27063,484,1781,0.24999,0.29127
1992,4th Quintile,West,Disagree completely,0.58270,1062,1781,0.55980,0.60561
1992,4th Quintile,East,Agree,0.20007,52,302,0.15488,0.24527
1992,4th Quintile,East,Disagree,0.40303,128,302,0.34762,0.45844
1992,4th Quintile,East,Disagree completely,0.35864,122,302,0.30446,0.41283
1992,5th Quintile,West,Agree completely,0.03616,69,2058,0.02809,0.04422
1992,5th Quintile,West,Agree,0.06498,130,2058,0.05433,0.07563
1992,5th Quintile,West,Disagree,0.26955,551,2058,0.25038,0.28873
1992,5th Quintile,West,Disagree completely,0.62931,1308,2058,0.60844,0.65018
1992,5th Quintile,East,Disagree,0.37688,51,118,0.28907,0.46469
1992,5th Quintile,East,Disagree completely,0.49204,67,118,0.40145,0.58263
1993,1st Quintile,West,Agree completely,0.08685,122,1393,0.07205,0.10164
1993,1st Quintile,West,Agree,0.23838,320,1393,0.21599,0.26076
1993,1st Quintile,West,Disagree,0.33018,468,1393,0.30547,0.35488
1993,1st Quintile,West,Disagree completely,0.34460,483,1393,0.31963,0.36957
1993,1st Quintile,East,Agree completely,0.16009,152,1163,0.13900,0.18117
1993,1st Quintile,East,Agree,0.25989,290,1163,0.23467,0.28511
1993,1st Quintile,East,Disagree,0.35653,438,1163,0.32899,0.38407
1993,1st Quintile,East,Disagree completely,0.22350,283,1163,0.19954,0.24745
1993,2nd Quintile,West,Agree completely,0.07550,121,1607,0.06258,0.08842
1993,2nd Quintile,West,Agree,0.16330,249,1607,0.14522,0.18137
1993,2nd Quintile,West,Disagree,0.33428,535,1607,0.31121,0.35735
1993,2nd Quintile,West,Disagree completely,0.42693,702,1607,0.40274,0.45112
1993,2nd Quintile,East,Agree completely,0.09100,98,1197,0.07470,0.10731
1993,2nd Quintile,East,Agree,0.22746,263,1197,0.20370,0.25122
1993,2nd Quintile,East,Disagree,0.39607,493,1197,0.36835,0.42378
1993,2nd Quintile,East,Disagree completely,0.28547,343,1197,0.25987,0.31107
1993,3rd Quintile,West,Agree completely,0.07106,122,1843,0.05933,0.08280
1993,3rd Quintile,West,Agree,0.13766,256,1843,0.12193,0.15340
1993,3rd Quintile,West,Disagree,0.33883,604,1843,0.31721,0.36044
1993,3rd Quintile,West,Disagree completely,0.45245,861,1843,0.42972,0.47518
1993,3rd Quintile,East,Agree completely,0.06423,43,818,0.04742,0.08104
1993,3rd Quintile,East,Agree,0.19517,142,818,0.16800,0.22235
1993,3rd Quintile,East,Disagree,0.38884,335,818,0.35541,0.42227
1993,3rd Quintile,East,Disagree completely,0.35176,298,818,0.31901,0.38450
1993,4th Quintile,West,Agree completely,0.06745,129,2123,0.05678,0.07812
1993,4th Quintile,West,Agree,0.13215,296,2123,0.11774,0.14656
1993,4th Quintile,West,Disagree,0.32926,685,2123,0.30926,0.34925
1993,4th Quintile,West,Disagree completely,0.47114,1013,2123,0.44990,0.49238
1993,4th Quintile,East,Agree,0.20348,87,449,0.16620,0.24076
1993,4th Quintile,East,Disagree,0.44824,213,449,0.40219,0.49429
1993,4th Quintile,East,Disagree completely,0.29852,149,449,0.25614,0.34089
1993,5th Quintile,West,Agree completely,0.05789,119,2207,0.04814,0.06763
1993,5th Quintile,West,Agree,0.09708,222,2207,0.08472,0.10943
1993,5th Quintile,West,Disagree,0.31167,680,2207,0.29234,0.33100
1993,5th Quintile,West,Disagree completely,0.53337,1186,2207,0.51255,0.55419
1993,5th Quintile,East,Disagree,0.41187,73,138,0.32945,0.49429
1993,5th Quintile,East,Disagree completely,0.42248,65,138,0.33977,0.50520
1995,1st Quintile,West,Agree completely,0.09260,144,1726,0.07892,0.10628
1995,1st Quintile,West,Agree,0.17328,304,1726,0.15542,0.19114
1995,1st Quintile,West,Disagree,0.35911,598,1726,0.33647,0.38175
1995,1st Quintile,West,Disagree completely,0.37501,680,1726,0.35216,0.39785
1995,1st Quintile,East,Agree completely,0.12231,73,780,0.09930,0.14532
1995,1st Quintile,East,Agree,0.24516,193,780,0.21495,0.27537
1995,1st Quintile,East,Disagree,0.33573,287,780,0.30257,0.36890
1995,1st Quintile,East,Disagree completely,0.29680,227,780,0.26471,0.32888
1995,2nd Quintile,West,Agree completely,0.06931,100,1824,0.05765,0.08097
1995,2nd Quintile,West,Agree,0.15864,275,1824,0.14187,0.17541
1995,2nd Quintile,West,Disagree,0.33101,624,1824,0.30941,0.35261
1995,2nd Quintile,West,Disagree completely,0.44103,825,1824,0.41824,0.46383
1995,2nd Quintile,East,Agree completely,0.09382,75,1036,0.07605,0.11158
1995,2nd Quintile,East,Agree,0.23047,218,1036,0.20482,0.25613
1995,2nd Quintile,East,Disagree,0.37903,411,1036,0.34948,0.40859
1995,2nd Quintile,East,Disagree completely,0.29668,332,1036,0.26885,0.32451
1995,3rd Quintile,West,Agree completely,0.04647,73,1850,0.03688,0.05607
1995,3rd Quintile,West,Agree,0.10887,204,1850,0.09467,0.12307
1995,3rd Quintile,West,Disagree,0.34331,613,1850,0.32166,0.36495
1995,3rd Quintile,West,Disagree completely,0.50135,960,1850,0.47856,0.52415
1995,3rd Quintile,East,Agree completely,0.07597,45,853,0.05818,0.09376
1995,3rd Quintile,East,Agree,0.15576,136,853,0.13141,0.18011
1995,3rd Quintile,East,Disagree,0.43489,372,853,0.40160,0.46818
1995,3rd Quintile,East,Disagree completely,0.33339,300,853,0.30173,0.36504
1995,4th Quintile,West,Agree completely,0.04260,77,1977,0.03369,0.05150
1995,4th Quintile,West,Agree,0.09558,173,1977,0.08262,0.10854
1995,4th Quintile,West,Disagree,0.31991,635,1977,0.29935,0.34048
1995,4th Quintile,West,Disagree completely,0.54191,1092,1977,0.51994,0.56388
1995,4th Quintile,East,Agree completely,0.05330,31,669,0.03626,0.07033
1995,4th Quintile,East,Agree,0.18479,108,669,0.15536,0.21423
1995,4th Quintile,East,Disagree,0.41697,287,669,0.37958,0.45436
1995,4th Quintile,East,Disagree completely,0.34494,243,669,0.30889,0.38099
1995,5th Quintile,West,Agree completely,0.03543,69,2128,0.02757,0.04329
1995,5th Quintile,West,Agree,0.08523,181,2128,0.07337,0.09710
1995,5th Quintile,West,Disagree,0.30510,660,2128,0.28554,0.32467
1995,5th Quintile,West,Disagree completely,0.57423,1218,2128,0.55322,0.59525
1995,5th Quintile,East,Agree,0.10834,38,314,0.07391,0.14278
1995,5th Quintile,East,Disagree,0.40431,133,314,0.34994,0.45868
1995,5th Quintile,East,Disagree completely,0.44316,143,314,0.38812,0.49819
1996,1st Quintile,West,Agree completely,0.06989,105,1782,0.05805,0.08173
1996,1st Quintile,West,Agree,0.20488,347,1782,0.18614,0.22363
1996,1st Quintile,West,Disagree,0.36000,653,1782,0.33771,0.38230
1996,1st Quintile,West,Disagree completely,0.36522,677,1782,0.34286,0.38759
1996,1st Quintile,East,Agree completely,0.09303,64,773,0.07254,0.11352
1996,1st Quintile,East,Agree,0.26093,182,773,0.22995,0.29191
1996,1st Quintile,East,Disagree,0.38740,315,773,0.35303,0.42176
1996,1st Quintile,East,Disagree completely,0.25864,212,773,0.22775,0.28953
1996,2nd Quintile,West,Agree completely,0.04523,79,1678,0.03529,0.05518
1996,2nd Quintile,West,Agree,0.15706,252,1678,0.13965,0.17448
1996,2nd Quintile,West,Disagree,0.40027,632,1678,0.37682,0.42372
1996,2nd Quintile,West,Disagree completely,0.39743,715,1678,0.37401,0.42086
1996,2nd Quintile,East,Agree completely,0.08586,63,929,0.06784,0.10389
1996,2nd Quintile,East,Agree,0.21931,186,929,0.19269,0.24593
1996,2nd Quintile,East,Disagree,0.41445,405,929,0.38276,0.44615
1996,2nd Quintile,East,Disagree completely,0.28038,275,929,0.25148,0.30928
1996,3rd Quintile,West,Agree completely,0.03720,67,1765,0.02837,0.04603
1996,3rd Quintile,West,Agree,0.11678,187,1765,0.10179,0.13177
1996,3rd Quintile,West,Disagree,0.38793,677,1765,0.36519,0.41067
1996,3rd Quintile,West,Disagree completely,0.45809,834,1765,0.43484,0.48134
1996,3rd Quintile,East,Agree completely,0.05369,42,908,0.03902,0.06836
1996,3rd Quintile,East,Agree,0.20844,190,908,0.18200,0.23487
1996,3rd Quintile,East,Disagree,0.45671,425,908,0.42429,0.48913
1996,3rd Quintile,East,Disagree completely,0.28116,251,908,0.25190,0.31042
1996,4th Quintile,West,Agree completely,0.03863,69,2008,0.03020,0.04706
1996,4th Quintile,West,Agree,0.09514,187,2008,0.08231,0.10798
1996,4th Quintile,West,Disagree,0.36661,736,2008,0.34553,0.38770
1996,4th Quintile,West,Disagree completely,0.49961,1016,2008,0.47773,0.52148
1996,4th Quintile,East,Agree completely,0.03737,31,689,0.02320,0.05154
1996,4th Quintile,East,Agree,0.16568,94,689,0.13790,0.19347
1996,4th Quintile,East,Disagree,0.45381,314,689,0.41661,0.49101
1996,4th Quintile,East,Disagree completely,0.34313,250,689,0.30766,0.37861
1996,5th Quintile,West,Agree completely,0.02998,60,2056,0.02260,0.03735
1996,5th Quintile,West,Agree,0.07195,145,2056,0.06078,0.08312
1996,5th Quintile,West,Disagree,0.34114,711,2056,0.32064,0.36163
1996,5th Quintile,West,Disagree completely,0.55693,1140,2056,0.53546,0.57841
1996,5th Quintile,East,Agree,0.07500,31,365,0.04794,0.10206
1996,5th Quintile,East,Disagree,0.47498,188,365,0.42367,0.52628
1996,5th Quintile,East,Disagree completely,0.40759,146,365,0.35711,0.45807
1997,1st Quintile,West,Agree completely,0.07419,96,1654,0.06156,0.08683
1997,1st Quintile,West,Agree,0.22549,359,1654,0.20534,0.24563
1997,1st Quintile,West,Disagree,0.33418,590,1654,0.31144,0.35692
1997,1st Quintile,West,Disagree completely,0.36614,609,1654,0.34291,0.38936
1997,1st Quintile,East,Agree completely,0.09670,57,708,0.07491,0.11848
1997,1st Quintile,East,Agree,0.20118,135,708,0.17163,0.23073
1997,1st Quintile,East,Disagree,0.41574,300,708,0.37941,0.45207
1997,1st Quintile,East,Disagree completely,0.28638,216,708,0.25306,0.31970
1997,2nd Quintile,West,Agree completely,0.08712,117,1737,0.07385,0.10039
1997,2nd Quintile,West,Agree,0.15307,250,1737,0.13613,0.17000
1997,2nd Quintile,West,Disagree,0.36247,656,1737,0.33986,0.38509
1997,2nd Quintile,West,Disagree completely,0.39734,714,1737,0.37432,0.42036
1997,2nd Quintile,East,Agree completely,0.06617,56,983,0.05062,0.08172
1997,2nd Quintile,East,Agree,0.18874,188,983,0.16427,0.21322
1997,2nd Quintile,East,Disagree,0.43623,423,983,0.40521,0.46725
1997,2nd Quintile,East,Disagree completely,0.30885,316,983,0.27996,0.33775
1997,3rd Quintile,West,Agree completely,0.05273,72,1756,0.04227,0.06318
1997,3rd Quintile,West,Agree,0.14257,255,1756,0.12621,0.15892
1997,3rd Quintile,West,Disagree,0.36474,647,1756,0.34222,0.38726
1997,3rd Quintile,West,Disagree completely,0.43997,782,1756,0.41674,0.46319
1997,3rd Quintile,East,Agree completely,0.07196,57,851,0.05459,0.08934
1997,3rd Quintile,East,Agree,0.18815,154,851,0.16188,0.21443
1997,3rd Quintile,East,Disagree,0.42143,381,851,0.38823,0.45463
1997,3rd Quintile,East,Disagree completely,0.31845,259,851,0.28713,0.34977
1997,4th Quintile,West,Agree completely,0.05051,80,1935,0.04075,0.06027
1997,4th Quintile,West,Agree,0.09840,197,1935,0.08513,0.11168
1997,4th Quintile,West,Disagree,0.32535,667,1935,0.30447,0.34623
1997,4th Quintile,West,Disagree completely,0.52574,991,1935,0.50349,0.54800
1997,4th Quintile,East,Agree,0.17605,115,685,0.14751,0.20459
1997,4th Quintile,East,Disagree,0.42759,313,685,0.39051,0.46467
1997,4th Quintile,East,Disagree completely,0.35412,257,685,0.31827,0.38996
1997,5th Quintile,West,Agree completely,0.03093,56,2032,0.02340,0.03846
1997,5th Quintile,West,Agree,0.07936,161,2032,0.06760,0.09111
1997,5th Quintile,West,Disagree,0.34435,680,2032,0.32368,0.36501
1997,5th Quintile,West,Disagree completely,0.54537,1135,2032,0.52371,0.56702
1997,5th Quintile,East,Agree,0.11590,38,357,0.08265,0.14915
1997,5th Quintile,East,Disagree,0.38520,152,357,0.33465,0.43575
1997,5th Quintile,East,Disagree completely,0.46328,167,357,0.41149,0.51508
2008,1st Quintile,West,Agree completely,0.07539,145,2009,0.06384,0.08694
2008,1st Quintile,West,Agree,0.21737,414,2009,0.19933,0.23541
2008,1st Quintile,West,Disagree,0.36373,727,2009,0.34269,0.38477
2008,1st Quintile,West,Disagree completely,0.34350,723,2009,0.32273,0.36428
2008,1st Quintile,East,Agree completely,0.06422,60,927,0.04843,0.08001
2008,1st Quintile,East,Agree,0.24390,202,927,0.21624,0.27156
2008,1st Quintile,East,Disagree,0.39022,389,927,0.35880,0.42164
2008,1st Quintile,East,Disagree completely,0.30166,276,927,0.27210,0.33122
2008,2nd Quintile,West,Agree completely,0.05298,111,2270,0.04377,0.06220
2008,2nd Quintile,West,Agree,0.14983,351,2270,0.13514,0.16451
2008,2nd Quintile,West,Disagree,0.38371,844,2270,0.36371,0.40372
2008,2nd Quintile,West,Disagree completely,0.41347,964,2270,0.39321,0.43374
2008,2nd Quintile,East,Agree completely,0.06781,68,1085,0.05284,0.08277
2008,2nd Quintile,East,Agree,0.18846,206,1085,0.16518,0.21174
2008,2nd Quintile,East,Disagree,0.40737,462,1085,0.37812,0.43662
2008,2nd Quintile,East,Disagree completely,0.33637,349,1085,0.30824,0.36449
2008,3rd Quintile,West,Agree completely,0.04584,111,2589,0.03778,0.05390
2008,3rd Quintile,West,Agree,0.13325,315,2589,0.12016,0.14635
2008,3rd Quintile,West,Disagree,0.36375,947,2589,0.34522,0.38229
2008,3rd Quintile,West,Disagree completely,0.45715,1216,2589,0.43796,0.47635
2008,3rd Quintile,East,Agree completely,0.05503,54,1203,0.04214,0.06792
2008,3rd Quintile,East,Agree,0.16048,194,1203,0.13973,0.18123
2008,3rd Quintile,East,Disagree,0.45979,554,1203,0.43161,0.48796
2008,3rd Quintile,East,Disagree completely,0.32470,401,1203,0.29823,0.35117
2008,4th Quintile,West,Agree completely,0.03791,108,3046,0.03113,0.04470
2008,4th Quintile,West,Agree,0.12663,353,3046,0.11482,0.13845
2008,4th Quintile,West,Disagree,0.38472,1144,3046,0.36744,0.40200
2008,4th Quintile,West,Disagree completely,0.45073,1441,3046,0.43306,0.46841
2008,4th Quintile,East,Agree completely,0.04378,35,810,0.02968,0.05788
2008,4th Quintile,East,Agree,0.15330,112,810,0.12847,0.17812
2008,4th Quintile,East,Disagree,0.42790,361,810,0.39380,0.46199
2008,4th Quintile,East,Disagree completely,0.37503,302,810,0.34167,0.40839
2008,5th Quintile,West,Agree completely,0.02793,137,4519,0.02313,0.03274
2008,5th Quintile,West,Agree,0.09427,393,4519,0.08575,0.10279
2008,5th Quintile,West,Disagree,0.33984,1460,4519,0.32603,0.35365
2008,5th Quintile,West,Disagree completely,0.53795,2529,4519,0.52342,0.55249
2008,5th Quintile,East,Agree,0.08867,76,705,0.06767,0.10967
2008,5th Quintile,East,Disagree,0.42560,282,705,0.38908,0.46213
2008,5th Quintile,East,Disagree completely,0.45578,347,705,0.41899,0.49257
2013,1st Quintile,West,Agree completely,0.06942,133,2047,0.05841,0.08044
2013,1st Quintile,West,Agree,0.16258,303,2047,0.14659,0.17857
2013,1st Quintile,West,Disagree,0.31728,635,2047,0.29711,0.33745
2013,1st Quintile,West,Disagree completely,0.45072,976,2047,0.42916,0.47228
2013,1st Quintile,East,Agree completely,0.06231,57,1013,0.04742,0.07720
2013,1st Quintile,East,Agree,0.20297,178,1013,0.17819,0.22775
2013,1st Quintile,East,Disagree,0.36870,374,1013,0.33898,0.39843
2013,1st Quintile,East,Disagree completely,0.36602,404,1013,0.33634,0.39570
2013,2nd Quintile,West,Agree completely,0.05491,104,2293,0.04559,0.06424
2013,2nd Quintile,West,Agree,0.11717,253,2293,0.10400,0.13033
2013,2nd Quintile,West,Disagree,0.33710,756,2293,0.31774,0.35645
2013,2nd Quintile,West,Disagree completely,0.49082,1180,2293,0.47036,0.51129
2013,2nd Quintile,East,Agree completely,0.05493,49,1113,0.04154,0.06833
2013,2nd Quintile,East,Agree,0.14738,163,1113,0.12655,0.16822
2013,2nd Quintile,East,Disagree,0.38299,432,1113,0.35441,0.41156
2013,2nd Quintile,East,Disagree completely,0.41470,469,1113,0.38574,0.44366
2013,3rd Quintile,West,Agree completely,0.04297,110,2643,0.03523,0.05070
2013,3rd Quintile,West,Agree,0.09146,237,2643,0.08046,0.10245
2013,3rd Quintile,West,Disagree,0.32388,833,2643,0.30603,0.34172
2013,3rd Quintile,West,Disagree completely,0.54170,1463,2643,0.52270,0.56070
2013,3rd Quintile,East,Agree completely,0.03257,33,935,0.02119,0.04395
2013,3rd Quintile,East,Agree,0.11375,107,935,0.09338,0.13411
2013,3rd Quintile,East,Disagree,0.39263,355,935,0.36131,0.42395
2013,3rd Quintile,East,Disagree completely,0.46105,440,935,0.42908,0.49302
2013,4th Quintile,West,Agree completely,0.04343,114,3123,0.03628,0.05057
2013,4th Quintile,West,Agree,0.06518,210,3123,0.05652,0.07384
2013,4th Quintile,West,Disagree,0.32473,1018,3123,0.30830,0.34115
2013,4th Quintile,West,Disagree completely,0.56666,1781,3123,0.54928,0.58405
2013,4th Quintile,East,Agree completely,0.05662,40,780,0.04039,0.07285
2013,4th Quintile,East,Agree,0.09481,65,780,0.07424,0.11538
