"plh0191","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","46","0.0917951053976365","0.0659378743683154","0.117652336426958"
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","2","10","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","3","1","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","4","1","","",""
"Stimmt ganz u.gar","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1995","Hauptschule","1 Einkommensschwächstes Quintil","217","0.104580725782633","0.0925852595738478","0.116576191991418"
"Stimmt ganz u.gar","1995","Hauptschule","2","105","0.0684491619337076","0.0570194626819045","0.0798788611855108"
"Stimmt ganz u.gar","1995","Hauptschule","3","56","0.0667165126404608","0.0508489673032908","0.0825840579776309"
"Stimmt ganz u.gar","1995","Hauptschule","4","33","0.0651313213629366","0.0447303811737162","0.0855322615521571"
"Stimmt ganz u.gar","1995","Hauptschule","5 Einkommensstärkstes Quintil","4","","",""
"Stimmt ganz u.gar","1995","Realschule","1 Einkommensschwächstes Quintil","45","0.0402522166900709","0.0285354251319796","0.0519690082481622"
"Stimmt ganz u.gar","1995","Realschule","2","32","0.0475178961239362","0.0337106303051034","0.0613251619427691"
"Stimmt ganz u.gar","1995","Realschule","3","21","","",""
"Stimmt ganz u.gar","1995","Realschule","4","17","","",""
"Stimmt ganz u.gar","1995","Realschule","5 Einkommensstärkstes Quintil","6","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","2","5","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","3","4","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","4","3","","",""
"Stimmt ganz u.gar","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","2","22","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","3","4","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","4","11","","",""
"Stimmt ganz u.gar","1995","AkademikerIn","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt eher","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","95","0.141665649952092","0.1104378880003","0.172893411903884"
"Stimmt eher","1995","(noch) kein Abschluss","2","47","0.175355926499803","0.124992006102617","0.225719846896989"
"Stimmt eher","1995","(noch) kein Abschluss","3","18","","",""
"Stimmt eher","1995","(noch) kein Abschluss","4","6","","",""
"Stimmt eher","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt eher","1995","Hauptschule","1 Einkommensschwächstes Quintil","549","0.221667294575687","0.205385152613342","0.237949436538031"
"Stimmt eher","1995","Hauptschule","2","302","0.160385644433278","0.143775625424724","0.176995663441832"
"Stimmt eher","1995","Hauptschule","3","118","0.128433447547164","0.107158150313498","0.14970874478083"
"Stimmt eher","1995","Hauptschule","4","59","0.0929448264505473","0.0689394016299601","0.116950251271135"
"Stimmt eher","1995","Hauptschule","5 Einkommensstärkstes Quintil","21","","",""
"Stimmt eher","1995","Realschule","1 Einkommensschwächstes Quintil","149","0.137715170613329","0.117172755123467","0.158257586103192"
"Stimmt eher","1995","Realschule","2","102","0.129450687164235","0.107663581461047","0.151237792867423"
"Stimmt eher","1995","Realschule","3","46","0.0753350449207241","0.0531765343665643","0.097493555474884"
"Stimmt eher","1995","Realschule","4","27","","",""
"Stimmt eher","1995","Realschule","5 Einkommensstärkstes Quintil","9","","",""
"Stimmt eher","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","45","0.103461821310048","0.0729999251907029","0.133923717429393"
"Stimmt eher","1995","(Fach-)Abitur","2","18","","",""
"Stimmt eher","1995","(Fach-)Abitur","3","8","","",""
"Stimmt eher","1995","(Fach-)Abitur","4","3","","",""
"Stimmt eher","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt eher","1995","AkademikerIn","1 Einkommensschwächstes Quintil","54","0.136767802964392","0.101224595447518","0.172311010481266"
"Stimmt eher","1995","AkademikerIn","2","52","0.103182000410116","0.0752002876343133","0.131163713185919"
"Stimmt eher","1995","AkademikerIn","3","27","","",""
"Stimmt eher","1995","AkademikerIn","4","18","","",""
"Stimmt eher","1995","AkademikerIn","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","170","0.370425127754711","0.327178300952766","0.413671954556656"
"Stimmt eher nicht","1995","(noch) kein Abschluss","2","80","0.348589468264143","0.285477670350201","0.411701266178085"
"Stimmt eher nicht","1995","(noch) kein Abschluss","3","31","0.283132243317476","0.193935449954261","0.37232903668069"
"Stimmt eher nicht","1995","(noch) kein Abschluss","4","21","","",""
"Stimmt eher nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Stimmt eher nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","848","0.334564702748019","0.316068990351339","0.353060415144699"
"Stimmt eher nicht","1995","Hauptschule","2","672","0.355927780392059","0.334255945575651","0.377599615208467"
"Stimmt eher nicht","1995","Hauptschule","3","316","0.331603226121372","0.301665911987969","0.361540540254774"
"Stimmt eher nicht","1995","Hauptschule","4","187","0.322088896872351","0.283456274962839","0.360721518781862"
"Stimmt eher nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","67","0.3906888088155","0.319012909147687","0.462364708483312"
"Stimmt eher nicht","1995","Realschule","1 Einkommensschwächstes Quintil","439","0.402441112592221","0.373207884879676","0.431674340304767"
"Stimmt eher nicht","1995","Realschule","2","340","0.35093208486018","0.319957372586492","0.381906797133868"
"Stimmt eher nicht","1995","Realschule","3","181","0.32027441814673","0.281102235312374","0.359446600981086"
"Stimmt eher nicht","1995","Realschule","4","124","0.314153575601303","0.267544547598013","0.360762603604593"
"Stimmt eher nicht","1995","Realschule","5 Einkommensstärkstes Quintil","51","0.305082341513291","0.23763003810961","0.372534644916973"
"Stimmt eher nicht","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","138","0.32939408804367","0.282385839771385","0.376402336315955"
"Stimmt eher nicht","1995","(Fach-)Abitur","2","97","0.319453481779116","0.264643656929873","0.374263306628358"
"Stimmt eher nicht","1995","(Fach-)Abitur","3","59","0.291571635832376","0.225360748082635","0.357782523582117"
"Stimmt eher nicht","1995","(Fach-)Abitur","4","42","0.347425517312571","0.266503226086412","0.428347808538731"
"Stimmt eher nicht","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Stimmt eher nicht","1995","AkademikerIn","1 Einkommensschwächstes Quintil","125","0.324820241125685","0.276377120041651","0.373263362209718"
"Stimmt eher nicht","1995","AkademikerIn","2","175","0.358387150179133","0.314277571853424","0.402496728504843"
"Stimmt eher nicht","1995","AkademikerIn","3","140","0.360537111302816","0.311809363909237","0.409264858696395"
"Stimmt eher nicht","1995","AkademikerIn","4","104","0.32359750131028","0.271348509575354","0.375846493045207"
"Stimmt eher nicht","1995","AkademikerIn","5 Einkommensstärkstes Quintil","61","0.273749753427115","0.218698420928003","0.328801085926227"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","168","0.396114116895561","0.35231473990128","0.439913493889841"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","2","82","0.424986518175212","0.359514968003694","0.49045806834673"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","3","48","0.498475469939632","0.399482799788074","0.59746814009119"
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","4","27","","",""
"Stimmt ganz u.gar nicht","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Stimmt ganz u.gar nicht","1995","Hauptschule","1 Einkommensschwächstes Quintil","886","0.339187276893661","0.320629025160729","0.357745528626593"
"Stimmt ganz u.gar nicht","1995","Hauptschule","2","796","0.415237413240956","0.392933273225708","0.437541553256203"
"Stimmt ganz u.gar nicht","1995","Hauptschule","3","460","0.473246813691003","0.44149754521351","0.504996082168496"
"Stimmt ganz u.gar nicht","1995","Hauptschule","4","283","0.519834955314165","0.478529449630043","0.561140460998288"
"Stimmt ganz u.gar nicht","1995","Hauptschule","5 Einkommensstärkstes Quintil","86","0.446862381965439","0.373825607433065","0.519899156497813"
