year,pgisced97,quintil_oecd,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,1st Quintile,Agree completely,0.13534,67,533,0.10627,0.16441
1992,Lower Secondary Level,1st Quintile,Agree,0.26866,149,533,0.23099,0.30632
1992,Lower Secondary Level,1st Quintile,Disagree,0.30439,164,533,0.26528,0.34349
1992,Lower Secondary Level,1st Quintile,Disagree completely,0.29161,153,533,0.25299,0.33024
1992,Lower Secondary Level,2nd Quintile,Agree completely,0.06785,31,433,0.04413,0.09157
1992,Lower Secondary Level,2nd Quintile,Agree,0.18066,80,433,0.14438,0.21694
1992,Lower Secondary Level,2nd Quintile,Disagree,0.35193,163,433,0.30690,0.39697
1992,Lower Secondary Level,2nd Quintile,Disagree completely,0.39956,159,433,0.35337,0.44574
1992,Lower Secondary Level,3rd Quintile,Agree,0.16859,55,352,0.12942,0.20776
1992,Lower Secondary Level,3rd Quintile,Disagree,0.28693,114,352,0.23961,0.33425
1992,Lower Secondary Level,3rd Quintile,Disagree completely,0.50943,183,352,0.45713,0.56173
1992,Lower Secondary Level,4th Quintile,Agree,0.12615,44,349,0.09126,0.16103
1992,Lower Secondary Level,4th Quintile,Disagree,0.30144,111,349,0.25323,0.34965
1992,Lower Secondary Level,4th Quintile,Disagree completely,0.51808,194,349,0.46558,0.57058
1992,Lower Secondary Level,5th Quintile,Disagree,0.34974,80,206,0.28445,0.41502
1992,Lower Secondary Level,5th Quintile,Disagree completely,0.52606,126,206,0.45771,0.59441
1992,Upper Secondary Level,1st Quintile,Agree completely,0.10173,119,1276,0.08514,0.11833
1992,Upper Secondary Level,1st Quintile,Agree,0.26668,347,1276,0.24241,0.29095
1992,Upper Secondary Level,1st Quintile,Disagree,0.31070,411,1276,0.28530,0.33611
1992,Upper Secondary Level,1st Quintile,Disagree completely,0.32088,399,1276,0.29526,0.34651
1992,Upper Secondary Level,2nd Quintile,Agree completely,0.05391,73,1291,0.04159,0.06624
