year,regtyp,sampreg,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No answer / don't know,East,Disagree,0.37683,33,33,0.20893,0.54473
1990,Urban regions,East,Agree completely,0.10884,136,1455,0.09283,0.12485
1990,Urban regions,East,Agree,0.20152,294,1455,0.18090,0.22213
1990,Urban regions,East,Disagree,0.34785,512,1455,0.32337,0.37234
1990,Urban regions,East,Disagree completely,0.34179,513,1455,0.31741,0.36617
1990,Rural regions,East,Agree completely,0.08117,209,2852,0.07115,0.09120
1990,Rural regions,East,Agree,0.20671,584,2852,0.19184,0.22157
1990,Rural regions,East,Disagree,0.36049,1040,2852,0.34287,0.37812
1990,Rural regions,East,Disagree completely,0.35163,1019,2852,0.33410,0.36915
1991,No answer / don't know,East,Disagree,0.42461,35,35,0.25846,0.59076
1991,Urban regions,East,Agree completely,0.09135,104,1311,0.07575,0.10695
1991,Urban regions,East,Agree,0.23399,278,1311,0.21106,0.25691
1991,Urban regions,East,Disagree,0.36125,508,1311,0.33523,0.38726
1991,Urban regions,East,Disagree completely,0.31341,421,1311,0.28829,0.33853
1991,Rural regions,East,Agree completely,0.09392,231,2700,0.08291,0.10492
1991,Rural regions,East,Agree,0.24759,654,2700,0.23131,0.26388
1991,Rural regions,East,Disagree,0.40410,1100,2700,0.38559,0.42262
1991,Rural regions,East,Disagree completely,0.25439,715,2700,0.23795,0.27082
1992,No answer / don't know,East,Disagree,0.36895,39,79,0.26187,0.47604
1992,No answer / don't know,East,Disagree completely,0.35938,40,79,0.25290,0.46587
1992,Urban regions,West,Agree completely,0.04648,220,5279,0.04080,0.05216
1992,Urban regions,West,Agree,0.10080,489,5279,0.09268,0.10892
1992,Urban regions,West,Disagree,0.27791,1469,5279,0.26582,0.28999
1992,Urban regions,West,Disagree completely,0.57482,3101,5279,0.56148,0.58815
1992,Urban regions,East,Agree completely,0.08066,81,1311,0.06591,0.09540
1992,Urban regions,East,Agree,0.21012,254,1311,0.18806,0.23218
1992,Urban regions,East,Disagree,0.38626,512,1311,0.35989,0.41262
1992,Urban regions,East,Disagree completely,0.32297,464,1311,0.29764,0.34829
1992,Rural regions,West,Agree completely,0.04634,73,1680,0.03628,0.05639
1992,Rural regions,West,Agree,0.14872,219,1680,0.13170,0.16573
1992,Rural regions,West,Disagree,0.30370,499,1680,0.28171,0.32570
1992,Rural regions,West,Disagree completely,0.50124,889,1680,0.47733,0.52516
1992,Rural regions,East,Agree completely,0.09150,197,2545,0.08029,0.10270
1992,Rural regions,East,Agree,0.25546,618,2545,0.23852,0.27241
1992,Rural regions,East,Disagree,0.37335,976,2545,0.35456,0.39215
1992,Rural regions,East,Disagree completely,0.27969,754,2545,0.26224,0.29713
1993,Urban regions,West,Agree completely,0.07143,487,7217,0.06549,0.07738
1993,Urban regions,West,Agree,0.14037,1057,7217,0.13236,0.14839
1993,Urban regions,West,Disagree,0.31367,2256,7217,0.30296,0.32437
1993,Urban regions,West,Disagree completely,0.47453,3417,7217,0.46300,0.48605
1993,Urban regions,East,Agree completely,0.09563,94,1301,0.07964,0.11162
1993,Urban regions,East,Agree,0.19837,245,1301,0.17669,0.22005
1993,Urban regions,East,Disagree,0.37716,522,1301,0.35081,0.40351
1993,Urban regions,East,Disagree completely,0.32884,440,1301,0.30330,0.35438
1993,Rural regions,West,Agree completely,0.06550,127,1958,0.05454,0.07646
1993,Rural regions,West,Agree,0.15966,287,1958,0.14343,0.17588
1993,Rural regions,West,Disagree,0.37218,716,1958,0.35076,0.39360
1993,Rural regions,West,Disagree completely,0.40267,828,1958,0.38094,0.42440
1993,Rural regions,East,Agree completely,0.10608,224,2510,0.09403,0.11813
1993,Rural regions,East,Agree,0.24088,558,2510,0.22414,0.25761
1993,Rural regions,East,Disagree,0.39358,1030,2510,0.37446,0.41270
1993,Rural regions,East,Disagree completely,0.25946,698,2510,0.24231,0.27661
1995,Urban regions,West,Agree completely,0.05414,365,7448,0.04900,0.05928
1995,Urban regions,West,Agree,0.11722,913,7448,0.10992,0.12453
1995,Urban regions,West,Disagree,0.31790,2388,7448,0.30732,0.32847
1995,Urban regions,West,Disagree completely,0.51074,3782,7448,0.49939,0.52210
1995,Urban regions,East,Agree completely,0.08234,74,1207,0.06683,0.09785
1995,Urban regions,East,Agree,0.20096,222,1207,0.17834,0.22357
1995,Urban regions,East,Disagree,0.35274,443,1207,0.32577,0.37971
1995,Urban regions,East,Disagree completely,0.36396,468,1207,0.33681,0.39112
1995,Rural regions,West,Agree completely,0.05510,98,2061,0.04525,0.06496
1995,Rural regions,West,Agree,0.12582,225,2061,0.11150,0.14014
1995,Rural regions,West,Disagree,0.36508,742,2061,0.34429,0.38587
1995,Rural regions,West,Disagree completely,0.45400,996,2061,0.43250,0.47550
1995,Rural regions,East,Agree completely,0.08692,162,2457,0.07578,0.09807
1995,Rural regions,East,Agree,0.19818,471,2457,0.18241,0.21394
1995,Rural regions,East,Disagree,0.40917,1047,2457,0.38972,0.42862
1995,Rural regions,East,Disagree completely,0.30573,777,2457,0.28751,0.32395
1996,Urban regions,West,Agree completely,0.04353,316,7247,0.03883,0.04822
1996,Urban regions,West,Agree,0.12002,865,7247,0.11254,0.12751
1996,Urban regions,West,Disagree,0.35787,2577,7247,0.34683,0.36890
1996,Urban regions,West,Disagree completely,0.47858,3489,7247,0.46708,0.49009
1996,Urban regions,East,Agree completely,0.06372,63,1233,0.05008,0.07736
1996,Urban regions,East,Agree,0.19998,209,1233,0.17765,0.22232
1996,Urban regions,East,Disagree,0.44123,569,1233,0.41350,0.46895
1996,Urban regions,East,Disagree completely,0.29507,392,1233,0.26960,0.32054
1996,Rural regions,West,Agree completely,0.03971,64,2048,0.03125,0.04817
1996,Rural regions,West,Agree,0.13302,254,2048,0.11831,0.14773
1996,Rural regions,West,Disagree,0.40666,836,2048,0.38538,0.42794
1996,Rural regions,West,Disagree completely,0.42061,894,2048,0.39922,0.44200
1996,Rural regions,East,Agree completely,0.06952,147,2441,0.05942,0.07961
1996,Rural regions,East,Agree,0.20606,474,2441,0.19001,0.22211
1996,Rural regions,East,Disagree,0.42490,1078,2441,0.40528,0.44451
1996,Rural regions,East,Disagree completely,0.29953,742,2441,0.28136,0.31771
1997,Urban regions,West,Agree completely,0.05518,335,7110,0.04988,0.06049
1997,Urban regions,West,Agree,0.13347,985,7110,0.12556,0.14137
1997,Urban regions,West,Disagree,0.33702,2483,7110,0.32603,0.34800
1997,Urban regions,West,Disagree completely,0.47433,3307,7110,0.46273,0.48594
1997,Urban regions,East,Agree completely,0.08165,81,1203,0.06617,0.09713
1997,Urban regions,East,Agree,0.16869,189,1203,0.14752,0.18986
1997,Urban regions,East,Disagree,0.42089,509,1203,0.39298,0.44880
1997,Urban regions,East,Disagree completely,0.32878,424,1203,0.30222,0.35534
1997,Rural regions,West,Agree completely,0.06040,86,2004,0.04996,0.07083
1997,Rural regions,West,Agree,0.13236,237,2004,0.11751,0.14720
1997,Rural regions,West,Disagree,0.37397,757,2004,0.35278,0.39516
1997,Rural regions,West,Disagree completely,0.43328,924,2004,0.41158,0.45499
1997,Rural regions,East,Agree completely,0.05956,128,2420,0.05013,0.06899
1997,Rural regions,East,Agree,0.18921,441,2420,0.17360,0.20482
1997,Rural regions,East,Disagree,0.42216,1060,2420,0.40248,0.44185
1997,Rural regions,East,Disagree completely,0.32907,791,2420,0.31034,0.34779
2008,Urban regions,West,Agree completely,0.04854,481,11003,0.04453,0.05256
2008,Urban regions,West,Agree,0.13975,1383,11003,0.13327,0.14623
2008,Urban regions,West,Disagree,0.35431,3756,11003,0.34538,0.36325
2008,Urban regions,West,Disagree completely,0.45740,5383,11003,0.44809,0.46671
2008,Urban regions,East,Agree completely,0.05276,68,1608,0.04183,0.06369
2008,Urban regions,East,Agree,0.15690,224,1608,0.13911,0.17468
2008,Urban regions,East,Disagree,0.39442,672,1608,0.37052,0.41831
2008,Urban regions,East,Disagree completely,0.39592,644,1608,0.37201,0.41984
2008,Rural regions,West,Agree completely,0.03943,131,3432,0.03292,0.04595
2008,Rural regions,West,Agree,0.14284,444,3432,0.13113,0.15455
2008,Rural regions,West,Disagree,0.40303,1367,3432,0.38661,0.41944
2008,Rural regions,West,Disagree completely,0.41470,1490,3432,0.39821,0.43118
2008,Rural regions,East,Agree completely,0.05752,166,3139,0.04937,0.06566
2008,Rural regions,East,Agree,0.19005,566,3139,0.17632,0.20378
2008,Rural regions,East,Disagree,0.43567,1376,3139,0.41832,0.45302
2008,Rural regions,East,Disagree completely,0.31676,1031,3139,0.30048,0.33304
2013,Urban regions,West,Agree completely,0.04535,428,10485,0.04137,0.04933
2013,Urban regions,West,Agree,0.08621,856,10485,0.08084,0.09158
2013,Urban regions,West,Disagree,0.31327,3204,10485,0.30439,0.32215
2013,Urban regions,West,Disagree completely,0.55517,5997,10485,0.54566,0.56468
2013,Urban regions,East,Agree completely,0.03849,65,1507,0.02877,0.04820
2013,Urban regions,East,Agree,0.13922,180,1507,0.12173,0.15670
2013,Urban regions,East,Disagree,0.35360,544,1507,0.32945,0.37775
2013,Urban regions,East,Disagree completely,0.46870,718,1507,0.44349,0.49390
2013,Rural regions,West,Agree completely,0.05383,187,3814,0.04667,0.06099
2013,Rural regions,West,Agree,0.10557,369,3814,0.09582,0.11532
2013,Rural regions,West,Disagree,0.32652,1210,3814,0.31163,0.34140
2013,Rural regions,West,Disagree completely,0.51408,2048,3814,0.49822,0.52995
2013,Rural regions,East,Agree completely,0.05936,134,2929,0.05080,0.06792
2013,Rural regions,East,Agree,0.13133,360,2929,0.11910,0.14357
2013,Rural regions,East,Disagree,0.39093,1132,2929,0.37325,0.40860
2013,Rural regions,East,Disagree completely,0.41838,1303,2929,0.40052,0.43625
2018,Urban regions,West,Agree completely,0.04465,649,14615,0.04130,0.04800
2018,Urban regions,West,Agree,0.11419,1548,14615,0.10903,0.11935
2018,Urban regions,West,Disagree,0.33692,4875,14615,0.32926,0.34459
2018,Urban regions,West,Disagree completely,0.50424,7543,14615,0.49613,0.51235
2018,Urban regions,East,Agree completely,0.03889,81,1912,0.03023,0.04756
2018,Urban regions,East,Agree,0.13547,229,1912,0.12012,0.15081
2018,Urban regions,East,Disagree,0.39403,746,1912,0.37212,0.41594
2018,Urban regions,East,Disagree completely,0.43161,856,1912,0.40940,0.45381
2018,Rural regions,West,Agree completely,0.04688,226,5332,0.04121,0.05256
2018,Rural regions,West,Agree,0.10658,548,5332,0.09830,0.11486
2018,Rural regions,West,Disagree,0.37476,1975,5332,0.36176,0.38775
2018,Rural regions,West,Disagree completely,0.47178,2583,5332,0.45838,0.48518
2018,Rural regions,East,Agree completely,0.05041,158,3541,0.04320,0.05761
2018,Rural regions,East,Agree,0.12292,424,3541,0.11210,0.13374
