year,migback,quintil_oecd,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,1st Quintile,Agree completely,0.10126,196,2154,0.08852,0.11400
1992,No migration background,1st Quintile,Agree,0.25143,553,2154,0.23311,0.26976
1992,No migration background,1st Quintile,Disagree,0.31413,709,2154,0.29453,0.33374
1992,No migration background,1st Quintile,Disagree completely,0.33317,696,2154,0.31326,0.35308
1992,No migration background,2nd Quintile,Agree completely,0.05383,118,2142,0.04427,0.06339
1992,No migration background,2nd Quintile,Agree,0.16131,362,2142,0.14573,0.17689
1992,No migration background,2nd Quintile,Disagree,0.34635,783,2142,0.32619,0.36650
1992,No migration background,2nd Quintile,Disagree completely,0.43851,879,2142,0.41750,0.45953
1992,No migration background,3rd Quintile,Agree completely,0.03630,70,1958,0.02801,0.04459
1992,No migration background,3rd Quintile,Agree,0.13571,265,1958,0.12053,0.15088
1992,No migration background,3rd Quintile,Disagree,0.32796,676,1958,0.30716,0.34876
1992,No migration background,3rd Quintile,Disagree completely,0.50003,947,1958,0.47788,0.52219
1992,No migration background,4th Quintile,Agree completely,0.04594,74,1958,0.03666,0.05522
1992,No migration background,4th Quintile,Agree,0.10533,198,1958,0.09173,0.11893
1992,No migration background,4th Quintile,Disagree,0.27879,569,1958,0.25893,0.29866
1992,No migration background,4th Quintile,Disagree completely,0.56994,1117,1958,0.54800,0.59187
1992,No migration background,5th Quintile,Agree completely,0.03431,69,2073,0.02647,0.04214
1992,No migration background,5th Quintile,Agree,0.06593,135,2073,0.05525,0.07662
1992,No migration background,5th Quintile,Disagree,0.27660,574,2073,0.25734,0.29586
1992,No migration background,5th Quintile,Disagree completely,0.62316,1295,2073,0.60230,0.64403
1992,Direct migration background,1st Quintile,Agree,0.31021,33,33,0.14994,0.47049
1992,Direct migration background,2nd Quintile,Disagree,0.33086,41,95,0.23574,0.42598
1992,Direct migration background,2nd Quintile,Disagree completely,0.45530,54,95,0.35462,0.55597
1992,Direct migration background,3rd Quintile,Disagree,0.22757,35,103,0.14621,0.30894
1992,Direct migration background,3rd Quintile,Disagree completely,0.59265,68,103,0.49729,0.68800
1992,Direct migration background,4th Quintile,Disagree,0.31758,38,93,0.22245,0.41271
1992,Direct migration background,4th Quintile,Disagree completely,0.48979,55,93,0.38764,0.59194
1992,Direct migration background,5th Quintile,Disagree completely,0.65751,76,76,0.55012,0.76491
1993,No migration background,1st Quintile,Agree completely,0.11444,196,1850,0.09993,0.12895
1993,No migration background,1st Quintile,Agree,0.23635,419,1850,0.21699,0.25572
1993,No migration background,1st Quintile,Disagree,0.35072,678,1850,0.32897,0.37248
1993,No migration background,1st Quintile,Disagree completely,0.29848,557,1850,0.27762,0.31934
1993,No migration background,2nd Quintile,Agree completely,0.07740,156,2113,0.06600,0.08880
1993,No migration background,2nd Quintile,Agree,0.18433,388,2113,0.16780,0.20087
1993,No migration background,2nd Quintile,Disagree,0.35955,808,2113,0.33908,0.38001
1993,No migration background,2nd Quintile,Disagree completely,0.37872,761,2113,0.35803,0.39941
1993,No migration background,3rd Quintile,Agree completely,0.06481,116,2042,0.05413,0.07549
1993,No migration background,3rd Quintile,Agree,0.14435,285,2042,0.12910,0.15960
1993,No migration background,3rd Quintile,Disagree,0.34877,733,2042,0.32809,0.36944
1993,No migration background,3rd Quintile,Disagree completely,0.44208,908,2042,0.42053,0.46362
1993,No migration background,4th Quintile,Agree completely,0.06925,123,2053,0.05827,0.08024
1993,No migration background,4th Quintile,Agree,0.13151,279,2053,0.11689,0.14613
1993,No migration background,4th Quintile,Disagree,0.34992,725,2053,0.32929,0.37056
1993,No migration background,4th Quintile,Disagree completely,0.44932,926,2053,0.42779,0.47084
1993,No migration background,5th Quintile,Agree completely,0.05619,108,2025,0.04616,0.06623
1993,No migration background,5th Quintile,Agree,0.09768,199,2025,0.08474,0.11061
1993,No migration background,5th Quintile,Disagree,0.31874,658,2025,0.29844,0.33904
1993,No migration background,5th Quintile,Disagree completely,0.52739,1060,2025,0.50564,0.54914
1993,Direct migration background,1st Quintile,Agree completely,0.12183,72,581,0.09521,0.14845
1993,Direct migration background,1st Quintile,Agree,0.32772,177,581,0.28952,0.36592
1993,Direct migration background,1st Quintile,Disagree,0.27080,178,581,0.23463,0.30696
1993,Direct migration background,1st Quintile,Disagree completely,0.27966,154,581,0.24313,0.31618
1993,Direct migration background,2nd Quintile,Agree completely,0.10037,55,589,0.07609,0.12466
1993,Direct migration background,2nd Quintile,Agree,0.19271,112,589,0.16083,0.22460
1993,Direct migration background,2nd Quintile,Disagree,0.32051,193,589,0.28279,0.35823
1993,Direct migration background,2nd Quintile,Disagree completely,0.38640,229,589,0.34704,0.42576
1993,Direct migration background,3rd Quintile,Agree completely,0.09974,43,512,0.07376,0.12572
1993,Direct migration background,3rd Quintile,Agree,0.18157,98,512,0.14815,0.21500
1993,Direct migration background,3rd Quintile,Disagree,0.35630,169,512,0.31477,0.39782
1993,Direct migration background,3rd Quintile,Disagree completely,0.36239,202,512,0.32071,0.40407
1993,Direct migration background,4th Quintile,Agree,0.20205,89,425,0.16383,0.24027
1993,Direct migration background,4th Quintile,Disagree,0.28494,140,425,0.24197,0.32790
1993,Direct migration background,4th Quintile,Disagree completely,0.47178,196,425,0.42426,0.51930
1993,Direct migration background,5th Quintile,Agree,0.10237,39,294,0.06766,0.13708
1993,Direct migration background,5th Quintile,Disagree,0.28001,81,294,0.22860,0.33142
1993,Direct migration background,5th Quintile,Disagree completely,0.56818,174,294,0.51146,0.62490
1993,Indirect migration background,1st Quintile,Disagree,0.36254,50,105,0.27014,0.45493
1993,Indirect migration background,1st Quintile,Disagree completely,0.47139,55,105,0.37545,0.56733
1993,Indirect migration background,2nd Quintile,Disagree completely,0.46946,55,55,0.33635,0.60258
1993,Indirect migration background,3rd Quintile,Disagree,0.31126,37,86,0.21283,0.40969
1993,Indirect migration background,3rd Quintile,Disagree completely,0.42907,49,86,0.32385,0.53429
1993,Indirect migration background,4th Quintile,Disagree,0.33502,33,73,0.22599,0.44404
1993,Indirect migration background,4th Quintile,Disagree completely,0.43746,40,73,0.32287,0.55205
1995,No migration background,1st Quintile,Agree completely,0.09728,123,1536,0.08246,0.11211
1995,No migration background,1st Quintile,Agree,0.18301,291,1536,0.16367,0.20236
1995,No migration background,1st Quintile,Disagree,0.35686,557,1536,0.33289,0.38082
1995,No migration background,1st Quintile,Disagree completely,0.36285,565,1536,0.33880,0.38690
1995,No migration background,2nd Quintile,Agree completely,0.07874,130,2017,0.06698,0.09050
1995,No migration background,2nd Quintile,Agree,0.17769,332,2017,0.16101,0.19438
1995,No migration background,2nd Quintile,Disagree,0.34778,748,2017,0.32699,0.36857
1995,No migration background,2nd Quintile,Disagree completely,0.39579,807,2017,0.37444,0.41714
1995,No migration background,3rd Quintile,Agree completely,0.05165,94,2080,0.04214,0.06117
1995,No migration background,3rd Quintile,Agree,0.10950,246,2080,0.09608,0.12293
1995,No migration background,3rd Quintile,Disagree,0.36766,778,2080,0.34694,0.38839
1995,No migration background,3rd Quintile,Disagree completely,0.47118,962,2080,0.44972,0.49264
1995,No migration background,4th Quintile,Agree completely,0.04474,85,2179,0.03606,0.05343
1995,No migration background,4th Quintile,Agree,0.11067,231,2179,0.09750,0.12385
1995,No migration background,4th Quintile,Disagree,0.33895,770,2179,0.31907,0.35883
1995,No migration background,4th Quintile,Disagree completely,0.50563,1093,2179,0.48463,0.52662
1995,No migration background,5th Quintile,Agree completely,0.03744,71,2115,0.02935,0.04554
1995,No migration background,5th Quintile,Agree,0.08373,177,2115,0.07192,0.09553
1995,No migration background,5th Quintile,Disagree,0.32121,690,2115,0.30130,0.34112
1995,No migration background,5th Quintile,Disagree completely,0.55762,1177,2115,0.53645,0.57879
1995,Direct migration background,1st Quintile,Agree completely,0.11698,88,840,0.09524,0.13873
1995,Direct migration background,1st Quintile,Agree,0.22664,192,840,0.19831,0.25497
1995,Direct migration background,1st Quintile,Disagree,0.33659,277,840,0.30461,0.36857
1995,Direct migration background,1st Quintile,Disagree completely,0.31979,283,840,0.28823,0.35135
1995,Direct migration background,2nd Quintile,Agree completely,0.06959,39,712,0.05089,0.08829
