year,age_gr,sampreg,plh0191,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,East,Agree completely,0.05902806639342931,66,4394,0.05876963305472702,0.05928649973213159
1990,17-29 y.,East,Agree,0.19930289781361413,227,4394,0.19886484965427506,0.1997409459729532
1990,17-29 y.,East,Disagree,0.38693952478525523,442,4394,0.3864054474716637,0.38747360209884674
1990,17-29 y.,East,Disagree completely,0.35472951100770134,399,4394,0.35420488419043233,0.35525413782497034
1990,30-45 y.,East,Agree completely,0.05698477371533787,83,4394,0.056739606994070844,0.05722994043660489
1990,30-45 y.,East,Agree,0.18238727737767146,280,4394,0.18197886975147778,0.18279568500386514
1990,30-45 y.,East,Disagree,0.36316668741917457,554,4394,0.3626580730313938,0.36367530180695534
1990,30-45 y.,East,Disagree completely,0.3974612614878161,589,4394,0.3969436991775983,0.39797882379803384
1990,46-65 y.,East,Agree completely,0.0977075554576389,132,4394,0.09742033916526914,0.09799477175000866
1990,46-65 y.,East,Agree,0.2236646758772873,304,4394,0.22326159266486062,0.224067759089714
1990,46-65 y.,East,Disagree,0.35314038514738255,464,4394,0.3526780573038509,0.3536027129909142
1990,46-65 y.,East,Disagree completely,0.32548738351769124,438,4394,0.32503413806495357,0.3259406289704289
1990,66 and older,East,Agree completely,0.18680596721042736,70,4394,0.18625385765096863,0.18735807676988608
1990,66 and older,East,Agree,0.21464805870744638,85,4394,0.2140664532861416,0.21522966412875116
1990,66 and older,East,Disagree,0.3005071254883606,125,4394,0.2998576663421326,0.3011565846345886
1990,66 and older,East,Disagree completely,0.2980388485937656,136,4394,0.2973909220382645,0.2986867751492667
1991,17-29 y.,East,Agree completely,0.040463635397446,46,4097,0.04024132650582974,0.040685944289062255
1991,17-29 y.,East,Agree,0.22013631130436512,202,4097,0.21966884656574903,0.2206037760429812
1991,17-29 y.,East,Disagree,0.42079039435530646,420,4097,0.42023340813454996,0.42134738057606297
1991,17-29 y.,East,Disagree completely,0.3186096589428825,301,4097,0.31808397934714816,0.31913533853861686
1991,30-45 y.,East,Agree completely,0.05977108424883792,87,4097,0.0595267628454637,0.06001540565221213
1991,30-45 y.,East,Agree,0.19636108258204746,296,4097,0.1959516736301204,0.19677049153397452
1991,30-45 y.,East,Disagree,0.39671194718532377,596,4097,0.39620775147326204,0.3972161428973855
1991,30-45 y.,East,Disagree completely,0.3471558859837908,499,4097,0.346665242360784,0.34764652960679765
1991,46-65 y.,East,Agree completely,0.10309694728098007,132,4097,0.1028153228147666,0.10337857174719353
1991,46-65 y.,East,Agree,0.2759399822787769,337,4097,0.27552601184270975,0.2763539527148441
1991,46-65 y.,East,Disagree,0.39370368538700173,508,4097,0.39325120273646824,0.3941561680375352
1991,46-65 y.,East,Disagree completely,0.22725938505324125,285,4097,0.22687127712845764,0.22764749297802486
1991,66 and older,East,Agree completely,0.2064110662020269,77,4097,0.20585016596334021,0.20697196644071358
1991,66 and older,East,Agree,0.28008793860594106,114,4097,0.27946562648036505,0.28071025073151706
1991,66 and older,East,Disagree,0.3234849985962026,119,4097,0.3228366820242245,0.3241333151681807
1991,66 and older,East,Disagree completely,0.19001599659582943,78,4097,0.18947230247412802,0.19055969071753084
1992,17-29 y.,West,Agree completely,0.028761433634098648,51,10933,0.02865868910095607,0.028864178167241225
1992,17-29 y.,West,Agree,0.07334979565604094,118,10933,0.07318952726921481,0.07351006404286707
1992,17-29 y.,West,Disagree,0.293188972778489,526,10933,0.29290912879598174,0.29346881676099623
1992,17-29 y.,West,Disagree completely,0.6046997979313715,1090,10933,0.6043992429513129,0.6050003529114302
1992,17-29 y.,East,Agree completely,0.03920518619781634,35,10933,0.03898322519136527,0.03942714720426742
1992,17-29 y.,East,Agree,0.18395007401787028,158,10933,0.18350697789672857,0.184393170139012
1992,17-29 y.,East,Disagree,0.4350234803866177,384,10933,0.43445650899109184,0.43559045178214356
1992,17-29 y.,East,Disagree completely,0.34182125939769564,333,10933,0.34127880771584285,0.34236371107954844
1992,30-45 y.,West,Agree completely,0.04181749183113192,85,10933,0.041711229005239804,0.04192375465702403
1992,30-45 y.,West,Agree,0.0791731349618164,169,10933,0.07902979867060499,0.0793164712530278
1992,30-45 y.,West,Disagree,0.26681485609714006,571,10933,0.26658006042725724,0.2670496517670229
1992,30-45 y.,West,Disagree completely,0.6121945171099116,1342,10933,0.6119358567117107,0.6124531775081125
1992,30-45 y.,East,Agree completely,0.034835499789354914,46,10933,0.034647723094389946,0.03502327648431988
1992,30-45 y.,East,Agree,0.18142010330383065,257,10933,0.1810254613611107,0.1818147452465506
1992,30-45 y.,East,Disagree,0.3939475379137948,577,10933,0.3934471528897137,0.39444792293787584
1992,30-45 y.,East,Disagree completely,0.38979685899301963,553,10933,0.3892974154703423,0.39029630251569697
1992,46-65 y.,West,Agree completely,0.049229072226740396,92,10933,0.04911861524428155,0.04933952920919924
1992,46-65 y.,West,Agree,0.10973087073899129,217,10933,0.10957129404179189,0.1098904474361907
1992,46-65 y.,West,Disagree,0.29493687698196613,599,10933,0.29470405555798385,0.2951696984059484
1992,46-65 y.,West,Disagree completely,0.5461031800523021,1112,10933,0.5458489889613253,0.5463573711432789
1992,46-65 y.,East,Agree completely,0.10349916866651138,126,10933,0.10321809451840457,0.10378024281461819
1992,46-65 y.,East,Agree,0.28644725167205554,353,10933,0.28603008222331855,0.2868644211207925
1992,46-65 y.,East,Disagree,0.3694468537362648,456,10933,0.3690014909157377,0.3698922165567919
1992,46-65 y.,East,Disagree completely,0.24060672592516838,295,10933,0.2402123009754,0.24100115087493676
1992,66 and older,West,Agree completely,0.0675715642686627,65,10933,0.0674103461006604,0.067732782436665
1992,66 and older,West,Agree,0.2075749090190744,204,10933,0.20731441918573082,0.207835398852418
1992,66 and older,West,Disagree,0.28213509108634366,275,10933,0.2818460402996938,0.28242414187299353
1992,66 and older,West,Disagree completely,0.44271843562591917,456,10933,0.4423994101374552,0.44303746111438314
1992,66 and older,East,Agree completely,0.2115314058117716,76,10933,0.2109713427715278,0.2120914688520154
1992,66 and older,East,Agree,0.3130287477744965,125,10933,0.31239280405929015,0.3136646914897029
1992,66 and older,East,Disagree,0.2850985563731071,110,10933,0.28447943202719844,0.28571768071901577
1992,66 and older,East,Disagree completely,0.19034129004062478,77,10933,0.1898029275590431,0.19087965252220646
1993,17-29 y.,West,Agree completely,0.04660722762430314,123,12986,0.046484355838362426,0.04673009941024385
1993,17-29 y.,West,Agree,0.09877645619538053,290,12986,0.09860254297665597,0.0989503694141051
1993,17-29 y.,West,Disagree,0.3407879308519181,872,12986,0.34051165413538975,0.34106420756844646
1993,17-29 y.,West,Disagree completely,0.5138283853283981,1306,12986,0.5135370497976756,0.5141197208591207
1993,17-29 y.,East,Agree completely,0.06199178741506562,45,12986,0.06171039985694203,0.06227317497318921
1993,17-29 y.,East,Agree,0.1690613647449591,138,12986,0.16862400263864968,0.1694987268512685
1993,17-29 y.,East,Disagree,0.4168957333224748,366,12986,0.41632039761893286,0.4174710690260168
1993,17-29 y.,East,Disagree completely,0.3520511145175005,315,12986,0.35149379054199337,0.3526084384930076
1993,30-45 y.,West,Agree completely,0.06634649198364441,167,12986,0.06622120054611604,0.06647178342117278
1993,30-45 y.,West,Agree,0.1062717298577431,312,12986,0.10611658722186935,0.10642687249361683
1993,30-45 y.,West,Disagree,0.32186131357871933,886,12986,0.3216261266433117,0.32209650051412697
1993,30-45 y.,West,Disagree completely,0.5055204645798932,1431,12986,0.5052687762522546,0.5057721529075317
1993,30-45 y.,East,Agree completely,0.061764676962160724,79,12986,0.06152441338987209,0.062004940534449354
1993,30-45 y.,East,Agree,0.16628009831786641,230,12986,0.16590848422656282,0.16665171240917
1993,30-45 y.,East,Disagree,0.42561237436232624,600,12986,0.4251188920241957,0.42610585670045675
1993,30-45 y.,East,Disagree completely,0.3463428503576466,472,12986,0.3458679635835046,0.34681773713178865
1993,46-65 y.,West,Agree completely,0.07174862414932456,222,12986,0.07162329844416375,0.07187394985448538
1993,46-65 y.,West,Agree,0.17224773978104665,499,12986,0.17206437010364722,0.17243110945844609
1993,46-65 y.,West,Disagree,0.3244204797250038,876,12986,0.3241931307836144,0.32464782866639325
1993,46-65 y.,West,Disagree completely,0.4315831563446249,1132,12986,0.4313426279901463,0.43182368469910354
1993,46-65 y.,East,Agree completely,0.09893524045343273,109,12986,0.09865650045449417,0.09921398045237129
1993,46-65 y.,East,Agree,0.2686102963969856,306,12986,0.26819650492685626,0.2690240878671149
1993,46-65 y.,East,Disagree,0.3937211862335272,481,12986,0.3932650691136103,0.3941773033534441
1993,46-65 y.,East,Disagree completely,0.23873327691605442,284,12986,0.23833528826545794,0.2391312655666509
1993,66 and older,West,Agree completely,0.10088054046710863,102,12986,0.10068924627955307,0.1010718346546642
1993,66 and older,West,Agree,0.21387936118175133,243,12986,0.21361891474873376,0.2141398076147689
1993,66 and older,West,Disagree,0.3246037868146454,338,12986,0.3243063837241866,0.32490118990510425
1993,66 and older,West,Disagree completely,0.3606363115364946,376,12986,0.3603313127680997,0.3609413103048895
1993,66 and older,East,Agree completely,0.2414971734665505,85,12986,0.24091178627959284,0.24208256065350817
1993,66 and older,East,Agree,0.3236647490540132,129,12986,0.32302481194142246,0.32430468616660396
1993,66 and older,East,Disagree,0.2637916472473944,105,12986,0.263188894116827,0.2643944003779618
1993,66 and older,East,Disagree completely,0.17104643023204183,67,12986,0.1705314024046355,0.17156145805944817
