year,bula_h,pgisced97,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Berlin,Upper Secondary Level,Disagree,0.36720,53,106,0.27500,0.45940
1990,Berlin,Upper Secondary Level,Disagree completely,0.40542,53,106,0.31151,0.49933
1990,Berlin,Second Stage of Tertiary Education,Disagree,0.33475,35,87,0.23501,0.43449
1990,Berlin,Second Stage of Tertiary Education,Disagree completely,0.42745,52,87,0.32289,0.53200
1990,Brandenburg,Upper Secondary Level,Agree completely,0.09163,31,393,0.06307,0.12019
1990,Brandenburg,Upper Secondary Level,Agree,0.25418,99,393,0.21108,0.29728
1990,Brandenburg,Upper Secondary Level,Disagree,0.31313,125,393,0.26722,0.35904
1990,Brandenburg,Upper Secondary Level,Disagree completely,0.34107,138,393,0.29414,0.38800
1990,Brandenburg,Second Stage of Tertiary Education,Agree,0.20191,33,163,0.14010,0.26373
1990,Brandenburg,Second Stage of Tertiary Education,Disagree,0.38702,70,163,0.31201,0.46202
1990,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.35880,60,163,0.28494,0.43267
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.28267,74,261,0.22794,0.33741
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.33529,101,261,0.27791,0.39268
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.30726,86,261,0.25118,0.36334
1990,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.36254,37,84,0.25911,0.46596
1990,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.40790,47,84,0.30217,0.51363
1990,Saxony,Lower Secondary Level,Agree,0.24045,38,143,0.17016,0.31074
1990,Saxony,Lower Secondary Level,Disagree,0.33743,59,143,0.25966,0.41520
1990,Saxony,Lower Secondary Level,Disagree completely,0.29127,46,143,0.21654,0.36600
1990,Saxony,Upper Secondary Level,Agree completely,0.09674,68,767,0.07581,0.11767
1990,Saxony,Upper Secondary Level,Agree,0.19320,155,767,0.16524,0.22116
1990,Saxony,Upper Secondary Level,Disagree,0.34721,263,767,0.31350,0.38093
1990,Saxony,Upper Secondary Level,Disagree completely,0.36285,281,767,0.32879,0.39690
1990,Saxony,Second Stage of Tertiary Education,Agree,0.16657,50,277,0.12262,0.21053
1990,Saxony,Second Stage of Tertiary Education,Disagree,0.42051,123,277,0.36227,0.47875
1990,Saxony,Second Stage of Tertiary Education,Disagree completely,0.37401,104,277,0.31692,0.43109
1990,Saxony-Anhalt,Lower Secondary Level,Disagree,0.35169,40,72,0.24062,0.46276
1990,Saxony-Anhalt,Lower Secondary Level,Disagree completely,0.25285,32,72,0.15175,0.35395
1990,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.10788,44,444,0.07899,0.13677
1990,Saxony-Anhalt,Upper Secondary Level,Agree,0.19696,86,444,0.15993,0.23400
1990,Saxony-Anhalt,Upper Secondary Level,Disagree,0.32944,147,444,0.28567,0.37321
1990,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.36572,167,444,0.32087,0.41057
1990,Saxony-Anhalt,Second Stage of Tertiary Education,Agree,0.20716,36,162,0.14456,0.26977
1990,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.38007,68,162,0.30509,0.45505
1990,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.33324,58,162,0.26043,0.40605
1990,Thuringa,Upper Secondary Level,Agree completely,0.08931,36,485,0.06391,0.11472
1990,Thuringa,Upper Secondary Level,Agree,0.17461,86,485,0.14079,0.20843
1990,Thuringa,Upper Secondary Level,Disagree,0.38061,187,485,0.33735,0.42386
1990,Thuringa,Upper Secondary Level,Disagree completely,0.35547,176,485,0.31283,0.39811
1990,Thuringa,Second Stage of Tertiary Education,Disagree,0.45946,60,108,0.36503,0.55388
1990,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.34640,48,108,0.25624,0.43656
1991,Berlin,Upper Secondary Level,Disagree,0.31678,46,92,0.22120,0.41237
1991,Berlin,Upper Secondary Level,Disagree completely,0.39016,46,92,0.28994,0.49038
1991,Berlin,Second Stage of Tertiary Education,Disagree,0.49287,55,93,0.39071,0.59503
1991,Berlin,Second Stage of Tertiary Education,Disagree completely,0.34624,38,93,0.24902,0.44347
1991,Brandenburg,Lower Secondary Level,Disagree,0.39199,31,31,0.21730,0.56669
1991,Brandenburg,Upper Secondary Level,Agree completely,0.10085,36,367,0.07000,0.13170
1991,Brandenburg,Upper Secondary Level,Agree,0.22769,77,367,0.18473,0.27065
1991,Brandenburg,Upper Secondary Level,Disagree,0.41602,153,367,0.36553,0.46652
1991,Brandenburg,Upper Secondary Level,Disagree completely,0.25544,101,367,0.21076,0.30012
1991,Brandenburg,Second Stage of Tertiary Education,Disagree,0.47619,73,116,0.38491,0.56747
1991,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.22850,43,116,0.15176,0.30524
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.26482,71,253,0.21034,0.31930
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.37476,99,253,0.31499,0.43453
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.30409,83,253,0.24730,0.36089
1991,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.33055,33,76,0.22408,0.43701
1991,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.39704,43,76,0.28631,0.50778
1991,Saxony,Lower Secondary Level,Agree,0.23709,37,120,0.16068,0.31351
1991,Saxony,Lower Secondary Level,Disagree,0.39249,50,120,0.30475,0.48022
1991,Saxony,Lower Secondary Level,Disagree completely,0.21950,33,120,0.14513,0.29387
1991,Saxony,Upper Secondary Level,Agree completely,0.10200,61,687,0.07935,0.12465
1991,Saxony,Upper Secondary Level,Agree,0.23571,161,687,0.20394,0.26747
1991,Saxony,Upper Secondary Level,Disagree,0.40370,280,687,0.36698,0.44041
1991,Saxony,Upper Secondary Level,Disagree completely,0.25860,185,687,0.22583,0.29137
1991,Saxony,Second Stage of Tertiary Education,Agree,0.21013,54,271,0.16154,0.25873
1991,Saxony,Second Stage of Tertiary Education,Disagree,0.44504,123,271,0.38577,0.50432
1991,Saxony,Second Stage of Tertiary Education,Disagree completely,0.32638,94,271,0.27045,0.38231
1991,Saxony-Anhalt,Lower Secondary Level,Agree,0.28502,31,65,0.17442,0.39562
1991,Saxony-Anhalt,Lower Secondary Level,Disagree,0.29511,34,65,0.18336,0.40685
1991,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.13826,46,433,0.10571,0.17081
1991,Saxony-Anhalt,Upper Secondary Level,Agree,0.27926,123,433,0.23695,0.32156
1991,Saxony-Anhalt,Upper Secondary Level,Disagree,0.33601,149,433,0.29147,0.38056
1991,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.24646,115,433,0.20583,0.28710
1991,Saxony-Anhalt,Second Stage of Tertiary Education,Agree,0.25159,36,165,0.18518,0.31801
1991,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.29407,62,165,0.22433,0.36380
1991,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.39878,67,165,0.32384,0.47372
1991,Thuringa,Upper Secondary Level,Agree completely,0.07915,38,454,0.05429,0.10401
1991,Thuringa,Upper Secondary Level,Agree,0.24801,110,454,0.20824,0.28778
1991,Thuringa,Upper Secondary Level,Disagree,0.40165,191,454,0.35651,0.44680
1991,Thuringa,Upper Secondary Level,Disagree completely,0.27119,115,454,0.23025,0.31213
1991,Thuringa,Second Stage of Tertiary Education,Disagree,0.47520,61,94,0.37371,0.57670
1991,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.28956,33,94,0.19738,0.38174
1992,Schleswig-Holstein,Upper Secondary Level,Disagree,0.29568,43,127,0.21600,0.37536
1992,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.53578,84,127,0.44870,0.62286
1992,Hamburg,Upper Secondary Level,Disagree completely,0.54810,42,42,0.39576,0.70044
1992,Lower Saxony,Lower Secondary Level,Disagree,0.32435,57,145,0.24789,0.40081
1992,Lower Saxony,Lower Secondary Level,Disagree completely,0.46643,88,145,0.38495,0.54791
1992,Lower Saxony,Upper Secondary Level,Agree,0.10830,41,443,0.07933,0.13727
1992,Lower Saxony,Upper Secondary Level,Disagree,0.31728,139,443,0.27389,0.36067
1992,Lower Saxony,Upper Secondary Level,Disagree completely,0.54827,263,443,0.50188,0.59467
1992,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.68690,49,49,0.55571,0.81810
1992,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.69512,53,53,0.57000,0.82025
1992,Bremen,Upper Secondary Level,Disagree completely,0.61223,32,32,0.44071,0.78375
1992,North Rhine-Westphalia,Lower Secondary Level,Agree,0.13158,44,336,0.09538,0.16778
1992,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.30865,117,336,0.25918,0.35812
1992,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.50101,175,336,0.44746,0.55455
1992,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.05620,55,1047,0.04225,0.07016
1992,North Rhine-Westphalia,Upper Secondary Level,Agree,0.08651,80,1047,0.06947,0.10354
1992,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.27913,291,1047,0.25194,0.30631
1992,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.57816,621,1047,0.54823,0.60809
1992,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.65147,42,42,0.50561,0.79733
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.30859,40,124,0.22695,0.39022
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.60137,84,124,0.51485,0.68790
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.18639,41,185,0.13012,0.24266
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.74704,144,185,0.68423,0.80985
1992,Hesse,Lower Secondary Level,Disagree,0.31706,43,116,0.23202,0.40211
1992,Hesse,Lower Secondary Level,Disagree completely,0.48889,73,116,0.39753,0.58026
1992,Hesse,Upper Secondary Level,Agree,0.10674,31,318,0.07275,0.14073
1992,Hesse,Upper Secondary Level,Disagree,0.29047,94,318,0.24050,0.34045
1992,Hesse,Upper Secondary Level,Disagree completely,0.56324,193,318,0.50864,0.61784
1992,Hesse,Second Stage of Tertiary Education,Disagree completely,0.81240,70,70,0.72029,0.90452
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.34694,59,125,0.26316,0.43072
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.39707,66,125,0.31095,0.48319
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.16762,42,276,0.12347,0.21177
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.25839,77,276,0.20665,0.31013
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.52066,157,276,0.46161,0.57971
1992,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.18081,41,240,0.13201,0.22960
1992,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.32552,87,240,0.26611,0.38492
1992,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.41461,112,240,0.35215,0.47707
1992,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.12455,68,557,0.09711,0.15200
1992,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.30467,178,557,0.26641,0.34293
1992,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.52107,311,557,0.47955,0.56260
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.54370,52,52,0.40700,0.68040
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.60642,61,61,0.48280,0.73004
1992,Bavaria,Lower Secondary Level,Agree,0.18076,40,251,0.13305,0.22846
1992,Bavaria,Lower Secondary Level,Disagree,0.28786,75,251,0.23173,0.34398
1992,Bavaria,Lower Secondary Level,Disagree completely,0.47021,136,251,0.40834,0.53208
1992,Bavaria,Upper Secondary Level,Agree,0.11490,81,696,0.09119,0.13861
1992,Bavaria,Upper Secondary Level,Disagree,0.29217,210,696,0.25836,0.32598
1992,Bavaria,Upper Secondary Level,Disagree completely,0.55982,405,696,0.52291,0.59673
1992,Bavaria,First Stage of Tertiary Education,Disagree completely,0.54484,63,63,0.42089,0.66880
1992,Bavaria,Second Stage of Tertiary Education,Disagree,0.22895,34,132,0.15700,0.30090
1992,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.71022,98,132,0.63253,0.78791
1992,Berlin,Lower Secondary Level,Disagree completely,0.52591,33,33,0.35290,0.69892
1992,Berlin,Upper Secondary Level,Disagree,0.35093,80,196,0.28394,0.41792
1992,Berlin,Upper Secondary Level,Disagree completely,0.50355,116,196,0.43337,0.57373
1992,Berlin,Second Stage of Tertiary Education,Disagree,0.37677,58,128,0.29249,0.46105
1992,Berlin,Second Stage of Tertiary Education,Disagree completely,0.52013,70,128,0.43324,0.60702
1992,Brandenburg,Upper Secondary Level,Agree,0.24734,80,325,0.20036,0.29432
1992,Brandenburg,Upper Secondary Level,Disagree,0.37393,132,325,0.32124,0.42661
1992,Brandenburg,Upper Secondary Level,Disagree completely,0.30666,113,325,0.25645,0.35687
1992,Brandenburg,Second Stage of Tertiary Education,Disagree,0.36984,62,125,0.28487,0.45481
1992,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.38612,63,125,0.30042,0.47181
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.29231,64,212,0.23094,0.35368
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.32643,77,212,0.26316,0.38970
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.29563,71,212,0.23406,0.35720
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.44291,41,72,0.32737,0.55846
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.29894,31,72,0.19245,0.40542
1992,Saxony,Lower Secondary Level,Agree,0.24436,36,117,0.16616,0.32256
1992,Saxony,Lower Secondary Level,Disagree,0.38330,50,117,0.29483,0.47178
1992,Saxony,Lower Secondary Level,Disagree completely,0.19580,31,117,0.12359,0.26802
1992,Saxony,Upper Secondary Level,Agree completely,0.10570,59,650,0.08205,0.12936
1992,Saxony,Upper Secondary Level,Agree,0.25896,166,650,0.22526,0.29267
1992,Saxony,Upper Secondary Level,Disagree,0.34971,225,650,0.31302,0.38640
1992,Saxony,Upper Secondary Level,Disagree completely,0.28562,200,650,0.25087,0.32038
1992,Saxony,First Stage of Tertiary Education,Disagree,0.53376,33,33,0.36092,0.70661
1992,Saxony,Second Stage of Tertiary Education,Agree,0.16262,39,242,0.11603,0.20921
1992,Saxony,Second Stage of Tertiary Education,Disagree,0.40051,103,242,0.33864,0.46237
1992,Saxony,Second Stage of Tertiary Education,Disagree completely,0.39569,100,242,0.33395,0.45743
1992,Saxony-Anhalt,Lower Secondary Level,Disagree,0.39140,44,44,0.24551,0.53728
1992,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.09933,31,418,0.07062,0.12804
1992,Saxony-Anhalt,Upper Secondary Level,Agree,0.30833,118,418,0.26400,0.35265
1992,Saxony-Anhalt,Upper Secondary Level,Disagree,0.35250,146,418,0.30665,0.39836
1992,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.23984,123,418,0.19885,0.28082
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.47586,83,146,0.39457,0.55715
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.33378,63,146,0.25703,0.41054
1992,Thuringa,Upper Secondary Level,Agree completely,0.09649,34,438,0.06881,0.12418
1992,Thuringa,Upper Secondary Level,Agree,0.27861,113,438,0.23658,0.32064
1992,Thuringa,Upper Secondary Level,Disagree,0.39656,175,438,0.35069,0.44242
1992,Thuringa,Upper Secondary Level,Disagree completely,0.22834,116,438,0.18898,0.26770
1992,Thuringa,Second Stage of Tertiary Education,Disagree,0.42082,55,96,0.32154,0.52009
1992,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.33584,41,96,0.24087,0.43081
1993,Schleswig-Holstein,Upper Secondary Level,Disagree,0.36298,55,139,0.28275,0.44321
1993,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.47596,84,139,0.39263,0.55928
1993,Hamburg,Upper Secondary Level,Disagree completely,0.42297,37,37,0.26158,0.58435
1993,Lower Saxony,Lower Secondary Level,Agree,0.16348,32,201,0.11223,0.21473
1993,Lower Saxony,Lower Secondary Level,Disagree,0.33308,77,201,0.26776,0.39840
1993,Lower Saxony,Lower Secondary Level,Disagree completely,0.38250,92,201,0.31515,0.44986
1993,Lower Saxony,Upper Secondary Level,Agree,0.17049,75,476,0.13667,0.20431
1993,Lower Saxony,Upper Secondary Level,Disagree,0.33415,163,476,0.29173,0.37657
1993,Lower Saxony,Upper Secondary Level,Disagree completely,0.45749,238,476,0.41269,0.50229
1993,Lower Saxony,First Stage of Tertiary Education,Disagree completely,0.49994,38,38,0.33883,0.66105
1993,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.56145,46,46,0.41647,0.70643
1993,North Rhine-Westphalia,Primary Level,Agree,0.17366,34,136,0.10976,0.23756
1993,North Rhine-Westphalia,Primary Level,Disagree,0.40212,52,136,0.31941,0.48483
1993,North Rhine-Westphalia,Primary Level,Disagree completely,0.28031,50,136,0.20455,0.35608
1993,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.09529,49,562,0.07100,0.11959
1993,North Rhine-Westphalia,Lower Secondary Level,Agree,0.19997,107,562,0.16687,0.23307
1993,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.30891,177,562,0.27067,0.34714
1993,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.39582,229,562,0.35536,0.43629
1993,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.07703,89,1221,0.06207,0.09199
1993,North Rhine-Westphalia,Upper Secondary Level,Agree,0.12520,152,1221,0.10663,0.14378
1993,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.32967,398,1221,0.30329,0.35605
1993,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.46810,582,1221,0.44010,0.49610
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.63825,58,58,0.51350,0.76299
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.34007,39,115,0.25311,0.42703
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.53637,76,115,0.44483,0.62791
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.25005,53,171,0.18495,0.31515
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.54577,118,171,0.47092,0.62061
1993,Hesse,Lower Secondary Level,Agree,0.24266,55,227,0.18677,0.29855
1993,Hesse,Lower Secondary Level,Disagree,0.32729,70,227,0.26611,0.38846
1993,Hesse,Lower Secondary Level,Disagree completely,0.34738,102,227,0.28530,0.40946
1993,Hesse,Upper Secondary Level,Agree,0.12409,52,401,0.09178,0.15640
1993,Hesse,Upper Secondary Level,Disagree,0.31860,124,401,0.27293,0.36426
1993,Hesse,Upper Secondary Level,Disagree completely,0.48161,225,401,0.43264,0.53058
1993,Hesse,Second Stage of Tertiary Education,Disagree completely,0.60087,57,57,0.47260,0.72914
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Agree,0.18981,35,187,0.13346,0.24617
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.34487,70,187,0.27656,0.41318
