year,sampreg,sex,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,West,male,Agree completely,0.03742,113,3315,0.03095,0.04388
1992,West,male,Agree,0.09759,290,3315,0.08749,0.10770
1992,West,male,Disagree,0.28109,929,3315,0.26578,0.29639
1992,West,male,Disagree completely,0.58390,1983,3315,0.56712,0.60068
1992,West,female,Agree completely,0.05451,180,3657,0.04715,0.06187
1992,West,female,Agree,0.12572,418,3657,0.11497,0.13647
1992,West,female,Disagree,0.28684,1042,3657,0.27218,0.30150
1992,West,female,Disagree completely,0.53293,2017,3657,0.51676,0.54911
1992,East,male,Agree completely,0.07281,120,1885,0.06108,0.08454
1992,East,male,Agree,0.22310,387,1885,0.20430,0.24190
1992,East,male,Disagree,0.39073,740,1885,0.36870,0.41276
1992,East,male,Disagree completely,0.31336,638,1885,0.29242,0.33431
1992,East,female,Agree completely,0.09962,163,2076,0.08673,0.11250
1992,East,female,Agree,0.25251,506,2076,0.23382,0.27120
1992,East,female,Disagree,0.36599,787,2076,0.34526,0.38672
1992,East,female,Disagree completely,0.28188,620,2076,0.26252,0.30124
1993,West,male,Agree completely,0.06212,272,4499,0.05506,0.06917
1993,West,male,Agree,0.13336,603,4499,0.12342,0.14329
1993,West,male,Disagree,0.32146,1424,4499,0.30782,0.33511
1993,West,male,Disagree completely,0.48306,2200,4499,0.46846,0.49767
1993,West,female,Agree completely,0.07748,342,4676,0.06982,0.08514
1993,West,female,Agree,0.15558,741,4676,0.14519,0.16597
1993,West,female,Disagree,0.33263,1548,4676,0.31912,0.34613
1993,West,female,Disagree completely,0.43431,2045,4676,0.42010,0.44852
1993,East,male,Agree completely,0.08797,123,1811,0.07492,0.10102
1993,East,male,Agree,0.20673,358,1811,0.18807,0.22538
1993,East,male,Disagree,0.41067,758,1811,0.38801,0.43334
1993,East,male,Disagree completely,0.29463,572,1811,0.27362,0.31563
1993,East,female,Agree completely,0.11562,195,2000,0.10160,0.12964
1993,East,female,Agree,0.24333,445,2000,0.22452,0.26214
1993,East,female,Disagree,0.36667,794,2000,0.34554,0.38779
1993,East,female,Disagree completely,0.27438,566,2000,0.25482,0.29394
1995,West,male,Agree completely,0.04353,182,4614,0.03765,0.04942
1995,West,male,Agree,0.10447,493,4614,0.09564,0.11330
1995,West,male,Disagree,0.33255,1556,4614,0.31895,0.34614
1995,West,male,Disagree completely,0.51945,2383,4614,0.50503,0.53387
1995,West,female,Agree completely,0.06437,281,4895,0.05749,0.07124
1995,West,female,Agree,0.13287,645,4895,0.12336,0.14238
1995,West,female,Disagree,0.32554,1574,4895,0.31241,0.33867
1995,West,female,Disagree completely,0.47722,2395,4895,0.46323,0.49122
1995,East,male,Agree completely,0.07527,102,1743,0.06288,0.08766
1995,East,male,Agree,0.18459,307,1743,0.16637,0.20281
1995,East,male,Disagree,0.39138,715,1743,0.36846,0.41430
1995,East,male,Disagree completely,0.34876,619,1743,0.32638,0.37114
1995,East,female,Agree completely,0.09469,134,1921,0.08160,0.10779
1995,East,female,Agree,0.21258,386,1921,0.19428,0.23088
1995,East,female,Disagree,0.38846,775,1921,0.36666,0.41027
1995,East,female,Disagree completely,0.30426,626,1921,0.28368,0.32484
1996,West,male,Agree completely,0.03269,151,4500,0.02749,0.03789
1996,West,male,Agree,0.11119,497,4500,0.10201,0.12038
1996,West,male,Disagree,0.37819,1687,4500,0.36402,0.39236
1996,West,male,Disagree completely,0.47793,2165,4500,0.46333,0.49253
1996,West,female,Agree completely,0.05187,229,4795,0.04559,0.05814
1996,West,female,Agree,0.13401,622,4795,0.12436,0.14365
1996,West,female,Disagree,0.36079,1726,4795,0.34720,0.37439
1996,West,female,Disagree completely,0.45333,2218,4795,0.43924,0.46743
1996,East,male,Agree completely,0.05915,90,1751,0.04809,0.07020
1996,East,male,Agree,0.18805,303,1751,0.16974,0.20636
1996,East,male,Disagree,0.44333,797,1751,0.42006,0.46661
