year,bula_h,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,male,Very concerned,0.50701,94,178,0.43336,0.58067
1984,Schleswig-Holstein,male,Somewhat concerned,0.43937,84,178,0.36625,0.51249
1984,Schleswig-Holstein,female,Very concerned,0.45361,93,177,0.38005,0.52716
1984,Schleswig-Holstein,female,Somewhat concerned,0.41188,84,177,0.33917,0.48460
1984,Hamburg,male,Very concerned,0.60744,86,132,0.52382,0.69106
1984,Hamburg,male,Somewhat concerned,0.30159,46,132,0.22300,0.38018
1984,Hamburg,female,Very concerned,0.61142,96,142,0.53097,0.69188
1984,Hamburg,female,Somewhat concerned,0.30221,46,142,0.22641,0.37801
1984,Lower Saxony,male,Very concerned,0.50084,288,592,0.46053,0.54115
1984,Lower Saxony,male,Somewhat concerned,0.43263,255,592,0.39269,0.47258
1984,Lower Saxony,male,Not concerned at all,0.06653,49,592,0.04644,0.08662
1984,Lower Saxony,female,Very concerned,0.50917,316,626,0.46997,0.54836
1984,Lower Saxony,female,Somewhat concerned,0.42275,260,626,0.38402,0.46148
1984,Lower Saxony,female,Not concerned at all,0.06809,50,626,0.04834,0.08783
1984,Bremen,male,Very concerned,0.71432,43,43,0.57770,0.85094
1984,Bremen,female,Very concerned,0.56759,41,41,0.41406,0.72112
1984,North Rhine-Westphalia,male,Very concerned,0.58517,849,1576,0.56084,0.60950
1984,North Rhine-Westphalia,male,Somewhat concerned,0.35166,579,1576,0.32808,0.37524
1984,North Rhine-Westphalia,male,Not concerned at all,0.06317,148,1576,0.05116,0.07518
1984,North Rhine-Westphalia,female,Very concerned,0.54616,846,1621,0.52192,0.57041
1984,North Rhine-Westphalia,female,Somewhat concerned,0.37886,627,1621,0.35524,0.40248
1984,North Rhine-Westphalia,female,Not concerned at all,0.07498,148,1621,0.06215,0.08780
1984,Hesse,male,Very concerned,0.52336,297,620,0.48401,0.56270
1984,Hesse,male,Somewhat concerned,0.40017,245,620,0.36158,0.43877
1984,Hesse,male,Not concerned at all,0.07647,78,620,0.05553,0.09741
1984,Hesse,female,Very concerned,0.52931,295,612,0.48973,0.56888
