year,age_gr,pgisced97,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Pre-primary Level,Very concerned,0.67290,123,173,0.60278,0.74301
1984,17-29 y.,Pre-primary Level,Somewhat concerned,0.27314,50,173,0.20655,0.33973
1984,17-29 y.,Primary Level,Very concerned,0.37493,68,203,0.30817,0.44169
1984,17-29 y.,Primary Level,Somewhat concerned,0.44742,85,203,0.37885,0.51600
1984,17-29 y.,Primary Level,Not concerned at all,0.17765,50,203,0.12494,0.23036
1984,17-29 y.,Lower Secondary Level,Very concerned,0.54869,513,1029,0.51827,0.57911
1984,17-29 y.,Lower Secondary Level,Somewhat concerned,0.37865,402,1029,0.34900,0.40830
1984,17-29 y.,Lower Secondary Level,Not concerned at all,0.07266,114,1029,0.05679,0.08853
1984,17-29 y.,Upper Secondary Level,Very concerned,0.61557,917,1582,0.59159,0.63955
1984,17-29 y.,Upper Secondary Level,Somewhat concerned,0.34497,573,1582,0.32154,0.36840
1984,17-29 y.,Upper Secondary Level,Not concerned at all,0.03946,92,1582,0.02986,0.04905
1984,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.80717,92,92,0.72612,0.88823
1984,17-29 y.,First Stage of Tertiary Education,Very concerned,0.67369,84,120,0.58945,0.75793
1984,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.28505,36,120,0.20394,0.36616
1984,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.78558,93,93,0.70171,0.86944
1984,30-45 y.,Primary Level,Very concerned,0.27176,101,387,0.22738,0.31614
1984,30-45 y.,Primary Level,Somewhat concerned,0.43557,164,387,0.38611,0.48504
1984,30-45 y.,Primary Level,Not concerned at all,0.29267,122,387,0.24728,0.33806
1984,30-45 y.,Lower Secondary Level,Very concerned,0.44972,321,791,0.41503,0.48441
1984,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44858,355,791,0.41390,0.48326
1984,30-45 y.,Lower Secondary Level,Not concerned at all,0.10170,115,791,0.08063,0.12278
1984,30-45 y.,Upper Secondary Level,Very concerned,0.54518,1006,1927,0.52294,0.56742
1984,30-45 y.,Upper Secondary Level,Somewhat concerned,0.39615,774,1927,0.37430,0.41799
1984,30-45 y.,Upper Secondary Level,Not concerned at all,0.05868,147,1927,0.04818,0.06917
1984,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.69678,58,90,0.60129,0.79228
1984,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.27129,32,90,0.17891,0.36366
1984,30-45 y.,First Stage of Tertiary Education,Very concerned,0.63885,160,244,0.57845,0.69924
1984,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.34526,84,244,0.28548,0.40504
1984,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.72329,268,364,0.67726,0.76931
1984,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.25223,96,364,0.20756,0.29691
1984,46-65 y.,Primary Level,Very concerned,0.28528,97,365,0.23889,0.33167
1984,46-65 y.,Primary Level,Somewhat concerned,0.42883,167,365,0.37799,0.47967
1984,46-65 y.,Primary Level,Not concerned at all,0.28589,101,365,0.23947,0.33231
1984,46-65 y.,Lower Secondary Level,Very concerned,0.44005,464,1074,0.41035,0.46975
1984,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46771,490,1074,0.43785,0.49756
1984,46-65 y.,Lower Secondary Level,Not concerned at all,0.09225,120,1074,0.07493,0.10956
1984,46-65 y.,Upper Secondary Level,Very concerned,0.51603,785,1565,0.49126,0.54080
1984,46-65 y.,Upper Secondary Level,Somewhat concerned,0.42467,666,1565,0.40017,0.44917
1984,46-65 y.,Upper Secondary Level,Not concerned at all,0.05930,114,1565,0.04760,0.07101
1984,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.61362,39,39,0.45881,0.76844
1984,46-65 y.,First Stage of Tertiary Education,Very concerned,0.62000,124,192,0.55116,0.68884
1984,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.35088,68,192,0.28320,0.41856
1984,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.62001,132,205,0.55340,0.68662
1984,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.33065,73,205,0.26609,0.39521
1984,66 and older,Lower Secondary Level,Very concerned,0.34313,180,507,0.30177,0.38450
1984,66 and older,Lower Secondary Level,Somewhat concerned,0.45590,230,507,0.41250,0.49929
1984,66 and older,Lower Secondary Level,Not concerned at all,0.20097,97,507,0.16605,0.23589
1984,66 and older,Upper Secondary Level,Very concerned,0.40679,233,565,0.36625,0.44733
1984,66 and older,Upper Secondary Level,Somewhat concerned,0.45469,260,565,0.41360,0.49579
1984,66 and older,Upper Secondary Level,Not concerned at all,0.13852,72,565,0.11001,0.16703
1984,66 and older,First Stage of Tertiary Education,Very concerned,0.48759,41,41,0.33269,0.64250
1985,17-29 y.,Pre-primary Level,Very concerned,0.64972,115,178,0.57944,0.72001
1985,17-29 y.,Pre-primary Level,Somewhat concerned,0.31523,63,178,0.24678,0.38368
1985,17-29 y.,Primary Level,Very concerned,0.34729,45,156,0.27234,0.42225
1985,17-29 y.,Primary Level,Somewhat concerned,0.50111,74,156,0.42239,0.57982
1985,17-29 y.,Primary Level,Not concerned at all,0.15160,37,156,0.09514,0.20806
1985,17-29 y.,Lower Secondary Level,Very concerned,0.53946,467,955,0.50783,0.57109
1985,17-29 y.,Lower Secondary Level,Somewhat concerned,0.38348,396,955,0.35262,0.41433
1985,17-29 y.,Lower Secondary Level,Not concerned at all,0.07707,92,955,0.06014,0.09399
1985,17-29 y.,Upper Secondary Level,Very concerned,0.55984,746,1410,0.53392,0.58576
1985,17-29 y.,Upper Secondary Level,Somewhat concerned,0.40020,582,1410,0.37462,0.42578
1985,17-29 y.,Upper Secondary Level,Not concerned at all,0.03996,82,1410,0.02973,0.05019
1985,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.79466,80,80,0.70558,0.88373
1985,17-29 y.,First Stage of Tertiary Education,Very concerned,0.66370,72,109,0.57460,0.75281
1985,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.32581,37,109,0.23742,0.41420
1985,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.69780,82,116,0.61387,0.78173
1985,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.26350,34,116,0.18298,0.34401
1985,30-45 y.,Primary Level,Very concerned,0.27307,85,312,0.22356,0.32259
1985,30-45 y.,Primary Level,Somewhat concerned,0.48316,145,312,0.42762,0.53870
1985,30-45 y.,Primary Level,Not concerned at all,0.24377,82,312,0.19605,0.29149
1985,30-45 y.,Lower Secondary Level,Very concerned,0.39987,242,669,0.36272,0.43702
1985,30-45 y.,Lower Secondary Level,Somewhat concerned,0.49974,330,669,0.46182,0.53765
1985,30-45 y.,Lower Secondary Level,Not concerned at all,0.10040,97,669,0.07761,0.12319
1985,30-45 y.,Upper Secondary Level,Very concerned,0.48566,832,1750,0.46224,0.50908
1985,30-45 y.,Upper Secondary Level,Somewhat concerned,0.45798,800,1750,0.43463,0.48133
1985,30-45 y.,Upper Secondary Level,Not concerned at all,0.05636,118,1750,0.04555,0.06717
1985,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.62583,50,50,0.49034,0.76133
1985,30-45 y.,First Stage of Tertiary Education,Very concerned,0.53746,129,226,0.47231,0.60261
1985,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.43392,97,226,0.36916,0.49868
1985,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.66394,241,354,0.61466,0.71322
1985,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.31813,113,354,0.26954,0.36672
1985,46-65 y.,Primary Level,Very concerned,0.26045,84,323,0.21251,0.30838
1985,46-65 y.,Primary Level,Somewhat concerned,0.47183,148,323,0.41730,0.52635
1985,46-65 y.,Primary Level,Not concerned at all,0.26773,91,323,0.21937,0.31609
1985,46-65 y.,Lower Secondary Level,Very concerned,0.38191,364,980,0.35148,0.41235
1985,46-65 y.,Lower Secondary Level,Somewhat concerned,0.52449,508,980,0.49321,0.55577
1985,46-65 y.,Lower Secondary Level,Not concerned at all,0.09360,108,980,0.07535,0.11184
1985,46-65 y.,Upper Secondary Level,Very concerned,0.46081,650,1453,0.43517,0.48645
1985,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48045,707,1453,0.45476,0.50615
1985,46-65 y.,Upper Secondary Level,Not concerned at all,0.05874,96,1453,0.04664,0.07083
1985,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.49158,33,33,0.31837,0.66480
1985,46-65 y.,First Stage of Tertiary Education,Very concerned,0.48637,91,183,0.41376,0.55899
1985,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.45750,92,183,0.38513,0.52988
1985,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.49435,104,206,0.42590,0.56279
1985,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47296,102,206,0.40461,0.54131
1985,66 and older,Lower Secondary Level,Very concerned,0.28901,119,412,0.24518,0.33283
1985,66 and older,Lower Secondary Level,Somewhat concerned,0.52571,213,412,0.47744,0.57399
1985,66 and older,Lower Secondary Level,Not concerned at all,0.18528,80,412,0.14772,0.22284
1985,66 and older,Upper Secondary Level,Very concerned,0.35245,175,505,0.31074,0.39416
1985,66 and older,Upper Secondary Level,Somewhat concerned,0.49623,254,505,0.45258,0.53988
1985,66 and older,Upper Secondary Level,Not concerned at all,0.15132,76,505,0.12004,0.18261
1985,66 and older,First Stage of Tertiary Education,Very concerned,0.43530,35,70,0.31831,0.55229
1985,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.44502,35,70,0.32776,0.56228
1986,17-29 y.,Pre-primary Level,Very concerned,0.52919,91,172,0.45438,0.60401
1986,17-29 y.,Pre-primary Level,Somewhat concerned,0.41291,81,172,0.33911,0.48671
1986,17-29 y.,Primary Level,Very concerned,0.45084,56,156,0.37251,0.52917
1986,17-29 y.,Primary Level,Somewhat concerned,0.39403,69,156,0.31710,0.47095
1986,17-29 y.,Primary Level,Not concerned at all,0.15513,31,156,0.09814,0.21213
1986,17-29 y.,Lower Secondary Level,Very concerned,0.49899,421,935,0.46693,0.53106
1986,17-29 y.,Lower Secondary Level,Somewhat concerned,0.41564,413,935,0.38403,0.44724
1986,17-29 y.,Lower Secondary Level,Not concerned at all,0.08537,101,935,0.06745,0.10329
1986,17-29 y.,Upper Secondary Level,Very concerned,0.53528,712,1386,0.50901,0.56155
1986,17-29 y.,Upper Secondary Level,Somewhat concerned,0.41532,587,1386,0.38936,0.44127
1986,17-29 y.,Upper Secondary Level,Not concerned at all,0.04940,87,1386,0.03799,0.06082
1986,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.71183,67,99,0.62216,0.80150
1986,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.25338,32,99,0.16726,0.33949
1986,17-29 y.,First Stage of Tertiary Education,Very concerned,0.60863,57,96,0.51048,0.70677
1986,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.38451,39,96,0.28669,0.48234
1986,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.64745,59,92,0.54929,0.74562
1986,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.32911,33,92,0.23257,0.42566
1986,30-45 y.,Primary Level,Very concerned,0.27614,72,277,0.22340,0.32889
1986,30-45 y.,Primary Level,Somewhat concerned,0.45113,138,277,0.39242,0.50983
1986,30-45 y.,Primary Level,Not concerned at all,0.27273,67,277,0.22019,0.32527
1986,30-45 y.,Lower Secondary Level,Very concerned,0.35367,197,610,0.31570,0.39165
1986,30-45 y.,Lower Secondary Level,Somewhat concerned,0.55195,322,610,0.51245,0.59145
1986,30-45 y.,Lower Secondary Level,Not concerned at all,0.09437,91,610,0.07116,0.11759
1986,30-45 y.,Upper Secondary Level,Very concerned,0.45044,713,1639,0.42634,0.47453
1986,30-45 y.,Upper Secondary Level,Somewhat concerned,0.46989,780,1639,0.44572,0.49406
1986,30-45 y.,Upper Secondary Level,Not concerned at all,0.07967,146,1639,0.06656,0.09279
1986,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.49686,44,82,0.38798,0.60575
1986,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43920,38,82,0.33112,0.54728
1986,30-45 y.,First Stage of Tertiary Education,Very concerned,0.46952,104,203,0.40070,0.53835
1986,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46643,99,203,0.39763,0.53522
1986,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.56357,213,361,0.51234,0.61480
1986,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.41023,148,361,0.35942,0.46104
1986,46-65 y.,Primary Level,Very concerned,0.20691,75,311,0.16182,0.25201
1986,46-65 y.,Primary Level,Somewhat concerned,0.48767,147,311,0.43203,0.54331
1986,46-65 y.,Primary Level,Not concerned at all,0.30542,89,311,0.25414,0.35669
1986,46-65 y.,Lower Secondary Level,Very concerned,0.34642,323,931,0.31583,0.37700
1986,46-65 y.,Lower Secondary Level,Somewhat concerned,0.53561,494,931,0.50356,0.56767
1986,46-65 y.,Lower Secondary Level,Not concerned at all,0.11797,114,931,0.09724,0.13870
1986,46-65 y.,Upper Secondary Level,Very concerned,0.42168,602,1446,0.39621,0.44714
1986,46-65 y.,Upper Secondary Level,Somewhat concerned,0.49660,715,1446,0.47082,0.52238
1986,46-65 y.,Upper Secondary Level,Not concerned at all,0.08172,129,1446,0.06759,0.09584
1986,46-65 y.,First Stage of Tertiary Education,Very concerned,0.46318,91,180,0.39013,0.53623
1986,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.47312,89,180,0.39998,0.54626
