year,age_gr,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,male,Very concerned,0.59515,942,1706,0.57185,0.61845
1984,17-29 y.,male,Somewhat concerned,0.35272,621,1706,0.33004,0.37540
1984,17-29 y.,male,Not concerned at all,0.05213,143,1706,0.04158,0.06268
1984,17-29 y.,female,Very concerned,0.62603,953,1679,0.60288,0.64919
1984,17-29 y.,female,Somewhat concerned,0.32235,584,1679,0.29998,0.34471
1984,17-29 y.,female,Not concerned at all,0.05162,142,1679,0.04103,0.06221
1984,30-45 y.,male,Very concerned,0.55866,962,1917,0.53643,0.58089
1984,30-45 y.,male,Somewhat concerned,0.37833,752,1917,0.35662,0.40005
1984,30-45 y.,male,Not concerned at all,0.06301,203,1917,0.05213,0.07389
1984,30-45 y.,female,Very concerned,0.54917,968,1936,0.52700,0.57134
1984,30-45 y.,female,Somewhat concerned,0.38453,760,1936,0.36285,0.40621
1984,30-45 y.,female,Not concerned at all,0.06630,208,1936,0.05522,0.07739
1984,46-65 y.,male,Very concerned,0.50396,821,1754,0.48055,0.52737
1984,46-65 y.,male,Somewhat concerned,0.42350,750,1754,0.40037,0.44663
1984,46-65 y.,male,Not concerned at all,0.07254,183,1754,0.06039,0.08468
1984,46-65 y.,female,Very concerned,0.50110,828,1751,0.47768,0.52453
1984,46-65 y.,female,Somewhat concerned,0.42961,748,1751,0.40642,0.45280
1984,46-65 y.,female,Not concerned at all,0.06929,175,1751,0.05739,0.08119
1984,66 and older,male,Very concerned,0.41028,210,501,0.36717,0.45340
1984,66 and older,male,Somewhat concerned,0.44155,221,501,0.39802,0.48507
1984,66 and older,male,Not concerned at all,0.14817,70,501,0.11703,0.17931
1984,66 and older,female,Very concerned,0.37314,286,753,0.33857,0.40771
1984,66 and older,female,Somewhat concerned,0.45369,342,753,0.41811,0.48927
1984,66 and older,female,Not concerned at all,0.17317,125,753,0.14613,0.20022
1985,17-29 y.,male,Very concerned,0.55498,814,1588,0.53053,0.57943
1985,17-29 y.,male,Somewhat concerned,0.39260,649,1588,0.36857,0.41663
1985,17-29 y.,male,Not concerned at all,0.05242,125,1588,0.04146,0.06339
1985,17-29 y.,female,Very concerned,0.59340,817,1515,0.56866,0.61815
1985,17-29 y.,female,Somewhat concerned,0.35567,582,1515,0.33155,0.37978
1985,17-29 y.,female,Not concerned at all,0.05093,116,1515,0.03985,0.06200
1985,30-45 y.,male,Very concerned,0.48916,779,1696,0.46537,0.51296
1985,30-45 y.,male,Somewhat concerned,0.44768,758,1696,0.42401,0.47135
1985,30-45 y.,male,Not concerned at all,0.06316,159,1696,0.05158,0.07474
1985,30-45 y.,female,Very concerned,0.50662,815,1746,0.48316,0.53008
1985,30-45 y.,female,Somewhat concerned,0.43528,766,1746,0.41202,0.45855
1985,30-45 y.,female,Not concerned at all,0.05809,165,1746,0.04712,0.06907
1985,46-65 y.,male,Very concerned,0.44539,679,1625,0.42122,0.46957
1985,46-65 y.,male,Somewhat concerned,0.47633,780,1625,0.45204,0.50062
1985,46-65 y.,male,Not concerned at all,0.07828,166,1625,0.06521,0.09134
1985,46-65 y.,female,Very concerned,0.42830,655,1617,0.40418,0.45243
1985,46-65 y.,female,Somewhat concerned,0.50446,806,1617,0.48008,0.52884
1985,46-65 y.,female,Not concerned at all,0.06724,156,1617,0.05503,0.07945
1985,66 and older,male,Very concerned,0.34193,150,436,0.29736,0.38651
1985,66 and older,male,Somewhat concerned,0.51588,224,436,0.46891,0.56284
1985,66 and older,male,Not concerned at all,0.14219,62,436,0.10937,0.17501
1985,66 and older,female,Very concerned,0.33943,213,647,0.30291,0.37594
1985,66 and older,female,Somewhat concerned,0.49064,319,647,0.45209,0.52919
1985,66 and older,female,Not concerned at all,0.16993,115,647,0.14097,0.19889
1986,17-29 y.,male,Very concerned,0.49477,728,1569,0.47002,0.51952
1986,17-29 y.,male,Somewhat concerned,0.43710,701,1569,0.41255,0.46165
1986,17-29 y.,male,Not concerned at all,0.06813,140,1569,0.05566,0.08060
1986,17-29 y.,female,Very concerned,0.57734,762,1453,0.55193,0.60274
1986,17-29 y.,female,Somewhat concerned,0.36957,577,1453,0.34474,0.39440
1986,17-29 y.,female,Not concerned at all,0.05310,114,1453,0.04156,0.06463
1986,30-45 y.,male,Very concerned,0.44532,657,1566,0.42070,0.46995
1986,30-45 y.,male,Somewhat concerned,0.46858,736,1566,0.44385,0.49330
1986,30-45 y.,male,Not concerned at all,0.08610,173,1566,0.07220,0.10000
1986,30-45 y.,female,Very concerned,0.45493,694,1672,0.43106,0.47881
1986,30-45 y.,female,Somewhat concerned,0.47521,806,1672,0.45126,0.49915
1986,30-45 y.,female,Not concerned at all,0.06986,172,1672,0.05764,0.08208
1986,46-65 y.,male,Very concerned,0.39213,615,1615,0.36831,0.41594
1986,46-65 y.,male,Somewhat concerned,0.51057,813,1615,0.48618,0.53496
1986,46-65 y.,male,Not concerned at all,0.09730,187,1615,0.08284,0.11176
1986,46-65 y.,female,Very concerned,0.40485,606,1561,0.38049,0.42921
1986,46-65 y.,female,Somewhat concerned,0.50672,784,1561,0.48191,0.53153
1986,46-65 y.,female,Not concerned at all,0.08843,171,1561,0.07434,0.10252
1986,66 and older,male,Very concerned,0.31302,130,415,0.26835,0.35769
1986,66 and older,male,Somewhat concerned,0.47065,197,415,0.42257,0.51873
1986,66 and older,male,Not concerned at all,0.21633,88,415,0.17667,0.25599
1986,66 and older,female,Very concerned,0.29938,175,595,0.26255,0.33621
1986,66 and older,female,Somewhat concerned,0.47520,288,595,0.43504,0.51536
1986,66 and older,female,Not concerned at all,0.22542,132,595,0.19182,0.25902
1987,17-29 y.,male,Very concerned,0.64450,920,1556,0.62070,0.66829
1987,17-29 y.,male,Somewhat concerned,0.31172,528,1556,0.28870,0.33475
1987,17-29 y.,male,Not concerned at all,0.04378,108,1556,0.03361,0.05395
1987,17-29 y.,female,Very concerned,0.67853,870,1422,0.65424,0.70281
1987,17-29 y.,female,Somewhat concerned,0.29475,473,1422,0.27104,0.31846
1987,17-29 y.,female,Not concerned at all,0.02672,79,1422,0.01834,0.03511
1987,30-45 y.,male,Very concerned,0.58815,825,1531,0.56349,0.61281
1987,30-45 y.,male,Somewhat concerned,0.37850,611,1531,0.35420,0.40281
1987,30-45 y.,male,Not concerned at all,0.03335,95,1531,0.02435,0.04234
1987,30-45 y.,female,Very concerned,0.64381,926,1601,0.62034,0.66727
1987,30-45 y.,female,Somewhat concerned,0.31686,558,1601,0.29406,0.33966
1987,30-45 y.,female,Not concerned at all,0.03933,117,1601,0.02981,0.04886
1987,46-65 y.,male,Very concerned,0.54221,827,1619,0.51794,0.56649
1987,46-65 y.,male,Somewhat concerned,0.40532,667,1619,0.38140,0.42924
1987,46-65 y.,male,Not concerned at all,0.05247,125,1619,0.04160,0.06333
1987,46-65 y.,female,Very concerned,0.56110,824,1552,0.53640,0.58580
1987,46-65 y.,female,Somewhat concerned,0.40012,629,1552,0.37574,0.42450
1987,46-65 y.,female,Not concerned at all,0.03878,99,1552,0.02917,0.04839
1987,66 and older,male,Very concerned,0.47505,193,416,0.42700,0.52310
1987,66 and older,male,Somewhat concerned,0.42636,180,416,0.37878,0.47395
1987,66 and older,male,Not concerned at all,0.09859,43,416,0.06990,0.12727
