year,quintil_oecd,regtyp,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,1st Quintile,No answer / don't know,Very concerned,0.46254,1053,2436,0.44274,0.48235
1984,1st Quintile,No answer / don't know,Somewhat concerned,0.40778,1005,2436,0.38826,0.42730
1984,1st Quintile,No answer / don't know,Not concerned at all,0.12967,378,2436,0.11633,0.14302
1984,2nd Quintile,No answer / don't know,Very concerned,0.49972,1132,2371,0.47959,0.51985
1984,2nd Quintile,No answer / don't know,Somewhat concerned,0.41157,977,2371,0.39176,0.43139
1984,2nd Quintile,No answer / don't know,Not concerned at all,0.08871,262,2371,0.07726,0.10016
1984,3rd Quintile,No answer / don't know,Very concerned,0.53018,1196,2326,0.50989,0.55046
1984,3rd Quintile,No answer / don't know,Somewhat concerned,0.40509,926,2326,0.38513,0.42504
1984,3rd Quintile,No answer / don't know,Not concerned at all,0.06474,204,2326,0.05474,0.07474
1984,4th Quintile,No answer / don't know,Very concerned,0.54246,1253,2449,0.52273,0.56220
1984,4th Quintile,No answer / don't know,Somewhat concerned,0.39100,969,2449,0.37167,0.41033
1984,4th Quintile,No answer / don't know,Not concerned at all,0.06654,227,2449,0.05666,0.07641
1984,5th Quintile,No answer / don't know,Very concerned,0.56831,1323,2392,0.54845,0.58816
1984,5th Quintile,No answer / don't know,Somewhat concerned,0.37182,893,2392,0.35245,0.39120
1984,5th Quintile,No answer / don't know,Not concerned at all,0.05987,176,2392,0.05036,0.06938
1985,1st Quintile,Urban regions,Very concerned,0.47017,695,1710,0.44650,0.49383
1985,1st Quintile,Urban regions,Somewhat concerned,0.41694,768,1710,0.39356,0.44032
1985,1st Quintile,Urban regions,Not concerned at all,0.11289,247,1710,0.09789,0.12790
1985,1st Quintile,Rural regions,Very concerned,0.39198,195,510,0.34957,0.43439
1985,1st Quintile,Rural regions,Somewhat concerned,0.50732,256,510,0.46389,0.55075
1985,1st Quintile,Rural regions,Not concerned at all,0.10070,59,510,0.07456,0.12685
1985,2nd Quintile,Urban regions,Very concerned,0.44443,709,1632,0.42032,0.46855
1985,2nd Quintile,Urban regions,Somewhat concerned,0.47832,760,1632,0.45408,0.50256
1985,2nd Quintile,Urban regions,Not concerned at all,0.07725,163,1632,0.06429,0.09021
1985,2nd Quintile,Rural regions,Very concerned,0.43252,205,489,0.38857,0.47648
1985,2nd Quintile,Rural regions,Somewhat concerned,0.45566,229,489,0.41147,0.49984
